idK;name;nrK;nrL;lista
8a8a8a830e33ee2f010e3727fcc201fb;Głowacz Marcin Piotr;8;2;LPR
8a8a8a830e33ee2f010e372c71a70208;Romanowski Tomasz Piotr;9;2;LPR
8a8a8a830e33ee2f010e372fbf2c020e;Wilk Łukasz;10;2;LPR
8a8a8a840e43e9a9010e45bbcd430184;Walewska Celina;1;3;PEiR
8a8a8a840e43e9a9010e45bd8b2b0186;Krasicki Ignacy Jan;2;3;PEiR
8a8a8a840e43e9a9010e45bf3f620188;Kurdziel Iwona Teresa;3;3;PEiR
8a8a8a840e43e9a9010e45c19172018a;Adamczyk Longin Sławomir;4;3;PEiR
8a8a8a840e43e9a9010e45c31e42018c;Kicia Andrzej Bolesław;5;3;PEiR
8a8a8a840e424cde010e42cf046c0a41;Chabraszewski Jan;1;4;PiS
8a8a8a840e424cde010e42d0c75a0a66;Ptaszyński Bernard Mirosław;2;4;PiS
8a8a8a840e424cde010e42d2c8ac0a86;Pakosz Piotr Filip;3;4;PiS
8a8a8a840e424cde010e42d600200acc;Kubacka Bogumiła;4;4;PiS
8a8a8a840e424cde010e42d832230b0a;Gmyrek Danuta;5;4;PiS
8a8a8a840e424cde010e42da78ad0b5b;Kociubiński Andrzej Marian;6;4;PiS
8a8a8a840e424cde010e42dcc2dc0bb2;Szczerkowski Lesław Edward;7;4;PiS
8a8a8a840e3b280b010e3c1496a604e4;Sebesta Józef;1;5;PO
8a8a8a840e3b280b010e3c1930ce0518;Żelazny Tomasz Sławomir;2;5;PO
8a8a8a840e3b280b010e3c1dae860557;Urbańczyk Tadeusz;3;5;PO
8a8a8a840e3b280b010e3c28495205ca;Komosiński Wojciech;4;5;PO
8a8a8a840e3b280b010e3c2b2fc305ee;Cwajda Łukasz;5;5;PO
8a8a8a820e424cc8010e431089481469;Rurynkiewicz Ewa;1;6;SLD
8a8a8a820e424cc8010e43122ecb148d;Mazur Andrzej Michał;2;6;SLD
8a8a8a820e424cc8010e4313ebc514b0;Klecka-Haba Anna;3;6;SLD
8a8a8a820e424cc8010e43154bbb14be;Cwynar Krzysztof;4;6;SLD
8a8a8a820e424cc8010e43191897150a;Bienek Stanisław;5;6;SLD
8a8a8a820e424cc8010e431a3a8b151e;Tokarska Urszula;6;6;SLD
8a8a8a820e424cc8010e431b5d09153b;Koczubik Teresa;7;6;SLD
8a8a8a840e43e9a9010e46929cdb0394;Gurdak Beata;1;7;Samoobrona
8a8a8a840e43e9a9010e469af1cf03b7;Zdziarska Alina;2;7;Samoobrona
8a8a8a840e43e9a9010e46a2c54f03e4;Wasielewski Wacław;3;7;Samoobrona
8a8a8a840e43e9a9010e46a5276d03ea;Kukiełka Wiesław;4;7;Samoobrona
8a8a8a840e43e9a9010e46a7f34103f0;Borgijasz Marta Zofia;5;7;Samoobrona
8a8a8a840e43e9a9010e46aa7f9303fb;Zemlik Barbara;6;7;Samoobrona
8a8a8a840e43e9a9010e46ac5fad0401;Żłobicki Łukasz;7;7;Samoobrona
8a8a8a820e3f5a35010e41a42f0704bf;Damaszek Marek;1;12;12
8a8a8a820e3f5a35010e41a6a3e404ca;Kielesińska Genowefa;2;12;12
8a8a8a820e3f5a35010e41aad1ba04da;Małek Grzegorz;3;12;12
8a8a8a820e3f5a35010e41ae17c804f1;Patoła Arkadiusz;4;12;12
8a8a8a820e3f5a35010e41b19526051f;Gawlik Artur;5;12;12
8a8a8a820e3f5a35010e41c2730b0586;Damboń Marek;6;12;12
8a8a8a830e33ee2f010e378a80dc032a;Kotyś Józef;1;13;13
8a8a8a830e33ee2f010e378d382a0334;Kosak Bruno;2;13;13
8a8a8a830e33ee2f010e3793ad480346;Adamik Krystian Maria;3;13;13
8a8a8a830e33ee2f010e380c06e503fe;Ryborz Paweł Alojzy;4;13;13
8a8a8a840e3b280b010e3c13e11204db;Grabowski Hubert Alojzy;5;13;13
8a8a8a840e33ee24010e381d747f063e;Kluczniok Klaudia Urszula;6;13;13
8a8a8a840e33ee24010e384cce5d0671;Nosol Zygfryd;7;13;13
8a8a8a840e33ee24010e384f61f70679;Klyta Bernard Józef;8;13;13
8a8a8a820e43e984010e468d047b03d1;Małek Mieczysław;1;14;14
8a8a8a820e43e984010e468e236e03dc;Warchoł Krzysztof;2;14;14
8a8a8a820e43e984010e4690c04c03e3;Sadowska Beata;3;14;14
8a8a8a820e43e984010e4691daad03e9;Leszczyński Jacek;4;14;14
8a8a8a820e43e984010e46966b6903fa;Kazibut Marcin;5;14;14
8a8a8a820e43e984010e46976b200403;Pindel Mirosław;6;14;14
8a8a8a840e3f59d2010e40efada00414;Leśny Anna Adriana;1;15;15
8a8a8a840e3f59d2010e40f6b5ed0436;Zdziebłowska Jolanta Stanisława;2;15;15
8a8a8a840e3f59d2010e410847b404bb;Wieczorek Jagoda Kornelia;3;15;15
8a8a8a840e3f59d2010e410e9e9c0518;Krawiec Anna Sławomira;4;15;15
8a8a8a840e3f59d2010e4111e2ed052f;Stanek Milena Danuta;5;15;15
8a8a8a840e3f59d2010e4115894b0533;Zacharów Renata Iwona;6;15;15
8a8a8a840e3f59d2010e411dcf64056d;Kozakiewicz Sylwia Anna;7;15;15
8a8a8a840e3f59d2010e41207aa90575;Dobosz Jerzy;8;15;15
8a8a8a840e3f59d2010e41239ec70587;Kut Urszula Halina;9;15;15
8a8a8a830e3bbe2a010e3c5f27f80789;Nowogórska Urszula Teresa;1;1;PSL
8a8a8a830e3bbe2a010e3c619efc07a2;Baran Grzegorz;2;1;PSL
8a8a8a830e3bbe2a010e3c63d57807bb;Nalepka Jerzy Andrzej;3;1;PSL
8a8a8a830e3bbe2a010e3c65669407d0;Hajduga Mieczysław;4;1;PSL
8a8a8a830e3bbe2a010e3c6ab8050831;Kucharski Tomasz Seweryn;5;1;PSL
8a8a8a830e3bbe2a010e3c6d18dd085f;Garwol Piotr;6;1;PSL
8a8a8a830e3bbe2a010e3c6ef5fa088f;Zarotyńska Halina Barbara;7;1;PSL
8a8a8a830e3bbe2a010e3c75d973090c;Dziadzio Eugeniusz;8;1;PSL
8a8a8a830e3bbe2a010e3c77dd45093a;Gromala Tomasz Jan;9;1;PSL
8a8a8a830e3bbe2a010e3c79c6a3096c;Fiut Mariusz;10;1;PSL
8a8a8a830e3bbe2a010e3c7c4ffa09b1;Dadaś-Szczerbicka Aneta Bożena;11;1;PSL
8a8a8a830e3bbe2a010e3c7e48c409d6;Skiba Antoni Jan;12;1;PSL
8a8a8a840e424cad010e425ac7750054;Dębski Stanisław Jan;1;2;LPR
8a8a8a840e424cad010e425ccd210081;Wójcik Michał Henryk;2;2;LPR
8a8a8a840e424cad010e425ed10400a6;Ciągło Joanna;3;2;LPR
8a8a8a840e424cad010e4261862c00e1;Sidorczuk Kasprzyk Dorota;4;2;LPR
8a8a8a840e424cad010e426576980168;Bołoz Anna Bożena;5;2;LPR
8a8a8a840e424cad010e4267b6a401b3;Biskup Bogdan Ryszard;6;2;LPR
8a8a8a840e424cad010e4269a74401fc;Bielak Teresa;7;2;LPR
8a8a8a840e424cad010e426cfd50025c;Olesiński Kamil;8;2;LPR
8a8a8a840e424cad010e4270121e02d1;Borowski Edward Stanisław;9;2;LPR
8a8a8a840e424cad010e4272fb510350;Waligóra Tadeusz;10;2;LPR
8a8a8a840e3bbe35010e3c93cb960d84;Krajewski Maciej;1;3;PEiR
8a8a8a840e3bbe35010e3c9783350e09;Żytkowicz Jacek;2;3;PEiR
8a8a8a840e3bbe35010e3ca20f6a0ee6;Bochnia Władysław;3;3;PEiR
8a8a8a840e3bbe35010e3ca53a600f28;Hajduk Władysław Piotr;4;3;PEiR
8a8a8a840e3bbe35010e3ca7e79c0f78;Szot Jan;5;3;PEiR
8a8a8a840e3bbe35010e3ca9c1660f96;Drzazga Józef;6;3;PEiR
8a8a8a840e3bbe35010e3cabc9380fc8;Wadas Agata;7;3;PEiR
8a8a8a840e3bbe35010e3cb107b21046;Palich Ryszard;8;3;PEiR
8a8a8a830e3bbe2a010e3d843a5516fb;Kozłowski Witold;1;4;PiS
8a8a8a830e3bbe2a010e3d870a33170a;Romanek Andrzej Stanisław;2;4;PiS
8a8a8a830e3bbe2a010e3d8892451716;Biedroń Grzegorz Janusz;3;4;PiS
8a8a8a830e3bbe2a010e3d8bbc1b1731;Śliwa Paweł;4;4;PiS
8a8a8a830e3bbe2a010e3d8db1421749;Basiaga Jerzy;5;4;PiS
8a8a8a830e3bbe2a010e3d8fe0a21756;Szkaradek Andrzej Antoni;6;4;PiS
8a8a8a830e3bbe2a010e3d9288f0176e;Gorzkowicz Zdzisława Anna;7;4;PiS
8a8a8a830e3bbe2a010e3d944f871773;Janik Tomasz Jan;8;4;PiS
8a8a8a830e3bbe2a010e3d95f4cb1786;Ryba Marian;9;4;PiS
8a8a8a830e3bbe2a010e3d97f42d1797;Gorczowski Stanisław;10;4;PiS
8a8a8a830e3bbe2a010e3d9a21da17a5;Gruca Jan;11;4;PiS
8a8a8a830e3bbe2a010e3d9d276217af;Setlak Krzysztof Maciej;12;4;PiS
8a8a8a830e3bbe2a010e3ceb22f7102c;Zegzda Leszek;1;5;PO
8a8a8a830e3bbe2a010e3cec8ace103f;Patalita Tadeusz;2;5;PO
8a8a8a830e3bbe2a010e3cee54561054;Wroński Krzysztof;3;5;PO
8a8a8a830e3bbe2a010e3cf14ddc107e;Wójtowicz Marian;4;5;PO
8a8a8a830e3bbe2a010e3cf9535210fa;Wolak Bonifacy;5;5;PO
8a8a8a830e3bbe2a010e3cfb1436110f;Ząber Zdzisław;6;5;PO
8a8a8a830e3bbe2a010e3d067433118f;Wójcik Janusz Józef;7;5;PO
8a8a8a830e3bbe2a010e3d08aac311ae;Maurer Krzysztof;8;5;PO
8a8a8a830e3bbe2a010e3d106dfd1213;Zając Tomasz;9;5;PO
8a8a8a830e3bbe2a010e3d11e181121c;Chronowski Czesław;10;5;PO
8a8a8a830e3bbe2a010e3d131a5e122b;Brzozowski Leszek;11;5;PO
8a8a8a830e3bbe2a010e3d15144b1239;Zygmunt Katarzyna Ewa;12;5;PO
8a8a8a840e424cad010e427756880416;Wiktor Józef Antoni;1;6;SLD
8a8a8a840e424cad010e4278f0710478;Orchel Andrzej;2;6;SLD
8a8a8a840e424cad010e427a287204b6;Brudnik Wincenty;3;6;SLD
8a8a8a840e424cad010e427c79860511;Kowalczyk Józef;4;6;SLD
8a8a8a840e424cad010e43313c7522e5;Jarończyk Juliusz Wacław;5;6;SLD
8a8a8a840e424cad010e427e94c30579;Baziak-Fijałkowska Ewa;6;6;SLD
8a8a8a840e424cad010e43340fa42363;Ciekański Jerzy Kazimierz;7;6;SLD
8a8a8a840e424cad010e4335b616239a;Sowiński Norbert Maciej;8;6;SLD
8a8a8a840e43e96f010e471ee22a07bf;Smoleń Stanisław Andrzej;9;6;SLD
8a8a8a840e424cad010e43439034262d;Orlicz Tadeusz Jan;10;6;SLD
8a8a8a840e424cad010e434716e026ee;Jasnosz Michał Wilhelm;11;6;SLD
8a8a8a840e424cad010e434d67fb283e;Piotrowski Józef;12;6;SLD
8a8a8a840e424cad010e43167fbd1df1;Dworak Stanisław;1;7;Samoobrona
8a8a8a840e424cad010e431a1da21e82;Grabowski Tadeusz;2;7;Samoobrona
8a8a8a840e424cad010e431caedc1f09;Gomulec Jan;3;7;Samoobrona
8a8a8a840e424cad010e4326214220a2;Szkaradek Aleksander Wojciech;4;7;Samoobrona
8a8a8a840e424cad010e432aea5721c0;Uroda Antoni;5;7;Samoobrona
8a8a8a840e424cad010e432d3e11222e;Gąsiorek Damian Patryk;6;7;Samoobrona
8a8a8a840e424cad010e432f33ae2284;Szkaradek Bożena;7;7;Samoobrona
8a8a8a840e424cad010e4330f5bd22db;Drożdż Krzysztof;8;7;Samoobrona
8a8a8a840e424cad010e433294b4231f;Nowowsiak Stanisław;9;7;Samoobrona
8a8a8a830e3f660a010e41d0faf414c5;Radziechowski Michał;1;10;10
8a8a8a830e3f660a010e41d2c45614ee;Wańczyk Anna Jadwiga;2;10;10
8a8a8a830e3f660a010e41d5450e1510;Sokołowski Stanisław Ryszard;3;10;10
8a8a8a830e3f660a010e41d95f7c1558;Krok Kazimierz;4;10;10
8a8a8a830e3f660a010e41e0ae5815b9;Doszna Grażyna Helena;5;10;10
8a8a8a830e3f660a010e41e3a13c15f6;Żurowski Stefan;6;10;10
8a8a8a830e3f660a010e41e778f41643;Pawłowski Arkadiusz;7;10;10
8a8a8a830e3f660a010e41e9c4751662;Zaranek Danuta;8;10;10
8a8a8a830e3f660a010e41eb952d1680;Pawłowska Janina;9;10;10
8a8a8a830e3f660a010e41ed876316af;Szychta Maria Anna;10;10;10
8a8a8a840e43e96f010e4626655203df;Paciej Andrzej;1;11;11
8a8a8a840e43e96f010e4629068d03ea;Fałowski Kazimierz;2;11;11
8a8a8a840e43e96f010e462d818f03f9;Kaleta Jadwiga Helena;3;11;11
8a8a8a840e43e96f010e46318cb70412;Horowski Jerzy;4;11;11
8a8a8a840e43e96f010e463bb8360430;Jędrusik Adam;5;11;11
8a8a8a840e43e96f010e463f59f5043f;Jamro Anna Elżbieta;6;11;11
8a8a8a840e43e96f010e4645ca2f0452;Bojan Andrzej;7;11;11
8a8a8a840e3bbe35010e3d475a471b07;Śledź Adam Władysław;1;13;13
8a8a8a840e3bbe35010e3d49d37a1b29;Kosecki Tomasz Mikołaj;2;13;13
8a8a8a830e3f660a010e41b4c3f212bd;Cepielik Weronika;3;13;13
8a8a8a830e3f660a010e41b6969012d3;Ślusarek Robert Andrzej;4;13;13
8a8a8a830e3f660a010e41b8d938130a;Kotarba Henryk Walenty;5;13;13
8a8a8a830e3f660a010e41bae02d1333;Piotrowski Roman Wiesław;6;13;13
8a8a8a830e3f660a010e41bda6b3134e;Majerski Stefan;7;13;13
8a8a8a830e3f660a010e41bfb0ee1378;Grajcar Leokadia;8;13;13
8a8a8a830e3f660a010e41c1d28a13b3;Fidowicz Kazimierz Wojciech;9;13;13
8a8a8a830e3f660a010e41c3b34b13d5;Wańczyk Dariusz Jacek;10;13;13
8a8a8a830e3f660a010e41c6779a13ff;Wielopolski Stanisław Piotr;11;13;13
8a8a8a830e3f660a010e41c8256d1411;Hedwig Dorota Celina;12;13;13
8a8a8a840e3f6602010e41e4932e1ae4;Kwiecień Józef;1;1;PSL
8a8a8a840e3f6602010e41e65dc31b05;Stępień Wiesław Zbigniew;2;1;PSL
8a8a8a840e3f6602010e41e7e9401b1b;Sikora Henryk Adam;3;1;PSL
8a8a8a840e3f6602010e41e964ed1b2f;Biały Szymon Albin;4;1;PSL
8a8a8a840e3f6602010e41eb7cc71b4d;Stawiarska Ewa Jolanta;5;1;PSL
8a8a8a840e3f6602010e41ed04131b77;Szczyrba Jan;6;1;PSL
8a8a8a840e3f6602010e41eeacdf1b81;Filipek Jarosław Zbigniew;7;1;PSL
8a8a8a840e3f6602010e41f13b241bb8;Cheda Zbigniew Adam;8;1;PSL
8a8a8a840e3f6602010e41f2ce011bd8;Gärtner Halina Katarzyna;9;1;PSL
8a8a8a840e3f6602010e41f474131bf9;Ziewiec Tomasz;10;1;PSL
8a8a8a840e3f6602010e41f710ce1c2d;Urbaniak Jaros Anna Teresa;11;1;PSL
8a8a8a840e3f6602010e41f873b31c4b;Słoka Krzysztof;12;1;PSL
8a8a8a830e3bc035010e3cdff6ba0958;Nowak Lucjana Elżbieta;1;2;LPR
8a8a8a830e3bc035010e3ce4d39a0964;Czech Marek Wojciech;2;2;LPR
8a8a8a830e3bc035010e3ce8841f0978;Zagórski Kamil Łukasz;3;2;LPR
8a8a8a830e3bc035010e3cebdadd0988;Pawlak Czesław;4;2;LPR
8a8a8a830e3bc035010e3cf0d00d09a9;Ladyca Czesława Henryka;5;2;LPR
8a8a8a830e3bc035010e3cf3207109b5;Woźniak Mieczysław;6;2;LPR
8a8a8a830e3bc035010e3cf5085b09c2;Stańczyk Kamila;7;2;LPR
8a8a8a830e3bc035010e3cf7721509cc;Glina Dorota;8;2;LPR
8a8a8a830e3bc035010e3cfa825009db;Zimnoch Zofia;9;2;LPR
8a8a8a830e3bc035010e3cfdd84c09ec;Fabicki-Krakowiak Paweł;10;2;LPR
8a8a8a830e3bc035010e3d006ee009ef;Piórecka Bożena Elżbieta;11;2;LPR
8a8a8a830e3bc035010e3d02ede40a01;Wąsowska Janina Dorota;12;2;LPR
8a8a8a840e3f6602010e416c6ccf112e;Ciepluch Tadeusz;1;3;PEiR
8a8a8a840e3f6602010e416e7a3c1154;Trawczyńska Jadwiga;2;3;PEiR
8a8a8a840e3f6602010e4172361d1179;Erbel Maria Grażyna;3;3;PEiR
8a8a8a840e3f6602010e4173b13c1192;Kelner Danuta Zofia;4;3;PEiR
8a8a8a840e3f6602010e41750bc411ab;Tuźnik Stanisław Włodzimierz;5;3;PEiR
8a8a8a840e3f6602010e4176990211d2;Moskwa Zenona;6;3;PEiR
8a8a8a820e43e9e1010e508d3bad2b32;Bętkowski Andrzej Krzysztof;1;4;PiS
8a8a8a820e43e9e1010e508f07c02b57;Skibiński Janusz Bolesław;2;4;PiS
8a8a8a820e43e9e1010e50908e152b7b;Przygodzki Jarosław Artur;3;4;PiS
8a8a8a820e43e9e1010e5091efb32b95;Bogumił Marek Waldemar;4;4;PiS
8a8a8a820e43e9e1010e5093f73a2bc3;Potrzeszcz Joanna;5;4;PiS
8a8a8a820e43e9e1010e509648f92bfb;Wielgopolan Robert;6;4;PiS
8a8a8a820e43e9e1010e509845612c1f;Dopierała Bolesław;7;4;PiS
8a8a8a820e43e9e1010e509a255b2c58;Chrząszcz Barbara Maria;8;4;PiS
8a8a8a820e43e9e1010e509c9f1a2c80;Misztal Elżbieta;9;4;PiS
8a8a8a820e43e9e1010e509f48f02cb3;Osman Artur Kazimierz;10;4;PiS
8a8a8a820e43e9e1010e50a111bb2cd8;Leśniak Zdzisław Kazimierz;11;4;PiS
8a8a8a820e43e9e1010e50a3944e2cf1;Śledziowski Radosław Grzegorz;12;4;PiS
8a8a8a830e3f6605010e40eb612d0557;Kurek Wojciech;1;5;PO
8a8a8a830e3f6605010e40ed67050572;Bednarski Leszek Zdzisław;2;5;PO
8a8a8a830e3f6605010e40ef07df057c;Berent Krzysztof;3;5;PO
8a8a8a830e3f6605010e40f1d31205a6;Grzela Krystyna;4;5;PO
8a8a8a830e3f6605010e40f4a44305cb;Jakubczyk - Karpeta Mieczysława;5;5;PO
8a8a8a830e3f6605010e40f6805e05e5;Kubała Jarosław;6;5;PO
8a8a8a830e3f6605010e40f8642c05ea;Okła – Drewnowicz Marzena;7;5;PO
8a8a8a830e3f6605010e40fabb4f05f3;Uciński Zbigniew Grzegorz;8;5;PO
8a8a8a830e3bc035010e3d9177a70bba;Marczewski Sławomir Szczepan;1;6;SLD
8a8a8a830e3bc035010e3d9325aa0bc0;Cichoń Eugeniusz;2;6;SLD
8a8a8a830e3bc035010e3d95ed090bc9;Jesionek Kazimierz Władysław;3;6;SLD
8a8a8a830e3bc035010e3d9a2dfe0bcd;Grudziecki Ryszard Józef;4;6;SLD
8a8a8a830e3bc035010e3d9bfd410bda;Kowaleska Iwona Ewa;5;6;SLD
8a8a8a830e3bc035010e3d9eaa940bdf;Jurczyk Helena Grażyna;6;6;SLD
8a8a8a830e3bc035010e3da0bcbf0be8;Niedziela Józef Edward;7;6;SLD
8a8a8a830e3bc035010e3da2688a0bf2;Szpoton Jan;8;6;SLD
8a8a8a830e3bc035010e3da41f8d0bf6;Łyżwa Łukasz;9;6;SLD
8a8a8a830e3bc035010e3da7e8ca0c02;Pastuszka Adam Sylwester;10;6;SLD
8a8a8a830e3bc035010e3da9eb140c04;Niedzielska Wioletta Elżbieta;11;6;SLD
8a8a8a830e3bc035010e3dab96520c07;Tuziak Miłosz Remigiusz;12;6;SLD
8a8a8a840e43e9ea010e5124cefa2561;Duda Barbara Kazimiera;1;7;Samoobrona
8a8a8a840e43e9ea010e512977792578;Płusa Szymon Wacław;2;7;Samoobrona
8a8a8a840e43e9ea010e512d1361257f;Chmielewski Ryszard Stanisław;3;7;Samoobrona
8a8a8a840e43e9ea010e512fe37a258d;Dunajska Teresa Barbara;4;7;Samoobrona
8a8a8a840e43e9ea010e5132e79a259a;Gołębiewski Dariusz;5;7;Samoobrona
8a8a8a840e43e9ea010e51354a8125b6;Mazurowicz-Bartl Sylwia;6;7;Samoobrona
8a8a8a840e43e9ea010e51398ef125cf;Patynowska Hanna;7;7;Samoobrona
8a8a8a840e43e9ea010e513bc06425db;Gross Jan;8;7;Samoobrona
8a8a8a840e3bc0e5010e3cc028720ad4;Nowak Renata Irena;1;10;10
8a8a8a840e3bc0e5010e3cc20f310ae0;Mirota Janusz Stanisław;2;10;10
8a8a8a840e3bc0e5010e3cc3f5910af2;Kwapiński Karol;3;10;10
8a8a8a840e3bc0e5010e3cc7524b0b02;Kępa Karol Zdzisław;4;10;10
8a8a8a840e3bc0e5010e3cc95e8b0b0d;Milewski Mariusz Maciej;5;10;10
8a8a8a840e3bc0e5010e3ccb10f50b17;Ciok Agata Zofia;6;10;10
8a8a8a840e3bc0e5010e3ccef9f20b2f;Serwicki Kazimierz;7;10;10
8a8a8a840e3bc0e5010e3cd074e50b38;Wątroba Zdzisław Władysław;8;10;10
8a8a8a840e3bc0e5010e3cd26d3a0b4b;Szaran Jan Wojciech;9;10;10
8a8a8a840e3bc0e5010e3cd40f860b65;Jagieło Maciej Zbigniew;10;10;10
8a8a8a840e3bc0e5010e3cd5e20f0b75;Wykrota Dorota Maria;11;10;10
8a8a8a840e3bc0e5010e3cd855910b8d;Dziubek Konrad Adam;12;10;10
8a8a8a840e43e9ea010e45fb94d302c7;Kowalik Agata Maria;1;11;11
8a8a8a840e43e9ea010e45fd280b02d4;Błach Damian;2;11;11
8a8a8a840e43e9ea010e45febf5702d9;Sidor Ewelina;3;11;11
8a8a8a840e43e9ea010e4600123f02e6;Kowalski Arkadiusz Tomasz;4;11;11
8a8a8a840e43e9ea010e46018e2c02f0;Wójcikiewicz Piotr Paweł;5;11;11
8a8a8a820e43e9e1010e4ff79a841c01;Przybylski Wojciech Antoni;1;12;12
8a8a8a820e43e9e1010e4ff99f491c39;Bilski Arkadiusz;2;12;12
8a8a8a820e43e9e1010e4ffc39ea1c78;Nosowicz Ryszard Stanisław;3;12;12
8a8a8a820e43e9e1010e4fff01141cb4;Bogucka Katarzyna;4;12;12
8a8a8a820e43e9e1010e5001c1531cf3;Kubicka Iwona;5;12;12
8a8a8a820e43e9e1010e50038f531d16;Obratański Krzysztof;6;12;12
8a8a8a820e43e9e1010e500663331d54;Staniszewski Mariusz;7;12;12
8a8a8a820e43e9e1010e5008b02a1d89;Sękowska Jolanta;8;12;12
8a8a8a820e43e9e1010e500af7d01db9;Turek Bernard Franciszek;9;12;12
8a8a8a820e43e9e1010e500cfd1b1df4;Raduszewska Zofia;10;12;12
8a8a8a830e3bbf18010e3dbbf977124a;Trawicki Krzysztof Gabriel;1;1;PSL
8a8a8a830e3bbf18010e3dbda42c1254;Schwarz Jerzy Wacław;2;1;PSL
8a8a8a830e3bbf18010e3dc0bf2a1269;Daszkiewicz Maria Jolanta;3;1;PSL
8a8a8a830e3bbf18010e3dc2f4d81276;Gawrylik Adam Piotr;4;1;PSL
8a8a8a830e3bbf18010e3dc96ebe1280;Kurecki Bogdan;5;1;PSL
8a8a8a830e3bbf18010e3dcab3aa1282;Nosel Jacek Robert;6;1;PSL
8a8a8a830e3bbf18010e3dd049a11294;Krystman Teresa;7;1;PSL
8a8a8a830e2f6f31010e331992f805ba;Niecko Sławomir Antoni;1;2;LPR
8a8a8a830e2f6f31010e3321977105cd;Ciechanowski Mirosław Andrzej;2;2;LPR
8a8a8a830e2f6f31010e3322d00c05cf;Suchecki Rafał;3;2;LPR
8a8a8a830e2f6f31010e3327bf5505d1;Domarus Władysław Józef;4;2;LPR
8a8a8a830e2f6f31010e332b8a2005d5;Lisińska Zuzanna;5;2;LPR
8a8a8a830e2f6f31010e332f9ea005d7;Mularczyk Grzegorz Janusz;6;2;LPR
8a8a8a830e2f6f31010e3331e39405d9;Skorowski Jarosław;7;2;LPR
8a8a8a830e2f6f31010e3334e0c005db;Kłos Sylwester Zbigniew;8;2;LPR
8a8a8a830e2f6f31010e3336d8a405dd;Olszewski Robert;9;2;LPR
8a8a8a830e2f6f31010e3339ba0305e0;Krzyczkowski Bartłomiej Piotr;10;2;LPR
8a8a8a830e2f6f31010e333c58e005e2;Kempa Kazimierz Karol;11;2;LPR
8a8a8a830e2f6f31010e333e742605e4;Schroeder Karol Wiktor;12;2;LPR
8a8a8a820e3f41b1010e417c0fe115e5;Cylkowski Ryszard Stefan;1;3;PEiR
8a8a8a820e3f41b1010e417fb5bb1656;Nurek Kazimierz Wiktor;2;3;PEiR
8a8a8a820e3f41b1010e41815713169c;Barczewska Grażyna Teresa;3;3;PEiR
8a8a8a820e3f41b1010e418564dc16e6;Zielińska Regina Ewa;4;3;PEiR
8a8a8a820e3f41b1010e41878690171d;Ryngwelski Jan;5;3;PEiR
8a8a8a820e3f41b1010e418eaccc17be;Napierała Henryk Władysław;6;3;PEiR
8a8a8a820e3f41b1010e41918eeb1804;Wojtowicz Zbigniew Antoni;7;3;PEiR
8a8a8a840e3f41fe010e411b53480825;Zwara Piotr Roman;1;4;PiS
8a8a8a830e3f41e9010e41568d0b0819;Bonkowski Waldemar;2;4;PiS
8a8a8a830e3f41e9010e41602cbc08ad;Orlikowska-Płaczek Maria;3;4;PiS
8a8a8a830e3f41e9010e4164f6c3090e;Bierawski Bogumił Jerzy;4;4;PiS
8a8a8a830e3f41e9010e41695b900971;Szepietowski Euzebiusz Adam;5;4;PiS
8a8a8a830e3f41e9010e416b4f830992;Dambek Roman Witold;6;4;PiS
8a8a8a830e3f41e9010e4171736809e6;Sikora Danuta Teresa;7;4;PiS
8a8a8a830e3f41e9010e4175e9f80a13;Trzeciński Henryk Tomasz;8;4;PiS
8a8a8a830e3f41e9010e4182a5c70adb;Szczygielski Sławomir Tomasz;9;4;PiS
8a8a8a830e3f41e9010e41892b390b3a;Dunst Krzysztof Andrzej;10;4;PiS
8a8a8a830e3f41e9010e418d6cca0b64;Neumann Tomasz Maciej;11;4;PiS
8a8a8a840e3bbf17010e3ce552011108;Synak Brunon;1;5;PO
8a8a8a840e3bbf17010e3ce98b731169;Grzyb Andrzej Stefan;2;5;PO
8a8a8a840e3bbf17010e3cec9b4a11bb;Haase Tadeusz Marian;3;5;PO
8a8a8a840e3bbf17010e3cf45109126c;Męczykowski Dariusz;4;5;PO
8a8a8a840e3bbf17010e3cf7a00212a8;Kowalewska-Koska Maria Beata;5;5;PO
8a8a8a840e3bbf17010e3cfa38a112dd;Głowacz Jacek Marian;6;5;PO
8a8a8a840e3bbf17010e3cfdc0571316;Panas Marek;7;5;PO
8a8a8a840e3bbf17010e3cffd6771333;Margaszewska Aleksandra Barbara;8;5;PO
8a8a8a840e3bbf17010e3d045070138e;Piaskowski Eugeniusz;9;5;PO
8a8a8a840e3bbf17010e3d08e53913e6;Freitag Michał Stanisław;10;5;PO
8a8a8a840e3bbf17010e3d0effd2143d;Nowak Ryszard Jan;11;5;PO
8a8a8a830e424cfb010e42d442670a03;Gierszewski Stanisław;1;6;SLD
8a8a8a830e424cfb010e42d63fd70a2a;Muczyński Marian;2;6;SLD
8a8a8a830e424cfb010e42d870bd0a45;Bławat Milena Sylwia;3;6;SLD
8a8a8a830e424cfb010e42db6d9d0a76;Sienkiewicz Gabriel Ryszard;4;6;SLD
8a8a8a830e424cfb010e42de7a450ab6;Kostuch-Pielichowska Sylwia;5;6;SLD
8a8a8a830e424cfb010e42e19f750aee;Witkowska Jolanta Jadwiga;6;6;SLD
