year;pack;name;age;height;weight;caps;position
2011;southafrica;Jannie Du Plessis;29;187;113;NA;NA
2011;southafrica;Tendai Mtawarira;26;188;112;NA;NA
2011;southafrica;Heinrich Brüssow;25;181;101;NA;NA
2011;southafrica;Willem Alberts;27;191;115;NA;NA
2011;southafrica;Gio Aplon;29;175;70;NA;NA
2011;southafrica;Zane Kirchner;27;184;92;NA;NA
2011;southafrica;Juan De Jongh;23;177;84;NA;NA
2011;southafrica;Pat Lambie;21;177;86;NA;NA
2011;southafrica;Francois Louw;26;190;110;NA;NA
2011;argentina;Patricio Albacete;30;200;123;NA;NA
2011;argentina;Rodrigo Roncero;34;177;113;NA;NA
2011;argentina;Lucas Borges;31;175;82;NA;NA
2011;argentina;Gonzalo Tiesi;26;184;92;NA;NA
2011;argentina;Marcos Ayerza;28;186;113;NA;NA
2011;argentina;Felipe Contepomi;34;180;95;NA;NA
2011;argentina;Mario Ledesma Arocena;38;183;110;NA;NA
2011;argentina;Martín Scelzo;35;190;126;NA;NA
2011;argentina;Juan Martín Fernandez Lobbe;30;193;105;NA;NA
2011;argentina;Juan Manuel Leguizamón;28;190;105;NA;NA
2011;argentina;Agustín Creevy;26;181;106;NA;NA
2011;argentina;Horacio Agulla;27;181;90;NA;NA
2011;argentina;Marcelo Bosch;27;186;95;NA;NA
2011;argentina;Santiago Fernández;26;183;90;NA;NA
2011;argentina;Manuel Carizza;27;202;120;NA;NA
2011;argentina;Nicolás Vergallo;28;169;77;NA;NA
2011;argentina;Juan Figallo;23;187;115;NA;NA
2011;argentina;Agustín Gosio;28;177;85;NA;NA
2011;argentina;Alfredo Lalanne;28;172;79;NA;NA
2011;argentina;Genaro Fessia;30;188;103;NA;NA
2011;argentina;Nicolás Sanchez;23;178;85;NA;NA
2011;argentina;Gonzalo Camacho;27;173;82;NA;NA
2011;argentina;Alejandro Campos;28;190;106;NA;NA
2011;argentina;Lucas Gonzalez Amorosino;26;185;88;NA;NA
2011;argentina;Juan Jose Imhoff;23;184;84;NA;NA
2011;argentina;Mariano Galarza;25;203;115;NA;NA
2011;argentina;Leonardo Senatore;27;191;106;NA;NA
2011;argentina;Martín Rodríguez;26;185;93;NA;NA
2011;argentina;Maximiliano Bustos;25;183;124;NA;NA
2011;argentina;Julio Farias Cabello;33;193;109;NA;NA
2011;argentina;Tomas Vallejos;27;196;110;NA;NA
2011;italy;Mirco Bergamasco;28;180;86;NA;NA
2011;italy;Marco Bortolami;31;197;113;NA;NA
2011;italy;Sergio Parisse;28;196;104;NA;NA
2011;italy;Fabio Ongaro;34;183;104;NA;NA
2011;italy;Martin Castrogiovanni;30;188;122;NA;NA
2011;italy;Andrea Masi;30;186;92;NA;NA
2011;italy;Gonzalo Canale;29;182;93;NA;NA
2011;italy;Carlo Del Fava;30;197;115;NA;NA
2011;italy;Mauro Bergamasco;32;185;98;NA;NA
2011;italy;Andrea Lo Cicero;35;185;110;NA;NA
2011;italy;Salvatore Perugini;33;182;108;NA;NA
2011;italy;Luciano Orquera;30;171;78;NA;NA
2011;italy;Matteo Pratichetti;26;190;100;NA;NA
2011;italy;Robert Barbieri;27;185;108;NA;NA
2011;italy;Leonardo Ghiraldini;27;184;99;NA;NA
2011;italy;Fabio Semenzato;25;179;89;NA;NA
2011;italy;Alberto Sgarbi;25;191;99;NA;NA
2011;italy;Giulio Toniolatti;27;183;85;NA;NA
2011;italy;Alessandro Zanni;27;193;100;NA;NA
2011;italy;Pablo Canavosio;30;175;83;NA;NA
2011;italy;Luke McLean;24;190;95;NA;NA
2011;italy;Paul Derbyshire;25;192;100;NA;NA
2011;italy;Lorenzo Cittadini;29;191;127;NA;NA
2011;italy;Tommaso D'Apice;23;180;105;NA;NA
2011;italy;Riccardo Bocchino;23;180;82;NA;NA
2011;italy;Gonzalo Garcia;27;185;96;NA;NA
2011;italy;Franco Sbaraglini;29;180;103;NA;NA
2011;italy;Tommaso Benvenuti;21;187;95;NA;NA
2011;italy;Edoardo Gori;21;178;82;NA;NA
2011;italy;Quintin Geldenhuys;30;203;116;NA;NA
2011;italy;Cornelius Van Zyl;32;200;110;NA;NA
2011;france;Aurélien Rougerie;31;194;104;NA;NA
2011;france;Damien Traille;32;193;101;NA;NA
2011;france;Imanol Harinordoquy;31;192;108;NA;NA
2011;france;Cédric Heymans;33;179;96;NA;NA
2011;france;Jean-Baptiste Poux;32;180;105;NA;NA
2011;france;Vincent Clerc;30;178;90;NA;NA
2011;france;Dimitri Yachvili;31;182;85;NA;NA
2011;france;David Skrela;32;190;96;NA;NA
2011;france;Nicolas Mas;31;179;107;NA;NA
2011;france;Pascal Pape;31;196;116;NA;NA
2011;france;William Servat;33;184;103;NA;NA
2011;france;Julien Bonnaire;33;193;101;NA;NA
2011;france;Dimitri Szarzewski;28;181;101;NA;NA
2011;france;Lionel Nallet;35;198;115;NA;NA
2011;france;David Marty;29;182;93;NA;NA
2011;france;Maxime Médard;25;182;93;NA;NA
2011;france;Alexis Palisson;24;177;84;NA;NA
2011;france;Morgan Parra;23;180;80;NA;NA
2011;france;Guilhem Guirado;25;181;99;NA;NA
2011;france;Maxime Mermoz;25;181;91;NA;NA
2011;france;Louis Picamoles;25;192;118;NA;NA
2011;france;Francois Trinh-Duc;25;184;93;NA;NA
2011;france;Fulgence Ouedraogo;25;188;102;NA;NA
2011;france;Romain Millo-Chluski;28;195;119;NA;NA
2011;france;Thierry Dusautoir;30;188;95;NA;NA
2011;france;Raphael Lakafia;23;190;114;NA;NA
2011;france;Julien Pierre;30;197;112;NA;NA
2011;france;Fabien Barcella;28;180;110;NA;NA
2011;france;Luc Ducalcon;27;183;115;NA;NA
2011;france;Fabrice Estebanez;30;186;99;NA;NA
2011;france;Jean Marc Doussain;20;176;91;NA;NA
2011;samoa;Alesana Tuilagi;30;194;111;NA;NA
2011;samoa;Maurie Faasavalu;31;194;112;NA;NA
2011;samoa;George Stowers;32;192;117;NA;NA
2011;samoa;Sailosi Tagicakibau;29;194;107;NA;NA
2011;samoa;Filipo Lavea Levi;32;198;119;NA;NA
2011;samoa;David Lemi;29;175;75;NA;NA
2011;samoa;Tasesa Lavea;31;176;89;NA;NA
2011;samoa;Seilala Mapusua;31;185;102;NA;NA
2011;samoa;Mahonri Schwalger;33;184;102;NA;NA
2011;samoa;Ofisa Treviranus;27;193;108;NA;NA
2011;samoa;Daniel Leo;29;196;112;NA;NA
2011;samoa;Census Johnston;30;190;135;NA;NA
2011;samoa;Eliota Fuimaono Sapolu;31;186;94;NA;NA
2011;samoa;Manaia Salavea;25;190;108;NA;NA
2011;samoa;George Pisi;25;188;103;NA;NA
2011;samoa;Ole Avei;28;194;120;NA;NA
2011;samoa;Ti'i Paulo;28;187;119;NA;NA
2011;samoa;Tusi Pisi;29;197;93;NA;NA
2011;samoa;Junior Poluleuligaga;30;183;92;NA;NA
2011;samoa;Kane Thompson;29;198;113;NA;NA
2011;samoa;Joe Tekori;28;198;119;NA;NA
2011;samoa;Jeremy Sua;23;181;86;NA;NA
2011;samoa;Logovi'i Mulipola;24;192;124;NA;NA
2011;samoa;Sakaria Taulafo;28;183;118;NA;NA
2011;samoa;Anthony Perenise;29;182;118;NA;NA
2011;samoa;Paul Williams;28;190;100;NA;NA
2011;samoa;Kahn Fotuali'i;29;184;94;NA;NA
2011;samoa;Johnny Leota;27;183;99;NA;NA
2011;samoa;Taiasina Tuifua;27;196;118;NA;NA
2011;samoa;James Sooialo;22;185;95;NA;NA
2011;fiji;Sisa Koyamaibole;31;192;120;NA;NA
2011;fiji;Seremaia Bai;32;187;100;NA;NA
2011;fiji;Deacon Manu;32;184;120;NA;NA
2011;fiji;Sunia Koto;31;178;110;NA;NA
2011;fiji;Akapusi Qera;27;193;102;NA;NA
2011;fiji;Iliesa Lomani Rakuka Keresoni;24;180;96;NA;NA
2011;fiji;Waisea Sedre Luveniyali;26;174;89;NA;NA
2011;fiji;Gaby Lovobalavu;26;176;97;NA;NA
2011;fiji;Naipolioni Nalaga;25;191;100;NA;NA
2011;fiji;Rupeni Nasiga;26;194;104;NA;NA
2011;fiji;Netani Edward Talei;28;190;110;NA;NA
2011;fiji;Sakiusa Matadigo;29;188;106;NA;NA
2011;fiji;Kini Murimurivalu;22;184;94;NA;NA
2011;fiji;Wame Lewaravu;29;196;114;NA;NA
2011;fiji;Vereniki Goneva;27;189;99;NA;NA
2011;fiji;Vitori Tomu Buatava;26;180;91;NA;NA
2011;fiji;Michael Tagicakibau;26;190;98;NA;NA
2011;fiji;Nemia Kenatale;25;179;85;NA;NA
2011;fiji;Setefano Somoca;30;185;122;NA;NA
2011;fiji;Ravai Susau Fatiaki;24;184;102;NA;NA
2011;fiji;Viliame Veikoso;29;178;102;NA;NA
2011;fiji;Leone Nakarawa;23;198;117;NA;NA
2011;fiji;Waisea Nailago;22;186;117;NA;NA
2011;fiji;Campese Ma'afu;27;182;114;NA;NA
2011;fiji;Talemaitoga Dautu Tuapati;27;180;107;NA;NA
2011;fiji;Dominiko Maiwiriwiri Waqaniburotu;25;189;111;NA;NA
2011;fiji;Seko Kalou;27;198;112;NA;NA
2011;fiji;Mala Ravulo;28;190;107;NA;NA
2011;fiji;Albert James Vulivuli;26;188;105;NA;NA
2011;fiji;Nicky Little;35;183;100;NA;NA
2011;tonga;Tukulua Lokotui;32;196;118;NA;NA
2011;tonga;Taufa'ao Filise;34;188;121;NA;NA
2011;tonga;Ephraim Taukafa;35;180;108;NA;NA
2011;tonga;Kisi Pulu;33;175;112;NA;NA
2011;tonga;Finau Maka;34;188;110;NA;NA
2011;tonga;Sukanaivalu Hufanga;29;182;89;NA;NA
2011;tonga;Soane Tonga'uiha;29;191;130;NA;NA
2011;tonga;Alipate Fatafehi;27;191;114;NA;NA
2011;tonga;Taniela Moa;26;182;102;NA;NA
2011;tonga;Andrew Ma'ilei;32;178;95;NA;NA
2011;tonga;Sione Kalamafoni;23;192;117;NA;NA
2011;tonga;Samisoni Fisilau;24;182;95;NA;NA
2011;tonga;Sione Timani;27;196;121;NA;NA
2011;tonga;Paino Hehea;32;198;114;NA;NA
2011;tonga;Vungakoto Lilo;28;187;95;NA;NA
2011;tonga;Samiu Vahafolau;33;192;111;NA;NA
2011;tonga;Sione Vaiomounga;22;184;95;NA;NA
2011;tonga;Viliame Iongi;22;173;82;NA;NA
2011;tonga;Aloisio Ma'asi;29;185;96;NA;NA
2011;tonga;Kurt Morath;27;183;90;NA;NA
2011;tonga;William Helu;25;189;98;NA;NA
2011;tonga;Alaska Taufa;28;189;103;NA;NA
2011;tonga;Thomas Palu;25;175;85;NA;NA
2011;tonga;Viliami Ma'afu;29;186;109;NA;NA
2011;tonga;Halani Aulika;28;185;122;NA;NA
2011;tonga;Siale Piutau;26;185;97;NA;NA
2011;tonga;Alisona Taumalolo;30;185;112;NA;NA
2011;tonga;Joseph Tuineau;30;203;120;NA;NA
2011;tonga;Fetu'u Vainikolo;26;181;95;NA;NA
2011;tonga;Aleki Lutui;33;185;108;NA;NA
2011;japan;Ippei Asada;31;166;75;NA;NA
2011;japan;Bryce Robins;31;183;95;NA;NA
2011;japan;Hitoshi Ono;33;192;105;NA;NA
2011;japan;Kosuke Endo;31;186;90;NA;NA
2011;japan;Taihei Ueda;29;180;89;NA;NA
2011;japan;Takashi Kikutani;31;187;100;NA;NA
2011;japan;Toshizumi Kitagawa;30;195;110;NA;NA
2011;japan;Shota Horie;25;180;104;NA;NA
2011;japan;Kensuke Hatakeyama;26;178;122;NA;NA
2011;japan;Fumiaki Tanaka;26;166;75;NA;NA
2011;japan;Takehisa Usuzuki;26;180;88;NA;NA
2011;japan;Yuta Imamura;27;178;93;NA;NA
2011;japan;Luke Thompson;30;196;109;NA;NA
2011;japan;Yuji Kitagawa;25;196;118;NA;NA
2011;japan;Tomoki Yoshida;29;172;78;NA;NA
2011;japan;Koji Taira;28;185;95;NA;NA
2011;japan;Yusuke Aoki;28;176;96;NA;NA
2011;japan;James Arlidge;32;187;93;NA;NA
2011;japan;Michael Leitch;23;190;103;NA;NA
2011;japan;Ryukoliniasi Holani;30;188;111;NA;NA
2011;japan;Ryan Nicholas;32;192;100;NA;NA
2011;japan;Shaun Webb;30;180;90;NA;NA
2011;japan;Hisateru Hirashima;28;180;110;NA;NA
2011;japan;Naoki Kawamata;26;184;118;NA;NA
2011;japan;Toetuu Taufa;31;183;105;NA;NA
2011;japan;Alisi Tupuailai;31;187;116;NA;NA
2011;japan;Sione Talikavili Vatuvei;28;189;100;NA;NA
2011;japan;Hiroki Yuhara;27;173;105;NA;NA
2011;japan;Nozomu Fujita;27;191;118;NA;NA
2011;japan;Itaru Taniguchi;27;188;105;NA;NA
2011;japan;Atsushi Hiwasa;24;166;70;NA;NA
2011;japan;Murray Williams;29;180;86;NA;NA
2011;japan;Hirotoki Onozawa;33;180;85;NA;NA
2011;canada;Jamie Cudmore;33;198;116;NA;NA
2011;canada;Ed Fairhurst;32;183;93;NA;NA
2011;canada;Pat Riordan;32;185;110;NA;NA
2011;canada;Ryan Smith;32;191;99;NA;NA
2011;canada;James Pritchard;32;175;85;NA;NA
2011;canada;Adam Kleeberger;27;185;98;NA;NA
2011;canada;Aaron Carpenter;28;183;104;NA;NA
2011;canada;Matt Evans;23;183;89;NA;NA
2011;canada;Phil Mackenzie;24;185;91;NA;NA
2011;canada;Ciaran Hearn;26;190;100;NA;NA
2011;canada;Tyler Hotson;26;196;112;NA;NA
2011;canada;Hubert Buydens;29;191;120;NA;NA
2011;canada;Ander Monro;30;178;82;NA;NA
2011;canada;DTH Van Der Merwe;25;185;101;NA;NA
2011;canada;Ryan Hamilton;23;183;107;NA;NA
2011;canada;Nathan Hirayama;23;183;86;NA;NA
2011;canada;Jamie Mackenzie;22;175;89;NA;NA
2011;canada;Andrew Tiedemann;23;183;115;NA;NA
2011;canada;Sean White;23;180;88;NA;NA
2011;canada;Scott Franklin;31;185;115;NA;NA
2011;canada;Nanyak Dala;27;178;100;NA;NA
2011;canada;Mike Scholz;23;183;100;NA;NA
2011;canada;Conor Trainor;22;188;95;NA;NA
2011;canada;Frank Walsh;35;180;109;NA;NA
2011;canada;Jebb Sinclair;25;196;108;NA;NA
2011;canada;Jason Marshall;26;190;117;NA;NA
2011;canada;Chauncey O'Toole;25;184;105;NA;NA
2011;canada;Brian Erichsen;34;190;112;NA;NA
2011;canada;Jeremy Kyne;28;190;112;NA;NA
2011;canada;Taylor Paris;19;185;86;NA;NA
2011;usa;Mike MacDonald;31;185;122;NA;NA
2011;usa;Paul Emerick;31;182;93;NA;NA
2011;usa;Todd Clever;28;195;103;NA;NA
2011;usa;Louis Stanfill;26;192;110;NA;NA
2011;usa;Eric Fry;24;192;116;NA;NA
2011;usa;James Paterson;24;186;100;NA;NA
2011;usa;Scott LaValla;23;194;114;NA;NA
2011;usa;Shawn Pittman;23;195;118;NA;NA
2011;usa;Nese Malifa;26;179;85;NA;NA
2011;usa;Chris Wyles;28;183;93;NA;NA
2011;usa;Inaki Basauri;27;197;109;NA;NA
2011;usa;Takudzwa Ngwenya;26;178;84;NA;NA
2011;usa;Mike Petri;27;180;86;NA;NA
2011;usa;John Van Der Giessen;29;198;114;NA;NA
2011;usa;Matekitonga Moeakiola;33;183;118;NA;NA
2011;usa;Hayden Smith;26;200;116;NA;NA
2011;usa;Junior Sifa;28;178;95;NA;NA
2011;usa;JJ Gagiano;26;191;100;NA;NA
2011;usa;Andrew Suniula;29;189;105;NA;NA
2011;usa;Tai Enosa;22;179;80;NA;NA
2011;usa;Chris Biller;26;181;104;NA;NA
2011;usa;Roland Suniula;25;176;91;NA;NA
2011;usa;Kevin Swiryn;27;185;95;NA;NA
2011;usa;Tim Usasz;28;173;84;NA;NA
2011;usa;Brian McClenahan;29;180;100;NA;NA
2011;usa;Pat Danahy;26;193;109;NA;NA
2011;usa;Colin Hawley;24;192;93;NA;NA
2011;usa;Phil Thiel;27;180;111;NA;NA
2011;usa;Nic Johnson;28;195;107;NA;NA
2011;usa;Blaine Scully;23;192;92;NA;NA
2011;romania;Nicolae Dragos Dima;32;183;117;NA;NA
2011;romania;Marin Danut Dumbrava;30;187;89;NA;NA
2011;romania;Silviu Florea;34;183;115;NA;NA
2011;romania;Cristian Constantin Petre;32;197;115;NA;NA
2011;romania;Iulian Dumitras;29;191;95;NA;NA
2011;romania;Cosmin Aurel Ratiu;32;196;114;NA;NA
2011;romania;Catalin Marius Nicolae;31;189;81;NA;NA
2011;romania;Paulica Ion;28;183;120;NA;NA
2011;romania;Bogdan Zebega Suman;27;184;112;NA;NA
2011;romania;Tiberius Ionut Dimofte;27;186;91;NA;NA
2011;romania;Valentin Nicolae Calafeteanu;26;182;82;NA;NA
2011;romania;Valentin Neculai Ursache;26;196;114;NA;NA
2011;romania;Csaba Minya Gal;26;184;90;NA;NA
2011;romania;Stefan Eugen Ciuntu;25;178;91;NA;NA
2011;romania;Mihaita Alexandru Lazar;25;189;114;NA;NA
2011;romania;Mihai Macovei;25;190;108;NA;NA
2011;romania;Florin Adrian Vlaicu;25;186;93;NA;NA
2011;romania;Daniel Gabriel Ianus;24;188;104;NA;NA
2011;romania;Sandu Stelian Burcea;28;189;107;NA;NA
2011;romania;Nicolae Nere;30;183;118;NA;NA
2011;romania;Ionel Cazan;23;178;84;NA;NA
2011;romania;Madalin Vlad Lemnaru;22;187;82;NA;NA
2011;romania;Valentin Poparlan;24;196;117;NA;NA
2011;romania;Daniel Carpo;27;191;106;NA;NA
2011;romania;Florin Surugiu;27;174;80;NA;NA
2011;romania;Adrian Marian Apostol;21;185;88;NA;NA
2011;romania;Constantin Gheara;30;181;88;NA;NA
2011;romania;Lucian Mihai Sirbu;35;183;87;NA;NA
2011;romania;Marius Tincu;33;184;116;NA;NA
2011;romania;Ovidiu Tonita;31;195;109;NA;NA
2011;namibia;Jané Du Toit;36;186;117;NA;NA
2011;namibia;Jacques Burger;28;188;102;NA;NA
2011;namibia;Danie Dames;25;190;95;NA;NA
2011;namibia;Darryl De La Harpe;25;183;97;NA;NA
2011;namibia;Eugene Jantjies;25;178;85;NA;NA
2011;namibia;Bertus O'Callaghan;23;181;108;NA;NA
2011;namibia;Chrysander Botha;23;189;83;NA;NA
2011;namibia;Llewellyn Winkler;24;176;83;NA;NA
2011;namibia;TC Losper;26;185;90;NA;NA
2011;namibia;Heine Bock;30;180;85;NA;NA
2011;namibia;Johnnie Redelinghuys;27;184;117;NA;NA
2011;namibia;Wacca Kazombiaze;32;197;109;NA;NA
2011;namibia;Nico Esterhuyse;27;205;110;NA;NA
2011;namibia;PJ Van Lill;28;193;116;NA;NA
2011;namibia;Tinus Du Plessis;27;188;104;NA;NA
2011;namibia;Jacques Nieuwenhuis;31;187;99;NA;NA
2011;namibia;Marius Visser;29;190;133;NA;NA
2011;namibia;Heinz Koll;28;196;113;NA;NA
2011;namibia;Piet Van Zyl;32;181;93;NA;NA
2011;namibia;Renaud Van Neel;23;188;88;NA;NA
2011;namibia;David Philander;24;175;93;NA;NA
2011;namibia;McGrath Van Wyk;24;177;77;NA;NA
2011;namibia;Ryan De La Harpe;29;171;85;NA;NA
2011;namibia;Conrad Marais;22;193;101;NA;NA
2011;namibia;Rohan Kitshoff;26;182;98;NA;NA
2011;namibia;Theuns Kotze;24;179;88;NA;NA
2011;namibia;Danie Van Wyk;25;189;96;NA;NA
2011;namibia;Henk Franken;24;196;112;NA;NA
2011;namibia;Raoul Larson;27;184;120;NA;NA
2011;namibia;Hugo Horn;34;176;110;NA;NA
2011;georgia;Akvsenti Giorgadze;35;180;110;NA;NA
2011;georgia;Goderdzi Shvelidze;33;180;108;NA;NA
2011;georgia;Malkhaz Urjukashvili;31;182;90;NA;NA
2011;georgia;Ilia Zedginidze;34;195;109;NA;NA
2011;georgia;Tedo Zibzibadze;31;191;94;NA;NA
2011;georgia;Irakli Abuseridze;34;174;70;NA;NA
2011;georgia;Giorgi Chkhaidze;30;195;102;NA;NA
2011;georgia;Mamuka Gorgodze;27;196;118;NA;NA
2011;georgia;David Khinchagishvili;29;178;112;NA;NA
2011;georgia;Merab Kvirikashvili;28;177;80;NA;NA
2011;georgia;Irakli Machkhaneli;30;187;90;NA;NA
2011;georgia;Bidzina Samkharadze;28;175;80;NA;NA
2011;georgia;Lekso Gugava;29;188;92;NA;NA
2011;georgia;David Zirakashvili;28;183;117;NA;NA
2011;georgia;Levan Datunashvili;28;194;110;NA;NA
2011;georgia;Irakli Chkhikvadze;24;179;95;NA;NA
2011;georgia;David Kubriashvili;25;183;122;NA;NA
2011;georgia;Alexander Todua;24;185;90;NA;NA
2011;georgia;Lasha Khmaladze;23;183;85;NA;NA
2011;georgia;Jaba Bregvadze;24;180;90;NA;NA
2011;georgia;Dimitri Basilaia;26;190;105;NA;NA
2011;georgia;David Kacharava;26;175;75;NA;NA
2011;georgia;Lasha Malaguradze;25;185;88;NA;NA
2011;georgia;Giorgi Nemsadze;27;196;110;NA;NA
2011;georgia;Shalva Sutiashvili;27;189;96;NA;NA
2011;georgia;Revaz Gigauri;27;189;97;NA;NA
2011;georgia;Viktor Kolelishvili;22;190;100;NA;NA
2011;georgia;Vasil Kakovin;22;183;108;NA;NA
2011;georgia;Vakhtang Maisuradze;24;NA;NA;NA;NA
2011;georgia;Givi Berishvili;24;NA;NA;NA;NA
2011;russia;Vyacheslav Grachev;38;190;108;NA;NA
2011;russia;Andrey Kuzin;33;190;88;NA;NA
2011;russia;Konstantin Rachkov;33;180;93;NA;NA
2011;russia;Alexander Khrokin;35;185;115;NA;NA
2011;russia;Alexander Yanyushkin;29;165;75;NA;NA
2011;russia;Alexey Travkin;34;186;110;NA;NA
2011;russia;Igor Klyuchnikov;28;188;90;NA;NA
2011;russia;Andrey Bykanov;31;170;75;NA;NA
2011;russia;Vladislav Korshunov;28;184;105;NA;NA
2011;russia;Sergey Popov;29;178;103;NA;NA
2011;russia;Alexander Voytov;30;198;110;NA;NA
2011;russia;Ivan Prishchepenko;29;190;120;NA;NA
2011;russia;Alexander Shakirov;30;172;75;NA;NA
2011;russia;Andrey Garbuzov;28;192;111;NA;NA
2011;russia;Denis Antonov;25;199;123;NA;NA
2011;russia;Mikhail Babaev;25;180;80;NA;NA
2011;russia;Victor Gresev;25;185;105;NA;NA
2011;russia;Vladimir Ostroushko;25;184;94;NA;NA
2011;russia;Mikhail Sidorov;25;180;87;NA;NA
2011;russia;Andrey Ostrikov;24;198;116;NA;NA
2011;russia;Yury Kushnarev;26;182;95;NA;NA
2011;russia;Evgeny Matveev;27;187;102;NA;NA
2011;russia;Artem Fatakhov;32;191;101;NA;NA
2011;russia;Sergey Trishin;27;187;90;NA;NA
2011;russia;Vladimir Botvinnikov;27;181;112;NA;NA
2011;russia;Vasily Artemyev;24;180;89;NA;NA
2011;russia;Alexey Makovetskiy;28;179;98;NA;NA
2011;russia;Denis Simplikevich;20;192;95;NA;NA
2011;russia;Valery Tsnobiladze;31;178;105;NA;NA
2011;russia;Adam Byrnes;30;200;118;NA;NA
2015;argentina;Juan Martín Hernández;33;187;94;55;FlyHalf
2015;argentina;Marcos Ayerza;32;186;113;62;Prop
2015;argentina;Juan Martín Fernandez Lobbe;33;191;106;66;BackRow
2015;argentina;Juan Manuel Leguizamon;32;190;104;64;BackRow
2015;argentina;Agustín Creevy;30;182;106;42;Hooker
2015;argentina;Horacio Agulla;30;181;90;60;Wing
2015;argentina;Marcelo Bosch;31;186;92;37;Centre
2015;argentina;Martín Landajo;27;171;81;47;ScrumHalf
2015;argentina;Nicolas Sanchez;26;177;83;35;FlyHalf
2015;argentina;Juan Pablo Socino;27;174;98;2;Centre
2015;argentina;Lucas Gonzalez Amorosino;29;185;93;45;Wing
2015;argentina;Juan Pablo Orlandi;32;190;119;16;Prop
2015;argentina;Tomas Cubelli;26;175;79;40;ScrumHalf
2015;argentina;Nahuel Tetaz Chaparro;25;188;121;22;Prop
2015;argentina;Joaquin Tuculet;26;184;86;25;FullBack
2015;argentina;Santiago Gonzalez Iglesias;27;178;89;16;Centre
2015;argentina;Juan Imhoff;27;185;90;29;Wing
2015;argentina;Mariano Galarza;28;203;115;25;Lock
2015;argentina;Leonardo Senatore;31;191;106;30;BackRow
2015;argentina;Matias Alemanno;23;198;112;15;Lock
2015;argentina;Javier Ortega Desio;25;193;104;17;BackRow
2015;argentina;Jeronimo De La Fuente;24;183;93;15;Centre
2015;argentina;Matías Moroni;24;184;85;4;Centre
2015;argentina;Pablo Matera;22;193;99;18;BackRow
2015;argentina;Facundo Isa;22;188;103;8;BackRow
2015;argentina;Santiago Cordero;21;176;79;14;Wing
2015;argentina;Ramiro Herrera;26;191;130;15;Prop
2015;argentina;Tomas Lavanini;22;200;118;23;Lock
2015;argentina;Lucas Noguera;21;179;107;18;Prop
2015;argentina;Julian Montoya;21;183;110;11;Hooker
2015;argentina;Guido Petti Pagadizabal;20;193;104;7;Lock
2015;australia;Matt Giteau;32;178;84;97;FlyHalf
2015;australia;Drew Mitchell;31;182;92;66;Wing
2015;australia;Adam Ashley-Cooper;31;182;98;109;Centre
2015;australia;Dean Mumm;31;196;109;39;Lock
2015;australia;Tatafu Polota-Nau;30;181;114;56;Hooker
2015;australia;Stephen Moore;32;186;112;97;Hooker
2015;australia;Greg Holmes;32;187;114;19;Prop
2015;australia;Will Genia;27;174;82;61;ScrumHalf
2015;australia;David Pocock;27;187;115;51;BackRow
2015;australia;Sekope Kepu;29;188;118;58;Prop
2015;australia;Wycliff Palu;33;194;115;57;BackRow
2015;australia;Quade Cooper;27;186;92;58;FlyHalf
2015;australia;Ben McCalman;27;192;106;42;BackRow
2015;australia;Rob Simmons;26;200;115;55;Lock
2015;australia;Henry Speight;27;186;97;5;Wing
2015;australia;Kurtley Beale;26;184;92;55;FlyHalf
2015;australia;Rob Horne;26;186;93;28;Wing
2015;australia;Toby Smith;26;190;116;2;Prop
2015;australia;Kane Douglas;26;202;123;18;Lock
2015;australia;James Slipper;26;186;117;69;Prop
2015;australia;Matt Toomua;25;182;90;27;Centre
2015;australia;Michael Hooper;23;182;101;47;BackRow
2015;australia;Tevita Kuridrani;24;192;102;26;Centre
2015;australia;Scott Sio;23;187;115;12;Prop
2015;australia;Nick Phipps;26;180;87;34;ScrumHalf
2015;australia;Bernard Foley;26;182;89;22;FlyHalf
2015;australia;Will Skelton;23;203;140;14;Lock
2015;australia;Sean McMahon;21;186;100;5;BackRow
2015;australia;Joseph Tomane;25;188;101;17;Wing
2015;australia;Israel Folau;26;193;103;34;FullBack
2015;australia;Scott Fardy;31;198;114;25;BackRow
2015;canada;Jamie Cudmore;37;198;116;37;Lock
2015;canada;James Pritchard;36;175;85;61;FullBack
2015;canada;Phil Mack;30;170;77;29;ScrumHalf
2015;canada;Aaron Carpenter;32;183;107;69;Hooker
2015;canada;Matt Evans;27;183;93;31;FullBack
2015;canada;Phil Mackenzie;28;185;96;28;Wing
2015;canada;John Moonlight;28;187;103;22;BackRow
2015;canada;Ciaran Hearn;29;190;100;47;Centre
2015;canada;Richard Thorpe;30;187;105;7;BackRow
2015;canada;Hubert Buydens;33;191;120;37;Prop
2015;canada;DTH Van Der Merwe;29;185;101;37;Wing
2015;canada;Nathan Hirayama;27;183;88;21;FlyHalf
2015;canada;Harry Jones;26;185;90;18;FlyHalf
2015;canada;Jamie Mackenzie;26;175;89;8;ScrumHalf
2015;canada;Andrew Tiedemann;27;183;115;37;Prop
2015;canada;Nanyak Dala;31;178;100;35;BackRow
2015;canada;Conor Trainor;25;188;95;20;Centre
2015;canada;Jebb Sinclair;29;193;111;41;BackRow
2015;canada;Brett Beukeboom;25;196;113;16;Lock
2015;canada;Connor Braid;25;185;82;19;FlyHalf
2015;canada;Doug Wooldridge;29;180;106;21;Prop
2015;canada;Nick Blevins;26;187;98;26;Centre
