kadencja;posel;data.ur;wiek;klub;miejsce.ur;okreg;glosy;plec
1997;Aleksander Łuczak;1943-09-10;54;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Legionowo;31 Ostrołęka;;M
1997;Maria Kleitz-Żółtowska;1948-01-31;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Zybułtowo woj. olsztyńskie;34 Płock;;F
1997;Kazimierz Poznański;1962-03-04;35;Klub Parlamentarny Akcji Wyborczej Solidarność;Libiąż;15 Sosnowiec;;M
1997;Franciszek Jerzy Stefaniuk;1944-06-04;53;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Drelów;03 Biała Podlaska;;M
1997;Dariusz Grabowski;1950-08-28;47;posłowie niezrzeszeni;Warszawa;37 Radom;;M
1997;Jacek Kasprzyk;1960-08-21;37;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Częstochowa;09 Częstochowa;;M
1997;Mirosław Pawlak;1942-04-02;55;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Zielonki;18 Kielce;;M
1997;Joanna Fabisiak;1950-07-07;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Warszawa;01 Warszawa;;F
1997;Antoni Tyczka;1952-02-08;45;Klub Parlamentarny Akcji Wyborczej Solidarność;Konin;19 Konin;;M
1997;Jan Oraniec;1954-10-19;43;Klub Parlamentarny Akcji Wyborczej Solidarność;Ożarów;45 Tarnobrzeg;;M
1997;Jarosław Kalinowski;1962-04-12;35;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Wyszków;31 Ostrołęka;;M
1997;Andrzej Brachmański;1958-06-10;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wolsztyn;52 Zielona Góra;;M
1997;Andrzej Folwarczny;1970-02-27;27;Klub Parlamentarny Unii Wolności ;Zbrosławice;17 Gliwice;;M
1997;Tadeusz Matyjek;1935-06-01;62;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Grójec;29 Olsztyn;;M
1997;Grażyna Sołtyk;1948-04-20;49;Klub Parlamentarny "Prawo i Sprawiedliwość";Warszawa;49 Włocławek;;F
1997;Waldemar Józef Bartosz;1954-01-17;43;Klub Parlamentarny Akcji Wyborczej Solidarność;Snochowice;18 Kielce;;M
1997;Dariusz Wójcik;1961-04-09;36;Klub Parlamentarny Akcji Wyborczej Solidarność;Chełm;25 Lublin;;M
1997;Bogdan Lewandowski;1946-12-07;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Toruń;47 Toruń;;M
1997;Jerzy Feliks Budnik;1951-05-30;46;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Wejherowo;11 Gdańsk;;M
1997;Stanisław Głowacki;1956-02-11;41;Klub Parlamentarny Akcji Wyborczej Solidarność;Chlewiska;18 Kielce;;M
1997;Zygmunt Berdychowski;1960-09-09;37;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Krynica Górska;28 Nowy Sącz;;M
1997;Jerzy Wiatr;1931-09-17;66;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;01 Warszawa;;M
1997;Janina Kraus;1952-01-10;45;Koło Parlamentarne ALTERNATYWA;Katowice;33 Piotrków Trybunalski;;F
1997;Marian Juśko;1942-04-12;55;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lublin;25 Lublin;;M
1997;Ewa Freyberg;1944-01-28;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Zimna Woda;12 Gorzów Wielkopolski;;F
1997;Ryszard Stanibuła;1950-10-24;47;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Rachanie;51 Zamość;;M
1997;Andrzej Pęczak;1951-03-10;46;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łódź;27 Łódź;;M
1997;Jan Sieńko;1947-04-14;50;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Bełżyce;42 Słupsk;;M
1997;Ryszard Zbrzyzny;1955-05-04;42;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lubawka;23 Legnica;;M
1997;Jerzy Stanisław Madej;1935-09-02;62;Klub Parlamentarny Unii Wolności ;Starachowice;20 Koszalin;;M
1997;Joanna Sosnowska;1968-08-26;29;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lidzbark Warmiński;29 Olsztyn;;F
1997;Jerzy Kropiwnicki;1945-07-05;52;posłowie niezrzeszeni;Częstochowa;27 Łódź;;M
1997;Antoni Kobielusz;1947-06-22;50;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wechowice;05 Bielsko-Biała;;M
1997;Aleksander Hall;1953-05-20;44;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Gdańsk;11 Gdańsk;;M
1997;Grzegorz Schetyna;1963-02-18;34;posłowie niezrzeszeni;Opole;50 Wrocław;;M
1997;Stanisław Stec;1941-03-22;56;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Jazowsko;35 Poznań;;M
1997;Michał Tomasz Kamiński;1972-03-28;25;Klub Parlamentarny "Prawo i Sprawiedliwość";Warszawa;26 Łomża;;M
1997;Adam Słomka;1964-11-23;33;posłowie niezrzeszeni;Cieszyn;16 Katowice;;M
1997;Czesław Siekierski;1952-10-08;45;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Stopnica;18 Kielce;;M
1997;Andrzej Olszewski;1931-06-02;66;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;41 Skierniewice;;M
1997;Kazimierz Janiak;1959-03-03;38;Klub Parlamentarny Akcji Wyborczej Solidarność;Łódź;42 Słupsk;;M
1997;Krzysztof Anuszkiewicz;1962-04-10;35;Klub Parlamentarny Akcji Wyborczej Solidarność;Olecko;43 Suwałki;;M
1997;Jerzy Borowczak;1957-11-15;40;posłowie niezrzeszeni;Białogard;11 Gdańsk;;M
1997;Zdzisława Kobylińska;1965-09-07;32;Klub Parlamentarny "Prawo i Sprawiedliwość";Dobre Miasto;43 Suwałki;;F
1997;Wiesław Szweda;1954-03-02;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Rybnik;17 Gliwice;;M
1997;Jan Kochanowski;1949-06-21;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Świebodzin;12 Gorzów Wielkopolski;;M
1997;Seweryn Jurgielaniec;1938-06-16;59;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Grodno;20 Koszalin;;M
1997;Zofia Krasicka-Domka;1934-10-26;63;Klub Parlamentarny Akcji Wyborczej Solidarność;Siedliska;28 Nowy Sącz;;F
1997;Andrzej Zając;1949-04-09;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Trzebinia;17 Gliwice;;M
1997;Ryszard Hayn;1944-07-24;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Egeln - Niemcy;24 Leszno;;M
1997;Adam Śnieżek;1951-02-25;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Orzechówka;38 Rzeszów;;M
1997;Małgorzata Ostrowska;1958-07-31;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Malbork;10 Elbląg;;F
1997;Stanisław Pawlak;1952-05-22;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lubomin;49 Włocławek;;M
1997;Roman Rutkowski;1959-11-18;38;Klub Parlamentarny Akcji Wyborczej Solidarność;Gorzów Wlkp.;12 Gorzów Wielkopolski;;M
1997;Tadeusz Maćkała;1962-11-02;35;posłowie niezrzeszeni;Lubin;23 Legnica;;M
1997;Romuald Ajchler;1949-01-19;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Duszniki Wlkp.;32 Piła;;M
1997;Katarzyna Maria Piekarska;1967-09-23;30;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;01 Warszawa;;F
1997;Andrzej Chrzanowski;1948-04-29;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Bydgoszcz;52 Zielona Góra;;M
1997;Wiesław Ciesielski;1953-07-14;44;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Syców;38 Rzeszów;;M
1997;Józef Lassota;1943-10-24;54;Klub Parlamentarny Unii Wolności ;Siedliska;21 Kraków;;M
1997;Sergiusz Plewa;1940-03-16;57;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łosinka;04 Białystok;;M
1997;Józef Górny;1949-09-15;48;Klub Parlamentarny Akcji Wyborczej Solidarność;Gilowice;38 Rzeszów;;M
1997;Krystyna Cencek;1951-08-25;46;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Marchocice;15 Sosnowiec;;F
1997;Tadeusz Wrona;1951-03-26;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Szczecin;09 Częstochowa;;M
1997;Stanisław Szwed;1955-04-12;42;Klub Parlamentarny Akcji Wyborczej Solidarność;Bielsko-Biała;05 Bielsko-Biała;;M
1997;Józef Zych;1938-03-23;59;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Giedlarowa;52 Zielona Góra;;M
1997;Mirosław Pietrewicz;1941-01-02;56;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Nowa Wieś;01 Warszawa;;M
1997;Paweł Nowok;1942-01-02;55;Klub Parlamentarny Akcji Wyborczej Solidarność;Ruda Śląska;16 Katowice;;M
1997;Jan Chmielewski;1951-12-27;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Wrocław;50 Wrocław;;M
1997;Andrzej Żelazowski;1944-07-13;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Mińsk Mazowiecki;02 Warszawa;;M
1997;Eugeniusz Kłopotek;1953-11-15;44;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Chojnice;06 Bydgoszcz;;M
1997;Witold Nieduszyński;1950-10-02;47;Klub Parlamentarny "Prawo i Sprawiedliwość";Warszawa;18 Kielce;;M
1997;Marek Kolasiński;1953-01-13;44;Klub Parlamentarny Akcji Wyborczej Solidarność;Żarnowiec;15 Sosnowiec;;M
1997;Józef Nowicki;1944-08-14;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Gorzów Wlkp.;19 Konin;;M
1997;Bogdan Bujak;1954-07-14;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Piotrków Trybunalski;33 Piotrków Trybunalski;;M
1997;Urszula Wachowska;1938-10-24;59;Klub Parlamentarny Akcji Wyborczej Solidarność;Łoknica;35 Poznań;;F
1997;Stanisław Janas;1953-11-15;44;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Mielec;38 Rzeszów;;M
1997;Kosma Złotowski;1964-01-14;33;Klub Parlamentarny Akcji Wyborczej Solidarność;Bydgoszcz;06 Bydgoszcz;;F
1997;Czesław Śleziak;1952-06-30;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Laliki;16 Katowice;;M
1997;Marian Piłka;1954-06-16;43;Klub Parlamentarny "Prawo i Sprawiedliwość";Trąbki;39 Siedlce;;M
1997;Marek Olewiński;1947-11-23;50;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Złotów;49 Włocławek;;M
1997;Jacek Tworkowski;1953-04-09;44;Klub Parlamentarny Akcji Wyborczej Solidarność;Piotrków Trybunalski;33 Piotrków Trybunalski;;M
1997;Maria Gajecka-Bożek;1946-07-12;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Zawiercie;15 Sosnowiec;;F
1997;Bronisława Kowalska;1955-12-05;42;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Starachowice;23 Legnica;;F
1997;Edward Maniura;1960-02-24;37;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Lubsza;09 Częstochowa;;M
1997;Jacek Kuroń;1934-03-03;63;Klub Parlamentarny Unii Wolności ;Lwów;01 Warszawa;;M
1997;Krzysztof Jurgiel;1953-11-18;44;Klub Parlamentarny "Prawo i Sprawiedliwość";Ogrodniki;04 Białystok;;M
1997;Stanisław Paszczyk;1940-04-16;57;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Pruszków;02 Warszawa;;M
1997;Józef Błaszczyk;1945-02-03;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Ruda Śląska;16 Katowice;;M
1997;Zdzisław Podkański;1949-10-18;48;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Guzówka;25 Lublin;;M
1997;Ryszard Ulicki;1943-07-20;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łódź;20 Koszalin;;M
1997;Grzegorz Walendzik;1955-01-21;42;Klub Parlamentarny Akcji Wyborczej Solidarność;Starachowice;18 Kielce;;M
1997;Jacek Piechota;1959-04-28;38;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Szczecin;44 Szczecin;;M
1997;Grzegorz Gruszka;1962-09-02;35;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Koski 38;06 Bydgoszcz;;M
1997;Marian Dembiński;1947-11-21;50;Klub Parlamentarny Akcji Wyborczej Solidarność;Strzegom;48 Wałbrzych;;M
1997;Grażyna Langowska;1946-10-14;51;Klub Parlamentarny Akcji Wyborczej Solidarność;Rzeszotary;29 Olsztyn;;F
1997;Mariusz Ambroziak;1969-11-24;28;Klub Parlamentarny Akcji Wyborczej Solidarność;Sochaczew;34 Płock;;M
1997;Jan Kulas;1957-07-21;40;Klub Parlamentarny Akcji Wyborczej Solidarność;Kościerzyna;11 Gdańsk;;M
1997;Elżbieta Barys;1947-01-19;50;Klub Parlamentarny Akcji Wyborczej Solidarność;Poznań;24 Leszno;;F
1997;Wojciech Szczęsny Zarzycki;1942-06-26;55;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Warszawa;40 Sieradz;;M
1997;Zbigniew Wawak;1967-02-10;30;Klub Parlamentarny Akcji Wyborczej Solidarność;Bielsko-Biała;05 Bielsko-Biała;;M
1997;Anna Zalewska;1939-09-18;58;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Pokrytki;08 Ciechanów;;F
1997;Andrzej Otręba;1949-07-23;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Tyniec;50 Wrocław;;M
1997;Waldemar Mieczysław Sikora;1945-01-01;52;posłowie niezrzeszeni;Rudnik n/Sanem;38 Rzeszów;;M
1997;Mieczysław Czerniawski;1948-07-15;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Glinne ;26 Łomża;;M
1997;Ewa Sikorska-Trela;1943-01-02;54;Klub Parlamentarny Akcji Wyborczej Solidarność;Siedlce;11 Gdańsk;;F
1997;Jan Wyrowiński;1947-08-27;50;Klub Parlamentarny Unii Wolności ;Brusy;47 Toruń;;M
1997;Bogusław Liberadzki;1948-09-12;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Sochaczew;44 Szczecin;;M
1997;Tadeusz Tomaszewski;1959-02-21;38;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Niechanowo;35 Poznań;;M
1997;Kazimierz Kapera;1942-07-14;55;Klub Parlamentarny Akcji Wyborczej Solidarność;Jodłownik;21 Kraków;;M
1997;Bronisław Komorowski;1952-06-04;45;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Oborniki Śląskie;01 Warszawa;;M
1997;Stanisław Żelichowski;1944-04-09;53;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Księżostany;08 Ciechanów;;M
1997;Epaminondas Osiatyński;1941-11-02;56;Klub Parlamentarny Unii Wolności ;Ryga;22 Krosno;;M
1997;Marek Biernacki;1959-04-28;38;Klub Parlamentarny Akcji Wyborczej Solidarność;Sopot;11 Gdańsk;;M
1997;Leszek Piotrowski;1938-07-16;59;posłowie niezrzeszeni;Rybnik;16 Katowice;;M
1997;Stanisław Zając;1949-05-01;48;Klub Parlamentarny Akcji Wyborczej Solidarność;Święcany;22 Krosno;;M
1997;Marian Jaszewski;1962-05-03;35;Klub Parlamentarny Akcji Wyborczej Solidarność;Kolno;26 Łomża;;M
1997;Karol Łużniak;1950-06-09;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Kraków;17 Gliwice;;M
1997;Wit Majewski;1943-07-21;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Janów;31 Ostrołęka;;M
1997;Tomasz Wełnicki;1957-11-16;40;Klub Parlamentarny Akcji Wyborczej Solidarność;Wrocław;39 Siedlce;;M
1997;Kazimierz Szczygielski;1946-11-16;51;Klub Parlamentarny Unii Wolności ;Dziećmarów gm. Baborów;30 Opole;;M
1997;Józef Oleksy;1946-06-22;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Nowy Sącz;39 Siedlce;;M
1997;Roman Sroczyński;1945-09-04;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Fallinbostel (w Niemczech);40 Sieradz;;M
1997;Adam Stanisław Szejnfeld;1958-11-13;39;posłowie niezrzeszeni;Kalisz;32 Piła;;M
1997;Jan Byra;1958-05-27;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Józefów;51 Zamość;;M
1997;Paweł Jaros;1961-12-01;36;Klub Parlamentarny Akcji Wyborczej Solidarność;Kutno;34 Płock;;M
1997;Andrzej Potocki;1964-08-25;33;Klub Parlamentarny Unii Wolności ;Gliwice;17 Gliwice;;M
1997;Andrzej Anusz;1965-08-27;32;Klub Parlamentarny Akcji Wyborczej Solidarność;Warszawa;02 Warszawa;;M
1997;Włodzimierz Puzyna;1947-07-09;50;Klub Parlamentarny Unii Wolności ;Szczecin;44 Szczecin;;M
1997;Andrzej Osnowski;1948-11-27;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Rzemień;38 Rzeszów;;M
1997;Jerzy Barzowski;1951-08-10;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Pomysk Wielki;42 Słupsk;;M
1997;Marcin Zawiła;1958-05-06;39;Klub Parlamentarny Unii Wolności ;Jelenia Góra;13 Jelenia Góra;;M
1997;Jan Łopuszański;1955-06-10;42;Koło Poselskie Porozumienia Polskiego;Gdańsk;37 Radom;;M
1997;Marian Krzaklewski;1950-08-23;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Kolbuszowa;16 Katowice;;M
1997;Jacek Janiszewski;1960-02-10;37;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Inowrocław;47 Toruń;;M
1997;Kazimierz Michał Ujazdowski;1964-07-28;33;Klub Parlamentarny "Prawo i Sprawiedliwość";Kielce;50 Wrocław;;M
1997;Tadeusz Kilian;1945-08-08;52;Klub Parlamentarny Akcji Wyborczej Solidarność;Skórcz;11 Gdańsk;;M
1997;Anna Bańkowska;1946-04-30;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Żnin;06 Bydgoszcz;;F
1997;Mirosław Koźlakiewicz;1957-06-11;40;Klub Parlamentarny Akcji Wyborczej Solidarność;Kunki;08 Ciechanów;;M
1997;Władysław Frasyniuk;1954-11-25;43;Klub Parlamentarny Unii Wolności ;Wrocław;50 Wrocław;;M
1997;Kazimierz Barczyk;1950-01-25;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Wolbrom;21 Kraków;;M
1997;Józef Dąbrowski;1949-03-09;48;posłowie niezrzeszeni;Mińsk Mazowiecki;21 Kraków;;M
1997;Krzysztof Oksiuta;NA;NA;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;;02 Warszawa;;M
1997;Irena Lipowicz;1953-06-09;44;Klub Parlamentarny Unii Wolności ;Gliwice;16 Katowice;;F
1997;Krzysztof Janik;NA;NA;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;;46 Tarnów;;M
1997;Grzegorz Opala;1942-11-05;55;Klub Parlamentarny Akcji Wyborczej Solidarność;Częstochowa;16 Katowice;;M
1997;Zbigniew Siemiątkowski;1957-10-08;40;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Ciechanów;08 Ciechanów;;M
1997;Zbigniew Chrzanowski;1963-10-07;34;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Maków Maz.;31 Ostrołęka;;M
1997;Grażyna Staniszewska;1949-11-02;48;Klub Parlamentarny Unii Wolności ;Bielsko-Biała;05 Bielsko-Biała;;F
1997;Dariusz Kubiak;1961-07-19;36;Klub Parlamentarny Akcji Wyborczej Solidarność;Zduńska Wola;40 Sieradz;;M
1997;Paweł Bryłowski;1949-08-29;48;Klub Parlamentarny Unii Wolności ;Lublin;25 Lublin;;M
1997;Krzysztof Kamiński;1957-03-17;40;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Lublin;45 Tarnobrzeg;;M
1997;Ryszard Czarnecki;1963-01-25;34;Klub Parlamentarny Akcji Wyborczej Solidarność;Londyn;50 Wrocław;;M
1997;Marian Tomasz Goliński;1949-07-16;48;Klub Parlamentarny Akcji Wyborczej Solidarność;Radom;20 Koszalin;;M
1997;Mirosław Sekuła;1955-06-20;42;Klub Parlamentarny Akcji Wyborczej Solidarność;Strzelce Opolskie;16 Katowice;;M
1997;Zenon Kufel;1951-02-02;46;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Grudziądz;47 Toruń;;M
1997;Edward Daszkiewicz;1944-03-18;53;posłowie niezrzeszeni;Mostik (ZSRR);52 Zielona Góra;;M
1997;Ryszard Kędra;1952-04-03;45;posłowie niezrzeszeni;Turzepole;22 Krosno;;M
1997;Zbigniew Eysmont;1949-12-04;48;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Warszawa;01 Warszawa;;M
1997;Józef Mioduszewski;1937-03-19;60;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Miodusy-Stok;26 Łomża;;M
1997;Henryk Długosz;1961-03-26;36;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Drugnia;18 Kielce;;M
1997;Antoni Szymański;1952-06-13;45;Klub Parlamentarny Akcji Wyborczej Solidarność;Zielona Góra;11 Gdańsk;;M
1997;Paweł Jankiewicz;1951-12-11;46;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łódź;27 Łódź;;M
1997;Tadeusz Jarmuziewicz;1957-09-21;40;posłowie niezrzeszeni;Piława Górna;30 Opole;;M
1997;Stanisław Wądołowski;1938-01-04;59;Klub Parlamentarny Akcji Wyborczej Solidarność;Perki - Franki;44 Szczecin;;M
1997;Irena Nowacka;1950-09-08;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Turek;40 Sieradz;;F
1997;Władysław Stępień;1946-10-24;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wrzawy;45 Tarnobrzeg;;M
1997;Ewa Mańkowska;1951-12-07;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Sochaczew;41 Skierniewice;;F
1997;Teresa Jasztal;1940-12-14;57;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Czeladź;50 Wrocław;;F
1997;Alfred Owoc;1955-06-07;42;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Zielona Góra;52 Zielona Góra;;M
1997;Włodzimierz Cimoszewicz;1950-09-13;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;04 Białystok;;M
1997;Janusz Steinhoff;1946-09-24;51;Klub Parlamentarny Akcji Wyborczej Solidarność;Gliwice;17 Gliwice;;M
1997;Aleksander Bentkowski;1941-02-14;56;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Stanisławów;38 Rzeszów;;M
1997;Barbara Blida;1949-12-03;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Siemianowice Śląskie;16 Katowice;;F
1997;Karol Działoszyński;1956-07-13;41;Klub Parlamentarny Unii Wolności ;Poznań;35 Poznań;;M
1997;Józef Mozolewski;1955-09-10;42;Klub Parlamentarny Akcji Wyborczej Solidarność;Krzeczkowo;04 Białystok;;M
1997;Bronisław Geremek;1932-03-06;65;Klub Parlamentarny Unii Wolności ;Warszawa;01 Warszawa;;M
1997;Adam Wędrychowicz;1937-07-30;60;posłowie niezrzeszeni;Wzdów;17 Gliwice;;M
1997;Władysław Rak;1954-06-22;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Głogów;23 Legnica;;M
1997;Marek Borowski;1946-01-04;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;32 Piła;;M
1997;Jerzy Godzik;1955-06-06;42;Klub Parlamentarny Unii Wolności ;Racibórz;10 Elbląg;;M
1997;Witold Tomczak;1957-04-05;40;Koło Poselskie Porozumienia Polskiego;Kępno;14 Kalisz;;M
1997;Zofia Grzebisz-Nowicka;1938-05-15;59;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Pieńki Wyczólskie;18 Kielce;;F
1997;Jerzy Zakrzewski;1945-01-06;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Dąbrowa;11 Gdańsk;;M
1997;Józef Wiaderny;1943-03-08;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Maleniec;18 Kielce;;M
1997;Roman Giedrojć;1950-02-28;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Bydgoszcz;42 Słupsk;;M
1997;Jan Rejczak;1946-08-27;51;Klub Parlamentarny Akcji Wyborczej Solidarność;Radom;37 Radom;;M
1997;Jan Klimek;1952-06-12;45;posłowie niezrzeszeni;Chełm Śląski;16 Katowice;;M
1997;Zbigniew Senkowski;1955-10-27;42;Klub Parlamentarny Akcji Wyborczej Solidarność;Wałbrzych;48 Wałbrzych;;M
1997;Jerzy Grzegorz Zając;1947-03-02;50;Klub Parlamentarny Unii Wolności ;Częstochowa;09 Częstochowa;;M
1997;Halina Nowina-Konopka;1938-05-27;59;Koło Poselskie Porozumienia Polskiego;Tarnów;29 Olsztyn;;F
1997;Czesław Fiedorowicz;1958-02-21;39;Klub Parlamentarny Unii Wolności ;Gubin;52 Zielona Góra;;M
1997;Bogdan Pęk;1953-04-08;44;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Kraków;21 Kraków;;M
1997;Andrzej Wojtyła;1955-05-01;42;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Kalisz;14 Kalisz;;M
1997;Czesław Sobierajski;1952-06-05;45;Klub Parlamentarny Akcji Wyborczej Solidarność;Kielce;17 Gliwice;;M
1997;Barbara Hyla-Makowska;1946-03-30;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Przasnysz;06 Bydgoszcz;;F
1997;Andrzej Maciej Woźnicki;1941-03-10;56;Klub Parlamentarny Akcji Wyborczej Solidarność;Warszawa;27 Łódź;;M
1997;Zbigniew Rynasiewicz;1963-10-04;34;Klub Parlamentarny Akcji Wyborczej Solidarność;Grodzisko Dolne;38 Rzeszów;;M
1997;Jan Rokita;1959-06-18;38;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Kraków;21 Kraków;;M
1997;Kazimierz Nowak;1952-01-16;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Włocławek;49 Włocławek;;M
1997;Barbara Imiołczyk;1951-08-20;46;Klub Parlamentarny Unii Wolności ;Blachownia;15 Sosnowiec;;F
1997;Andrzej Smirnow;1938-09-09;59;Klub Parlamentarny Akcji Wyborczej Solidarność;Warszawa;02 Warszawa;;M
1997;Gabriel Janowski;1947-04-22;50;posłowie niezrzeszeni;Konstantów;39 Siedlce;;M
1997;Longin Pastusiak;1935-08-22;62;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łódź;11 Gdańsk;;M
1997;Wiesław Walendziak;1962-11-28;35;Klub Parlamentarny "Prawo i Sprawiedliwość";Gdańsk;10 Elbląg;;M
1997;Janusz Pałubicki;1948-01-02;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Wałbrzych;35 Poznań;;M
1997;Ryszard Bondyra;1956-08-24;41;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Komarów Osada;51 Zamość;;M
1997;Olga Krzyżanowska;1929-09-10;68;Klub Parlamentarny Unii Wolności ;Warszawa;11 Gdańsk;;F
