31;5;PO;PIETRASZEWSKA Danuta Róża;9841;2.97;T
31;6;PO;WÓJCIK Marek Krzysztof;4408;1.33;T
31;23;PO;SZYGA Krzysztof Michał;3882;1.17;T
32;1;Komitet Wyborczy Liga Polskich Rodzin;SOSNOWSKI Antoni;5537;2.62;T
32;1;PiS;MALIK Ewa;16537;7.82;T
32;2;PiS;ANDZEL Waldemar;4257;2.01;T
32;3;PiS;KOŚCIELNIAK Jacek;3765;1.78;T
32;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;JĘDRUSIK Wiesław Leszek;9761;4.61;T
32;3;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PODRAZA Zbigniew Marian;5363;2.53;T
32;1;PO;DOLNIAK Grzegorz Maciej;12151;5.74;T
32;2;PO;SAŁUGA Wojciech Paweł;10968;5.18;T
32;4;PO;MAŁECKA-LIBERA Beata Maria;6882;3.25;T
33;1;Komitet Wyborczy Liga Polskich Rodzin;PARDA Radosław;7856;2.15;T
33;1;PiS;GOSIEWSKI Przemysław Edgar;31253;8.57;T
33;2;PiS;OLENDZKA Halina;5386;1.48;T
33;3;PiS;RUSIECKI Jarosław;4009;1.10;T
33;5;PiS;ZUBA Maria;3397;0.93;T
33;7;PiS;LIPIEC Krzysztof;4697;1.29;T
33;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;STĘPIEŃ Włodzimierz Tadeusz;12655;3.47;T
33;6;Komitet Wyborczy Sojusz Lewicy Demokratycznej;MILCARZ Henryk Mieczysław;5251;1.44;T
33;1;PO;MIODOWICZ Konstanty;14505;3.98;T
33;2;PO;GRZEGOREK Krzysztof Józef;8730;2.39;T
33;24;PO;PACELT Zbigniew;3982;1.09;T
33;2;PSL;PAWLAK Mirosław Antoni;6684;1.83;T
33;5;PSL;PAŁYS Andrzej Józef;5055;1.39;T
33;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;OLEJNIK Małgorzata Dorota;12398;3.40;T
33;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;CEPIL Józef;10526;2.89;T
33;4;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;SUŁEK Leszek;7590;2.08;T
34;1;PiS;KRASULSKI Leonard Seweryn;7777;4.68;T
34;2;PiS;GAJEWSKA Karolina;4784;2.88;T
34;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;GINTOWT-DZIEWAŁTOWSKI Witold Józef;9389;5.64;T
34;1;PO;LISEK Krzysztof;10731;6.45;T
34;2;PO;GORCZYCA Stanisław Andrzej;5822;3.50;T
34;1;PSL;ŻELICHOWSKI Stanisław;3532;2.12;T
34;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ROCHNOWSKA Renata Maria;7411;4.46;T
34;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;OŁDAKOWSKI Adam;7488;4.50;T
35;1;Komitet Wyborczy Liga Polskich Rodzin;OŚKO Edward;5725;2.77;T
35;1;PiS;SZCZYGŁO Aleksander Marek;19006;9.21;T
35;3;PiS;PUZA Adam Jan;5213;2.53;T
35;4;PiS;GOSIEWSKI Jerzy Antoni;3782;1.83;T
35;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;IWIŃSKI Tadeusz;9734;4.72;T
35;1;PO;RYBICKI Sławomir Piotr;12557;6.08;T
35;2;PO;STAROŃ Lidia Ewa;12188;5.91;T
35;19;PO;BUBLEWICZ Beata Maria;5198;2.52;T
35;2;PSL;WŁODKOWSKI Zbigniew;2842;1.38;T
35;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ASZKIEŁOWICZ Mieczysław;5892;2.86;T
36;1;Komitet Wyborczy Liga Polskich Rodzin;RATAJCZAK Elżbieta;8342;2.96;T
36;1;PiS;CZARNECKI Witold;12826;4.55;T
36;2;PiS;DERA Andrzej Mikołaj;7520;2.67;T
36;8;PiS;ROGACKI Adam;6905;2.45;T
36;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;SZCZEPAŃSKI Wiesław Andrzej;8253;2.93;T
36;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;WOŹNY Grzegorz Marian;9178;3.25;T
36;1;PO;GRUPIŃSKI Rafał;8168;2.90;T
36;2;PO;ZIEMNIAK Wojciech Stanisław;13193;4.68;T
36;3;PO;URBANIAK Jarosław;7400;2.62;T
36;1;PSL;GRZYB Andrzej Marian;7986;2.83;T
36;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;DĘBICKI Tadeusz;10027;3.55;T
36;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;PTAK Bernard Adam;7023;2.49;T
37;1;PiS;HOFMAN Adam;10994;5.04;T
37;3;PiS;DOLATA Zbigniew;9880;4.53;T
37;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;TOMASZEWSKI Tadeusz;12213;5.60;T
37;1;PO;NOWAK Tomasz Piotr;9559;4.38;T
37;2;PO;ARNDT Paweł;6546;3.00;T
37;1;PSL;GRZESZCZAK Eugeniusz;5181;2.38;T
37;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;BUDNER Alfred;16075;7.37;T
37;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;PILARZ Józef;6083;2.79;T
37;8;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;RUCIŃSKI Andrzej;2366;1.09;T
38;1;PiS;KRACZKOWSKI Maks;10458;4.78;T
38;6;PiS;CZARNECKI Krzysztof Władysław;3406;1.56;T
38;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;STEC Stanisław;9944;4.54;T
38;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PIOSIK Stanisław;5105;2.33;T
38;1;PO;SZEJNFELD Adam Stanisław;26568;12.14;T
38;4;PO;CHMIELEWSKI Stanisław Marcin;3419;1.56;T
38;7;PO;RUTNICKI Jakub Adam;3182;1.45;T
38;1;PSL;KALEMBA Stanisław;7830;3.58;T
38;4;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;BEGER Renata Lidia;10537;4.82;T
39;1;PiS;LIBICKI Jan Filip;17503;5.73;T
39;2;PiS;STRYJSKA Małgorzata;12791;4.19;T
39;4;PiS;TOMCZAK Jacek;17991;5.89;T
39;7;PiS;GÓRSKI Tomasz;8664;2.84;T
39;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;ŁYBACKA Krystyna Maria;18637;6.11;T
39;1;PO;DZIKOWSKI Waldy;54959;18.01;T
39;2;PO;PASŁO-WIŚNIEWSKA Maria;7062;2.31;T
39;3;PO;STULIGROSZ Michał;12659;4.15;T
39;5;PO;LIPIŃSKI Dariusz;4482;1.47;T
39;8;PO;FIEDLER Arkady;9920;3.25;T
40;1;PiS;HOC Czesław;10746;6.12;T
40;4;PiS;GOLIŃSKI Marian Tomasz;5408;3.08;T
40;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;WZIĄTEK Stanisław Czesław;8887;5.07;T
40;1;PO;GAWŁOWSKI Stanisław;7879;4.49;T
40;2;PO;KARPINIUK Sebastian Marek;9767;5.57;T
40;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;LEPPER Andrzej Zbigniew;33535;19.11;T
40;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;ŁĄCZNY Jan;2229;1.27;T
40;4;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;BEDNAREK Jan Paweł;1102;0.63;T
41;1;Komitet Wyborczy Liga Polskich Rodzin;WIECHECKI Rafał;6058;1.97;T
41;1;PiS;BRUDZIŃSKI Joachim Stanisław;14731;4.78;T
41;2;PiS;DOBRZYŃSKI Leszek;7136;2.32;T
41;5;PiS;MASŁOWSKA Mirosława Jolanta;7675;2.49;T
41;6;PiS;JACH Michał;5724;1.86;T
41;1;Komitet Wyborczy Sojusz Lewicy Demokratycznej;PIECHOTA Jacek Jan;17257;5.60;T
41;2;Komitet Wyborczy Sojusz Lewicy Demokratycznej;NAPIERALSKI Grzegorz Bernard;14673;4.76;T
41;1;PO;ZAREMBA Krzysztof Piotr;22812;7.41;T
41;2;PO;NITRAS Sławomir Witold;14238;4.62;T
41;3;PO;KOCHAN Magdalena Maria;6294;2.04;T
41;7;PO;LITWIŃSKI Arkadiusz;7794;2.53;T
41;1;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;WASILEWSKA-KITA Regina;6890;2.24;T
41;2;Komitet Wyborczy Samoobrona Rzeczpospolitej Polskiej;PISKORSKI Mateusz Andrzej;5610;1.82;T
