year;pack;name;age;height;weight;caps;position;poscode
2003;RSA;Richard Bands;29;183;119;NA;NA;NA
2003;RSA;Schalk Burger;20;193;106;NA;NA;NA
2003;RSA;Neil de Kock;25;177;80;NA;NA;NA
2003;RSA;Thinus Delport;28;188;98;NA;NA;NA
2003;RSA;Werner Greeff;26;187;92;NA;NA;NA
2003;RSA;Jorrie Muller;22;182;89;NA;NA;NA
2003;RSA;Hendro Scholtz;24;187;104;NA;NA;NA
2003;RSA;Juan Smith;22;196;104;NA;NA;NA
2003;RSA;Jaco van der Westhuyzen;25;182;87;NA;NA;NA
2003;RSA;Ashwin Willemse;22;188;89;NA;NA;NA
2003;RSA;De Wet Barry;25;187;90;NA;NA;NA
2003;RSA;Christo Bezuidenhout;33;187;116;NA;NA;NA
2003;RSA;Selborne Boome;28;198;107;NA;NA;NA
2003;RSA;Danie Coetzee;26;185;102;NA;NA;NA
2003;RSA;Corne Krige;28;191;100;NA;NA;NA
2003;RSA;Ricardo Loubscher;29;170;84;NA;NA;NA
2003;RSA;Victor Matfield;26;198;113;NA;NA;NA
2003;RSA;Breyton Paulse;27;175;79;NA;NA;NA
2003;RSA;Faan Rautenbach;27;189;125;NA;NA;NA
2003;RSA;Dale Santon;34;178;104;NA;NA;NA
2003;RSA;Lawrence Sephaka;25;177;108;NA;NA;NA
2003;RSA;John Smit;25;188;116;NA;NA;NA
2003;RSA;Stefan Terblanche;28;187;93;NA;NA;NA
2003;WSM;Earl Va'a;31;166;79;NA;NA;NA
2003;WSM;Brian Lima;31;181;95;NA;NA;NA
2003;WSM;Maurie Fa'asavalu;23;186;105;NA;NA;NA
2003;WSM;Dominic Feaunati;25;185;110;NA;NA;NA
2003;WSM;Opeta Palepoi;28;193;108;NA;NA;NA
2003;WSM;Semo Sititi;29;188;102;NA;NA;NA
2003;WSM;Sailosi Tagicakibau;21;193;97;NA;NA;NA
2003;WSM;Tanner Vili;27;172;78;NA;NA;NA
2003;WSM;Lome Fa'atau;28;183;90;NA;NA;NA
2003;WSM;Simon Lemalu;22;180;112;NA;NA;NA
2003;WSM;Steven So'oialo;26;177;86;NA;NA;NA
2003;WSM;Terry Fanolua;29;186;90;NA;NA;NA
2003;WSM;Ron Fanuatanu;21;184;90;NA;NA;NA
2003;WSM;Leo Lafaiali'I;29;194;108;NA;NA;NA
2003;WSM;Kas Lealamanu'a;27;180;117;NA;NA;NA
2003;WSM;Tamato Leupolu;23;185;119;NA;NA;NA
2003;WSM;Jonathan Meredith;25;175;108;NA;NA;NA
2003;WSM;Peter Poulos;26;190;108;NA;NA;NA
2003;WSM;Dale Rasmussen;26;188;96;NA;NA;NA
2003;WSM;Romi Ropati;27;182;92;NA;NA;NA
2003;WSM;Mahonri Schwalger;25;175;108;NA;NA;NA
2003;WSM;Jeremy Tomuli;32;178;125;NA;NA;NA
2003;WSM;Des Tuiavi'I;33;185;103;NA;NA;NA
2003;WSM;Denning Tyrell;27;172;86;NA;NA;NA
2003;WSM;Siaosi Vaili;26;191;110;NA;NA;NA
2003;WSM;Kitiona Viliamu;23;192;110;NA;NA;NA
2003;URY;Diego Aguirre;29;186;95;NA;NA;NA
2003;URY;Juan Menchaca;26;174;78;NA;NA;NA
2003;URY;Pablo Lemoine;28;184;125;NA;NA;NA
2003;URY;Nicolas Brignoni;27;196;99;NA;NA;NA
2003;URY;Rodrigo Capo;23;195;112;NA;NA;NA
2003;URY;Alfonso Cardoso;32;174;76;NA;NA;NA
2003;URY;Diego Lamelas;31;170;100;NA;NA;NA
2003;URY;Sebastian Aguirre;27;183;88;NA;NA;NA
2003;URY;Juan Miguel Alvarez;23;195;101;NA;NA;NA
2003;URY;Juan Alzueta;28;189;110;NA;NA;NA
2003;URY;Bernardo Amarillo;25;173;75;NA;NA;NA
2003;URY;Juan Carlos Bado;30;197;110;NA;NA;NA
2003;URY;Carlos Baldasarri;24;190;93;NA;NA;NA
2003;URY;Eduardo Berruti;35;190;130;NA;NA;NA
2003;URY;Emiliano Caffera;25;176;80;NA;NA;NA
2003;URY;Juan Campomar;21;172;74;NA;NA;NA
2003;URY;Ignacio Conti;26;179;95;NA;NA;NA
2003;URY;Joaquin De Freitas;25;179;92;NA;NA;NA
2003;URY;Nicolas Grille;29;196;104;NA;NA;NA
2003;URY;Marcelo Gutierrez;26;189;98;NA;NA;NA
2003;URY;Emiliano Ibarra;29;180;90;NA;NA;NA
2003;URY;Juan Machado;30;172;105;NA;NA;NA
2003;URY;Martin Mendaro;30;173;86;NA;NA;NA
2003;URY;Joaquin Pastore;22;180;86;NA;NA;NA
2003;URY;Juan Andres Perez;28;174;99;NA;NA;NA
2003;URY;Hernan Ponte;22;188;98;NA;NA;NA
2003;URY;Diego Reyes;23;188;93;NA;NA;NA
2003;URY;Rodrigo Sanchez;27;179;100;NA;NA;NA
2003;URY;Guillermo Storace;29;183;115;NA;NA;NA
2003;URY;Jose Viana;26;188;85;NA;NA;NA
2003;GEO;Paliko Jimsheladze;28;180;88;NA;NA;NA
2003;GEO;Merab Kvirikashvili;20;176;74;NA;NA;NA
2003;GEO;Malkhaz Urjukashvili;23;178;80;NA;NA;NA
2003;GEO;David Dadunashvili;21;184;110;NA;NA;NA
2003;GEO;Irakli Abuseridze;26;174;79;NA;NA;NA
2003;GEO;David Bolgashvili;24;187;100;NA;NA;NA
2003;GEO;George Chkhaidze;22;194;101;NA;NA;NA
2003;GEO;Victor Didebulidze;32;194;115;NA;NA;NA
2003;GEO;Otar Eloshvili;25;187;100;NA;NA;NA
2003;GEO;Irakli Giorgadze;21;188;100;NA;NA;NA
2003;GEO;Akvsenti Giorgadze;27;179;103;NA;NA;NA
2003;GEO;Sergo Gujaraidze;24;198;115;NA;NA;NA
2003;GEO;Vasil Katsadze;27;188;108;NA;NA;NA
2003;GEO;Archil Kavtarashvili;30;184;95;NA;NA;NA
2003;GEO;Besik Khamashuridze;26;196;96;NA;NA;NA
2003;GEO;Badri Khekhelashvili;25;179;76;NA;NA;NA
2003;GEO;Gocha Khonelidze;27;179;94;NA;NA;NA
2003;GEO;Avtandil Kopaliani;21;182;113;NA;NA;NA
2003;GEO;Gia Labadze;30;194;97;NA;NA;NA
2003;GEO;Irakli Machkhaneli;22;187;90;NA;NA;NA
2003;GEO;Alexandre Margvelashvili;30;188;135;NA;NA;NA
2003;GEO;Zurab Mchedlishvili;32;185;107;NA;NA;NA
2003;GEO;Irakli Modebadze;24;174;80;NA;NA;NA
2003;GEO;Vano Nadiradze;31;197;112;NA;NA;NA
2003;GEO;Soso Nikolaenko;28;188;105;NA;NA;NA
2003;GEO;Goderdzi Shvelidze;25;177;106;NA;NA;NA
2003;GEO;George Tsiklauri;22;194;101;NA;NA;NA
2003;GEO;Gregoire Yachvili;26;190;97;NA;NA;NA
2003;GEO;Ilia Zedginidze;26;195;112;NA;NA;NA
2003;GEO;Tedo Zibzibadze;23;191;94;NA;NA;NA
2003;NZL;Leon MacDonald;26;181;96;NA;NA;NA
2003;NZL;Daniel Carter;21;180;91;NA;NA;NA
2003;NZL;Doug Howlett;25;185;92;NA;NA;NA
2003;NZL;Mils Muliaina;23;183;94;NA;NA;NA
2003;NZL;Joe Rokocoko;20;189;98;NA;NA;NA
2003;NZL;Carlos Spencer;28;180;95;NA;NA;NA
2003;NZL;Caleb Ralph;26;187;93;NA;NA;NA
2003;NZL;Kees Meeuws;29;183;118;NA;NA;NA
2003;NZL;Rodney So'oialo;24;190;105;NA;NA;NA
2003;NZL;Brad Thorn;28;195;115;NA;NA;NA
2003;NZL;Reuben Thorne;28;192;107;NA;NA;NA
2003;NZL;Aaron Mauger;23;181;93;NA;NA;NA
2003;NZL;Daniel Braid;22;186;96;NA;NA;NA
2003;NZL;Corey Flynn;22;184;106;NA;NA;NA
2003;NZL;Marty Holah;27;184;98;NA;NA;NA
2003;NZL;Chris Jack;25;202;112;NA;NA;NA
2003;NZL;Justin Marshall;30;179;94;NA;NA;NA
2003;NZL;Keven Mealamu;24;181;106;NA;NA;NA
2003;NZL;Ma'a Nonu;21;182;100;NA;NA;NA
2003;NZL;Ali Williams;22;202;110;NA;NA;NA
2003;NZL;Ben Atiga;20;178;93;NA;NA;NA
2003;NZL;Jerry Collins;23;190;103;NA;NA;NA
2003;NZL;Steve Devine;27;176;85;NA;NA;NA
2003;NZL;Mark Hammett;31;185;108;NA;NA;NA
2003;NZL;Dave Hewett;32;191;116;NA;NA;NA
2003;NZL;Carl Hoeft;29;184;115;NA;NA;NA
2003;NZL;Byron Kelleher;27;177;96;NA;NA;NA
2003;NZL;Richie McCaw;23;188;105;NA;NA;NA
2003;NZL;Greg Somerville;26;187;115;NA;NA;NA
2003;NZL;Tana Umaga;30;187;101;NA;NA;NA
2003;WAL;Stephen Jones;26;183;84;NA;NA;NA
2003;WAL;Iestyn Harris;27;178;90;NA;NA;NA
2003;WAL;Colin Charvis;31;190;108;NA;NA;NA
2003;WAL;Sonny Parker;26;185;102;NA;NA;NA
2003;WAL;Martyn Williams;28;185;98;NA;NA;NA
2003;WAL;Gareth Cooper;24;171;76;NA;NA;NA
2003;WAL;Mark Jones;24;186;91;NA;NA;NA
2003;WAL;Dafydd Jones;24;198;109;NA;NA;NA
2003;WAL;Mark Taylor;30;181;95;NA;NA;NA
2003;WAL;Gareth Thomas;29;193;103;NA;NA;NA
2003;WAL;Shane Williams;26;173;78;NA;NA;NA
2003;WAL;Huw Bennett;20;186;105;NA;NA;NA
2003;WAL;Brent Cockbain;29;202;114;NA;NA;NA
2003;WAL;Mefin Davies;31;177;95;NA;NA;NA
2003;WAL;Garan Evans;30;182;83;NA;NA;NA
2003;WAL;Gethin Jenkins;23;186;113;NA;NA;NA
2003;WAL;Adam Jones;22;185;121;NA;NA;NA
2003;WAL;Gareth Llewellyn;34;198;115;NA;NA;NA
2003;WAL;Robin McBryde;33;180;105;NA;NA;NA
2003;WAL;Kevin Morgan;26;178;82;NA;NA;NA
2003;WAL;Dwayne Peel;22;180;83;NA;NA;NA
2003;WAL;Alix Popham;24;190;108;NA;NA;NA
2003;WAL;Tom Shanklin;24;187;97;NA;NA;NA
2003;WAL;Robert Sidoli;24;198;112;NA;NA;NA
2003;WAL;Ceri Sweeney;23;181;86;NA;NA;NA
2003;WAL;Iestyn Thomas;27;185;112;NA;NA;NA
2003;WAL;Jonathan Thomas;21;196;107;NA;NA;NA
2003;WAL;Rhys Williams;23;173;86;NA;NA;NA
2003;WAL;Chris Wyatt;30;195;111;NA;NA;NA
2003;ITA;Rima Wakarua;27;172;78;NA;NA;NA
2003;ITA;Denis Dallan;25;188;99;NA;NA;NA
2003;ITA;Manuel Dallan;27;185;87;NA;NA;NA
2003;ITA;Sergio Parisse;20;196;104;NA;NA;NA
2003;ITA;Matthew Phillips;28;195;110;NA;NA;NA
2003;ITA;Gert Peens;29;183;96;NA;NA;NA
2003;ITA;Matteo Barbini;21;190;90;NA;NA;NA
2003;ITA;Andrea Benatti;24;190;95;NA;NA;NA
2003;ITA;Mirco Bergamasco;20;180;86;NA;NA;NA
2003;ITA;Mauro Bergamasco;24;180;86;NA;NA;NA
2003;ITA;Cristian Bezzi;28;196;115;NA;NA;NA
2003;ITA;Marco Bortolami;23;196;102;NA;NA;NA
2003;ITA;Gonzalo Canale;21;182;90;NA;NA;NA
2003;ITA;Martin Castrogiovanni;22;188;110;NA;NA;NA
2003;ITA;Carlo Checchinato;33;197;110;NA;NA;NA
2003;ITA;Andrea De Rossi;31;183;105;NA;NA;NA
2003;ITA;Santiago Dellape;25;200;117;NA;NA;NA
2003;ITA;Carlo Festuccia;23;182;100;NA;NA;NA
2003;ITA;Andrea Lo Cicero;27;185;117;NA;NA;NA
2003;ITA;Ramiro Martinez;33;183;118;NA;NA;NA
2003;ITA;Andrea Masi;22;183;95;NA;NA;NA
2003;ITA;Matteo Mazzantini;27;178;87;NA;NA;NA
2003;ITA;Francesco Mazzariol;28;173;77;NA;NA;NA
2003;ITA;Nicola Mazzucato;28;187;94;NA;NA;NA
2003;ITA;Fabio Ongaro;26;183;104;NA;NA;NA
2003;ITA;Scott Palmer;26;192;100;NA;NA;NA
2003;ITA;Aaron Persico;25;187;100;NA;NA;NA
2003;ITA;Salvatore Perugini;25;180;110;NA;NA;NA
2003;ITA;Cristian Stoica;27;188;104;NA;NA;NA
2003;ITA;Alessandro Troncon;30;178;85;NA;NA;NA
2003;CAN;Jared Barker;28;178;88;NA;NA;NA
2003;CAN;Bob Ross;34;180;84;NA;NA;NA
2003;CAN;Aaron Abrams;24;184;109;NA;NA;NA
2003;CAN;Sean Fauth;28;182;84;NA;NA;NA
2003;CAN;Quentin Fyffe;31;181;85;NA;NA;NA
2003;CAN;Kevin Tkachuk;27;183;110;NA;NA;NA
2003;CAN;James Pritchard;24;175;85;NA;NA;NA
2003;CAN;Ryan Banks;31;183;107;NA;NA;NA
2003;CAN;John Cannon;23;187;99;NA;NA;NA
2003;CAN;Al Charron;37;193;116;NA;NA;NA
2003;CAN;Garth Cooke;26;178;107;NA;NA;NA
2003;CAN;Jamie Cudmore;25;195;114;NA;NA;NA
2003;CAN;Marco di Girolamo;26;178;92;NA;NA;NA
2003;CAN;Jim Douglas;26;190;97;NA;NA;NA
2003;CAN;Ed Fairhurst;24;184;94;NA;NA;NA
2003;CAN;Josh Jackson;23;200;111;NA;NA;NA
2003;CAN;Mike James;30;196;110;NA;NA;NA
2003;CAN;Matt King;23;183;98;NA;NA;NA
2003;CAN;Ed Knaggs;26;194;116;NA;NA;NA
2003;CAN;Mark Lawson;23;187;98;NA;NA;NA
2003;CAN;Dave Lougheed;35;188;98;NA;NA;NA
2003;CAN;Jeff Reid;29;195;109;NA;NA;NA
2003;CAN;Ryan Smith;24;189;93;NA;NA;NA
2003;CAN;Rod Snow;33;180;118;NA;NA;NA
2003;CAN;Winston Stanley;29;186;85;NA;NA;NA
2003;CAN;Jon Thiel;28;185;118;NA;NA;NA
2003;CAN;Adam van Staveren;28;183;100;NA;NA;NA
2003;CAN;Morgan Williams;27;182;84;NA;NA;NA
2003;CAN;Nikyta Witkowski;27;178;92;NA;NA;NA
2003;CAN;Colin Yukes;24;200;115;NA;NA;NA
2003;TON;Pierre Hola;25;183;103;NA;NA;NA
2003;TON;Inoke Afeaki;30;197;110;NA;NA;NA
2003;TON;Benhur Kivalu;31;195;110;NA;NA;NA
2003;TON;Heamani Lavaka;34;183;115;NA;NA;NA
2003;TON;John Payne;23;185;99;NA;NA;NA
2003;TON;Tevita Tu'ifua;28;178;95;NA;NA;NA
2003;TON;Sateki Tu'ipulotu;31;183;95;NA;NA;NA
2003;TON;Stanley Afeaki;25;198;101;NA;NA;NA
2003;TON;Ipolito Fenukitau;31;189;105;NA;NA;NA
2003;TON;Pila Fifita;28;180;105;NA;NA;NA
2003;TON;Sione Fonua;23;193;108;NA;NA;NA
2003;TON;Sukanaivalu Hufanga;21;180;81;NA;NA;NA
2003;TON;Edward Langi;28;194;113;NA;NA;NA
2003;TON;Usaia Latu;25;196;106;NA;NA;NA
2003;TON;Tonga Lea'aetoa;26;188;130;NA;NA;NA
2003;TON;Gus Leger;29;185;90;NA;NA;NA
2003;TON;Viliami Ma'asi;28;184;105;NA;NA;NA
2003;TON;Sililo Martens;26;180;98;NA;NA;NA
2003;TON;Nisifolo Naufahu;27;193;117;NA;NA;NA
2003;TON;Johnny Ngauamo;34;185;96;NA;NA;NA
2003;TON;Milton Ngauamo;27;196;110;NA;NA;NA
2003;TON;David Palu;22;189;90;NA;NA;NA
2003;TON;Kisi Pulu;24;175;112;NA;NA;NA
2003;TON;Ephram Taukafa;27;180;108;NA;NA;NA
2003;TON;Kafalosi Tonga;28;189;108;NA;NA;NA
2003;TON;Sione Tu'Amoheloa;24;185;100;NA;NA;NA
2003;TON;Sila Va'enuku;25;180;85;NA;NA;NA
2003;TON;Viliami Vaki;27;197;95;NA;NA;NA
2003;JPN;Toru Kurihara;25;178;80;NA;NA;NA
2003;JPN;Andrew Miller;31;180;86;NA;NA;NA
2003;JPN;Daisuke Ohata;28;176;80;NA;NA;NA
2003;JPN;Keiji Hirose;30;170;75;NA;NA;NA
2003;JPN;George Konia;34;183;92;NA;NA;NA
2003;JPN;Hirotoki Onozawa;25;180;82;NA;NA;NA
2003;JPN;Masao Amino;29;176;100;NA;NA;NA
2003;JPN;Ryota Asano;24;184;92;NA;NA;NA
2003;JPN;Shin Hasegawa;31;179;102;NA;NA;NA
2003;JPN;Takeomi Ito;32;185;90;NA;NA;NA
2003;JPN;Hajime Kiso;25;196;100;NA;NA;NA
2003;JPN;Koichi Kubo;27;190;98;NA;NA;NA
2003;JPN;Tsutomu Matsuda;33;180;86;NA;NA;NA
2003;JPN;Takuro Miuchi;28;187;105;NA;NA;NA
2003;JPN;Yukio Motoki;32;176;85;NA;NA;NA
2003;JPN;Hideki Namba;27;178;84;NA;NA;NA
2003;JPN;Naoya Okubo;28;188;100;NA;NA;NA
2003;JPN;Adam Parker;30;194;106;NA;NA;NA
2003;JPN;Ruben Parkinson;30;183;96;NA;NA;NA
2003;JPN;Yuya Saito;26;185;95;NA;NA;NA
2003;JPN;Masaaki Sakata;31;180;95;NA;NA;NA
2003;JPN;Yuji Sonoda;30;172;73;NA;NA;NA
2003;JPN;Masahiko Toyoyama;27;178;107;NA;NA;NA
2003;JPN;Takashi Tsuji;26;167;75;NA;NA;NA
2003;JPN;Yasunori Watanabe;29;192;106;NA;NA;NA
2003;JPN;Masahito Yamamoto;25;185;112;NA;NA;NA
2003;JPN;Ryo Yamamura;22;185;105;NA;NA;NA
2007;WAL;Gethin Jenkins;27;188;118;NA;NA;NA
2007;WAL;Sonny Parker;30;188;102;NA;NA;NA
2007;WAL;Ceri Sweeney;27;181;87;NA;NA;NA
2007;WAL;Jonathan Thomas;25;195;110;NA;NA;NA
2007;WAL;Michael Phillips;25;190;103;NA;NA;NA
2007;WAL;Adam Jones;26;183;127;NA;NA;NA
2007;WAL;Huw Bennett;24;180;109;NA;NA;NA
2007;WAL;Thomas Rhys Thomas;25;186;105;NA;NA;NA
2007;WAL;Alun-Wyn Jones;22;199;119;NA;NA;NA
2007;WAL;Matthew Rees;27;182;108;NA;NA;NA
2007;WAL;Chris Horsman;30;190;118;NA;NA;NA
2007;WAL;Ian Evans;23;203;116;NA;NA;NA
2007;WAL;James Hook;22;185;90;NA;NA;NA
2007;WAL;Will James;31;198;120;NA;NA;NA
2007;WAL;Jamie Robinson;27;187;98;NA;NA;NA
2007;WAL;Dwayne Peel;26;182;87;NA;NA;NA
2007;WAL;Tom Shanklin;28;188;100;NA;NA;NA
2007;WAL;Michael Owen;27;197;115;NA;NA;NA
2007;WAL;Duncan Jones;29;182;110;NA;NA;NA
2007;WAL;Gareth Thomas;33;190;101;NA;NA;NA
2007;WAL;Dafydd James;32;194;101;NA;NA;NA
2007;WAL;Martyn Williams;32;183;99;NA;NA;NA
2007;WAL;Colin Charvis;35;194;112;NA;NA;NA
2007;WAL;Kevin Morgan;30;178;83;NA;NA;NA
2007;WAL;Ian Gough;31;196;119;NA;NA;NA
2007;WAL;Stephen Jones;30;183;95;NA;NA;NA
2007;WAL;Shane Williams;30;170;80;NA;NA;NA
2007;WAL;Mark Jones;28;186;92;NA;NA;NA
2007;WAL;Alix Popham;28;191;108;NA;NA;NA
2007;WAL;Gareth Cooper;28;171;84;NA;NA;NA
2007;ENG;Lewis Moody;29;195;103;NA;NA;NA
2007;ENG;Ben Kay;32;198;118;NA;NA;NA
2007;ENG;Jason Robinson;33;172;85;NA;NA;NA
2007;ENG;Steve Borthwick;28;198;114;NA;NA;NA
2007;ENG;Mike Catt;36;181;91;NA;NA;NA
2007;ENG;Martin Corry;34;196;115;NA;NA;NA
2007;ENG;Lawrence Dallaglio;35;193;110;NA;NA;NA
2007;ENG;Jamie Noon;28;180;90;NA;NA;NA
2007;ENG;Olly Barkley;26;180;92;NA;NA;NA
2007;ENG;Andy Gomarsall;33;176;86;NA;NA;NA
2007;ENG;Josh Lewsey;31;179;88;NA;NA;NA
2007;ENG;Mark Cueto;28;183;96;NA;NA;NA
2007;ENG;Andrew Sheridan;28;193;122;NA;NA;NA
2007;ENG;Paul Sackey;28;181;82;NA;NA;NA
2007;ENG;Peter Richards;29;176;89;NA;NA;NA
2007;ENG;George Chuter;31;180;102;NA;NA;NA
2007;ENG;Mark Regan;35;180;101;NA;NA;NA
2007;ENG;Simon Shaw;34;203;124;NA;NA;NA
2007;ENG;Phil Vickery;31;190;120;NA;NA;NA
2007;ENG;Jonny Wilkinson;28;180;88;NA;NA;NA
2007;ENG;Joe Worsley;30;198;109;NA;NA;NA
2007;ENG;Matt Stevens;25;187;120;NA;NA;NA
2007;ENG;Lee Mears;28;179;101;NA;NA;NA
2007;ENG;Mathew Tait;21;183;90;NA;NA;NA
2007;ENG;Dan Hipkiss;25;179;92;NA;NA;NA
2007;ENG;Tom Rees;23;184;98;NA;NA;NA
2007;ENG;Toby Flood;22;188;91;NA;NA;NA
2007;ENG;Perry Freshwater;34;183;112;NA;NA;NA
2007;ENG;Nick Abendanon;21;180;82;NA;NA;NA
2007;ENG;Shaun Perry;29;180;98;NA;NA;NA
2007;ENG;Andy Farrell;32;194;110;NA;NA;NA
2007;ENG;Nick Easter;29;193;115;NA;NA;NA
2007;SCO;Simon Taylor;28;195;111;NA;NA;NA
2007;SCO;Chris Paterson;29;180;80;NA;NA;NA
2007;SCO;Jason White;29;195;106;NA;NA;NA
2007;SCO;Scott Murray;31;203;118;NA;NA;NA
2007;SCO;Nikki Walker;25;196;107;NA;NA;NA
2007;SCO;Nathan Hines;31;201;119;NA;NA;NA
2007;SCO;Andrew Henderson;27;192;102;NA;NA;NA
2007;SCO;Mike Blair;26;180;85;NA;NA;NA
2007;SCO;Craig Smith;29;188;121;NA;NA;NA
2007;SCO;Allan Jacobsen;29;176;113;NA;NA;NA
2007;SCO;Marcus Di Rollo;29;184;90;NA;NA;NA
2007;SCO;Allister Hogg;24;191;104;NA;NA;NA
2007;SCO;Gavin Kerr;30;188;114;NA;NA;NA
2007;SCO;Simon Webster;26;184;90;NA;NA;NA
2007;SCO;Chris Cusiter;25;175;86;NA;NA;NA
2007;SCO;Dan Parks;29;180;90;NA;NA;NA
2007;SCO;Scott MacLeod;28;198;110;NA;NA;NA
2007;SCO;Sean Lamont;26;188;102;NA;NA;NA
2007;SCO;Hugo Southwell;27;188;97;NA;NA;NA
2007;SCO;Rory Lawson;26;176;83;NA;NA;NA
2007;SCO;Ross Ford;23;184;109;NA;NA;NA
2007;SCO;Kelly Brown;25;193;106;NA;NA;NA
2007;SCO;David Callam;24;193;108;NA;NA;NA
2007;SCO;Scott Lawson;26;172;100;NA;NA;NA
2007;SCO;Rory Lamont;25;188;100;NA;NA;NA
2007;SCO;John Barclay;21;190;103;NA;NA;NA
2007;SCO;Euan Murray;27;185;119;NA;NA;NA
2007;SCO;Rob Dewey;24;189;110;NA;NA;NA
2007;SCO;Alasdair Dickinson;24;184;108;NA;NA;NA
2007;SCO;Fergus Thomson;24;183;104;NA;NA;NA
2007;SCO;Jim Hamilton;25;202;124;NA;NA;NA
2007;IRE;David Wallace;31;188;107;NA;NA;NA
2007;IRE;Paul O'Connell;28;198;111;NA;NA;NA
2007;IRE;Geordan Murphy;29;183;90;NA;NA;NA
2007;IRE;Marcus Horan;30;188;108;NA;NA;NA
2007;IRE;Donnacha O'Callaghan;28;198;115;NA;NA;NA
2007;IRE;Simon Best;29;185;114;NA;NA;NA
2007;IRE;Paddy Wallace;28;175;86;NA;NA;NA
2007;IRE;Denis Hickie;31;189;96;NA;NA;NA
2007;IRE;Gavin Duffy;26;186;92;NA;NA;NA
2007;IRE;Denis Leamy;26;187;106;NA;NA;NA
2007;IRE;Andrew Trimble;23;186;97;NA;NA;NA
2007;IRE;Stephen Ferris;22;192;110;NA;NA;NA
2007;IRE;Rory Best;25;178;104;NA;NA;NA
2007;IRE;Neil Best;28;189;105;NA;NA;NA
2007;IRE;Jerry Flannery;29;180;102;NA;NA;NA
2007;IRE;Eoin Reddan;27;178;81;NA;NA;NA
2007;IRE;Girvan Dempsey;32;188;92;NA;NA;NA
2007;IRE;Shane Horgan;29;196;104;NA;NA;NA
2007;IRE;Brian O'Driscoll;28;180;94;NA;NA;NA
2007;IRE;Ronan O'Gara;30;180;85;NA;NA;NA
2007;IRE;Peter Stringer;30;170;73;NA;NA;NA
2007;IRE;John Hayes;34;193;127;NA;NA;NA
2007;IRE;Malcolm O'Kelly;33;204;119;NA;NA;NA
2007;IRE;Simon Easterby;32;193;100;NA;NA;NA
2007;IRE;Frankie Sheahan;31;180;105;NA;NA;NA
2007;IRE;Bryan Young;26;184;114;NA;NA;NA
2007;IRE;Isaac Boss;27;177;86;NA;NA;NA
2007;IRE;Brian Carney;31;180;90;NA;NA;NA
2007;IRE;Tony Buckley;27;195;135;NA;NA;NA
2007;IRE;Gordon D'Arcy;27;178;88;NA;NA;NA
2007;IRE;Alan Quinlan;33;191;106;NA;NA;NA
2007;NZL;Greg Somerville;30;187;115;NA;NA;NA
2007;NZL;Chris Jack;29;202;115;NA;NA;NA
2007;NZL;Richie McCaw;27;187;106;NA;NA;NA
2007;NZL;Leon MacDonald;30;181;96;NA;NA;NA
2007;NZL;Doug Howlett;29;185;89;NA;NA;NA
2007;NZL;Aaron Mauger;27;183;92;NA;NA;NA
2007;NZL;Andrew Hore;29;183;110;NA;NA;NA
2007;NZL;Keith Robinson;31;198;115;NA;NA;NA
2007;NZL;Ali Williams;26;202;112;NA;NA;NA
2007;NZL;Keven Mealamu;28;181;106;NA;NA;NA
2007;NZL;Carl Hayman;28;193;120;NA;NA;NA
2007;NZL;Rodney So'oialo;28;190;107;NA;NA;NA
2007;NZL;Jerry Collins;27;190;109;NA;NA;NA
2007;NZL;Tony Woodcock;26;184;118;NA;NA;NA
2007;NZL;Joe Rokocoko;24;189;98;NA;NA;NA
2007;NZL;Dan Carter;25;178;91;NA;NA;NA
2007;NZL;Mils Muliaina;27;184;92;NA;NA;NA
2007;NZL;Nick Evans;27;178;84;NA;NA;NA
2007;NZL;Sione Lauaki;26;192;119;NA;NA;NA
2007;NZL;Sitiveni Sivivatu;25;185;97;NA;NA;NA
2007;NZL;Luke McAlister;24;180;95;NA;NA;NA
2007;NZL;Conrad Smith;26;186;95;NA;NA;NA
2007;NZL;Isaia Toeava;21;181;96;NA;NA;NA
2007;NZL;Andrew Ellis;23;181;89;NA;NA;NA
2007;NZL;Neemia Tialata;25;187;127;NA;NA;NA
2007;NZL;Chris Masoe;28;183;106;NA;NA;NA
2007;NZL;Anton Oliver;32;184;111;NA;NA;NA
2007;NZL;Brendon Leonard;22;182;91;NA;NA;NA
2007;NZL;Reuben Thorne;32;192;107;NA;NA;NA
2007;NZL;Byron Kelleher;31;175;94;NA;NA;NA
2007;AUS;Phil Waugh;28;175;100;NA;NA;NA
2007;AUS;George Smith;27;180;103;NA;NA;NA
2007;AUS;Stirling Mortlock;30;191;100;NA;NA;NA
2007;AUS;David Lyons;27;192;117;NA;NA;NA
2007;AUS;Sean Hardman;30;183;102;NA;NA;NA
2007;AUS;Nathan Sharpe;29;200;115;NA;NA;NA
2007;AUS;Daniel Vickerman;28;204;115;NA;NA;NA
2007;AUS;Sam Cordingley;31;178;87;NA;NA;NA
2007;AUS;Adam Freier;27;175;101;NA;NA;NA
2007;AUS;Matt Giteau;25;178;85;NA;NA;NA
2007;AUS;Morgan Turinui;25;181;101;NA;NA;NA
2007;AUS;Lote Tuqiri;28;191;103;NA;NA;NA
2007;AUS;Matt Dunning;29;182;119;NA;NA;NA
2007;AUS;Mark Gerrard;25;192;99;NA;NA;NA
2007;AUS;Rocky Elsom;24;197;112;NA;NA;NA
2007;AUS;Al Baxter;30;190;116;NA;NA;NA
