240209;gm. Wilamowice;Burmistrz Wilamowic;TRELA Marian Bronisław;Komitet wyborczy wyborców;49.863216,19.073166 49.958756,19.196778;49.910986,19.134972;R1;1;63;Wyższe;5162;75.38%;1686;Tak;5734;57;17313;302;gmw
240303;m. Wisła;Burmistrz Miasta Wisły;BUJOK Tomasz Marcin;Komitet wyborczy wyborców;49.585337,18.804589 49.686277,19.017074;49.635807,18.9108315;R1;1;40;wyższe;3773;92.36%;312;Tak;11017;109;11106;101;gm
240304;gm. Brenna;Wójt Gminy Brenna;PILCH Jerzy Zdzisław;Komitet wyborczy wyborców;49.652388,18.808904 49.798246,18.997370;49.725317,18.903137;R1;1;56;Wyższe;3607;87.29%;525;Tak;9561;95;11230;117;gw
240305;gm. Chybie;Wójt Gminy Chybie;ŻYDEK Janusz Mirosław;PiS;49.854334,18.772451 49.921088,18.890974;49.887711,18.8317125;R1;2;49;wyższe;2753;70.84;-1;Tak;3175;32;9741;307;gw
240306;gm. Dębowiec;Wójt Gminy Dębowiec;BRANNY Tomasz Michał;Komitet wyborczy wyborców;49.744789,18.668648 49.850424,18.773138;49.7976065,18.720893;R1;1;39;wyższe;1775;75.60;-1;Tak;4264;43;5810;136;gw
240307;gm. Goleszów;Wójt Gminy Goleszów;CIEŚLAR Sylwia;Komitet wyborczy wyborców;49.676425,18.632162 49.781659,18.791650;49.729042,18.711906;R1;1;38;wyższe;3880;67.36;-1;Tak;6587;66;13122;199;gw
240308;gm. Hażlach;Wójt Gminy Hażlach;SIKORSKI Grzegorz Krzysztof;Komitet wyborczy wyborców;49.770104,18.582066 49.850897,18.708592;49.8105005,18.645329;R1;2;37;wyższe;3182;78.12;-1;Tak;4878;49;10802;221;gw
240310;gm. Skoczów;Burmistrz Miasta Skoczowa;SITKO Mirosław Krzysztof;PiS;49.750969,18.718873 49.865111,18.855818;49.80804,18.7873455;R1;3;60;wyższe;5743;54.60;-1;Tak;6355;64;26897;423;gmw
240311;gm. Strumień;Burmistrz Strumienia;GRYGIEREK Anna Agnieszka;Komitet wyborczy wyborców;49.840933,18.655687 49.938140,18.802748;49.8895365,18.7292175;R1;1;41;Wyższe;3573;60.10;-1;Tak;5854;59;13164;225;gmw
240312;gm. Zebrzydowice;Wójt Gminy Zebrzydowice;KONDZIOŁKA Andrzej Marian;Komitet wyborczy wyborców;49.817084,18.565670 49.910416,18.667602;49.86375,18.616636;R1;1;56;wyższe;2791;52.48;-1;Tak;4142;41;13284;321;gw
240402;gm. Dąbrowa Zielona;Wójt Gminy Dąbrowa Zielona;WŁODARCZYK Maria Zofia;PSL;50.793011,19.416101 50.908217,19.661569;50.850614,19.538835;R1;1;62;wyższe;1258;64.12;-1;Tak;10021;100;3888;39;gw
240405;gm. Kłomnice;Wójt Gminy Kłomnice;JUSZCZYK Piotr Jacek;Komitet wyborczy wyborców;50.838210,19.260588 50.975165,19.510432;50.9066875,19.38551;R1;1;46;wyższe;4247;70.41;-1;Tak;14773;147;13602;92;gw
240406;gm. Koniecpol;Burmistrz Miasta i Gminy Koniecpol;SULIGA Ryszard;Komitet wyborczy wyborców;50.713209,19.587353 50.865970,19.832163;50.7895895,19.709758;R1;4;57;wyższe;2893;68.82;-1;Tak;14662;147;9605;66;gmw
240408;gm. Kruszyna;Wójt Gminy Kruszyna;ZAWADZKA Jadwiga;Komitet wyborczy wyborców;50.946266,19.202432 51.047717,19.410723;50.9969915,19.3065775;R1;2;59;wyższe;1388;59.78;-1;Tak;9355;94;4869;52;gw
240409;gm. Lelów;Wójt Gminy Lelów;MOLENDA Krzysztof;Komitet wyborczy wyborców;50.637013,19.523727 50.776666,19.785962;50.7068395,19.6548445;R1;1;53;wyższe;1733;80.98%;407;Tak;12369;124;4929;40;gw
240410;gm. Mstów;Wójt Gminy Mstów;GĘSIARZ Tomasz Sławomir;Komitet wyborczy wyborców;50.775797,19.193182 50.875065,19.453458;50.825431,19.32332;R1;1;38;wyższe;4390;85.18;-1;Tak;11957;120;10785;90;gw
240411;gm. Mykanów;Wójt Gminy Mykanów;POMADA Dariusz Adam;Komitet wyborczy wyborców;50.854570,19.060167 51.010850,19.301176;50.93271,19.1806715;R1;4;56;wyższe;3727;51.63;-1;Tak;14156;141;15034;106;gw
240412;gm. Olsztyn;Wójt Gminy Olsztyn;KUCHARSKI Tomasz Maciej;Komitet wyborczy wyborców;50.680392,19.182179 50.790733,19.372717;50.7355625,19.277448;R1;1;50;wyższe;2910;80.39;-1;Tak;10910;109;7785;71;gw
240414;gm. Przyrów;Wójt Gminy Przyrów;NOWAK Robert Tomasz;PSL;50.724740,19.422239 50.837860,19.598296;50.7813,19.5102675;R1;2;49;wyższe;1189;73.30;-1;Tak;8040;80;3804;47;gw
240416;gm. Starcza;Wójt Gminy Starcza;SZYMCZYK Wiesław Roman;PSL;50.634640,18.998265 50.691668,19.099807;50.663154,19.049036;R1;2;62;wyższe humanistyczne;990;62.82;-1;Tak;2009;20;2824;141;gw
240501;m. Knurów;Prezydent Miasta Knurów;RAMS Adam;Komitet wyborczy wyborców;50.173926,18.612316 50.240525,18.713598;50.2072255,18.662957;R1;2;61;średnie;9515;64.20;-1;Tak;3395;34;38594;1137;gm
240502;m. Pyskowice;Burmistrz Miasta Pyskowice;WÓJCIK Adam Michał;Komitet wyborczy wyborców;50.361895,18.543365 50.421297,18.658546;50.391596,18.6009555;R1;5;41;wyższe;4632;67.72;-1;Tak;3089;31;18417;596;gm
240503;gm. Gierałtowice;Wójt Gminy Gierałtowice;ŻOGAŁA Leszek Wojciech;Komitet wyborczy wyborców;50.193428,18.693320 50.272622,18.804405;50.233025,18.7488625;R1;2;37;Wyższe prawnicze;3300;59.88;-1;Tak;3806;38;12009;316;gw
240504;gm. Pilchowice;Wójt Gminy Pilchowice;GOGULLA Maciej Wojciech;Komitet wyborczy wyborców;50.172618,18.486953 50.264459,18.641957;50.2185385,18.564455;R1;1;41;wyższe prawnicze;4244;91.96%;371;Tak;6983;70;11838;170;gw
240505;gm. Rudziniec;Wójt Gminy Rudziniec;OBRZUT Krzysztof;Komitet wyborczy wyborców;50.299559,18.357780 50.446105,18.603468;50.372832,18.480624;R1;1;59;wyższe;2225;50.42;-1;Tak;15914;159;10655;67;gw
240506;gm. Sośnicowice;Burmistrz Sośnicowic;KOŁODZIEJ Leszek Jerzy;Komitet wyborczy wyborców;50.195454,18.393540 50.336708,18.597325;50.266081,18.4954325;R1;1;59;wyższe;2947;76.31;-1;Tak;11650;116;8821;76;gmw
240507;gm. Toszek;Burmistrz Toszka;KUPCZYK Grzegorz Łukasz;Komitet wyborczy wyborców;50.385070,18.379609 50.499462,18.635324;50.442266,18.5074665;R1;2;39;Wyższe techniczne;2259;58.45;-1;Tak;9982;100;9426;94;gmw
240508;gm. Wielowieś;Wójt Gminy Wielowieś;SKOWRONEK Ginter Franciszek;Komitet wyborczy wyborców;50.435600,18.429906 50.552713,18.665249;50.4941565,18.5475775;R1;1;60;wyższe, mgr inż. budownictwa;1664;80.62%;400;Tak;11618;116;5887;51;gw
240601;gm. Kłobuck;Burmistrz Kłobucka;ZAKRZEWSKI Jerzy Wiesław;Komitet wyborczy organizacji i stowarzyszeń;50.844027,18.853703 50.969666,19.111563;50.9068465,18.982633;R1;4;53;wyższe;6987;72.02;-1;Tak;13001;130;20498;158;gmw
240602;gm. Krzepice;Burmistrz Krzepic;KOTYNIA Krystian;PSL;50.915939,18.612386 51.019793,18.790226;50.967866,18.701306;R1;1;63;średnie;2497;64.04;-1;Tak;7894;79;9212;117;gmw
240603;gm. Lipie;Wójt Gminy Lipie;WIELOCH Bożena Barbara;PSL;50.982926,18.671961 51.076444,18.894966;51.029685,18.7834635;R1;3;56;wyższe;1927;65.81;-1;Tak;9905;99;6302;64;gw
240604;gm. Miedźno;Wójt Gminy Miedźno;DEREJCZYK Piotr;Komitet wyborczy wyborców;50.936118,18.873634 51.035534,19.127733;50.985826,19.0006835;R1;1;40;wyższe;1958;57.91;-1;Tak;11277;113;7557;67;gw
240605;gm. Opatów;Wójt Gminy Opatów;SOŚNIAK Bogdan Ryszard;Komitet wyborczy wyborców;50.895895,18.741246 50.997222,18.918019;50.9465585,18.8296325;R1;3;61;wyższe techniczne;1726;60.20;-1;Tak;7348;73;6809;93;gw
240608;gm. Przystajń;Wójt Gminy Przystajń;MACH Henryk;Komitet wyborczy organizacji i stowarzyszeń;50.785247,18.615201 50.928977,18.787749;50.857112,18.701475;R1;1;60;wyższe;2096;87.81%;291;Tak;8883;89;5906;66;gw
240701;m. Lubliniec;Burmistrz Miasta Lublińca;MANIURA Edward Makary;Komitet wyborczy wyborców;50.585909,18.620084 50.700579,18.797230;50.643244,18.708657;R1;1;58;wyższe;7501;77.31;-1;Tak;8936;89;23899;267;gm
240702;gm. Boronów;Wójt Gminy Boronów;BEŁKOT Krzysztof Józef;Komitet wyborczy wyborców;50.640536,18.855253 50.719679,18.987687;50.6801075,18.92147;R1;1;55;średnie;986;58.87;-1;Tak;5728;57;3395;59;gw
240703;gm. Ciasna;Wójt Gminy Ciasna;KULEJ Zdzisław Józef;Komitet wyborczy wyborców;50.707180,18.503632 50.854000,18.764822;50.78059,18.634227;R1;1;64;wyższe;1675;76.91%;503;Tak;13395;134;7509;56;gw
240704;gm. Herby;Wójt Gminy Herby;BUREK Iwona Mariola;Komitet wyborczy wyborców;50.682107,18.730807 50.797527,18.936295;50.739817,18.833551;R1;1;47;wyższe;2452;93.27%;177;Tak;8591;86;6862;80;gw
240705;gm. Kochanowice;Wójt Gminy Kochanowice;CZECH Ireneusz Jan;Komitet wyborczy wyborców;50.675072,18.629086 50.772399,18.834406;50.7237355,18.731746;R1;1;53;wyższe;1541;64.61;-1;Tak;8002;80;6924;87;gw
240706;gm. Koszęcin;Wójt Gminy Koszęcin;SENIÓW Zbigniew;Komitet wyborczy wyborców;50.542130,18.714883 50.692871,18.952263;50.6175005,18.833573;R1;1;50;średnie;3953;86.52%;616;Tak;12918;129;11878;92;gw
240707;gm. Pawonków;Wójt Gminy Pawonków;WONS-KLETA Joanna Grażyna;Komitet wyborczy wyborców;50.599573,18.478285 50.736903,18.666074;50.668238,18.5721795;R1;2;38;wyższe;1424;54.10;-1;Tak;11893;119;6646;56;gw
240801;m. Łaziska Górne;Burmistrz Miasta Łaziska Górne;WYRA Aleksander Ireneusz;Komitet wyborczy wyborców;50.119102,18.811669 50.167890,18.893745;50.143496,18.852707;R1;2;58;wyższe;7239;78.46;-1;Tak;2007;20;22390;1116;gm
240802;m. Mikołów;Burmistrz Mikołowa;PIECHULA Stanisław Maksymilian;Komitet wyborczy wyborców;50.143747,18.775673 50.248409,18.948146;50.196078,18.8619095;R1;1;55;wyższe;10438;57.98;-1;Tak;7921;79;40423;510;gm
240803;m. Orzesze;Burmistrz Miasta Orzesze;BLASKI Mirosław Andrzej;Komitet wyborczy wyborców;50.053872,18.721978 50.162517,18.867230;50.1081945,18.794604;R1;1;51;wyższe;5905;68.61;-1;Tak;8375;84;20773;248;gm
240804;gm. Ornontowice;Wójt Gminy Ornontowice;KOTYCZKA Marcin Adam;Komitet wyborczy wyborców;50.157060,18.719901 50.207298,18.783035;50.182179,18.751468;R1;2;38;wyższe;1432;52.38;-1;Tak;1545;15;6016;389;gw
240805;gm. Wyry;Wójt Gminy Wyry;PRASOŁ Barbara Mariola;Komitet wyborczy wyborców;50.081915,18.831003 50.151918,18.955852;50.1169165,18.8934275;R1;2;57;wyższe ekonomiczne;2139;54.50;-1;Tak;3462;35;8087;234;gw
240902;gm. Koziegłowy;Burmistrz Gminy i Miasta Koziegłowy;ŚLĘCZKA Jacek Roman;Komitet wyborczy organizacji i stowarzyszeń;50.507910,19.073360 50.650593,19.297453;50.5792515,19.1854065;R1;2;56;wyższe;4358;65.84;-1;Tak;15964;160;14369;90;gmw
240904;gm. Poraj;Wójt Gminy Poraj;KAŹMIERCZAK Katarzyna Małgorzata;Komitet wyborczy wyborców;50.602850,19.162835 50.704415,19.306279;50.6536325,19.234557;R1;1;51;wyższe;2561;52.19;-1;Tak;5706;57;10925;191;gw
240905;gm. Żarki;Burmistrz Miasta i Gminy Żarki;PODLEJSKI Klemens Stanisław;Komitet wyborczy wyborców;50.581031,19.248986 50.692402,19.488885;50.6367165,19.3689355;R1;3;61;wyższe;2520;57.21;-1;Tak;10100;101;8443;84;gmw
241001;gm. Goczałkowice-Zdrój;Wójt Gminy Goczałkowice-Zdrój;PLACHA Gabriela Anna;Komitet wyborczy wyborców;49.892554,18.771071 49.962313,19.001521;49.9274335,18.886296;R1;2;50;wyższe;1997;67.13;-1;Tak;4739;47;6736;142;gw
241002;gm. Kobiór;Wójt Gminy Kobiór;LUBAŃSKI Eugeniusz Piotr;Komitet wyborczy wyborców;50.040740,18.847455 50.100420,19.044912;50.07058,18.9461835;R1;1;63;Wyższe;1802;78.31;-1;Tak;4819;48;4898;102;gw
241004;gm. Pawłowice;Wójt Gminy Pawłowice;DZIENDZIEL Franciszek Alojzy;Komitet wyborczy wyborców;49.878919,18.618048 50.014544,18.763053;49.9467315,18.6905505;R1;1;64;wyższe;3580;51.19;-1;Tak;7568;76;18143;240;gw
241005;gm. Pszczyna;Burmistrz Pszczyny;SKROBOL Dariusz Mariusz;Komitet wyborczy wyborców;49.921487,18.742991 50.062860,19.060595;49.9921735,18.901793;R1;2;45;Wyższe;15333;67.97;-1;Tak;17473;175;52345;300;gmw
241006;gm. Suszec;Wójt Gminy Suszec;PAWLAS Marian Leszek;Komitet wyborczy wyborców;49.975664,18.749183 50.068567,18.898621;50.0221155,18.823902;R1;1;64;Wyższe;3523;81.46%;802;Tak;7508;75;12157;162;gw
241102;gm. Kornowac;Wójt Gminy Kornowac;NIESTRÓJ Grzegorz Edward;Komitet wyborczy wyborców;50.048821,18.269928 50.103760,18.381178;50.0762905,18.325553;R1;1;48;wyższe;1496;73.66%;535;Tak;2620;26;5156;197;gw
241103;gm. Krzanowice;Burmistrz Krzanowic;STRZEDULLA Andrzej Franciszek;Komitet wyborczy wyborców;49.982371,18.065992 50.074800,18.191714;50.0285855,18.128853;R1;1;38;wyższe techniczne;1320;86.79%;201;Tak;4720;47;5753;122;gmw
241104;gm. Krzyżanowice;Wójt Gminy Krzyżanowice;UTRACKI Grzegorz Wojciech;Komitet wyborczy wyborców;49.915678,18.174066 50.052162,18.351732;49.98392,18.262899;R1;2;50;wyższe;2643;62.42;-1;Tak;6970;70;11362;163;gw
241105;gm. Kuźnia Raciborska;Burmistrz Miasta Kuźnia Raciborska;MACHA Paweł Piotr;Komitet wyborczy wyborców;50.154934,18.235204 50.258235,18.503242;50.2065845,18.369223;R1;2;49;wyższe;2502;63.31;-1;Tak;12662;127;11894;94;gmw
241106;gm. Nędza;Wójt Gminy Nędza;ISKAŁA Anna Maria;Komitet wyborczy wyborców;50.115678,18.229917 50.192500,18.409793;50.154089,18.319855;R1;1;66;wyższe;1790;72.76;-1;Tak;5722;57;7440;130;gw
241107;gm. Pietrowice Wielkie;Wójt Gminy Pietrowice Wielkie;WAWRZYNEK Andrzej;Komitet wyborczy wyborców;50.044892,18.035065 50.167079,18.166453;50.1059855,18.100759;R1;2;58;Wyższe;1828;72.54;-1;Tak;6793;68;6935;102;gw
241108;gm. Rudnik;Wójt Gminy Rudnik;RYBKA Piotr Józef;Komitet wyborczy wyborców;50.111342,18.057984 50.197642,18.260029;50.154492,18.1590065;R1;2;36;średnie;1461;78.25;-1;Tak;7388;74;5189;70;gw
241201;gm. Czerwionka-Leszczyny;Burmistrz Gminy i Miasta Czerwionka-Leszczyny;JANISZEWSKI Wiesław Eugeniusz;Komitet wyborczy wyborców;50.065767,18.551955 50.201911,18.752786;50.133839,18.6523705;R1;1;60;wyższe;8505;52.75;-1;Tak;11464;115;42170;368;gmw
241202;gm. Gaszowice;Wójt Gminy Gaszowice;BUGDOL Paweł Jacek;Komitet wyborczy wyborców;50.070921,18.380283 50.121768,18.464483;50.0963445,18.422383;R1;1;34;wyższe;3330;88.80%;420;Tak;1985;20;9652;486;gw
241203;gm. Jejkowice;Wójt Gminy Jejkowice;BĄK Marek Hubert;Komitet wyborczy organizacji i stowarzyszeń;50.082708,18.451668 50.121632,18.493651;50.10217,18.4726595;R1;1;31;Średnie;1748;94.18%;108;Tak;759;8;4137;545;gw
241205;gm. Świerklany;Wójt Gminy Świerklany;PIECZKA Tomasz Leszek;Komitet wyborczy wyborców;49.996529,18.523195 50.061203,18.615632;50.028866,18.5694135;R1;3;36;wyższe;4483;76.86;-1;Tak;2417;24;12347;511;gw
241301;m. Kalety;Burmistrz Miasta Kalety;KANDZIA Klaudiusz Józef;Komitet wyborczy wyborców;50.520268,18.815806 50.617267,19.043656;50.5687675,18.929731;R1;1;50;wyższe;3105;89.56%;362;Tak;7629;76;8627;113;gm
241303;m. Radzionków;Burmistrz Miasta Radzionków;TOBOR Gabriel Franciszek;Komitet wyborczy wyborców;50.371859,18.877878 50.431128,18.923557;50.4014935,18.9007175;R1;3;57;wyższe;4834;66.29;-1;Tak;1320;13;16798;1273;gm
241304;m. Tarnowskie Góry;Burmistrz Miasta Tarnowskie Góry;CZECH Arkadiusz Jerzy;Komitet wyborczy organizacji i stowarzyszeń;50.400142,18.769885 50.531013,18.914251;50.4655775,18.842068;R1;1;56;wyższe;15670;63.07;-1;Tak;8372;84;61262;732;gm
241306;gm. Ożarowice;Wójt Gminy Ożarowice;CZAPLA Grzegorz Jacek;Komitet wyborczy wyborców;50.428565,18.982462 50.522545,19.134466;50.475555,19.058464;R1;2;53;wyższe;1994;73.17;-1;Tak;4588;46;5715;125;gw
241307;gm. Świerklaniec;Wójt Gminy Świerklaniec;CYL Marek Józef;Komitet wyborczy wyborców;50.412136,18.877315 50.482236,18.997428;50.447186,18.9373715;R1;2;44;wyższe;3172;58.86;-1;Tak;4463;45;12069;270;gw
241308;gm. Tworóg;Wójt Gminy Tworóg;GWÓŹDŹ Eugeniusz Piotr;Komitet wyborczy wyborców;50.463139,18.621504 50.595526,18.841235;50.5293325,18.7313695;R1;1;46;wyższe;2462;77.79%;703;Tak;12520;125;8197;65;gw
241309;gm. Zbrosławice;Wójt Gminy Zbrosławice;OLSZEWSKI Wiesław Andrzej;Komitet wyborczy wyborców;50.328019,18.613971 50.487565,18.812031;50.407792,18.713001;R1;1;63;średnie;3383;58.28;-1;Tak;14836;148;16001;108;gw
241401;m. Bieruń;Burmistrz Miasta Bierunia;GRZESICA Krystian Andrzej;Komitet wyborczy wyborców;50.056266,19.053720 50.112549,19.233570;50.0844075,19.143645;R1;1;45;Wyższe;4775;55.96;-1;Tak;4049;40;19639;485;gm
241402;m. Imielin;Burmistrz Miasta Imielin;CHWIĘDACZ Jan Michał;Komitet wyborczy wyborców;50.118315,19.144857 50.169448,19.255029;50.1438815,19.199943;R1;1;62;Wyższe;3390;83.54%;668;Tak;2799;28;9052;323;gm
241404;gm. Bojszowy;Wójt Gminy Bojszowy;DUCZMAL Adam Jakub;Komitet wyborczy wyborców;50.017056,19.030557 50.091396,19.165309;50.054226,19.097933;R1;1;46;wyższe;2463;62.18;-1;Tak;3469;35;7795;225;gw
241405;gm. Chełm Śląski;Wójt Gminy Chełm Śląski;JAGODA Stanisław Jan;Komitet wyborczy wyborców;50.075269,19.152623 50.134327,19.245344;50.104798,19.1989835;R1;1;63;wyższe;1534;51.53;-1;Tak;2333;23;6245;268;gw
241502;m. Radlin;Burmistrz Radlina;MAGIERA Barbara;Komitet wyborczy wyborców;50.019599,18.427186 50.062740,18.504911;50.0411695,18.4660485;R1;2;58;Wyższe;4059;58.22;-1;Tak;1253;13;17861;1425;gm
241503;m. Rydułtowy;Burmistrz Miasta Rydułtowy;POŁOMSKI Marcin Wojciech;Komitet wyborczy organizacji i stowarzyszeń;50.045967,18.378820 50.087058,18.463279;50.0665125,18.4210495;R1;1;37;Wyższe Techniczne;4388;52.01;-1;Tak;1495;15;21700;1452;gm
241504;m. Wodzisław Śląski;Prezydent Miasta Wodzisławia Śląskiego;KIECA Mieczysław;Komitet wyborczy wyborców;49.965926,18.355875 50.038664,18.524055;50.002295,18.439965;R1;2;39;wyższe;10628;54.85;-1;Tak;4951;50;48345;976;gm
241505;gm. Godów;Wójt Gminy Godów;ADAMCZYK Mariusz Adam;Komitet wyborczy organizacji i stowarzyszeń;49.899495,18.418584 49.975869,18.547076;49.937682,18.48283;R1;1;45;wyższe;3450;60.18;-1;Tak;3805;38;13653;359;gw
241506;gm. Gorzyce;Wójt Gminy Gorzyce;JAKUBCZYK Daniel Kamil;Komitet wyborczy organizacji i stowarzyszeń;49.934037,18.291228 50.007753,18.469586;49.970895,18.380407;R1;1;43;wyższe;5395;65.62;-1;Tak;6458;64;21100;327;gw
241507;gm. Lubomia;Wójt Gminy Lubomia;BUREK Czesław;Komitet wyborczy wyborców;49.989309,18.238637 50.058058,18.362171;50.0236835,18.300404;R1;1;57;wyższe;2081;75.05%;692;Tak;4178;42;7900;189;gw
241508;gm. Marklowice;Wójt Gminy Marklowice;CHRÓSZCZ Tadeusz;Komitet wyborczy wyborców;49.998467,18.496487 50.038749,18.556696;50.018608,18.5265915;R1;1;67;Wyższe;1670;61.71;-1;Tak;1369;14;5447;398;gw
241509;gm. Mszana;Wójt Gminy Mszana;SZYMANEK Mirosław Andrzej;Komitet wyborczy wyborców;49.946580,18.495846 50.014509,18.611749;49.9805445,18.5537975;R1;2;51;Wyższe;2775;79.90;-1;Tak;3122;31;7647;245;gw
241601;m. Poręba;Burmistrz Miasta Poręba;SPYRA Ryszard;Komitet wyborczy wyborców;50.453671,19.269918 50.524724,19.392276;50.4891975,19.331097;R1;2;58;WYŻSZE;2791;65.70;-1;Tak;3999;40;8581;215;gm
241603;gm. Irządze;Wójt Gminy Irządze;MOLENDA Jan Piotr;Komitet wyborczy wyborców;50.562408,19.594577 50.694921,19.749360;50.6286645,19.6719685;R1;2;54;wyższe;1251;80.66;-1;Tak;7100;71;2664;38;gw
241604;gm. Kroczyce;Wójt Gminy Kroczyce;PANTAK Stefan;Komitet wyborczy wyborców;50.503244,19.510661 50.624715,19.736306;50.5639795,19.6234835;R1;1;63;wyższe;2414;83.41%;480;Tak;11005;110;6344;58;gw
241605;gm. Łazy;Burmistrz Łaz;KACZYŃSKI Maciej Piotr;Komitet wyborczy wyborców;50.359335,19.249778 50.485977,19.519510;50.422656,19.384644;R1;2;50;wyższe;4942;70.04;-1;Tak;13293;133;15992;120;gmw
241606;gm. Ogrodzieniec;Burmistrz Miasta i Gminy Ogrodzieniec;PILARCZYK-SPRYCHA Anna Jolanta;Komitet wyborczy wyborców;50.404416,19.442330 50.511350,19.646123;50.457883,19.5442265;R1;2;45;wyższe;3006;60.12;-1;Tak;8489;85;9182;108;gmw
241607;gm. Pilica;Burmistrz Miasta i Gminy Pilica;JANOSIK Artur Stanisław;Komitet wyborczy wyborców;50.404521,19.593947 50.556222,19.791918;50.4803715,19.6929325;R1;2;44;wyższe;3397;78.07;-1;Tak;14260;143;8711;61;gmw
241701;m. Żywiec;Burmistrz Miasta Żywca;SZLAGOR Antoni Paweł;Komitet wyborczy wyborców;49.649874,19.151815 49.763121,19.267996;49.7064975,19.2099055;R1;4;68;wyższe;8246;56.42;-1;Tak;5054;51;31560;624;gm
241703;gm. Gilowice;Wójt Gminy Gilowice;OKRZESIK Krzysztof Daniel;Komitet wyborczy wyborców;49.682557,19.247851 49.742661,19.354772;49.712609,19.3013115;R1;3;37;Wyższe Inżynierskie;1614;51.42;-1;Tak;2795;28;6230;223;gw
241704;gm. Jeleśnia;Wójt Gminy Jeleśnia;WASILEWSKA Anna;PiS;49.531083,19.213956 49.694926,19.480765;49.6130045,19.3473605;R1;3;51;wyższe;4015;58.54;-1;Tak;17062;170;13353;78;gw
241705;gm. Koszarawa;Wójt Gminy Koszarawa;MAJDAK Czesław;Komitet wyborczy wyborców;49.616254,19.380151 49.680528,19.479246;49.648391,19.4296985;R1;1;55;Wyższe;887;57.75;-1;Tak;3156;32;2377;75;gw
241706;gm. Lipowa;Wójt Gminy Lipowa;GÓRA Jan Jakub;Komitet wyborczy wyborców;49.628158,19.001091 49.707118,19.159048;49.667638,19.0800695;R1;3;65;średnie;3023;61.43;-1;Tak;5872;59;10719;183;gw
241707;gm. Łękawica;Wójt Gminy Łękawica;TOMICZEK Tadeusz Adam;Komitet wyborczy wyborców;49.709530,19.241453 49.780108,19.369169;49.744819,19.305311;R1;2;32;wyższe;2033;82.04;-1;Tak;4277;43;4543;106;gw
241708;gm. Łodygowice;Wójt Gminy Łodygowice;PITERA Andrzej Jan;Komitet wyborczy wyborców;49.683608,19.109371 49.768204,19.193945;49.725906,19.151658;R1;1;61;wyższe;4427;75.70%;1421;Tak;3586;36;14269;398;gw
241709;gm. Milówka;Wójt Gminy Milówka;PIĘTKA Robert Andrzej;Komitet wyborczy wyborców;49.506870,18.967350 49.628158,19.180963;49.567514,19.0741565;R1;1;38;Wyższe;2989;68.51;-1;Tak;9888;99;10051;102;gw
241710;gm. Radziechowy-Wieprz;Wójt Gminy Radziechowy-Wieprz;MIKA Maciej Szymon;PiS;49.582451,19.017074 49.665625,19.257288;49.624038,19.137181;R1;2;42;wyższe;3975;70.60;-1;Tak;6486;65;13049;201;gw
241711;gm. Rajcza;Wójt Gminy Rajcza;PACIOREK Zbigniew Tadeusz;Komitet wyborczy wyborców;49.393978,18.946579 49.537726,19.168355;49.465852,19.057467;R1;2;51;średnie;2343;61.45;-1;Tak;13142;131;8891;68;gw
241712;gm. Ślemień;Wójt Gminy Ślemień;KRZAK Jarosław Józef;Komitet wyborczy wyborców;49.694205,19.333310 49.775265,19.446033;49.734735,19.3896715;R1;1;38;Wyższe;1369;74.69;-1;Tak;4502;45;3541;79;gw
241713;gm. Świnna;Wójt Gminy Świnna;JURASZ Henryk Alojzy;Komitet wyborczy wyborców;49.625258,19.205175 49.697121,19.367902;49.6611895,19.2865385;R1;1;64;wyższe;2400;69.85%;1036;Tak;3918;39;8094;207;gw
241714;gm. Ujsoły;Wójt Gminy Ujsoły;PIĘTKA Tadeusz;Komitet wyborczy wyborców;49.402621,19.064042 49.536721,19.261821;49.469671,19.1629315;R1;1;52;Wyższe;1627;86.45%;255;Tak;10981;110;4541;41;gw
241715;gm. Węgierska Górka;Wójt Gminy Węgierska Górka;TYRLIK Piotr Marek;Komitet wyborczy wyborców;49.526210,19.069875 49.629231,19.241894;49.5777205,19.1558845;R1;3;58;wyższe ekonomiczne;4061;58.73;-1;Tak;7647;76;15164;198;gw
246301;m. Chorzów;Prezydent Miasta Chorzów;KOTALA Andrzej Jerzy;PO;50.239129,18.918970 50.337785,19.006697;50.288457,18.9628335;R1;3;55;wyższe techniczne;25121;65.03;-1;Tak;3324;33;109021;3280;mm
246401;m. Częstochowa;Prezydent Miasta Częstochowy;MATYJASZCZYK Krzysztof Adam;SLD;50.734728,19.011254 50.884545,19.233184;50.8096365,19.122219;R1;4;44;wyższe;59346;59.76;-1;Tak;15971;160;224376;1405;mm
246601;m. Gliwice;Prezydent Miasta Gliwice;FRANKIEWICZ Zygmunt Mieczysław;Komitet wyborczy wyborców;50.227204,18.542992 50.375096,18.756239;50.30115,18.6496155;R1;2;63;wyższe;50260;72.35;-1;Tak;13388;134;181309;1354;mm
246701;m. Jastrzębie-Zdrój;Prezydent Miasta Jastrzębie-Zdrój;HETMAN Anna;Komitet wyborczy wyborców;49.896575,18.514400 50.024683,18.686582;49.960629,18.600491;R1;2;56;wyższe;17347;50.71;-1;Tak;8533;85;89590;1050;mm
246801;m. Jaworzno;Prezydent Miasta Jaworzna;SILBERT Paweł Jan;Komitet wyborczy organizacji i stowarzyszeń;50.116934,19.160833 50.261784,19.441968;50.189359,19.3014005;R1;3;56;wyższe;23511;64.61;-1;Tak;15259;153;92090;604;mm
