M;R1;161102;WYCISŁO Marcin Piotr;Komitet Wyborczy Wyborców Mniejszość Niemiecka;1445;75.77;;Tak
S;R1;161104;JASTRZEMBSKI Łukasz Stefan;Komitet Wyborczy Wyborców Mniejszość Niemiecka;2034;100.00;;Tak
M;R1;161106;KAUCH Tadeusz;Komitet Wyborczy Wyborców "Rozwój-Przyszłość Gminy Ujazd" Burmistrza Kaucha;1321;54.18;;Tak
M;R1;180103;KOCHANOWICZ Bogusław Wojciech;Komitet Wyborczy Wyborców Aktywni dla Bieszczad;758;69.99;;Tak
M;R1;180105;MRóZ Krzysztof Jacek;Komitet Wyborczy Bieszczadzkiego Stowarzyszenia Samorządowego w Ustrzykach Dolnych;517;57.83;;Tak
M;R1;180203;ADAMSKI Jerzy Ferdynand;Komitet Wyborczy Wyborców Razem Dla Rozwoju Gminy Dydnia;2040;65.34;;Tak
M;R1;180204;JAKIEL Stanisław;Komitet Wyborczy Wyborców "Odpowiedzialny Samorząd";2123;59.60;;Tak
M;R1;180205;BRZUSZEK Urszula Teresa;Komitet Wyborczy Prawo i Sprawiedliwość;2467;62.20;;Tak
M;R1;180206;GROMALA Antoni Stanisław;Komitet Wyborczy Wyborców Porozumienie Dla Rozwoju Gminy Nozdrzec;2190;62.39;;Tak
M;R1;180302;STANISZEWSKI Wojciech Piotr;Komitet Wyborczy Wyborców Samorząd dla mieszkańców;2937;57.35;;Tak
M;R1;180303;CHUDY Józef;Komitet Wyborczy Wyborców "Samorząd Gminny";3791;74.22;;Tak
M;R1;180304;ROKOSZ Stanisław Józef;Komitet Wyborczy Wyborców Nasza Gmina Dębica;6314;69.31;;Tak
M;R1;180305;MUCHA Robert Dariusz;Komitet Wyborczy Wyborców Mieszkańców Gminy Jodłowa;1511;64.13;;Tak
M;R1;180306;GOŁĘBIOWSKA Ewa Marianna;Komitet Wyborczy Wyborców Ewy Gołębiowskiej;4317;56.57;;Tak
M;R1;180402;ROMAN Krzysztof Stanisław;Komitet Wyborczy Wyborców Odnówmy Radymno;1271;51.23;;Tak
S;R1;180404;KAŁAMARZ Roman;Komitet Wyborczy Polskie Stronnictwo Ludowe;3918;100.00;;Tak
M;R1;180405;GONCIARZ Stanisław Jan;Komitet Wyborczy Prawo i Sprawiedliwość;1846;53.66;;Tak
M;R1;180406;REŃ Mariusz Władysław;Komitet Wyborczy Wyborców Wspólnota Samorządowa;2765;70.14;;Tak
M;R1;180408;SZYLAR Bogdan Ryszard;Komitet Wyborczy Wyborców Jawność i Rozwój Bogdana Szylara;3077;56.52;;Tak
M;R1;180409;GMYREK BOŻENA ZOFIA;Komitet Wyborczy Wyborców Na Rzecz Rozwoju Gminy Rokietnica;1347;65.29;;Tak
M;R1;180410;KOTLIŃSKI Tomasz Michał;Komitet Wyborczy Wyborców Samorządna Gmina Roźwienica;1582;55.51;;Tak
M;R1;180502;PAPCIAK Rafał;Komitet Wyborczy Wyborców Dla Gminy Brzyska Razem;1542;53.84;;Tak
M;R1;180503;STANISZEWSKI Zbigniew;Komitet Wyborczy Wyborców "Praworządność";2226;59.28;;Tak
M;R1;180505;SALACHA Małgorzata;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ponad Podziałami;1864;50.04;;Tak
M;R1;180506;MIŚKOWICZ Kazimierz Jan;Komitet Wyborczy Polskie Stronnictwo Ludowe;537;66.63;;Tak
M;R1;180508;PYKOSZ Mariusz Feliks;Komitet Wyborczy Wyborców Wójta Mariusza Pykosza;1302;56.98;;Tak
M;R1;180509;SZURA Zenon;Komitet Wyborczy Wyborców Samorządowe Porozumienie Wyborcze "Razem";2765;55.51;;Tak
M;R1;180511;CZUBIK Jan;Komitet Wyborczy Wyborców "Nasza Przyszłość";2179;55.37;;Tak
S;R1;180601;GALEK Eugeniusz Jan;Komitet Wyborczy Wyborców Porozumienie dla Rozwoju;2234;100.00;;Tak
S;R1;180602;ZUBA Jan;Komitet Wyborczy Prawo i Sprawiedliwość;6871;100.00;;Tak
M;R1;180603;WILK Jerzy;Komitet Wyborczy Wyborców Nasza Gmina Majdan Królewski;2319;67.47;;Tak
S;R1;180604;WRÓBEL Elżbieta Stanisława;Komitet Wyborczy Wyborców "Nasz Głos w Samorządzie";1900;100.00;;Tak
M;R1;180605;GRĄDZIEL Władysław;Komitet Wyborczy Wyborców Nowa Inicjatywa;2309;75.46;;Tak
M;R1;180606;KLECHA Krzysztof;Komitet Wyborczy Wyborców Troska o Przyszłość;1567;69.68;;Tak
M;R1;180702;BYTNAR Andrzej;Komitet Wyborczy Prawo i Sprawiedliwość;3393;56.91;;Tak
M;R1;180705;ZYCH Jan Władysław;Komitet Wyborczy Wyborców "W Trosce o Dobro Wspólne";2536;61.87;;Tak
M;R1;180706;OMACHEL Jan Marian;Komitet Wyborczy Wyborców Forum Samorządowe Krościenko Wyżne;1186;53.38;;Tak
M;R1;180707;KLARA Marek;Komitet Wyborczy Wyborców "Wspólna Gmina 2018";2848;50.36;;Tak
M;R1;180708;FARBANIEC Wojciech;Komitet Wyborczy Wyborców Samorządowcy Razem-Rymanów;3514;54.39;;Tak
M;R1;180709;STEFAŃSKI Sławomir Jan;Komitet Wyborczy Wyborców Razem Dla Gminy;2794;78.22;;Tak
M;R1;180710;DAŃCZAK Adam;Komitet Wyborczy Prawo i Sprawiedliwość;546;53.16;;Tak
M;R1;180801;STEFAŃSKI Ireneusz Marian;Komitet Wyborczy Prawo i Sprawiedliwość;2833;53.06;;Tak
M;R1;180802;CHMURA Jacek;Komitet Wyborczy Wyborców Przyjazna Gmina Grodzisko Dolne;2516;70.36;;Tak
M;R1;180803;HALESIAK Tadeusz;Komitet Wyborczy Wyborców Rozwój Gminy i Powiatu;1278;55.02;;Tak
M;R1;180804;SOBEJKO Krzysztof Bogusław;Komitet Wyborczy Wyborców Dalej Razem;5843;72.16;;Tak
M;R1;180805;PAUL Jerzy Stanisław;Komitet Wyborczy Prawo i Sprawiedliwość;5942;68.30;;Tak
M;R1;180902;ZADWORNY Zdzisław;Komitet Wyborczy Wyborców Gmina Cieszanów;2063;58.88;;Tak
S;R1;180904;KAPEL Wiesław Krzysztof;Komitet Wyborczy Wyborców "Porozumienie Dla Gminy Lubaczów";3611;100.00;;Tak
S;R1;180905;WOŚ Stanisław Andrzej;Komitet Wyborczy Polskie Stronnictwo Ludowe;2391;100.00;;Tak
M;R1;180906;GRYNIEWICZ Andrzej;Komitet Wyborczy Wyborców Przyszłość Gminy Oleszyce;2286;78.61;;Tak
S;R1;180908;LORENC Tomasz Andrzej;Komitet Wyborczy Wyborców Rozwój Gminy Wielkie Oczy;1368;100.00;;Tak
S;R1;181002;MASŁOŃ Franciszek;Komitet Wyborczy Wyborców "Rozwój Gminy";2380;100.00;;Tak
M;R1;181003;DOBRZAŃSKI Edward Łukasz;Komitet Wyborczy Wyborców Nasza Gmina Czarna;2539;53.37;;Tak
M;R1;181004;ŁOZA Zbigniew;Komitet Wyborczy Wyborców Samorząd Gminy Łańcut;4627;53.34;;Tak
M;R1;181006;KULA Maria;Komitet Wyborczy Wyborców "Rakszawa 2014";1502;52.28;;Tak
S;R1;181007;BENEDYK Andrzej;Komitet Wyborczy Wyborców Żołynia 2014;1447;100.00;;Tak
M;R1;181102;BŁAŻEJOWSKI Władysław Edward;Komitet Wyborczy Wyborców Borowa Wspólna Sprawa;1480;56.68;;Tak
M;R1;181103;GETINGER Leon;Komitet Wyborczy Wyborców Sołtysów i Strażaków Gminy Czermin;1449;54.84;;Tak
M;R1;181104;NOWAK Jan;Komitet Wyborczy Wyborców Jana Nowaka;794;59.48;;Tak
S;R1;181106;PLUTA Robert Jacek;Komitet Wyborczy Wyborców Porozumienie Samorządowe dla Gminy Padew Narodowa;1948;100.00;;Tak
M;R1;181108;RYBIŃSKI Józef;Komitet Wyborczy Porozumienie Samorządowo-Gospodarcze w Mielcu;3830;69.81;;Tak
M;R1;181109;GŁAZ Andrzej;Komitet Wyborczy Prawo i Sprawiedliwość;2617;69.62;;Tak
M;R1;181201;BŹDZIUCH Henryk;Komitet Wyborczy Wyborców Porozumienie Samorządowo - Gospodarcze;1774;66.47;;Tak
M;R1;181202;WALCZAK Zbigniew Jan;Komitet Wyborczy Wyborców Wybory Samorządowe Jarocin 2014;1127;51.60;;Tak
M;R1;181203;STĘPAK Marek;Komitet Wyborczy Prawo i Sprawiedliwość;2591;55.83;;Tak
S;R1;181204;NOWAKOWSKI Stanisław;Komitet Wyborczy Wyborców Mistrzowska Gmina;1172;100.00;;Tak
M;R1;181207;GARBACZ Stanisław;Komitet Wyborczy Wyborców Stanisława Garbacza;2105;59.43;;Tak
M;R1;181302;BEMBENEK Wiesław;Komitet Wyborczy Wyborców Powiatowe Forum Samorządowe Prawicy;1970;56.48;;Tak
M;R1;181303;ŚNIEŻEK Mariusz;Komitet Wyborczy Wyborców Śnieżek;1781;67.06;;Tak
S;R1;181306;IWASIECZKO Marek Marian;Komitet Wyborczy Wyborców Marka Iwasieczko;2030;100.00;;Tak
M;R1;181307;SŁABICKI Bogusław Andrzej;Komitet Wyborczy Wyborców Razem Dla Gminy Orły;2509;62.29;;Tak
M;R1;181309;SŁABICKI Janusz Stanisław;Komitet Wyborczy Ochotniczej Straży Pożarnej w Stubnie;1172;73.34;;Tak
M;R1;181310;SKŁADOWSKI Krzysztof Bogdan;Komitet Wyborczy Wyborców "Wspólnota Samorządowa Gminy Żurawica";2994;52.03;;Tak
M;R1;181402;JARMUZIEWICZ Edward Jan;Komitet Wyborczy Prawo i Sprawiedliwość;1293;71.12;;Tak
M;R1;181403;PIENIĄŻEK Grażyna  Maria;Komitet Wyborczy Wyborców Nasza Przyjazna Gmina;1319;55.72;;Tak
M;R1;181404;PETYNIA Stanisław Jan;Komitet Wyborczy Wyborców Stanisława Petyni;1821;69.56;;Tak
M;R1;181405;SOŁEK Jacek;Komitet Wyborczy Wyborców Porozumienie Samorządowe Kańczuga;3048;50.90;;Tak
M;R1;181406;KRAWIEC Daniel Stanisław;Komitet Wyborczy Prawo i Sprawiedliwość;3852;61.96;;Tak
S;R1;181408;JĘDRUCH Ryszard;Komitet Wyborczy Wyborców Prawica Ziemi Trynieckiej;3004;100.00;;Tak
M;R1;181409;KUBICKI Wiesław Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1948;62.04;;Tak
M;R1;181502;CIELEC Piotr Andrzej;Komitet Wyborczy Wyborców Forum Samorządowo Strażackie;1762;50.44;;Tak
M;R1;181503;BUJAK Bolesław;Komitet Wyborczy Wyborców Samorząd i Gospodarka;7149;63.20;;Tak
S;R1;181601;FRAŃCZAK Zygmunt;Komitet Wyborczy Wyborców Nasze Miejsce - Dynów;1950;100.00;;Tak
M;R1;181604;GRAD Krzysztof Paweł;Komitet Wyborczy Wyborców Krzysztofa Grada;1684;67.63;;Tak
M;R1;181606;BAJ Paweł Ludwik;Komitet Wyborczy Wyborców Razem dla Ciebie;4595;50.97;;Tak
M;R1;181608;BUGIEL Ryszard Kazimierz;Komitet Wyborczy Wyborców Nasza Gmina Razem;2347;81.44;;Tak
M;R1;181609;WOŹNIAK Wilhelm Andrzej;Komitet Wyborczy Wyborców Porozumienie Samorządowo-Gospodarcze „Razem";2408;56.21;;Tak
M;R1;181611;OŻóG Andrzej Mariusz;Komitet Wyborczy Wyborców Rozwój Gminy Sokołów Młp.;4456;62.03;;Tak
M;R1;181612;DZIEDZIC Adam;Komitet Wyborczy Wyborców Razem Dla Gminy;4056;59.30;;Tak
M;R1;181702;BAŁABAN Mariusz Józef;Komitet Wyborczy Wyborców Razem Dla Gminy Besko;1367;80.65;;Tak
M;R1;181703;BŁAŻEJOWSKI Piotr;Komitet Wyborczy Wyborców Nasza Gmina Bukowsko;1607;63.72;;Tak
M;R1;181704;BIELAWKA Stanisław Dobrogniew;Komitet Wyborczy Wyborców "Wspólna Sprawa";912;52.14;;Tak
M;R1;181705;HAŁAS Anna Elżbieta;Komitet Wyborczy Wyborców "Samorządność i Odpowiedzialność";4298;64.91;;Tak
M;R1;181706;CHOWANIEC Jan Bogdan;Komitet Wyborczy Wyborców-Gmina Przyjazna Mieszkańcom;657;68.72;;Tak
S;R1;181707;NOWAK Ernest Piotr;Komitet Wyborczy Wyborców Ernesta Nowaka;4138;100.00;;Tak
M;R1;181708;BETLEJ Andrzej;Komitet Wyborczy Wyborców Wszyscy Razem;1758;54.60;;Tak
M;R1;181801;NADBEREŻNY Lucjusz;Komitet Wyborczy Prawo i Sprawiedliwość;12005;52.18;;Tak
M;R1;181802;SERAFIN Sławomir Andrzej;Komitet Wyborczy Wyborców "Samorządna Gmina Bojanów";1794;57.95;;Tak
M;R1;181804;PYRKOSZ Jan;Komitet Wyborczy Prawo i Sprawiedliwość;1309;50.23;;Tak
M;R1;181901;GIERLAK Stanisław Józef;Komitet Wyborczy Wyborców Ziemi Czudeckiej;3388;67.64;;Tak
M;R1;181903;KORAB Zbigniew;Komitet Wyborczy Prawo i Sprawiedliwość;2365;51.22;;Tak
M;R1;181904;KAWA Mariusz;Komitet Wyborczy Wyborców "Nasze Sprawy";4726;60.29;;Tak
M;R1;181905;KUT Marcin;Komitet Wyborczy Wyborców "Nasze Sprawy";2157;60.91;;Tak
M;R1;182001;MAZUR Marek;Komitet Wyborczy Wyborców Porozumienie dla Gminy Baranów Sandomierski;2636;52.52;;Tak
M;R1;182002;SURDY Leszek Janusz;Komitet Wyborczy Polskie Stronnictwo Ludowe;3117;57.27;;Tak
M;R1;182003;SKÓRA Kazimierz Stanisław;Komitet Wyborczy Wyborców Gmina XXI wieku;3963;79.26;;Tak
M;R1;182004;ORDON Wiesław Kazimierz;Komitet Wyborczy Wyborców "NASZ SAMORZĄD";5017;69.37;;Tak
M;R1;182102;SZCZEPAŃSKA Renata Marta;Komitet Wyborczy Wyborców Razem Dla Gminy Cisna;425;50.30;;Tak
M;R1;182103;JANKIEWICZ Barbara Ewa;Komitet Wyborczy Wyborców Miasto i Gmina Lesko-Nasz Wspólny Dom;2374;54.90;;Tak
S;R1;182104;ZAPAŁA Krzysztof Wojciech;Komitet Wyborczy Wyborców "Skuteczny Samorząd - Sprawna Gmina";1557;100.00;;Tak
M;R1;182105;PIĄTKOWSKI Adam Piotr;Komitet Wyborczy Wyborców "Odrodzenie";1438;51.34;;Tak
M;R1;186101;PRZYTOCKI Piotr Marian;Komitet Wyborczy Wyborców Samorządne Krosno Piotra Przytockiego;12064;69.91;;Tak
M;R1;186301;FERENC Tadeusz;Komitet Wyborczy Stowarzyszenie Rozwój Rzeszowa Tadeusza Ferenca w Rzeszowie;43704;66.31;;Tak
M;R1;200102;BUKSIŃSKI Zbigniew Tadeusz;Komitet Wyborczy Wyborców Wspólnota Gminy Augustów;1384;62.85;;Tak
M;R1;200103;KWIECIŃSKI Andrzej;Komitet Wyborczy Wyborców Samorząd Gminy Bargłów Kościelny;1412;69.45;;Tak
M;R1;200204;KULESZA Wiesław;Komitet Wyborczy Wyborców Porozumienie Samorządowe Gródek;1353;54.19;;Tak
M;R1;200206;JABŁOŃSKA Urszula;Komitet Wyborczy Prawo i Sprawiedliwość;4602;50.55;;Tak
M;R1;200208;ŁAPIŃSKI Witold;Komitet Wyborczy Wyborców Samorządność;1011;68.68;;Tak
M;R1;200211;JAKUĆ Grzegorz;Komitet Wyborczy Wyborców Grzegorz Jakuć;1437;51.77;;Tak
M;R1;200212;CHLEBOWICZ Krzysztof;Komitet Wyborczy Wyborców Porozumienie Ludowe;1625;66.19;;Tak
M;R1;200215;WĄDOŁOWSKI Krzysztof;Komitet Wyborczy Wyborców Uczciwa Gmina;724;54.27;;Tak
M;R1;200301;BOROWSKI Jarosław;Komitet Wyborczy Wyborców Koalicja Bielska;5161;50.23;;Tak
M;R1;200303;RAJECKA Raisa;Komitet Wyborczy Wyborców Nasze Podlasie;2298;70.95;;Tak
M;R1;200304;DEREHAJŁO Stanisław;Komitet Wyborczy Wyborców Nasze Podlasie;1132;50.90;;Tak
M;R1;200305;JANKOWSKI Andrzej;Komitet Wyborczy Wyborców Andrzeja Jankowskiego;1420;50.19;;Tak
M;R1;200306;SELWESIUK Piotr;Komitet Wyborczy Wyborców Koalicja Bielska;1166;70.03;;Tak
S;R1;200307;ANUSIEWICZ Andrzej;Komitet Wyborczy Wyborców Nasze Podlasie;613;100.00;;Tak
M;R1;200402;SZLETER Stanisław;Komitet Wyborczy Polskie Stronnictwo Ludowe;1539;59.81;;Tak
M;R1;200403;MILEWSKI Krzysztof;Komitet Wyborczy Wyborców Gminy Radziłów 2014;1359;59.97;;Tak
M;R1;200405;KUCZYŃSKI Artur;Komitet Wyborczy Wyborców Razem dla Miasta i Gminy Szczuczyn;2310;81.00;;Tak
S;R1;200406;OŁDAKOWSKI Czesław;Komitet Wyborczy Wyborców Wąsosz 2014;1241;100.00;;Tak
S;R1;200501;SIRAK Jerzy;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ziemia Hajnowska;5751;100.00;;Tak
M;R1;200502;KASPROWICZ Grzegorz;Komitet Wyborczy Wyborców Białowieżanie;632;59.29;;Tak
M;R1;200504;WASILUK Jerzy;Komitet Wyborczy Wyborców Nasza Gmina Czyże;923;80.19;;Tak
S;R1;200505;MAŁASZEWSKI Leon;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ziemia Hajnowska;576;100.00;;Tak
M;R1;200507;SIELICKI Aleksander;Komitet Wyborczy Wyborców Strażak;873;61.26;;Tak
M;R1;200509;PAWILCZ Mikołaj;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ziemia Hajnowska;1350;75.80;;Tak
M;R1;200601;DUDA Andrzej;Komitet Wyborczy Prawo i Sprawiedliwość;3390;86.08;;Tak
M;R1;200603;WIŚNIEWSKI Józef Bogdan;Komitet Wyborczy Wyborców Zgoda i Przyszłość;2352;55.97;;Tak
M;R1;200604;DYMERSKI Józef;Komitet Wyborczy Wyborców Niezależny Gminy Mały Płock;1238;64.41;;Tak
M;R1;200606;NIEDBAŁA Piotr;Komitet Wyborczy Wyborców Jedność w Turośli;1469;70.97;;Tak
M;R1;200703;GÓRSKI Kazimierz;Komitet Wyborczy Prawo i Sprawiedliwość;924;51.53;;Tak
M;R1;200707;PSTRĄGOWSKI Rafał;Komitet Wyborczy Wyborców Rafał Pstrągowski;1351;51.51;;Tak
S;R1;200709;BIAŁOBRZESKI Zenon;Komitet Wyborczy Polskie Stronnictwo Ludowe;1143;100.00;;Tak
S;R1;200803;JOKA Jan;Komitet Wyborczy Wyborców Gminy Jaświły;1335;100.00;;Tak
M;R1;200805;STANKIEWICZ Marek;Komitet Wyborczy Wyborców Odnowa;1157;74.31;;Tak
M;R1;200806;KARWOWSKI Zbigniew;Komitet Wyborczy Wyborców Chrześcijańskie Porozumienie Samorządowe;3287;58.22;;Tak
M;R1;200901;NOWALSKI Arkadiusz Adam;Komitet Wyborczy Wyborców "Uczciwa zmiana";1333;58.16;;Tak
M;R1;200903;SZRAJBERT Karol;Komitet Wyborczy Polskie Stronnictwo Ludowe;1156;62.69;;Tak
M;R1;200904;LISZKOWSKI Witold;Komitet Wyborczy Stowarzyszenie Sołtysów Powiatu Sejneńskiego;1491;81.08;;Tak
M;R1;201001;SINIAKOWICZ Piotr;Komitet Wyborczy Wyborców Piotra Siniakowicza Dla Siemiatycz Razem!;4136;71.92;;Tak
M;R1;201002;BORZYM Wojciech Jerzy;Komitet Wyborczy Wyborców Porozumienie Samorządowo - Ludowe;1421;52.20;;Tak
M;R1;201004;TYMIŃSKI Antoni;Komitet Wyborczy Wyborców Jedność Samorządu;1039;52.08;;Tak
M;R1;201006;IWANOWIEC Jerzy;Komitet Wyborczy Wyborców Siemiatyckie Samorządowe Porozumienie Wyborcze 2014;744;62.52;;Tak
M;R1;201008;RADZISZEWSKI Krzysztof;Komitet Wyborczy Wyborców Porozumienie Samorządowo - Ludowe;778;71.84;;Tak
M;R1;201102;KIEJKO Czesław Jan;Komitet Wyborczy Polskie Stronnictwo Ludowe;1283;67.88;;Tak
S;R1;201103;LECH Mirosław;Komitet Wyborczy Wyborców Nasza Gmina Korycin;689;100.00;;Tak
M;R1;201104;GUDALEWSKA Jolanta;Komitet Wyborczy Wyborców Wspólnie Dla Krynek;863;50.73;;Tak
M;R1;201106;HUMIENNY ANDRZEJ;Komitet Wyborczy Polskie Stronnictwo Ludowe;1130;66.08;;Tak
M;R1;201107;HRYNKIEWICZ Jan;Komitet Wyborczy Wyborców "Przyszłość";1088;61.09;;Tak
M;R1;201110;TOKAREWICZ Tadeusz;Komitet Wyborczy Polskie Stronnictwo Ludowe;746;50.47;;Tak
M;R1;201201;NARUSZEWICZ Tomasz;Komitet Wyborczy Wyborców "Nasza Wspólna Ziemia";763;52.12;;Tak
S;R1;201202;KONCEWICZ Sylwester;Komitet Wyborczy Wyborców Przyszłość Gminy Filipów;1249;100.00;;Tak
M;R1;201204;RENKIEWICZ Sławomir;Komitet Wyborczy Wyborców "Dla Dobra Mieszkańców Gminy";797;52.57;;Tak
M;R1;201205;SZYMULEWSKI Andrzej;Komitet Wyborczy Prawo i Sprawiedliwość;1176;50.04;;Tak
S;R1;201206;RACIS Jan;Komitet Wyborczy Wyborców Na Rzecz Rozwoju Gminy;701;100.00;;Tak
M;R1;201207;CHOŁKO Tadeusz;Komitet Wyborczy Wyborców Samorządność Razem;1771;57.69;;Tak
M;R1;201208;GRYGIEŃĆ Mariusz;Komitet Wyborczy Wyborców Razem dla Gminy;1300;74.46;;Tak
M;R1;201209;PIETRUKIEWICZ Stanisław Jacek;Komitet Wyborczy Wyborców Razem dla Wiżajn;901;67.29;;Tak
M;R1;201301;SIEKIERKO Jarosław;Komitet Wyborczy Wyborców Jedność i Samorządność;2413;58.74;;Tak
M;R1;201302;RECZKO Mirosław;Komitet Wyborczy Wyborców Praworządna Przyszłość;1989;58.74;;Tak
M;R1;201303;BOGUCKA Anna;Komitet Wyborczy Wyborców Dla Wspólnego Dobra Gminy Czyżew;2146;88.13;;Tak
M;R1;201304;USZYŃSKI Piotr;Komitet Wyborczy Wyborców "Razem dla Gminy Klukowo";1426;64.55;;Tak
M;R1;201305;MOJKOWSKI Wojciech;Komitet Wyborczy Prawo i Sprawiedliwość;798;53.67;;Tak
M;R1;201306;GROCHOWSKI Józef;Komitet Wyborczy Wyborców Jedność w Gminie;1006;63.31;;Tak
M;R1;201307;KACZYŃSKI Marek;Komitet Wyborczy Wyborców Nasza Gmina Nowe Piekuty;1091;55.86;;Tak
M;R1;201308;ZAJKOWSKI Józef;Komitet Wyborczy Wyborców Rozwój Sokół;1643;69.77;;Tak
M;R1;201309;WYSZYŃSKI Robert Lucjan;Komitet Wyborczy Wyborców Zaufaj Zmianom;2163;65.39;;Tak
S;R1;201310;KRAJEWSKI Krzysztof;Komitet Wyborczy Wyborców Krzysztofa Krajewskiego;2048;100.00;;Tak
M;R1;201401;DĄBROWSKI Kazimierz Jan;Komitet Wyborczy Wyborców Razem;4057;50.87;;Tak
M;R1;201405;KOS Jarosław;Komitet Wyborczy Wyborców Jarosława Kosa Przyjazna Gmina;1720;51.08;;Tak
M;R1;220101;CYBA Witold Adam;Komitet Wyborczy Wyborców SAMORZĄDNOŚĆ BORZYTUCHOM;1067;72.88;;Tak
M;R1;220102;SYLKA Ryszard Jan;Komitet Wyborczy Platforma Obywatelska RP;5294;63.64;;Tak
M;R1;220103;KLASA Jan;Komitet Wyborczy Wyborców "GMINA Z KLASĄ";1455;56.18;;Tak
M;R1;220104;KOZŁOWSKI Wacław Aleksander;Komitet Wyborczy Wyborców KOŁCZYGŁOWY 2014;1072;55.40;;Tak
M;R1;220105;LEMAŃCZYK Andrzej;Komitet Wyborczy Wyborców Jedność i Rozwój;1452;55.93;;Tak
M;R1;220107;DOŁĘBSKI Andrzej;Komitet Wyborczy Wyborców NASZA GMINA PARCHOWO;1042;54.50;;Tak
S;R1;220108;RYŚ Bogdan Marek;Komitet Wyborczy Wyborców NASZA GMINA WSPÓLNE DOBRO;797;100.00;;Tak
M;R1;220109;CZECHOWSKI Tomasz Mariusz;Komitet Wyborczy Wyborców NASZA GMINA TRZEBIELINO;812;52.32;;Tak
M;R1;220110;LEWI KIEDROWSKI Jerzy Leon;Komitet Wyborczy Wyborców Współpraca Samorządowa;1200;65.50;;Tak
M;R1;220201;FINSTER Arseniusz Jerzy;Komitet Wyborczy Wyborców ARSENIUSZA FINSTERA;8705;69.63;;Tak
M;R1;220202;OSSOWSKI Witold;Komitet Wyborczy Wyborców BRUSKIE FORUM SAMORZĄDOWE;3932;62.31;;Tak
S;R1;220203;SZCZEPAŃSKI Zbigniew Tadeusz;Komitet Wyborczy Wyborców ROZWÓJ GMINY CHOJNICE;4494;100.00;;Tak
M;R1;220204;FIEREK Jolanta Maria;Komitet Wyborczy Wyborców JOLANTY FIEREK;4971;55.36;;Tak
M;R1;220205;WARSIŃSKI Jacek Stanisław;Komitet Wyborczy Wyborców Nasza Ziemia;801;74.79;;Tak
M;R1;220301;SZYBAJŁO Ryszard;Komitet Wyborczy Człuchowskie Forum Samorządowe;3201;65.11;;Tak
M;R1;220302;ZABROCKI Piotr;Komitet Wyborczy Wyborców Razem dla Gminy Czarne;2355;61.86;;Tak
S;R1;220303;MARCINIAK Adam Jan;Komitet Wyborczy Wyborców Społeczne Przymierze Samorządowe;2089;100.00;;Tak
S;R1;220305;DMYTRYSZYN Eugeniusz;Komitet Wyborczy Wyborców GMINA KOCZAŁA NASZĄ MAŁĄ OJCZYZNĄ;923;100.00;;Tak
M;R1;220306;ŻMUDA TRZEBIATOWSKI Andrzej Tomasz;Komitet Wyborczy Wyborców - POROZUMIENIE DLA GMINY PRZECHLEWO;1512;56.50;;Tak
M;R1;220307;GINDA Tomasz;Komitet Wyborczy Wyborców MYŚLIMY PODOBNIE;862;55.54;;Tak
M;R1;220401;WRÓBEL Janusz;Komitet Wyborczy Platforma Obywatelska RP;7070;79.25;;Tak
S;R1;220402;GOLIŃSKI Janusz Stefan;Komitet Wyborczy Wyborców "Lepsze Jutro";1559;100.00;;Tak
M;R1;220403;GROMBALA Leszek Józef;Komitet Wyborczy Wyborców Leszka Grombali;2997;50.21;;Tak
M;R1;220404;KOŁODZIEJCZAK Magdalena Małgorzata;Komitet Wyborczy Wyborców Wspólna Gmina Pruszcz Gdański;5033;68.77;;Tak
M;R1;220405;ZIMAKOWSKI Marek;Komitet Wyborczy Wyborców Wspólna Gmina Przywidz;1598;72.24;;Tak
M;R1;220406;BREJWO Hanna Katarzyna;Komitet Wyborczy Wyborców Hanny Brejwo;1810;57.98;;Tak
M;R1;220408;KONKOL Błażej;Komitet Wyborczy Wyborców Samorządność Gminy Trąbki Wielkie;2015;52.43;;Tak
S;R1;220503;WYRZYKOWSKI Andrzej;Komitet Wyborczy Wyborców "Samorządne Kaszuby-Naszé Sprawë";2538;100.00;;Tak
S;R1;220504;KOBIELA Tadeusz Roman;Komitet Wyborczy Wyborców Porozumienie Samorządowe Sierakowice;5563;100.00;;Tak
M;R1;220505;KRYSZEWSKI Marian;Komitet Wyborczy Wyborców Nasz Dom Gmina Somonino;2134;51.22;;Tak
S;R1;220506;BRZOSKOWSKI Tomasz Mariusz;Komitet Wyborczy Wyborców "Samorządne Kaszuby-Naszé Sprawë";2848;100.00;;Tak
M;R1;220507;GRUCZA Bernard Stanisław;Komitet Wyborczy Wyborców Przyszłość Gminy od Nas Zależy;1609;60.95;;Tak
S;R1;220602;POBŁOCKI Leszek Jan;Komitet Wyborczy Wyborców Nasza Mała Ojczyzna;1461;100.00;;Tak
M;R1;220603;BRUNKE Roman;Komitet Wyborczy Wyborców Jedność i Przyszłość Gminy;1790;59.41;;Tak
M;R1;220604;PIECHOWSKI Grzegorz Tadeusz;Komitet Wyborczy Wyborców Razem dla Gminy;4218;65.75;;Tak
