razem;teryt;rok
2;200307;2010
2;220202;2010
2;241002;2010
2;141102;2010
2;121506;2010
2;140804;2010
2;260108;2010
2;041604;2010
2;100106;2010
2;041606;2010
2;060108;2010
2;301401;2010
2;121810;2010
2;141207;2010
2;280204;2010
2;140312;2010
2;321403;2010
2;021006;2010
2;141909;2010
2;080605;2010
2;302406;2010
2;321202;2010
2;120902;2010
2;300910;2010
2;022403;2010
2;101010;2010
2;080703;2010
2;221206;2010
2;321402;2010
2;301909;2010
2;301206;2010
2;060808;2010
2;182001;2010
2;101705;2010
2;201102;2010
2;302604;2010
2;261003;2010
2;101602;2010
2;121016;2010
2;181708;2010
2;220703;2010
2;080802;2010
2;141913;2010
2;180709;2010
2;160305;2010
2;061809;2010
2;241404;2010
2;022309;2010
2;201403;2010
2;301702;2010
2;302103;2010
2;260410;2010
2;261304;2010
2;241203;2010
2;022005;2010
2;302902;2010
2;143602;2010
2;320601;2010
2;060119;2010
2;301905;2010
2;060809;2010
2;020207;2010
2;180305;2010
2;240304;2010
2;320503;2010
2;100703;2010
2;141505;2010
2;141508;2010
2;220705;2010
2;300405;2010
2;061004;2010
2;121809;2010
2;141302;2010
2;061813;2010
2;221305;2010
2;240702;2010
2;181207;2010
2;040306;2010
2;301902;2010
2;062005;2010
2;040301;2010
2;100206;2010
2;260403;2010
2;060909;2010
2;121807;2010
2;142613;2010
2;221311;2010
2;321604;2010
2;142909;2010
2;101801;2010
2;300302;2010
2;101502;2010
2;200308;2010
2;061302;2010
2;280606;2010
2;221604;2010
2;240608;2010
2;080304;2010
2;120801;2010
2;240209;2010
2;140310;2010
2;121704;2010
2;180303;2010
2;141607;2010
2;303003;2010
2;261301;2010
2;140304;2010
2;121015;2010
2;221602;2010
2;181409;2010
2;182101;2010
2;261302;2010
2;180701;2010
2;140503;2010
2;021603;2010
2;120507;2010
2;061806;2010
2;142205;2010
2;140403;2010
2;021805;2010
2;181403;2010
2;180405;2010
2;302204;2010
2;080901;2010
2;221107;2010
2;300805;2010
2;141406;2010
2;061903;2010
2;260702;2010
2;140301;2010
2;281002;2010
2;101004;2010
2;141305;2010
2;040407;2010
2;061503;2010
2;142702;2010
2;201308;2010
2;120608;2010
2;040405;2010
2;220307;2010
2;060211;2010
2;022305;2010
2;261102;2010
2;281402;2010
2;200507;2010
2;301805;2010
2;121903;2010
2;020704;2010
2;260305;2010
2;060709;2010
2;101011;2010
2;060102;2010
2;220403;2010
2;220908;2010
2;100805;2010
2;061410;2010
2;102103;2010
2;300403;2010
2;141213;2010
2;302401;2010
2;142604;2010
2;120505;2010
2;300702;2010
2;240307;2010
2;041605;2010
2;260402;2010
2;121502;2010
2;200213;2010
2;100108;2010
2;040903;2010
2;281401;2010
2;021302;2010
2;100505;2010
2;143705;2010
2;180606;2010
2;120707;2010
2;200801;2010
2;060107;2010
2;241503;2010
2;101707;2010
2;221313;2010
2;120503;2010
2;241307;2010
2;301906;2010
2;160801;2010
2;320407;2010
2;060205;2010
2;181402;2010
2;260604;2010
2;241706;2010
2;141209;2010
2;200305;2010
2;280207;2010
2;080902;2010
2;180103;2010
2;141906;2010
2;160601;2010
2;141103;2010
2;302107;2010
2;241308;2010
2;143406;2010
2;121001;2010
2;221005;2010
2;301014;2010
2;120702;2010
2;321606;2010
2;260601;2010
2;241712;2010
2;061111;2010
2;321204;2010
2;200402;2010
2;161102;2010
2;022004;2010
2;120802;2010
2;280705;2010
2;021403;2010
2;280409;2010
2;081105;2010
2;240507;2010
2;142304;2010
2;041905;2010
2;201207;2010
2;220607;2010
2;041101;2010
2;060915;2010
2;302903;2010
2;100407;2010
2;080408;2010
2;321206;2010
2;121609;2010
2;300704;2010
2;081106;2010
2;121104;2010
2;321605;2010
2;142508;2010
2;240904;2010
2;302405;2010
2;302502;2010
2;160303;2010
2;321201;2010
2;021606;2010
2;143407;2010
2;181310;2010
2;061201;2010
2;100801;2010
2;141803;2010
2;101604;2010
2;040601;2010
2;142009;2010
2;221406;2010
2;121602;2010
2;281707;2010
2;201007;2010
2;260415;2010
2;120901;2010
2;121606;2010
2;220109;2010
2;180703;2010
2;240602;2010
2;080406;2010
2;320102;2010
2;201301;2010
2;181304;2010
2;121108;2010
2;101608;2010
2;221106;2010
2;081104;2010
2;101708;2010
2;041508;2010
2;141608;2010
2;241610;2010
2;041502;2010
2;220704;2010
2;180902;2010
2;140506;2010
2;121501;2010
2;241004;2010
2;180803;2010
2;220501;2010
2;321005;2010
2;143702;2010
2;181102;2010
2;143506;2010
2;060707;2010
2;240205;2010
2;280706;2010
2;140904;2010
2;041903;2010
2;160907;2010
2;142601;2010
2;120105;2010
2;041705;2010
2;220505;2010
2;180206;2010
2;301305;2010
2;221104;2010
2;102008;2010
2;020810;2010
2;160909;2010
2;240609;2010
2;240105;2010
2;142006;2010
2;040406;2010
2;081006;2010
2;160910;2010
2;181603;2010
2;181611;2010
2;100904;2010
2;020905;2010
2;080909;2010
2;321411;2010
2;141105;2010
2;022306;2010
2;041904;2010
2;121702;2010
2;121402;2010
2;041507;2010
2;241605;2010
2;140706;2010
2;260203;2010
2;060503;2010
2;140605;2010
2;300104;2010
2;101607;2010
2;143701;2010
2;020608;2010
2;181803;2010
2;302115;2010
2;040809;2010
2;200703;2010
2;240802;2010
2;140404;2010
2;180105;2010
2;102006;2010
2;060507;2010
2;241103;2010
2;241106;2010
2;201104;2010
2;260418;2010
2;120704;2010
2;120614;2010
2;142608;2010
2;020605;2010
2;022107;2010
2;240508;2010
2;181704;2010
2;121003;2010
2;121105;2010
2;040303;2010
2;240404;2010
2;121004;2010
2;241405;2010
2;021103;2010
2;301302;2010
2;241713;2010
2;280407;2010
2;060405;2010
2;121603;2010
2;260304;2010
2;240505;2010
2;143604;2010
2;142405;2010
2;240406;2010
2;060308;2010
2;060304;2010
2;181301;2010
2;120506;2010
2;181405;2010
2;041104;2010
2;041813;2010
2;080403;2010
2;040206;2010
2;080201;2010
2;120710;2010
2;301708;2010
2;300401;2010
2;181104;2010
2;300201;2010
2;101105;2010
2;142704;2010
2;080503;2010
2;302403;2010
2;300709;2010
2;100204;2010
2;281403;2010
2;120108;2010
2;181108;2010
2;120616;2010
2;180710;2010
2;301705;2010
2;180408;2010
2;181002;2010
2;080804;2010
2;181306;2010
2;281903;2010
2;142007;2010
2;181107;2010
2;101507;2010
2;121803;2010
2;101003;2010
2;040207;2010
2;060601;2010
2;140703;2010
2;181204;2010
2;321705;2010
2;101504;2010
2;060505;2010
2;200506;2010
2;180511;2010
2;281602;2010
2;101303;2010
2;181903;2010
2;040305;2010
2;141705;2010
2;281409;2010
2;300504;2010
2;020806;2010
2;241202;2010
2;240704;2010
2;140401;2010
2;102005;2010
2;101001;2010
2;240411;2010
2;041801;2010
2;120613;2010
2;041410;2010
2;280806;2010
2;080207;2010
2;041812;2010
2;281508;2010
1;301004;2010
1;300701;2010
1;141003;2010
1;220406;2010
1;142207;2010
1;141611;2010
1;181004;2010
1;020901;2010
1;301306;2010
1;021705;2010
1;022605;2010
1;022304;2010
1;180203;2010
1;220503;2010
1;240407;2010
1;120109;2010
1;221405;2010
1;302807;2010
1;100610;2010
1;142612;2010
1;142902;2010
1;120504;2010
1;260209;2010
1;241714;2010
1;141915;2010
1;100510;2010
1;121505;2010
1;220305;2010
1;020105;2010
1;300902;2010
1;080103;2010
1;300706;2010
1;040604;2010
1;140901;2010
1;240206;2010
1;181612;2010
1;260205;2010
1;200107;2010
1;141109;2010
1;300807;2010
1;120904;2010
1;201307;2010
1;240414;2010
1;040605;2010
1;200904;2010
1;240311;2010
1;302704;2010
1;121114;2010
1;140314;2010
1;302706;2010
1;160807;2010
1;020904;2010
1;303002;2010
1;060610;2010
1;201204;2010
1;121615;2010
1;300909;2010
1;022102;2010
1;141501;2010
1;200504;2010
1;161101;2010
1;320606;2010
1;142802;2010
1;061905;2010
1;141308;2010
1;062015;2010
1;303004;2010
1;041405;2010
1;320507;2010
1;280206;2010
1;100508;2010
1;302002;2010
1;201206;2010
1;221306;2010
1;142906;2010
1;101509;2010
1;281303;2010
1;120404;2010
1;020106;2010
1;200204;2010
1;060805;2010
1;121012;2010
1;241107;2010
1;061507;2010
1;101301;2010
1;141210;2010
1;120510;2010
1;101603;2010
1;041803;2010
1;080803;2010
1;261002;2010
1;280401;2010
1;061705;2010
1;300206;2010
1;140303;2010
1;181605;2010
1;182004;2010
1;041404;2010
1;181702;2010
1;142003;2010
1;180905;2010
1;022603;2010
1;142012;2010
1;101611;2010
1;220110;2010
1;020305;2010
1;040808;2010
1;160603;2010
1;161001;2010
1;180602;2010
1;220506;2010
1;180505;2010
1;041802;2010
1;121610;2010
1;302304;2010
1;181703;2010
1;300708;2010
1;260602;2010
1;101304;2010
1;302108;2010
1;300102;2010
1;160404;2010
1;260412;2010
1;241601;2010
1;160706;2010
1;221506;2010
1;180904;2010
1;181206;2010
1;281708;2010
1;301704;2010
1;301303;2010
1;040203;2010
1;060301;2010
1;181201;2010
1;081101;2010
1;021406;2010
1;301801;2010
1;143502;2010
1;141310;2010
1;141609;2010
1;200306;2010
1;302001;2010
1;120508;2010
1;041506;2010
1;181802;2010
1;060118;2010
1;220805;2010
1;081107;2010
1;240805;2010
1;181309;2010
1;020609;2010
1;060501;2010
1;241505;2010
1;021701;2010
1;320805;2010
1;240202;2010
1;320906;2010
1;100506;2010
1;101305;2010
1;142607;2010
1;040109;2010
1;302806;2010
1;280302;2010
1;120601;2010
1;080204;2010
1;280904;2010
1;041603;2010
1;241603;2010
1;040403;2010
1;160805;2010
1;180304;2010
1;041902;2010
1;300306;2010
1;101508;2010
1;221501;2010
1;141004;2010
1;220603;2010
1;020814;2010
1;061812;2010
1;061907;2010
1;221505;2010
1;301202;2010
1;041805;2010
1;301707;2010
1;180108;2010
1;100503;2010
1;121010;2010
1;100301;2010
1;060912;2010
1;241607;2010
1;200602;2010
1;142602;2010
1;300305;2010
1;240804;2010
1;142105;2010
1;060502;2010
1;260104;2010
1;040702;2010
1;300308;2010
1;300202;2010
1;300307;2010
1;300203;2010
1;302805;2010
1;120405;2010
1;181608;2010
1;142305;2010
1;121802;2010
1;300501;2010
1;320304;2010
1;160702;2010
1;281705;2010
1;080601;2010
1;302307;2010
1;121309;2010
1;080502;2010
1;021702;2010
1;140505;2010
1;321302;2010
1;061603;2010
1;020908;2010
1;140604;2010
1;300707;2010
1;300806;2010
1;121109;2010
1;121110;2010
1;161103;2010
1;021803;2010
1;080102;2010
1;121805;2010
1;260401;2010
1;300304;2010
1;060212;2010
1;200208;2010
1;241508;2010
1;140902;2010
1;201103;2010
1;201208;2010
1;060202;2010
1;081005;2010
1;041407;2010
1;181901;2010
1;180404;2010
1;121404;2010
1;140305;2010
1;201202;2010
1;302308;2010
1;061006;2010
1;260105;2010
1;120207;2010
1;240306;2010
1;TERYT;2010
1;041411;2010
1;041401;2010
1;200905;2010
1;182104;2010
1;240703;2010
1;060705;2010
1;140103;2010
1;021301;2010
1;100509;2010
1;280704;2010
1;080402;2010
1;240210;2010
1;201303;2010
1;100402;2010
1;221601;2010
1;200103;2010
1;301301;2010
1;120711;2010
1;121503;2010
1;100507;2010
1;101706;2010
1;300903;2010
1;241507;2010
1;281407;2010
1;041505;2010
1;080107;2010
1;220402;2010
1;180504;2010
1;221312;2010
1;240302;2010
1;260206;2010
1;040204;2010
1;121011;2010
1;061108;2010
1;121305;2010
1;141502;2010
1;181902;2010
1;240604;2010
1;120906;2010
1;221403;2010
1;301203;2010
1;022303;2010
1;040402;2010
1;141212;2010
1;302005;2010
1;321103;2010
1;220606;2010
1;081009;2010
1;101104;2010
1;020402;2010
1;200803;2010
1;180802;2010
