326101;Adamczyk Jan Kazimierz;811;Komitet Wyborczy Wyborców "Prawica i Wolność";
022606;Szapował Jarosław;551;Komitet Wyborczy Wyborców „Wspólna Gmina”;
201202;KONCEWICZ Sylwester;1249;Komitet Wyborczy Wyborców Przyszłość Gminy Filipów;T
120707;WŁODARCZYK Wojciech Stanisław;3924;Komitet Wyborczy Prawo i Sprawiedliwość;
303005;Pietrzyk Jacek Marian;1651;Komitet Wyborczy Wrzesińskie Porozumienie Samorządowe;
200503;ŚCIECHURA Jerzy;176;Komitet Wyborczy Wyborców Lepsze Jutro Czeremchy;
060315;DRZEWIECKA Grażyna Urszula;798;Komitet Wyborczy Wyborców Grażyny Drzewieckiej;
306101;PĘCHERZ Janusz Andrzej;11110;Komitet Wyborczy Wyborców "Samorządny Kalisz";
041201;Bułkowski Krzysztof;637;Komitet Wyborczy Polskie Stronnictwo Ludowe;
120603;Grzyb Zbigniew Stanisław;1007;Komitet Wyborczy Prawo i Sprawiedliwość;
320706;Jasiewicz Eugeniusz;2112;Komitet Wyborczy Polskie Stronnictwo Ludowe;
102009;Burzyński Mirosław;922;Komitet Wyborczy Prawo i Sprawiedliwość;
060914;Gortat Edwin;3099;Komitet Wyborczy Wyborców Służba Ludziom;T
201002;ŁUKASZEWICZ Albin;1087;Komitet Wyborczy Wyborców Albina Łukaszewicza Drohiczyn - Przyjazna Gmina;
180501;Górczyk Tadeusz Józef;1096;Komitet Wyborczy Wyborców Porozumienie Samorządowe Ponad Podziałami;
021205;MOŚCICKI Bogdan;676;Komitet Wyborczy Wyborców Porozumienie Samorządowe Wleń;
080903;Iwanus Piotr;2006;Komitet Wyborczy Wyborców Na Rzecz Gminy i Miasta Czerwieńsk;T
021005;Leśko Leszek Włodzimierz;1854;Komitet Wyborczy Wyborców Nasza Gmina Olszyna;T
101608;OCHOTA Maria Jolanta;943;Komitet Wyborczy Wyborców Niech Rzeczyca Wciąż Zachwyca;
060313;GOŁĘBIOWSKI Henryk Grzegorz;1013;Komitet Wyborczy Wyborców Henryka Gołębiowskiego;T
301304;Skrzypczak Bonifacy Antoni;899;Komitet Wyborczy Wyborców Bonifacego Skrzypczaka;
121103;GARBACIAK Tomasz;656;Komitet Wyborczy Wyborców NIEZALEŻNI;
143410;Ołdak Krystyna;423;Komitet Wyborczy Wyborców Dla Gminy Strachówka;
141904;Graczyk Gabriel;1854;Komitet Wyborczy Wyborców Gabriela Graczyka "Razem dla Bulkowa";T
120608;Rumian Antoni Paweł;2658;Komitet Wyborczy Wyborców Wspólnota Samorządowa Michałowice;T
141509;Szewczyk Krzysztof;2757;Komitet Wyborczy Wyborców Krzysztofa Szewczyka Przyjazna Gmina;T
143412;KOZACZKA Dominik;1287;Komitet Wyborczy Wyborców Inicjatywa Samorządowa;
021403;BROMKE Waldemar Kazimierz;99;Komitet Wyborczy Wyborców Porozumienie Samorządowo-Ludowe;
141406;Ruszczyk Henryk;879;Komitet Wyborczy Wyborców Henryka Ruszczyka- Bliżej Ludzi;
320606;SOBCZYŃSKI Piotr;205;Komitet Wyborczy Wyborców Piotra Sobczyńskiego;
200105;WINIEWICZ Dorota;699;Komitet Wyborczy Wyborców "Razem dla Gminy Nowinka";
080907;Adamczak Rafał Zdzisław;533;Komitet Wyborczy Wyborców Rafała Adamczaka;
062014;GRZEŚKO Stanisław Sławomir;1980;Komitet Wyborczy Prawo i Sprawiedliwość;
240302;Szarzec Ireneusz Adam;3068;Komitet Wyborczy Wyborców Ustrońskie Porozumienie Samorządowe;T
100101;CHRZANOWSKI Marek;5500;Komitet Wyborczy Wyborców Plus;
081109;Kromp Katarzyna;529;Komitet Wyborczy Wyborców Katarzyny Kromp;
021903;HAŁDAŚ SEBASTIAN JERZY;398;Komitet Wyborczy Wyborców Sebastiana Hałdaś;
040401;Giżyńska Małgorzata Maria;1798;Komitet Wyborczy Wyborców Twoje Chełmno, Twój Powiat 2001;
020204;Sołtysiak Sebastian Artur;285;Komitet Wyborczy Wyborców PFS Forum;
101603;JAGIEŁŁO Agnieszka;433;Komitet Wyborczy Wyborców Już Czas na Zmiany;
301906;BĘBEN Edward;255;Komitet Wyborczy Wyborców Jedna Gmina Wspólna Sprawa;
181105;PIĄTEK Józef Michał;1831;Komitet Wyborczy Prawo i Sprawiedliwość;
200210;HALICKI Sławomir;124;Komitet Wyborczy Wyborców Dalszy Rozwój Gminy;
181609;Maternia Alfred;1876;Komitet Wyborczy Wyborców „Blok Wyborczy Niezależni";
240905;Podlejski Klemens Stanisław;2677;Komitet Wyborczy Wyborców Niezależni;T
020207;Kosowski Grzegorz Józef;1440;Komitet Wyborczy Wyborców Porozumienie 2014;T
066201;GÓRNY Józef;765;Komitet Wyborczy Polskie Stronnictwo Ludowe;
280802;KOZYRA Ryszard;1347;Komitet Wyborczy Wyborców Wspólnie dla Gminy Barciany;
302110;TWARDOWSKA Małgorzata;1123;Komitet Wyborczy Stowarzyszenie "Praworządna Gmina";
181613;Kuźniar Lesław Janusz;2323;Komitet Wyborczy Wyborców Nasza Gmina Trzebownisko;
200305;Jaworowski Krzysztof;1409;Komitet Wyborczy Prawo i Sprawiedliwość;
060302;MARUSZEWSKI Henryk;868;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
041104;Izydorski Jerzy Janusz;2455;Komitet Wyborczy Wyborców Porozumienie Samorządowe;T
020701;Chodasewicz Janusz Witold;970;Komitet Wyborczy Wyborców Janusza Chodasewicza „Ratujmy Miasto”;
303005;Kałużny Tomasz;8925;Komitet Wyborczy Unia Wrześnian;T
061805;Leszczyński Tomasz Grzegorz;1566;Komitet Wyborczy Wyborców "Aktywna Gmina Lubycza Królewska";T
101203;NOWAK Sławomir Zdzisław;288;Komitet Wyborczy Wyborców Sławomira Nowaka - Czas na Zmiany;
181004;Czarnota Jakub Daniel;3303;Komitet Wyborczy Wyborców Gmina z Pomysłem;
021001;Zembik Wojciech Bolesław;413;Komitet Wyborczy Prawo i Sprawiedliwość;
120101;RZEPECKI Aleksander Rafał;420;Komitet Wyborczy Wyborców Nasza Wspólna Sprawa;
240507;Kupczyk Grzegorz Łukasz;2181;Komitet Wyborczy Wyborców Ziemia Toszecka;T
060312;Deniszczuk Zdzisława Bożena;145;Komitet Wyborczy Polskie Stronnictwo Ludowe;
140503;Kolek Andrzej;990;Komitet Wyborczy Wyborców "Razem dla Gminy Baranów";T
300309;WALCZAK Marek Filip;146;Komitet Wyborczy Wyborców Władza dla Społeczeństwa;
143412;MIKULSKI Jerzy;3312;Komitet Wyborczy Wyborców Porozumienie Samorządowe Wołomin;
181001;Kumek Rafał Robert;2740;Komitet Wyborczy Wyborców W Trosce o Łańcut;
181702;Kijowska Zofia;328;Komitet Wyborczy Prawo i Sprawiedliwość;
101606;JÓZWIK Tadeusz Adam;2085;Komitet Wyborczy Wyborców Tadeusza Józwika;T
300101;BIDZIŃSKI Wiesław Aleksander;2054;Komitet Wyborczy Wyborców Pokochajmy Nową Chodzież;
121902;Wcisło Roman Michał;1722;Komitet Wyborczy Prawo i Sprawiedliwość;
220703;Nowogrodzka Ewa Małgorzata;1444;Komitet Wyborczy Wyborców Obywatelskie Porozumienie Samorządowe;
081102;Hanuszewicz Stanisław Leon;178;Komitet Wyborczy Wyborców Wspólnota Patriotyzm Solidarność;
141508;TRZCIŃSKA Ewa Janina;492;Komitet Wyborczy Wyborców Nasz Samorząd;
302702;Krasowski Cezary Wiktor;2147;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
200203;Bielska Dagmara Monika;89;Komitet Wyborczy Wyborców Dagmara Bielska - Dla Was Dla Gminy;
301707;Skorupa Waldemar Paweł;936;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
121308;Cuber Bogdan Grzegorz;1931;Komitet Wyborczy Wyborców Wspólna Gmina;T
142605;TYMOSZUK Andrzej Aleksander;229;Komitet Wyborczy Polskie Stronnictwo Ludowe;
140101;DRAB Leopold Stanisław;235;Komitet Wyborczy Wyborców - Wyborcy Tworzą Przyszłość;
141802;Karaś Bogdan Wacław;486;Komitet Wyborczy Wyborców Klub Rozwoju;
141505;Duszak Krzysztof;1537;Komitet Wyborczy Prawo i Sprawiedliwość;
302301;Mikołajewski Jerzy Andrzej;738;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
281702;WIERZUK Czesław;1378;Komitet Wyborczy Polskie Stronnictwo Ludowe;
302117;NOWAK Barbara;2655;Komitet Wyborczy Prawo i Sprawiedliwość;
241004;Tucka-Marek Agata Katarzyna;1137;Komitet Wyborczy Wyborców Agaty Tuckiej-Marek;
101202;ŁACISZ Tadeusz Ryszard;67;Komitet Wyborczy Radomszczańskie Porozumienie Społeczne;
021801;Wicha Stanisław;1459;Koalicyjny Komitet Wyborczy SLD Lewica Razem;T
141605;Kubaszewski Marek Bernard;2364;Komitet Wyborczy Wyborców Marka Kubaszewskiego;
303103;MECHA Robert;320;Komitet Wyborczy Wyborców Porozumienie Samorządowe Krajenki;
302405;SZAŁATA Sławomir Kazimierz;1123;Komitet Wyborczy Wyborców Ostroróg-Przyjazna Gmina;T
201304;USZYŃSKI Piotr;1426;Komitet Wyborczy Wyborców "Razem dla Gminy Klukowo";T
100702;RESZELEWSKI Janusz Bernard;3060;Komitet Wyborczy Wyborców - Janusz;T
142907;MAKSIMIAK Tadeusz Andrzej;454;Komitet Wyborczy Wyborców Gminy Sabnie;
140706;ZIELIŃSKI Piotr;900;Komitet Wyborczy Polskie Stronnictwo Ludowe;
301906;CZERNIEL Sławomir;197;Komitet Wyborczy Platforma Obywatelska RP;
160401;ZAWADZKA Katarzyna Izabela;637;Komitet Wyborczy Platforma Obywatelska RP;
066101;CZAPSKI Andrzej Antoni;6086;Komitet Wyborczy Wyborców Akcja Samorządowa Nasze Miasto Wspólne Dobro;
143411;Balcerak Jacek;862;Komitet Wyborczy Wyborców Razem dla Gminy Tłuszcz;
142510;KUMIĘGA Ireneusz Roman;2731;Komitet Wyborczy Wyborców Ireneusza Kumięgi;
041005;KRAJEWSKI Artur Daniel;982;Komitet Wyborczy Wyborców Szubińska Inicjatywa Samorządowa dla Gminy Szubin;
300802;HIBNER Karol;165;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
220604;Piechowski Grzegorz Tadeusz;4218;Komitet Wyborczy Wyborców Razem dla Gminy;T
281411;ZAREMBA-FIRLEJ Ewa Helena;232;Komitet Wyborczy Wyborców Integracja na Rzecz Gminy Stawiguda;
121101;LISZKA Paweł;1797;Komitet Wyborczy Prawo i Sprawiedliwość;
022001;BŁAŻEWSKI Sławomir;2888;Komitet Wyborczy Wyborców Obornickie Porozumienie Samorządowe Sławomira Błażewskiego;
321303;Głażewski Radosław;2693;Komitet Wyborczy Wyborców Nowa Gmina Darłowo;T
142905;MRÓZ Tadeusz;681;Komitet Wyborczy Wyborców Tadeusza Mroza;
200705;FLORCZYK Tomasz;84;Komitet Wyborczy Platforma Obywatelska RP;
240608;Mach Henryk;1378;Komitet Wyborczy Wyborców Koalicja Samorządowa;T
280805;SZYPULSKI Zdzisław Stanisław;459;Komitet Wyborczy Wyborców Zdzisława Szypulskiego;
141901;Trzciński Wacław Ryszard;790;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
321802;ĆWIKŁA Piotr Wiesław;1031;Komitet Wyborczy Wyborców Profesjonalna Gmina;
240502;Awramienko Zbigniew;821;Komitet Wyborczy Wyborców - Zdrowe Pyskowice;
080904;Ciemnoczołowski Sebastian Sylwester;1186;Komitet Wyborczy Wyborców Sebastian Ciemnoczołowski;
143801;Sajak Paweł Ireneusz;452;Komitet Wyborczy Wyborców Pawła Sajaka "Moje Miasto";
260406;Królicki Jarosław;974;Komitet Wyborczy Wyborców "Gospodarna Gmina Górno";
060807;Kopyść Krzysztof Grzegorz;2335;Komitet Wyborczy Wyborców Krzysztofa Kopyścia;T
041106;Rzadkowolski Krzysztof;803;Komitet Wyborczy Wyborców Stowarzyszenie Forum Samorządowe;
020810;Korczak Tomasz;1337;Komitet Wyborczy Wyborców Forum Tomasza Korczaka;
180501;Musiałowicz-Czech Elwira Ewa;1828;Komitet Wyborczy Platforma Obywatelska RP;
301102;Ratajczak Bolesław Stefan;443;Komitet Wyborczy Polskie Stronnictwo Ludowe;
060610;PROSKURA LESZEK WALDEMAR;1213;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
141404;Ruszkowski Bogdan;4537;Komitet Wyborczy Wyborców Mała Ojczyzna;T
302102;BALCEREK Andrzej;2277;Komitet Wyborczy Wyborców "Razem dla Puszczykowa";T
040501;Tasarz Roman Stefan;1213;Komitet Wyborczy Wyborców Romana Tasarza;
121102;OSSOWSKA Zofia Anna;366;Komitet Wyborczy Wyborców Promocja i Rozwój Gminy Szczawnica;
100208;Jatczak Halina Marianna;275;Komitet Wyborczy Wyborców Wspólnota-Wspólnot Nowe Ostrowy;
061703;Twaróg Zbigniew;1480;Komitet Wyborczy Wyborców Zbigniewa Twaroga;
200101;CHMIELEWSKI Andrzej Eugeniusz;69;Komitet Wyborczy Wyborców Augustowszczyzna Razem;
260705;Duda Beata Małgorzata;2090;Komitet Wyborczy Wyborców Razem dla Gminy;
061301;Lamczyk Grażyna Bogumiła;738;Komitet Wyborczy Wyborców Samorządowa Inicjatywa Społeczna;
221503;Kurowski Marek Wojciech;1184;Komitet Wyborczy Wejherowski Ruch Sąsiedzki;
301404;MACIOŁEK Witold Bruno;2551;Komitet Wyborczy Wyborców Porozumienie Społeczne;T
240708;Cichowski Alojzy Stanisław;1784;Komitet Wyborczy Wyborców Forum na Rzecz Rozwoju Miasta i Gminy Woźniki;T
141905;Samoraj Andrzej Wojciech;2255;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
060212;Dołomisiewicz Andrzej Jan;211;Komitet Wyborczy Prawo i Sprawiedliwość;
140207;Wieteska Stanisław Sławomir;1301;Komitet Wyborczy Polskie Stronnictwo Ludowe;
142205;Kołakowski Paweł;772;Komitet Wyborczy Wyborców Wójta Pawła;
180407;Potyrała Krystyna Józefa;574;Komitet Wyborczy Wyborców Krystyna Potyrała;
141108;Oborski Wiesław;614;Komitet Wyborczy Wyborców Nasza Gmina Rzewnie;
100509;Werle Andrzej;1798;Komitet Wyborczy Wyborców Nieborów;
160505;CZARNECKI Stefan Wacław;1156;Komitet Wyborczy Wyborców Czas Na Zmiany;
021005;Chludziński Grzegorz;92;Komitet Wyborczy Wyborców Gmina Minimum;
302501;Drożak Michał;45;Komitet Wyborczy Prawo i Sprawiedliwość;
320508;CIROCKI ARTUR LESZEK;310;Komitet Wyborczy Wyborców Artura Cirockiego Zgoda Buduje;
320807;Kołakowski Jerzy Stanisław;837;Komitet Wyborczy Wyborców "Sami Swoi";
181203;STĘPAK Marek;2591;Komitet Wyborczy Prawo i Sprawiedliwość;T
200807;Dąbrowski Zdzisław;807;Komitet Wyborczy Wyborców Trzcianne 2014;
321205;Stępień Stanisław;643;Komitet Wyborczy Prawo i Sprawiedliwość;
142002;Godlewski Mariusz Jerzy;1701;Komitet Wyborczy Wyborców Mariusza Godlewskiego;T
301905;WŁODARCZYK Małgorzata;418;Komitet Wyborczy Wyborców-Nasza Gmina Miasteczko Krajeńskie;
220110;LEWI KIEDROWSKI Jerzy Leon;1200;Komitet Wyborczy Wyborców Współpraca Samorządowa;T
060105;ŁOCHEŃSKI VEL OCHNIO Wojciech Jacenty;967;Komitet Wyborczy Prawo i Sprawiedliwość;
101009;Ostrowski Wojciech Zenon;3034;Komitet Wyborczy Wyborców Czas Na Zmiany;
246201;Wójcik Krzysztof Stefan;2279;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
061303;KRĘPSKI Paweł;1157;Komitet Wyborczy Wyborców Zadbajmy o Rozwój;T
142201;Trochimiuk Waldemar Marek;3773;Komitet Wyborczy Wyborców Porozumienie Ponad Podziałami;T
121103;RAFACZ Tadeusz;1846;Komitet Wyborczy RAZEM PODHALE SPISZ ORAWA;
200209;Kulesa Joanna Maria;360;Komitet Wyborczy Wyborców Mieszkańcy Supraśla Przed i Za Lasem;
121810;Westwalewicz Bartłomiej Jerzy;1872;Komitet Wyborczy Wyborców Bartłomieja Westwalewicza;
120802;Blacha Lesław Czesław;1944;Komitet Wyborczy Wyborców Ruch Obywatelski dla Gminy Gołcza;T
020803;Kanecki Andrzej;1679;Komitet Wyborczy Na Rzecz Rozwoju Miasta Kudowa-Zdrój;
040202;Klonowski Paweł;1715;Komitet Wyborczy Wyborców Przyjazna Gmina Bobrowo;T
141707;Wirtek Stanisław Zygmunt;1577;Komitet Wyborczy Wyborców NASZA GMINA;T
140804;Sokolnicki Sylwester Edwin;3657;Komitet Wyborczy Wyborców Sylwestra Sokolnickiego;T
260602;Kijanka Dariusz Janusz;749;Komitet Wyborczy Prawo i Sprawiedliwość;
302110;FALBIERSKI Jerzy Sławomir;1550;Komitet Wyborczy Polskie Stronnictwo Ludowe;
061003;KOSIARSKI Teodor Edwin;3968;Komitet Wyborczy Wyborców Porozumienie Samorządowe Wspólna Sprawa;
040505;Kończalski Mieczysław;74;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
143706;Nosek Zbigniew Cezary;2580;Komitet Wyborczy Wyborców Zbigniewa Noska;
240506;Stronczek Marcin Antoni;1563;Komitet Wyborczy Wyborców Porozumienie Mieszkańców Powiatu Gliwickiego;T
280402;GRZYWALSKI Janusz Ryszard;518;Komitet Wyborczy Wyborców Kontynuacja;
121704;Pitoń Bohdan Marek;1535;Komitet Wyborczy Wyborców "JEDNOŚĆ TATRZAŃSKA";T
180507;Augustyn Krzysztof;1671;Komitet Wyborczy Wyborców Uczciwość-Rozsądek-Rozwój;
020501;KOLUSZKO Mirosław Waldemar;478;Komitet Wyborczy Wyborców „WSPÓLNA PRZYSZŁOŚĆ”;
240803;Starosta Czesław Remigiusz;878;Komitet Wyborczy Wyborców Czesława Starosty;
101610;Pawlak Artur Marek;1848;Komitet Wyborczy Wyborców Artura Pawlaka;T
101409;Wiśniewski Leszek Marek;255;Komitet Wyborczy Wyborców Alternatywa;
220608;Pick Marian Wincenty;1723;Komitet Wyborczy Wyborców Mariana Pick;T
066301;Żuk Krzysztof Jan;65749;Komitet Wyborczy Platforma Obywatelska RP;T
141101;Barański Rafał Paweł;968;Komitet Wyborczy Prawo i Sprawiedliwość;
160101;NIESŁUCHOWSKI Jacek Rafał;2434;Komitet Wyborczy Platforma Obywatelska RP;
240408;Zasępa Joanna Agnieszka;815;Komitet Wyborczy Wyborców Joanny Zasępy Nasza Gmina;
160204;OGNISTY Tomasz Szczepan;399;Komitet Wyborczy Prawo i Sprawiedliwość;
280203;BRZESKI Rafał;44;Komitet Wyborczy Prawo i Sprawiedliwość;
321702;KMIEĆ ZDZISŁAW;1035;Komitet Wyborczy Wyborców Alternatywa;
141309;Góralczyk Arkadiusz;794;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
181707;Nowak Ernest Piotr;4138;Komitet Wyborczy Wyborców Ernesta Nowaka;T
300304;BĄKOWSKI Tadeusz Franciszek;1530;Komitet Wyborczy Wyborców Wspólne Dobro Gmina Kiszkowo;T
141211;PIECHOSKI Antoni Janusz;2466;Komitet Wyborczy Wyborców Wspólnota Samorządowa-Razem;
201105;KWIATKOWSKI Jan;924;Komitet Wyborczy Wyborców Kuźnica Razem;
161004;JĘDRZEJ Grzegorz Aleksander;877;Komitet Wyborczy Wyborców Solidarni Grzegorz Jędrzej;
181607;Kuchta Bartłomiej;970;Komitet Wyborczy Wyborców "Wspólnota";
040401;Gryszan Violetta Barbara;1002;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
022306;Kozarowicz Adam Piotr;1183;Komitet Wyborczy Wyborców Adama Kozarowicza;T
320103;Miśko Waldemar Włodzimierz;1780;Komitet Wyborczy Wyborców Karlińskie Forum Samorządowe;T
142004;GORTAT Marcin;1778;Komitet Wyborczy Wyborców Rozwoju Gminy Czerwińsk;T
060201;PISKORSKI Jacek;840;Komitet Wyborczy Wyborców Biłgoraj XXI Miasto i Powiat;
300604;Jędraszczyk Jacek Marek;1725;Komitet Wyborczy Wyborców "Żerków-Samorządna Gmina";
142103;Woźniak Justyna Monika;1050;Komitet Wyborczy Prawo i Sprawiedliwość;
266101;Świt Grzegorz Sławomir;5683;Komitet Wyborczy Platforma Obywatelska RP;
060602;LIPA Grzegorz Czesław;493;Komitet Wyborczy Prawo i Sprawiedliwość;
026401;Winnicki Robert Artur;2415;Komitet Wyborczy Wyborców Ruch Narodowy;
321801;Łojek Kazimierz Józef;481;Komitet Wyborczy Wyborców Mądry Wybór;
240303;Poloczek Jan;1392;Komitet Wyborczy Wyborców Ruch Samorządowy;
146201;Nowakowski Andrzej Jacek;24834;Komitet Wyborczy Platforma Obywatelska RP;T
061408;Ćwiek Andrzej Roman;1633;Komitet Wyborczy Wyborców Miasto i Gmina;
060206;MAŁYSZEK Czesław;840;Komitet Wyborczy Wyborców "Wspólna Sprawa - Goraj";
142903;WÓJCIK Łukasz Adam;116;Komitet Wyborczy Wyborców Łukasza Adama Wójcika;
121006;SKOWRON Leszek Michał;4011;Komitet Wyborczy Wyborców TWÓJ SAMORZĄD TWOJA DECYZJA;T
260503;Obratański Krzysztof Marek;5431;Komitet Wyborczy Wyborców Samorządni Ziemi Koneckiej;
022005;Grzybowski Tadeusz;80;Komitet Wyborczy Stowarzyszenia Klubu Sportowego Głuchów Górny;
101902;Kilian-Haraszkiewicz Katarzyna;396;Komitet Wyborczy Platforma Obywatelska RP;
061201;Dąbrowski Robert Józef;774;Komitet Wyborczy Polskie Stronnictwo Ludowe;
101209;CIUPIŃSKI Krzysztof Piotr;610;Komitet Wyborczy Polskie Stronnictwo Ludowe;
121903;Smoter Wojciech Bogdan;693;Komitet Wyborczy Wyborców 1 cel - Gmina Kłaj 2014-22;
320804;Szafrański Tomasz;1085;Komitet Wyborczy Wyborców "Lepsza Gmina";
061605;Chlaściak Zbigniew Witold;1232;Komitet Wyborczy Wyborców RAZEM DO SUKCESU;T
101503;Tuleja Zdzisław Andrzej;755;Komitet Wyborczy Wyborców Nasz Powiat;T
061705;Szpakowski Jerzy;1505;Komitet Wyborczy Wyborców "Rozwój Gminy";T
320302;Kurzątkowski Romuald;1840;Komitet Wyborczy Wyborców-Z Drawskiem Razem;
181501;Filipek Ryszard;1454;Komitet Wyborczy Prawo i Sprawiedliwość;
281305;TRUS Janina;378;Komitet Wyborczy Polskie Stronnictwo Ludowe;
141909;Kamiński Henryk;693;Komitet Wyborczy Prawo i Sprawiedliwość;
260908;Bodura Adam;764;Komitet Wyborczy Polskie Stronnictwo Ludowe;
201008;WIERZBICKA Monika Kinga;305;Komitet Wyborczy Prawo i Sprawiedliwość;
320402;SIDOROWICZ Ryszard;341;Komitet Wyborczy Wyborców Wspólnota Patriotyzm Solidarność;
081002;Szura Zbigniew Jan;107;Komitet Wyborczy Stronnictwo Demokratyczne;
143505;Nowosielski Grzegorz;7216;Komitet Wyborczy Wyborców Gminno-Powiatowa Wspólnota Samorządowa;
200507;SIELICKI Aleksander;873;Komitet Wyborczy Wyborców Strażak;T
040501;Rybiński Piotr Paweł;465;Komitet Wyborczy Wyborców Samorząd Dobrych Ludzi;
261103;KUKIEŁKA Marek;1281;Komitet Wyborczy Wyborców Marka Kukiełki Razem w Przyszłość;
306401;GROBELNY Bogdan Edward;2725;Komitet Wyborczy Wyborców Lista Bogdana Grobelnego;
181701;Pióro Tadeusz Wacław;4664;Komitet Wyborczy Prawo i Sprawiedliwość;
140607;ŚCISŁOWSKI Marek Konstanty;954;Komitet Wyborczy Prawo i Sprawiedliwość;
060710;LEMIECHA Grzegorz;1267;Komitet Wyborczy Wyborców  - W Jedności Siła;
181609;Woźniak Wilhelm Andrzej;2408;Komitet Wyborczy Wyborców Porozumienie Samorządowo-Gospodarcze „Razem";T
143602;FIET Anna Monika;187;Komitet Wyborczy Prawo i Sprawiedliwość;
221206;PRZYBOROWSKA Bożena Ewa;201;Komitet Wyborczy Prawo i Sprawiedliwość;
201007;Nalewajek Piotr;300;Komitet Wyborczy Prawo i Sprawiedliwość;
140611;BĄCZEK Piotr Ryszard;578;Komitet Wyborczy Prawo i Sprawiedliwość;
143701;Szymański Andrzej;1772;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
140605;STOLARSKI Jacek Bronisław;5747;Komitet Wyborczy Wyborców Rozwój i Gospodarność;T
260508;Kurcbart Adrian;813;Komitet Wyborczy Wyborców Nasz Samorząd 2014;
040305;Oskwarek Wojciech Walenty;1525;Komitet Wyborczy Wyborców Dobra Praca;
121607;NIEMIEC Piotr Paweł;414;Komitet Wyborczy Wyborców Razem dla Rozwoju;
086101;JĘDRZEJCZAK Tadeusz;7437;Komitet Wyborczy Wyborców Tadeusza Jędrzejczaka;
260203;Jach Tadeusz Stanisław;694;Komitet Wyborczy Wyborców "Tadeusza Jacha";
120711;Sołtys Adam;2041;Komitet Wyborczy Wyborców "NASZE SŁOPNICE";T
101207;KACZMARCZYK Urszula Anna;576;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
142603;KURKUS Bartłomiej;775;Komitet Wyborczy Prawo i Sprawiedliwość;
120502;WANTUCH Bolesław Jan;94;Komitet Wyborczy Wyborców TERAZ BIECZ;
021906;Markiewicz Lech;3245;Komitet Wyborczy Wspólnota Samorządowa Ziemi Świdnickiej;
140604;SŁABUSZEWSKI Sławomir Roman;607;Komitet Wyborczy Wyborców Nasza Gmina Goszczyn;
221504;Gębka Wiesław;1226;Komitet Wyborczy Wyborców Gminy Choczewo;
142104;Jastrzębski Grzegorz Wojciech;959;Komitet Wyborczy Platforma Obywatelska RP;
240302;Szwarc Jan;668;Komitet Wyborczy Wyborców "Twój Ustroń";
302705;Prentczyński Sławomir Piotr;1059;Komitet Wyborczy Wyborców Przyjazna Gmina;
120508;MORAŃDA Jan;1505;Komitet Wyborczy Wyborców MAŁOPOLSKI RUCH SAMORZĄDOWY ZIEMI GORLICKIEJ;T
022503;Oliasz Artur;434;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
022305;Orylski Adam;1613;Komitet Wyborczy Wyborców Adama Orylskiego Gmina dla Twojej Rodziny;
020103;ANDRUCHOWSKI Piotr;478;Komitet Wyborczy Wyborców Piotra Andruchowskiego;
303107;DOBROSIELSKI Henryk;1019;Komitet Wyborczy Wyborców Zdecydujmy Wspólnie;T
142502;SŁOMKA Henryk;325;Komitet Wyborczy Wyborców Czas na Zmiany w Gminie Gózd;
240106;Krasoń Przemysław Marcin;572;Komitet Wyborczy Wyborców "Przyjazna Gmina";
142704;Sugajski Jan;1502;Komitet Wyborczy Polskie Stronnictwo Ludowe;T
261101;Kwiecień Sylwester Andrzej;6008;Koalicyjny Komitet Wyborczy SLD Lewica Razem;
180804;Sobejko Krzysztof Bogusław;5843;Komitet Wyborczy Wyborców Dalej Razem;T
142513;FRĄK Roman Stanisław;976;Komitet Wyborczy Prawo i Sprawiedliwość;
300704;PODŁUŻNY Józef Jan;2455;Komitet Wyborczy Wyborców Gmina-Nasza Wspólna Sprawa;T
281602;SULIMA Tomasz Jakub;507;Komitet Wyborczy Wyborców Forum Samorządowe Powiatu Piskiego;
300105;KUCNER Eugeniusz Wiktor;1817;Komitet Wyborczy Wyborców Forum Samorządowo Ludowe;T
260804;KONIUSZ Zbigniew Adam;2141;Komitet Wyborczy Prawo i Sprawiedliwość;
302503;RZEPKA Julia Monika;741;Komitet Wyborczy Polskie Stronnictwo Ludowe;
041901;Harenda Krzysztof Jan;2052;Komitet Wyborczy Wyborców - Ponad Układami;
300602;Krawiec Janusz Marian;694;Komitet Wyborczy Prawo i Sprawiedliwość;
181203;LESICZKA Gabriel;2050;Komitet Wyborczy Wyborców Porozumienie Samorządowo - Gospodarcze;
