pbw_10587_wbp1_1;140206;4;Zespół Szkół w Kraszewie, Kraszewo 57A, 06-456 Ojrzeń;986;995;338;657;1;0;657;0;0;657;638;19
pbw_10588_wbp1_1;140207;1;Urząd Gminy w Opinogórze Górnej, Opinogóra Górna ul. Z. Krasińskiego 4, 06-406 Opinogóra Górna;1043;1043;406;637;0;0;637;0;0;637;633;4
pbw_10589_wbp1_1;140207;2;Świetlica Wiejska, Dzbonie 22, 06-406 Opinogóra Górna;790;793;343;450;0;0;449;0;0;449;445;4
pbw_1058_wbp1_1;021908;6;Szkoła Podstawowa, Żarów ul. Armii Krajowej 60, 58-130 Żarów;1510;1441;734;707;8;0;707;0;0;707;689;18
pbw_10590_wbp1_1;140207;3;Szkoła Podstawowa w Woli Wierzbowskiej, Wola Wierzbowska 27, 06-406 Opinogóra Górna;608;610;272;338;0;0;338;0;0;338;335;3
pbw_10591_wbp1_1;140207;4;Szkoła Podstawowa w Kołaczkowie, Kołaczków 10, 06-406 Opinogóra Górna;963;963;484;479;0;0;479;0;0;479;466;13
pbw_10592_wbp1_1;140207;5;Świetlica Wiejska, Władysławowo ul. E. Krasińskiego 39, 06-406 Opinogóra Górna;810;812;356;456;3;0;456;0;0;456;451;5
pbw_10593_wbp1_1;140207;6;Budynek OSP, Długołęka 13, 06-406 Opinogóra Górna;586;589;244;345;0;0;345;0;0;345;337;8
pbw_10594_wbp1_1;140208;1;Urząd Gminy w Regiminie, Regimin 22, 06-461 Regimin;2182;2182;698;1484;14;0;1484;0;0;1484;1461;23
pbw_10595_wbp1_1;140208;2;Szkoła Podstawowa w Zeńboku, Zeńbok 50, 06-461 Regimin;503;509;176;333;1;0;333;0;0;333;327;6
pbw_10596_wbp1_1;140208;3;Budynek Świetlicy Wiejskiej w Pniewie-Czeruchach, Pniewo-Czeruchy 23, 06-461 Regimin;509;514;188;326;3;0;326;0;0;326;313;13
pbw_10597_wbp1_1;140208;4;Szkoła Podstawowa w Szulmierzu, Szulmierz 78, 06-461 Regimin;871;874;361;513;0;0;513;0;0;513;498;15
pbw_10598_wbp1_1;140209;1;Szkoła Podstawowa, Sońsk ul. Szkolna 4, 06-430 Sońsk;2235;2245;933;1312;5;0;1312;0;0;1312;1297;15
pbw_10599_wbp1_1;140209;2;Świetlica Wiejska, Ciemniewo 47, 06-430 Sońsk;669;680;258;422;4;0;422;0;0;422;418;4
pbw_1059_wbp1_1;021908;7;Świetlica Wiejska, Łażany ul. Strzegomska 4, 58-130 Żarów;1171;1117;548;569;5;0;569;0;0;569;551;18
pbw_105_wbp1_1;020202;5;Przedszkole Niepubliczne "Słoneczna Piątka", Dzierżoniów ul. Świdnicka 41, 58-200 Dzierżoniów;1387;1100;564;536;0;0;536;0;0;536;510;26
pbw_10600_wbp1_1;140209;3;Szkoła Podstawowa, Bądkowo 1, 06-440 Bądkowo;947;955;337;618;10;0;618;0;0;618;601;17
pbw_10601_wbp1_1;140209;4;Gimnazjum, Gąsocin ul. Błotna 12, 06-440 Gąsocin;2092;2083;903;1180;1;0;1179;0;0;1179;1161;18
pbw_10602_wbp1_1;140209;5;Świetlica Wiejska, Wola Ostaszewska 17, 06-440 Gąsocin;379;385;188;197;0;0;197;0;0;197;192;5
pbw_10603_wbp1_1;140209;6;Niepubliczny Zespół Zakładów Opieki Zdrowotnej "Palium", Sońsk Zacisze 1, 06-430 Sońsk;7;73;67;6;0;0;6;0;0;6;6;0
pbw_10604_wbp1_1;140301;1;Publiczna Szkoła Podstawowa Nr 1, Garwolin Aleja Żwirki i Wigury 16, 08-400 Garwolin;900;850;347;503;0;0;503;0;0;503;494;9
pbw_10605_wbp1_1;140301;10;Powiatowy Urząd Pracy, Garwolin Kościuszki 27, 08-400 Garwolin;1022;1014;412;602;0;0;601;0;0;601;579;22
pbw_10606_wbp1_1;140301;11;Zespół Szkół Ponadgimnazjalnych Nr 2, Garwolin II Armii Wojska Polskiego 20, 08-400 Garwolin;847;859;359;500;0;0;499;0;0;499;485;14
pbw_10607_wbp1_1;140301;12;Zespół Szkół Ponadgimnazjalnych Nr 2, Garwolin II Armii Wojska Polskiego 20, 08-400 Garwolin;767;774;429;343;0;0;345;0;0;345;324;21
pbw_10608_wbp1_1;140301;13;Zespół Szkół Nr 5, Garwolin Janusza Korczaka 10, 08-400 Garwolin;832;800;358;442;0;0;442;0;0;442;425;17
pbw_10609_wbp1_1;140301;14;Zespół Szkół Nr 5, Garwolin Janusza Korczaka 10, 08-400 Garwolin;1021;1025;516;509;0;0;509;0;0;509;491;18
pbw_1060_wbp1_1;021908;8;Świetlica Wiejska, Mrowiny ul. Wojska Polskiego 57, 58-130 Żarów;806;772;357;415;3;0;415;0;0;415;411;4
pbw_10610_wbp1_1;140301;15;Zespół Szkół Nr 5, Garwolin Janusza Korczaka 10, 08-400 Garwolin;804;798;345;454;0;0;452;0;0;452;438;14
pbw_10611_wbp1_1;140301;16;Szpital Powiatowy SP ZOZ, Garwolin Lubelska 50, 08-400 Garwolin;5;4;3;1;0;0;1;0;0;1;1;0
pbw_10612_wbp1_1;140301;2;Publiczna Szkoła Podstawowa Nr 1, Garwolin Aleja Żwirki i Wigury 16, 08-400 Garwolin;842;800;379;420;0;0;421;0;1;420;399;21
pbw_10613_wbp1_1;140301;3;Centrum Sportu i Kultury, Garwolin Nadwodna 1, 08-400 Garwolin;630;632;262;370;0;0;369;0;0;369;357;12
pbw_10614_wbp1_1;140301;4;Centrum Sportu i Kultury, Garwolin Nadwodna 1, 08-400 Garwolin;792;750;269;481;0;0;481;0;0;481;470;11
pbw_10615_wbp1_1;140301;5;Zespół Szkół Nr 2, Garwolin Aleja Legionów 21, 08-400 Garwolin;820;810;326;484;0;0;483;0;0;483;475;8
pbw_10616_wbp1_1;140301;6;Zespół Szkół Nr 2, Garwolin Aleja Legionów 21, 08-400 Garwolin;693;651;292;359;0;0;359;0;0;359;355;4
pbw_10617_wbp1_1;140301;7;Zespół Szkół Nr 2, Garwolin Aleja Legionów 21, 08-400 Garwolin;1309;1245;629;616;0;0;616;0;0;616;604;12
pbw_10618_wbp1_1;140301;8;Zespół Szkół, Garwolin Długa 35, 08-400 Polska;1211;1150;529;621;0;0;621;0;0;621;603;18
pbw_10619_wbp1_1;140301;9;Zespół Szkół, Garwolin Długa 35, 08-400 Garwolin;929;850;260;589;2;0;590;0;0;590;572;18
pbw_1061_wbp1_1;021908;9;Świetlica Wiejska, Wierzbna ul. Świdnicka 21A, 58-130 Żarów;1258;1196;510;685;2;0;686;0;0;686;675;11
pbw_10620_wbp1_1;140302;1;Zespół Szkół Nr 1 w Łaskarzewie, Łaskarzew ul. Alejowa 23, 08-450 Łaskarzew;798;762;278;484;0;0;484;0;0;484;464;20
pbw_10621_wbp1_1;140302;2;Zespół Szkół Nr 2 w Łaskarzewie, Łaskarzew ul. Kolejowa 13, 08-450 Łaskarzew;1146;1091;356;735;2;0;735;0;0;735;716;19
pbw_10622_wbp1_1;140302;3;Zespół Szkół Nr 1 w Łaskarzewie, Łaskarzew ul. Alejowa 23, 08-450 Łaskarzew;1050;990;311;679;11;0;679;0;0;679;667;12
pbw_10623_wbp1_1;140302;4;Dom Pracy Twórczej "Bajka", Łaskarzew ul.Alejowa 13, 08-450 Łaskarzew;975;929;332;597;4;0;597;0;0;597;585;12
pbw_10624_wbp1_1;140303;1;Gminny Ośrodek Kultury w Borowiu, Borowie ul. Garwolińska 19, 08-412 Borowie;1075;1078;570;508;3;0;508;0;0;508;503;5
pbw_10625_wbp1_1;140303;2;Publiczna Szkoła Podstawowa w Brzuskowoli, Brzuskowola 22, 08-412 Borowie;445;439;141;298;13;0;298;0;0;298;292;6
pbw_10626_wbp1_1;140303;3;Zespół Szkół w Głoskowie, Głosków 29, 08-412 Borowie;1077;1074;462;612;0;0;612;0;0;612;592;20
pbw_10627_wbp1_1;140303;4;Publiczna Szkoła Podstawowa w Iwowem, Iwowe 140, 08-412 Borowie;691;693;393;300;4;0;300;0;0;300;295;5
pbw_10628_wbp1_1;140303;5;Zespół Oświatowy w Borowiu, Borowie ul. Al. Sasimowskiego 3, 08-412 Borowie;885;883;361;522;4;0;522;0;0;522;519;3
pbw_10629_wbp1_1;140304;1;Zespół Szkół im.Ks.Bronisława Markiewicza w Rudzie Talubskiej, Ruda Talubska ul. Akacjowa 10, 08-400 Garwolin;690;550;184;366;0;0;366;0;0;366;364;2
pbw_1062_wbp1_1;022001;1;Gimnazjum, ul. Kownackiego 3, Oborniki Śląskie, Oborniki Śląskie ul.Kownackiego 3, 55-120 Oborniki Śląskie;1430;1361;607;754;0;0;754;0;0;754;745;9
pbw_10630_wbp1_1;140304;10;Szkoła Podstawowa im. Armii Krajowej w Rębkowie, Rębków Starowiejska 8, 08-410 Garwolin;887;710;189;521;0;0;521;0;0;521;505;16
pbw_10631_wbp1_1;140304;11;Swietlica OSP w Miętnem, Miętne Główna 118, 08-400 Garwolin;1417;1140;438;702;0;0;702;0;0;702;690;12
pbw_10632_wbp1_1;140304;2;Świetlica OSP w Izdebniku, Izdebnik 16, 08-410 Garwolin;629;510;185;325;0;0;325;0;0;325;317;8
pbw_10633_wbp1_1;140304;3;Szkoła Podstawowa im. Marii Wójcik w Wilkowyi, Wilkowyja 48, 08-410 Garwolin;582;475;173;302;0;0;302;0;0;302;297;5
pbw_10634_wbp1_1;140304;4;Urząd Gminy w Garwolinie, Garwolin Mazowiecka 16, 08-400 Garwolin;1207;975;302;673;0;0;673;0;0;673;659;14
pbw_10635_wbp1_1;140304;5;Świetlica wiejska w Jagodnem, Jagodne 57A, 08-400 Garwolin;869;700;294;406;0;0;406;0;0;406;396;10
pbw_10636_wbp1_1;140304;6;Szkoła Podstawowa w Woli Władysławowskiej, Wola Władysławowska 27, 08-410 Garwolin;545;445;208;237;0;0;237;0;0;237;230;7
pbw_10637_wbp1_1;140304;7;Szkoła Podstawowa w Woli Rębkowskiej, Wola Rębkowska ul. Długa 90, 08-410 Garwolin;1173;950;301;649;1;0;649;0;0;649;635;14
pbw_10638_wbp1_1;140304;8;Szkoła Podstawowa w Krystynie, Krystyna 78A, 08-410 Garwolin;524;430;192;238;0;0;238;0;0;238;238;0
pbw_10639_wbp1_1;140304;9;Świetlica OSP w Sulbinach, Sulbiny ul. Wspólna 46, 08-400 Garwolin;1347;1080;365;715;0;0;715;0;0;715;694;21
pbw_1063_wbp1_1;022001;10;Świetlica Wiejska, ul. Pęgowska 3, Lubnów, Lubnów ul. Pęgowska 3, 55-120 Oborniki Śląskie;871;826;328;498;0;0;498;0;0;498;483;15
pbw_10640_wbp1_1;140305;1;Publiczna Szkoła Podstawowa w Uninie, Unin 86b, 08-400 Garwolin;978;931;559;372;0;0;372;0;0;372;362;10
pbw_10641_wbp1_1;140305;2;Publiczna Szkoła Podstawowa w Łąkach, Łąki 78, 08-404 Górzno;690;659;429;230;0;0;230;0;0;230;229;1
pbw_10642_wbp1_1;140305;3;Publiczna Szkoła Podstawowa w Górznie Filia w Wólce Ostrożeńskiej, Wólka Ostrożeńska 23a, 08-404 Górzno;576;550;264;286;0;0;286;0;0;286;281;5
pbw_10643_wbp1_1;140305;4;Publiczna Szkoła Podstawowa w Samorządkach, Samorządki 44a, 08-404 Górzno;460;437;275;162;0;0;162;0;0;162;160;2
pbw_10644_wbp1_1;140305;5;Publiczna Szkoła Podstawowa w Górznie, Górzno-Kolonia 109, 08-404 Górzno;726;690;287;403;0;0;403;0;0;403;389;14
pbw_10645_wbp1_1;140305;6;Publiczna Szkoła Podstawowa w Górznie, Górzno-kolonia 109, 08-404 Górzno;1026;980;510;470;0;0;470;0;0;470;456;14
pbw_10646_wbp1_1;140305;7;Publiczne Przedszkole w Górznie z siedzibą w Reducinie, Reducin 20a, 08-404 Górzno;509;487;271;216;0;0;216;0;0;216;210;6
pbw_10647_wbp1_1;140305;8;Ośrodek  Rehabilitacji NZOZ Medi-system Ostrowia w Wólce Ostrożeńskiej, Wólka Ostrożeńska , 08-404 Górzno;3;75;74;1;0;0;1;0;0;1;1;0
pbw_10648_wbp1_1;140306;1;Publiczna Szkoła Podstawowa w Dąbrowie z siedzibą w Woli Łaskarzewskiej, Wola Łaskarzewska 88, 08-450 Łaskarzew;1049;999;316;683;1;0;683;0;0;683;660;23
pbw_10649_wbp1_1;140306;2;Zespół Szkół w Izdebnie, Izdebno 1, 08-450 Łaskarzew;524;502;205;297;2;0;297;0;0;297;282;15
pbw_1064_wbp1_1;022001;11;Szkoła Podstawowa, ul. Marszałka Piłsudskiego 5, Osolin, Osolin ul. Marszałka Piłsudskiego 5, 55-120 Oborniki Śląskie;1837;1710;700;1010;0;0;1010;0;0;1010;982;28
pbw_10650_wbp1_1;140306;3;Zespół Szkół w Starym Pilczynie, Stary Pilczyn 36, 08-450 Łaskarzew;1576;1497;509;988;2;0;988;0;0;988;976;12
pbw_10651_wbp1_1;140306;4;Dom Kultury w Starym Helenowie, Stary Helenów 30, 08-450 Łaskarzew;588;566;209;357;6;0;357;0;0;357;346;11
pbw_10652_wbp1_1;140306;5;Publiczna Szkoła Podstawowa w Krzywdzie, Krzywda 27A, 08-450 Łaskarzew;596;583;188;395;1;0;395;0;0;395;387;8
pbw_10653_wbp1_1;140307;1;Publiczna Szkoła Podstawowa w Maciejowicach (świetlica), Maciejowice ul. Tadeusza Kościuszki 19, 08-480 Maciejowice;1210;1145;321;824;2;0;824;0;0;824;812;12
pbw_10654_wbp1_1;140307;2;Publiczna Szkoła Podstawowa w Maciejowicach (sala gimnastyczna), Maciejowice ul. Tadeusza Kościuszki 19, 08-480 Maciejowice;1512;1459;563;896;1;0;896;0;0;896;885;11
pbw_10655_wbp1_1;140307;3;Budynek po dawnej Publicznej Szkole Podstawowej w Strychu, Strych 12, 08-480 Maciejowice;372;350;113;237;0;0;237;0;0;237;229;8
pbw_10656_wbp1_1;140307;4;Publiczna Szkoła Podstawowa w Antoniówce Świerżowskiej, Antoniówka Świerżowska 24a, 08-480 Maciejowice;397;372;133;239;0;0;239;0;0;239;239;0
pbw_10657_wbp1_1;140307;5;Świetlica wiejska w Domaszewie, Domaszew 77, 08-480 Maciejowice;404;384;135;249;1;0;249;0;0;249;239;10
pbw_10658_wbp1_1;140307;6;Zespół Szkół w Samogoszczy, Samogoszcz 2, 08-480 Maciejowice;1174;1120;392;728;3;0;727;0;0;727;709;18
pbw_10659_wbp1_1;140307;7;Budynek po dawnej Publicznej Szkole Podstawowej we Wróblach-Wargocinie, Wróble-Wargocin 6, 08-480 Maciejowice;486;464;171;293;0;0;293;0;0;293;287;6
pbw_1065_wbp1_1;022001;12;Szkoła Podstawowa, ul. Główna 101, Pęgów, Pęgów ul. Główna 101, 55-120 Oborniki Śląskie;1489;1402;697;705;0;0;705;0;0;705;691;14
pbw_10660_wbp1_1;140307;8;Publiczna Szkoła Podstawowa w Oronnem, Oronne 8, 08-480 Maciejowice;370;353;118;235;5;0;235;0;0;235;232;3
pbw_10661_wbp1_1;140308;1;Publiczna Szkoła Podstawowa w Miastkowie Kościelnym, Miastków Kościelny Szkolna 8, 08-420 Miastków Kościelny;1001;960;359;601;0;0;601;0;0;601;591;10
pbw_10662_wbp1_1;140308;2;Budynek należący do Gminy Miastków Kościelny, Brzegi 124, 08-420 Miastków Kościelny;530;510;176;334;2;0;334;0;0;334;321;13
pbw_10663_wbp1_1;140308;3;Budynek należący do Gminy Miastków Kościelny, Oziemkówka 1, 08-420 Miastków Kościelny;538;520;250;270;0;0;270;0;0;270;266;4
pbw_10664_wbp1_1;140308;4;Świetlica wiejska, Zabruzdy 37, 08-420 Miastków Kościelny;603;580;227;353;4;0;353;0;0;353;343;10
pbw_10665_wbp1_1;140308;5;Publiczna Szkoła Podstawowa w Zwoli, Zwola 45, 08-420 Miastków Kościelny;620;600;286;314;0;0;314;0;0;314;311;3
pbw_10666_wbp1_1;140308;6;Publiczna Szkoła Podstawowa w Zgórzu, Zgórze 30, 08-420 Miastków Kościelny;701;670;237;433;2;0;433;0;0;433;425;8
pbw_10667_wbp1_1;140309;1;Publiczne Gimnazjum w Parysowie, Parysów ul. Książęca 11, 08-441 Parysów;907;861;159;702;0;0;702;0;0;702;686;16
pbw_10668_wbp1_1;140309;2;Gminna Biblioteka Publiczna w Parysowie, Parysów ul.Borowska 1, 08-441 Parysów;1279;1213;337;876;11;0;876;0;0;876;858;18
pbw_10669_wbp1_1;140309;3;Publiczna Szkoła Podstawowa w Woli Starogrodzkiej, Wola Starogrodzka 102, 08-441 Parysów;481;461;185;276;0;0;276;0;0;276;268;8
pbw_1066_wbp1_1;022001;13;Dom Pomocy Społecznej w Obornikach Śląskich, Filia w Rościsławicach ul. Polna 43, Rościsławice Polna 43, 55-120 Oborniki Śląskie;96;105;57;48;0;0;48;0;0;48;38;10
pbw_10670_wbp1_1;140309;4;Dom Strażaka w Choinach, Choiny 44, 08-441 Parysów;630;600;181;419;6;0;419;0;0;419;411;8
pbw_10671_wbp1_1;140310;1;Publiczna Szkoła Podstawowa w Gocławiu, Gocław ul. Szkolna 2, 08-440 Pilawa;1271;1205;496;709;0;0;709;0;0;709;651;58
pbw_10672_wbp1_1;140310;10;Świetlica Wiejska Jaźwiny, Jaźwiny 27a, 08-440 Pilawa;546;517;194;323;1;0;323;0;0;323;320;3
pbw_10673_wbp1_1;140310;2;Publiczna Szkoła Podstawowa w Puznówce, Puznówka 136, 08-440 Pilawa;631;600;262;338;1;0;338;0;0;338;330;8
pbw_10674_wbp1_1;140310;3;Publiczna Szkoła Podstawowa w Trąbkach, Trąbki ul. Osadnicza 4, 08-440 Pilawa;1118;1074;573;501;0;0;501;0;0;501;467;34
pbw_10675_wbp1_1;140310;4;Publiczne Gimnazjum w Trąbkach, Trąbki Osadnicza 4, 08-440 Pilawa;519;490;178;312;0;1;312;0;0;312;301;11
pbw_10676_wbp1_1;140310;5;Dom Strażaka Wygoda, Wygoda 79, 08-440 Pilawa;381;363;125;238;0;0;238;0;0;238;232;6
pbw_10677_wbp1_1;140310;6;Dom Strażaka Lipówki, Lipówki 71, 08-440 Pilawa;628;600;210;390;4;0;390;0;0;390;377;13
pbw_10678_wbp1_1;140310;7;Publiczne Gimnazjum w Pilawie, Pilawa Leśna 6, 08-440 Pilawa;1270;1210;495;715;2;0;715;0;0;715;702;13
pbw_10679_wbp1_1;140310;8;Publiczna Szkoła Podstawowa w Pilawie, Pilawa Leśna 6, 08-440 Pilawa;1013;962;338;624;4;0;624;0;0;624;612;12
pbw_1067_wbp1_1;022001;14;Dom Pomocy Społecznej w Obornikach Śląskich ul. Kardynała Wyszyńskiego 33, Oborniki Śląskie Kard. Wyszyńskiego 33, 55-120 Oborniki Śląskie;69;85;45;40;0;0;40;0;0;40;30;10
pbw_10680_wbp1_1;140310;9;Samorządowe Przedszkole w Pilawie, Pilawa Wojska Polskiego 4, 08-440 Pilawa;1160;1103;380;723;2;0;723;0;0;723;716;7
pbw_10681_wbp1_1;140311;1;Zespół Szkół, Gończyce 106, 08-460 Sobolew;1711;1636;519;1116;0;0;1117;0;0;1117;1103;14
pbw_10682_wbp1_1;140311;2;Szkoła Podstawowa, Sokół 48, 08-460 Sobolew;807;768;313;455;0;0;455;0;0;455;435;20
pbw_10683_wbp1_1;140311;3;Zespół Szkół im. Henryka Sienkiewicza, Sobolew ul. Kościuszki 17, 08-460 Sobolew;1545;1545;778;767;0;0;767;0;0;767;758;9
pbw_10684_wbp1_1;140311;4;Liceum Ogólnokształcące, Sobolew ul. Kościuszki 19, 08-460 Sobolew;1331;1270;568;702;0;0;702;0;0;702;695;7
pbw_10685_wbp1_1;140311;5;Szkoła Podstawowa, Kaleń Drugi 65, 08-460 Sobolew;489;469;189;280;0;0;280;0;0;280;276;4
pbw_10686_wbp1_1;140311;6;Budynek byłej Szkoły Podstawowej w Godziszu, Godzisz 4, 08-460 Sobolew;538;515;253;262;0;0;262;0;0;262;253;9
pbw_10687_wbp1_1;140312;1;Zespół Szkół w Podebłociu, Podebłocie 109, 08-455 Trojanów;844;762;242;520;2;0;520;0;0;520;517;3
pbw_10688_wbp1_1;140312;2;Szkoła Podstawowa w Więckowie, Więcków 43, 08-455 Trojanów;685;620;191;429;0;0;429;0;0;429;417;12
pbw_10689_wbp1_1;140312;3;Zespół Szkół w Trojanowie, Trojanów 161, 08-455 Trojanów;1234;1105;365;740;1;0;740;0;0;740;728;12
pbw_1068_wbp1_1;022001;2;Szkoła Podstawowa Nr 2, ul. Kard. Wyszyńskiego 24, Oborniki Śląskie, Oborniki Śląskie ul. Kard. Wyszyńskiego 24, 55-120 Oborniki Śląskie;1551;1467;604;862;1;0;862;0;0;862;850;12
pbw_10690_wbp1_1;140312;4;Szkoła Podstawowa w Dudkach, Dudki 43, 08-455 Trojanów;398;358;116;242;0;0;242;0;0;242;239;3
pbw_10691_wbp1_1;140312;5;Szkoła Podstawowa w Budziskach, Budziska 47A, 08-455 Trojanów;490;441;161;280;0;0;280;0;0;280;276;4
pbw_10692_wbp1_1;140312;6;Zespół Szkół w Korytnicy, Korytnica 106, 08-455 Trojanów;1224;1103;332;771;0;0;771;0;0;771;769;2
pbw_10693_wbp1_1;140312;7;Zespół Szkół w Życzynie, Życzyn 55A, 08-455 Trojanów;1146;1085;402;683;0;0;683;0;0;683;670;13
pbw_10694_wbp1_1;140312;8;Dom Pomocy Społecznej dla Dorosłych w Życzynie z/s w Dębówce, Dębówka 53, 08-455 Trojanów;22;22;0;22;0;0;22;0;0;22;22;0
pbw_10695_wbp1_1;140313;1;Gminny Ośrodek Kultury, Wilga ul. Warszawska 34, 08-470 Wilga;1072;1012;298;714;0;0;714;0;0;714;707;7
pbw_10696_wbp1_1;140313;2;Publiczna Szkoła Podstawowa w Mariańskim Porzeczu, Mariańskie Porzecze 36, 08-470 Wilga;936;881;365;516;0;0;516;0;0;516;509;7
pbw_10697_wbp1_1;140313;3;Publiczna Szkoła Podstawowa w Kępie Celejowskiej, Zakrzew 37, 08-470 Wilga;791;753;327;426;0;0;426;0;0;426;420;6
pbw_10698_wbp1_1;140313;4;Publiczna Szkoła Podstawowa w Żabieńcu, Nowy Żabieniec 2, 08-470 Wilga;451;427;162;265;0;0;265;0;0;265;253;12
pbw_10699_wbp1_1;140313;5;Urząd Gminy w Wildze, Wilga ul. Warszawska 38, 08-470 Wilga;1024;969;406;563;0;0;563;0;0;563;548;15
pbw_1069_wbp1_1;022001;3;Szkoła Podstawowa Nr 3, ul. Trzebnicka 33, Oborniki Śląskie, Oborniki Śląskie ul.Trzebnicka 33, 55-120 Oborniki Śląskie;2356;2200;835;1365;1;0;1364;0;0;1364;1348;16
pbw_106_wbp1_1;020202;6;Szkoła Podstawowa Nr 6, Dzierżoniów Os. Jasne 22, 58-200 Dzierżoniów;1135;900;439;461;1;0;461;0;0;461;443;18
pbw_10700_wbp1_1;140314;1;Zespół Szkół w Żelechowie, Żelechów ul. Ogrodowa 3, 08-430 Żelechów;1508;1431;482;949;0;0;947;0;0;947;926;21
pbw_10701_wbp1_1;140314;2;Miejsko-Gminny Ośrodek Kultury w Żelechowie, Żelechów ul.Traugutta 5, 08-430 Żelechów;1805;1713;626;1088;0;0;1087;0;0;1087;1074;13
pbw_10702_wbp1_1;140314;3;Klub Strażaka w Żelechowie, Żelechów ul. Kościuszki 27, 08-430 Żelechów;1167;1109;362;747;2;0;747;0;0;747;734;13
pbw_10703_wbp1_1;140314;4;Szkoła Podstawowa w Starym Goniwilku, Stary Goniwilk 41, 08-430 Żelechów;748;711;260;451;0;0;451;0;0;451;437;14
pbw_10704_wbp1_1;140314;5;Zespół Szkół w Stefanowie, Stefanów 108, 08-430 Żelechów;1048;996;376;620;0;0;620;0;0;620;611;9
pbw_10705_wbp1_1;140314;6;Szkoła Podstawowa w Starym Kębłowie, Stary Kębłów 23, 08-430 Żelechów;480;456;182;274;0;0;274;0;0;274;264;10
pbw_10706_wbp1_1;140401;1;Szkoła Podstawowa Nr 3, Gostynin ul. Gen. Józefa Bema 23, 09-500 Gostynin;1007;1010;468;542;0;0;542;0;0;542;535;7
pbw_10707_wbp1_1;140401;10;Miejskie Przedszkole Nr 2, Gostynin ul. Wojska Polskiego 54, 09-500 Gostynin;1268;1274;558;716;0;0;716;0;0;716;697;19
pbw_10708_wbp1_1;140401;11;Hala Sportowa MOSiR, Gostynin ul. Kutnowska 7a, 09-500 Gostynin;1008;1010;450;560;0;0;560;0;0;560;545;15
pbw_10709_wbp1_1;140401;12;Gimnazjum Nr 1, Gostynin ul. Polna 36, 09-500 Gostynin;1803;1790;787;1003;0;0;1003;0;1;1002;983;19
pbw_1070_wbp1_1;022001;4;Liceum Ogólnokształcące, ul. Wrocławska 18, Oborniki Śląskie, Oborniki Śląskie ul. Wrocławska 18, 55-120 Oborniki Śląskie;1484;1406;598;808;0;0;808;0;0;808;799;9
pbw_10710_wbp1_1;140401;13;Miejskie Centrum Kultury, Gostynin ul. 18 Stycznia 2, 09-500 Gostynin;1767;1769;854;915;1;0;915;0;0;915;903;12
pbw_10711_wbp1_1;140401;14;Wojewódzki Samodzielny Zespół Publicznych Zakładów Opieki Zdrowotnej im. prof. Eugeniusza Wilczkowskiego, Gostynin Zalesie 1, 09-500 Gostynin;16;40;35;5;0;0;5;0;0;5;5;0
pbw_10712_wbp1_1;140401;15;Powiatowy Dom Pomocy Społecznej w Czarnowie Filia w Gostyninie, Gostynin 3 Maja 47, 09-500 Gostynin;23;58;43;15;0;0;15;0;0;15;13;2
pbw_10713_wbp1_1;140401;2;Szkoła Podstawowa Nr 3, Gostynin ul. Gen. Józefa Bema 23, 09-500 Gostynin;1290;1300;595;705;0;0;705;0;0;705;700;5
pbw_10714_wbp1_1;140401;3;Dom Nauczyciela, Gostynin ul. Wojska Polskiego 10, 09-500 Gostynin;910;911;396;515;0;0;515;0;0;515;507;8
pbw_10715_wbp1_1;140401;4;Miejskie Przedszkole Nr 4, Gostynin ul. Armii Krajowej 7, 09-500 Gostynin;1126;1132;499;633;0;0;633;0;0;633;625;8
pbw_10716_wbp1_1;140401;5;Gimnazjum Nr 2, Gostynin ul. Wojska Polskiego 23, 09-500 Gostynin;1169;1182;596;586;0;0;586;0;0;586;575;11
pbw_10717_wbp1_1;140401;6;Szkoła Podstawowa Nr 1, Gostynin ul. Józefa Ozdowskiego 2, 09-500 Gostynin;1163;1150;435;715;1;0;715;0;0;715;697;18
pbw_10718_wbp1_1;140401;7;Zespół Szkół, Gostynin ul. Kowalska 5, 09-500 Gostynin;927;930;445;485;0;0;485;0;0;485;456;29
pbw_10719_wbp1_1;140401;8;Urząd Miasta Gostynina, Gostynin ul. Parkowa 22, 09-500 Gostynin;931;930;416;514;0;0;514;0;0;514;504;10
pbw_1071_wbp1_1;022001;5;Powiatowy Zespół Szkół, ul. Parkowa 8, Oborniki Śląskie, Oborniki Śląskie ul. Parkowa 8, 55-120 Oborniki Śląskie;1243;1169;515;654;0;0;654;0;0;654;650;4
pbw_10720_wbp1_1;140401;9;Liceum Ogólnokształcące, Gostynin ul. 3 Maja 15, 09-500 Gostynin;973;991;490;501;0;0;501;0;0;501;489;12
pbw_10721_wbp1_1;140402;1;Zespół Szkoły Podstawowej i Gimnazjum w Sierakówku, Sierakówek 1, 09-500 Gostynin;836;840;372;468;0;0;468;0;0;468;456;12
pbw_10722_wbp1_1;140402;10;Szkoła Podstawowa w Sokołowie, Sokołów 10, 09-500 Gostynin;1074;1070;533;537;1;0;537;0;0;537;524;13
pbw_10723_wbp1_1;140402;11;Remiza OSP w Gorzewie, Gorzewo 44a, 09-500 Gostynin;831;832;359;473;0;0;473;0;0;473;452;21
