teryt;nr;kto;glosy;prc;totalG;urzad;mode
180403;2;HOMA Andrzej Robert;924;36.55;2528;WG Chłopice;M
180403;3;STRAWA Tomasz Paweł;355;14.04;2528;WG Chłopice;M
180403;4;ZIELIŃSKI Sławomir;251;9.93;2528;WG Chłopice;M
180404;1;KAŁAMARZ Roman;3259;61.46;5303;WG Jarosław;M
180404;2;FRANKIEWICZ Paweł Szczepan;1262;23.80;5303;WG Jarosław;M
180404;3;CZUBOCHA Ryszard;782;14.75;5303;WG Jarosław;M
180405;1;GONCIARZ Stanisław Jan;2626;80.50;3262;WG Laszki;M
180405;2;HAUSNER Paweł Stanisław;636;19.50;3262;WG Laszki;M
180406;1;REŃ Mariusz Władysław;2542;69.47;3659;WG Pawłosiów;M
180406;2;BARAN Ireneusz Stanisław;1117;30.53;3659;WG Pawłosiów;M
180407;1;SZKOŁA Wacław Stanisław;2294;50.98;4500;B Pruchnika;M
180407;2;GÓRSKI Stanisław Wacław;2206;49.02;4500;B Pruchnika;M
180408;1;SZYLAR Bogdan Ryszard;2960;55.10;5372;WG Radymno;M
180408;2;PRZYGOŃSKI Adam Jan;1271;23.66;5372;WG Radymno;M
180408;3;KORALEWICZ Agnieszka Jadwiga;822;15.30;5372;WG Radymno;M
180408;4;GIL Marian;319;5.94;5372;WG Radymno;M
180409;1;SZAJNY WITOLD JAN;1286;61.09;2105;WG Rokietnica;M
180409;2;GMYREK BOŻENA ZOFIA;768;36.48;2105;WG Rokietnica;M
180409;3;DYL ADAM;51;2.42;2105;WG Rokietnica;M
180410;1;KOTLIŃSKI Tomasz Michał;641;50.00;1282;WG Roźwienica;S
180411;1;RYZNAR Marian Jerzy;3893;69.49;5602;WG Wiązownica;M
180411;2;DEC Tomasz Jan;1709;30.51;5602;WG Wiązownica;M
180501;1;PABIAN Ryszard Józef;7083;54.85;12913;BM Jasła;M
180501;2;CZERNECKI Andrzej Stefan;5830;45.15;12913;BM Jasła;M
180502;1;PAPCIAK Rafał;901;50.00;1802;WG Brzyska;S
180503;1;BOLEK Marcin Tomasz;1460;37.47;3896;WG Dębowiec;M
180503;2;STANISZEWSKI Zbigniew;1384;35.52;3896;WG Dębowiec;M
180503;3;MLICKI Stanisław Jan;576;14.78;3896;WG Dębowiec;M
180503;4;STÓJ Marek Michał;476;12.22;3896;WG Dębowiec;M
180504;1;PIĘKOŚ Wojciech Jacek;3745;54.06;6927;WG Jasło;M
180504;2;GORGOSZ Tadeusz;3182;45.94;6927;WG Jasło;M
180505;1;ŻYGŁOWICZ Stanisław Franciszek;1858;51.93;3578;B Kołaczyc;M
180505;2;SALACHA Małgorzata;1720;48.07;3578;B Kołaczyc;M
180506;1;MIŚKOWICZ Kazimierz Jan;451;52.69;856;WG Krempna;M
180506;2;ROGOWSKI Wiesław Janusz;405;47.31;856;WG Krempna;M
180507;1;BARA Grzegorz Witold;3127;75.79;4126;WG Nowy Żmigród;M
180507;2;CZEKAJ Łukasz Karol;368;8.92;4126;WG Nowy Żmigród;M
180507;3;BAKUTA Edward;353;8.56;4126;WG Nowy Żmigród;M
180507;4;REICHERT Katarzyna Justyna;278;6.74;4126;WG Nowy Żmigród;M
180508;1;STACHURSKI Andrzej Adam;1104;46.17;2391;WG Osiek Jasielski;M
180508;2;PYKOSZ Mariusz Feliks;995;41.61;2391;WG Osiek Jasielski;M
180508;3;ZAWISZA Tadeusz Jan;292;12.21;2391;WG Osiek Jasielski;M
180509;1;KRĘCISZ Bogusław Kazimierz;2721;50.40;5399;WG Skołyszyn;M
180509;2;PAWLUŚ Stanisław Jerzy;1640;30.38;5399;WG Skołyszyn;M
180509;3;KRAS Wojciech Stanisław;1038;19.23;5399;WG Skołyszyn;M
180511;1;CZUBIK Jan;2515;65.14;3861;WG Tarnowiec;M
180511;2;LESZKIEWICZ Miłosz Józef;1346;34.86;3861;WG Tarnowiec;M
180601;1;GALEK Eugeniusz Jan;812;50.00;1624;WG Cmolas;S
180602;1;ZUBA Jan;5751;55.54;10354;B Kolbuszowej;M
180602;2;KARKUT Michał;4603;44.46;10354;B Kolbuszowej;M
180603;1;WILK Jerzy;685;50.00;1370;WG Majdan Królewski;S
180604;1;WRÓBEL Elżbieta Stanisława;371;50.00;742;WG Niwiska;S
180605;1;GRĄDZIEL Władysław;1871;58.87;3178;WG Raniżów;M
180605;2;PUZIO Jan;1307;41.13;3178;WG Raniżów;M
180606;1;TĘCZA Józef;1081;45.38;2382;WG Dzikowiec;M
180606;2;SITO Jerzy;615;25.82;2382;WG Dzikowiec;M
180606;3;KLECHA Edward Jan;461;19.35;2382;WG Dzikowiec;M
180606;4;KOSIOROWSKA-MATEJEK Edyta Magdalena;225;9.45;2382;WG Dzikowiec;M
180701;1;WĘGRZYNOWSKI Grzegorz Wojciech;2903;51.37;5651;WG Chorkówka;M
180701;2;KONIECKI Andrzej Walenty;2115;37.43;5651;WG Chorkówka;M
180701;3;SZCZUR Marcin Łukasz;633;11.20;5651;WG Chorkówka;M
180702;1;BYTNAR Andrzej;1648;27.24;6050;B Dukli;M
180702;2;ADAMSKI Łukasz Jacek;1579;26.10;6050;B Dukli;M
180702;3;ANDRUCH Krystyna;1263;20.88;6050;B Dukli;M
180702;4;GÓRAK Marek Wacław;1198;19.80;6050;B Dukli;M
180702;5;DEMBICZAK Agnieszka Magdalena;362;5.98;6050;B Dukli;M
180703;1;KOCAJ Witold;2694;61.89;4353;B Gminy Iwonicz-Zdrój;M
180703;2;SOWIŃSKI Józef;1389;31.91;4353;B Gminy Iwonicz-Zdrój;M
180703;3;ROGOWSKI Dariusz Jan;270;6.20;4353;B Gminy Iwonicz-Zdrój;M
180704;1;URBANIK Jolanta Teresa;3503;56.32;6220;B Gminy Jedlicze;M
180704;2;JUSZCZAK Jan Józef;1786;28.71;6220;B Gminy Jedlicze;M
180704;3;KŁOSOWICZ Wojciech Piotr;931;14.97;6220;B Gminy Jedlicze;M
180705;1;ZYCH Jan Władysław;1994;41.48;4807;WG Korczyna;M
180705;2;PELCZAR Tadeusz Stanisław;1942;40.40;4807;WG Korczyna;M
180705;3;PACZOSA Adam;871;18.12;4807;WG Korczyna;M
180706;1;LIPUT Mateusz;1459;58.34;2501;WG Krościenko Wyżne;M
180706;2;OMACHEL Jan Marian;1042;41.66;2501;WG Krościenko Wyżne;M
180707;1;CHILIK Dorota;3347;53.09;6304;WG Miejsce Piastowe;M
180707;2;KLARA Marek;2957;46.91;6304;WG Miejsce Piastowe;M
180708;1;FARBANIEC Wojciech;1316;50.00;2632;B Gminy Rymanów;S
180709;1;STEFAŃSKI Sławomir Jan;2838;79.19;3584;WG Wojaszówka;M
180709;2;URBANEK Artur;746;20.81;3584;WG Wojaszówka;M
180710;1;DAŃCZAK Adam;569;56.84;1001;WG Jaśliska;M
180710;2;LORENC Ignacy;339;33.87;1001;WG Jaśliska;M
180710;3;MADEJ Katarzyna Patrycja;93;9.29;1001;WG Jaśliska;M
180801;1;STEFAŃSKI Ireneusz Marian;2971;50.39;5896;B Leżajska;M
180801;2;KARAKUŁA Marek;2271;38.52;5896;B Leżajska;M
180801;3;MAZURKIEWICZ Andrzej;654;11.09;5896;B Leżajska;M
180802;1;CHMURA Jacek;2109;61.06;3454;WG Grodzisko Dolne;M
180802;2;KRYLA Kazimierz;1345;38.94;3454;WG Grodzisko Dolne;M
180803;1;WYSZYŃSKA Agnieszka;964;37.83;2548;WG Kuryłówka;M
180803;2;KOŁCZ Bogdan;766;30.06;2548;WG Kuryłówka;M
180803;3;KYCIA Alicja Ewa;472;18.52;2548;WG Kuryłówka;M
180803;4;ĆWIKŁA Bartłomiej Franciszek;346;13.58;2548;WG Kuryłówka;M
180804;1;SOBEJKO Krzysztof Bogusław;6460;77.33;8354;WG Leżajsk;M
180804;2;HOZER Adam Władysław;1894;22.67;8354;WG Leżajsk;M
180805;1;RYCHEL Andrzej;6028;66.52;9062;BMG Nowa Sarzyna;M
180805;2;KUSY Agata Dorota;3034;33.48;9062;BMG Nowa Sarzyna;M
180901;1;SZPYT Krzysztof Antoni;2148;41.54;5171;BM Lubaczowa;M
180901;2;ANTONIK Alicja Barbara;1050;20.31;5171;BM Lubaczowa;M
180901;3;MAŁECKI Marek Stanisław;863;16.69;5171;BM Lubaczowa;M
180901;4;DOBROWOLSKI Paweł Marek;778;15.05;5171;BM Lubaczowa;M
180901;5;HASS Zbigniew Józef;332;6.42;5171;BM Lubaczowa;M
180902;1;ZADWORNY Zdzisław;1781;55.48;3210;BMG Cieszanów;M
180902;2;KUDYBA Wiesław;1429;44.52;3210;BMG Cieszanów;M
180903;1;SERKIS Robert Marek;1492;72.82;2049;WG Horyniec-Zdrój;M
180903;2;GOLENIA Marlena Anna;557;27.18;2049;WG Horyniec-Zdrój;M
180904;1;KAPEL Wiesław Krzysztof;3407;79.88;4265;WG Lubaczów;M
180904;2;KRYGOWSKI Józef;858;20.12;4265;WG Lubaczów;M
180905;1;DOMINIK Grzegorz Leon;2113;59.42;3556;BMG Narol;M
180905;2;WOŚ Stanisław Andrzej;1443;40.58;3556;BMG Narol;M
180906;1;GRYNIEWICZ Andrzej;1740;61.01;2852;BMG Oleszyce;M
180906;2;BABULA Stanisław;1112;38.99;2852;BMG Oleszyce;M
180907;1;JABŁOŃSKI Tomasz Krzysztof;1251;58.00;2157;WG Stary Dzików;M
180907;2;MAŁECKA Barbara Danuta;906;42.00;2157;WG Stary Dzików;M
180908;1;HAWRYLAK Albert;1096;61.13;1793;WG Wielkie Oczy;M
180908;2;LORENC Tomasz Andrzej;697;38.87;1793;WG Wielkie Oczy;M
181001;1;KUMEK Rafał Robert;3411;44.11;7733;BM Łańcuta;M
181001;2;PILAWA-KRAUS Barbara;1917;24.79;7733;BM Łańcuta;M
181001;3;RUPAR Joanna;1342;17.35;7733;BM Łańcuta;M
181001;4;HAŁKA Jerzy;1063;13.75;7733;BM Łańcuta;M
181002;1;MASŁOŃ Franciszek;494;50.00;988;WG Białobrzegi;S
181003;1;DOBRZAŃSKI Edward Łukasz;2659;52.97;5020;WG Czarna;M
181003;2;KRAMARZ Tadeusz Kazimierz;2361;47.03;5020;WG Czarna;M
181004;1;CZARNOTA Jakub Daniel;6395;64.58;9903;WG Łańcut;M
181004;2;ŁOZA Zbigniew;3508;35.42;9903;WG Łańcut;M
181005;1;MAC Mirosław Marek;1297;43.88;2956;WG Markowa;M
181005;2;KUŹNIAR Lucjan;1087;36.77;2956;WG Markowa;M
181005;3;BAR Tadeusz;572;19.35;2956;WG Markowa;M
181006;1;RZEPKA Agnieszka;1385;40.76;3398;WG Rakszawa;M
181006;2;SZUBART Jacek Szymon;1363;40.11;3398;WG Rakszawa;M
181006;3;WRÓBEL Stanisław Jakub;650;19.13;3398;WG Rakszawa;M
181007;1;DUDEK Piotr Gustaw;2163;64.07;3376;WG Żołynia;M
181007;2;PANEK Stanisław;933;27.64;3376;WG Żołynia;M
181007;3;GÓRECKI Kazimierz Ryszard;280;8.29;3376;WG Żołynia;M
181101;1;KAPINOS Fryderyk Sylwester;9126;37.54;24313;PM Mielca;M
181101;2;WIŚNIEWSKI Jacek Andrzej;6921;28.47;24313;PM Mielca;M
181101;3;NOWAKOWSKI Zdzisław Ryszard;3221;13.25;24313;PM Mielca;M
181101;4;ZIOMEK Grzegorz;2952;12.14;24313;PM Mielca;M
181101;5;SKOWRON Andrzej Jan;2093;8.61;24313;PM Mielca;M
181102;1;MIESZKOWSKI Stanisław Marek;1115;40.17;2776;WG Borowa;M
181102;2;BŁAŻEJOWSKI Władysław Edward;763;27.49;2776;WG Borowa;M
181102;3;MAGDZIAK Andrzej Jan;488;17.58;2776;WG Borowa;M
181102;4;ĆWIĘKA Stanisław Jan;291;10.48;2776;WG Borowa;M
181102;5;KAZIMIERSKI Józef Stanisław;119;4.29;2776;WG Borowa;M
181103;1;SIDUR Sławomir Stanisław;1328;43.12;3080;WG Czermin;M
181103;2;ŚPIEWAK Kazimierz;945;30.68;3080;WG Czermin;M
181103;3;ĆWIĘKA Jarosław Stanisław;807;26.20;3080;WG Czermin;M
181104;1;NOWAK Jan;753;55.49;1357;WG Gawłuszowice;M
181104;2;WOJNAROWSKI Bogusław Mieczysław;604;44.51;1357;WG Gawłuszowice;M
181105;1;PIĄTEK Józef Michał;3605;64.27;5609;WG Mielec;M
181105;2;KRAWCZYK Jerzy Stanisław;2004;35.73;5609;WG Mielec;M
181106;1;PLUTA Robert;1624;63.61;2553;WG Padew Narodowa;M
181106;2;UZAR Dawid Wojciech;929;36.39;2553;WG Padew Narodowa;M
181107;1;SIEMBAB Renata Aleksandra;3141;60.45;5196;B Przecławia;M
181107;2;WOLANIN Ryszard;2055;39.55;5196;B Przecławia;M
181108;1;RYBIŃSKI Józef;2924;57.66;5071;B Radomyśla Wielkiego;M
181108;2;MACHNIK Wojciech Marek;2147;42.34;5071;B Radomyśla Wielkiego;M
181109;1;GŁAZ Andrzej;2496;67.04;3723;WG Tuszów Narodowy;M
181109;2;PATERAK Janusz;700;18.80;3723;WG Tuszów Narodowy;M
181109;3;PIEKARSKI Paweł Rafał;527;14.16;3723;WG Tuszów Narodowy;M
181110;1;DEPTUŁA Michał;1618;51.07;3168;WG Wadowice Górne;M
181110;2;KOS Jerzy Ryszard;1214;38.32;3168;WG Wadowice Górne;M
181110;3;KAGAN Franciszek Grzegorz;336;10.61;3168;WG Wadowice Górne;M
181201;1;KISZKA Krzysztof;359;50.00;718;WG Harasiuki;S
181202;1;WALCZAK Zbigniew Jan;1524;70.85;2151;WG Jarocin;M
181202;2;ISKRA Bogusław Adam;627;29.15;2151;WG Jarocin;M
181203;1;STĘPAK Marek;2420;51.40;4708;WG Jeżowe;M
181203;2;BIELEŃ Grzegorz Adam;1272;27.02;4708;WG Jeżowe;M
181203;3;WYKA Zbigniew;815;17.31;4708;WG Jeżowe;M
181203;4;SIBIGA Krzysztof;201;4.27;4708;WG Jeżowe;M
181204;1;NOWAKOWSKI Stanisław;989;56.81;1741;WG Krzeszów;M
181204;2;PAWEŁKO Mirosław Grzegorz;441;25.33;1741;WG Krzeszów;M
181204;3;OLSZÓWKA Mariusz;311;17.86;1741;WG Krzeszów;M
181205;1;ŚLUSARCZYK Waldemar;2933;33.06;8872;BGM Nisko;M
181205;2;SROKA Józef;2722;30.68;8872;BGM Nisko;M
181205;3;BOROWIEC Błażej Stefan;2073;23.37;8872;BGM Nisko;M
181205;4;OLEKSAK Tomasz Robert;1003;11.31;8872;BGM Nisko;M
181205;5;KUZIORA Zbigniew Edward;141;1.59;8872;BGM Nisko;M
181206;1;GROCHOWSKI Waldemar;2325;62.02;3749;BGM Rudnik nad Sanem;M
181206;2;TOFILSKA Teodora Krystyna;1424;37.98;3749;BGM Rudnik nad Sanem;M
181207;1;GARBACZ Stanisław;2121;60.48;3507;BGM Ulanów;M
181207;2;SARNIKOWSKI Łukasz;1386;39.52;3507;BGM Ulanów;M
181301;1;GĄGOLA Grzegorz Jan;1863;57.97;3214;WG Bircza;M
181301;2;BUCZEK Artur Paweł;552;17.17;3214;WG Bircza;M
181301;3;ŻYDOWNIK Józef Zbigniew;430;13.38;3214;WG Bircza;M
181301;4;MIELNIKIEWICZ Lucjan Filip;369;11.48;3214;WG Bircza;M
181302;1;BEMBENEK Wiesław;1440;36.28;3969;WG Dubiecko;M
181302;2;GRZEGORZAK Jacek Jan;1106;27.87;3969;WG Dubiecko;M
181302;3;BROŻYNA Jerzy;627;15.80;3969;WG Dubiecko;M
181302;4;FORYŚ Daniel Robert;407;10.25;3969;WG Dubiecko;M
181302;5;BABIŚ Kazimierz Augustyn;389;9.80;3969;WG Dubiecko;M
181303;1;ŚNIEŻEK Mariusz;1559;60.19;2590;WG Fredropol;M
181303;2;PUCHALA Sebastian;586;22.63;2590;WG Fredropol;M
181303;3;DYL Krzysztof Wojciech;445;17.18;2590;WG Fredropol;M
181304;1;BOBEK Tadeusz Zdzisław;1072;45.40;2361;WG Krasiczyn;M
181304;2;KURASZ Jacek Grzegorz;662;28.04;2361;WG Krasiczyn;M
181304;3;DOBROWOLSKI Krzysztof Marek;627;26.56;2361;WG Krasiczyn;M
181305;1;PAWŁOWSKI Wacław Stanisław;1600;74.31;2153;WG Krzywcza;M
181305;2;CZARNIECKI Janusz;553;25.69;2153;WG Krzywcza;M
181306;1;IWASIECZKO Marek Marian;466;50.00;932;WG Medyka;S
181307;1;SŁABICKI Bogusław Andrzej;549;50.00;1098;WG Orły;S
181308;1;HUK Andrzej Władysław;2622;59.55;4403;WG Przemyśl;M
181308;2;OSETEK Marek;1113;25.28;4403;WG Przemyśl;M
181308;3;KOWALSKI Witold Andrzej;668;15.17;4403;WG Przemyśl;M
181309;1;SŁABICKI Janusz Stanisław;895;57.30;1562;WG Stubno;M
181309;2;MAŁACHOWSKI Jerzy Daniel;667;42.70;1562;WG Stubno;M
181310;1;SZELESZCZUK Tomasz;2580;44.04;5858;WG Żurawica;M
181310;2;SKŁADOWSKI Krzysztof Bogdan;2329;39.76;5858;WG Żurawica;M
181310;3;ŁUCKO Mirosław;949;16.20;5858;WG Żurawica;M
181401;1;KISIEL Leszek Marek;3846;57.05;6742;BM Przeworska;M
181401;2;KOJDER Tomasz Józef;1611;23.89;6742;BM Przeworska;M
181401;3;ŁAPA Dariusz Stanisław;1285;19.06;6742;BM Przeworska;M
181402;1;JARMUZIEWICZ Edward Jan;1298;72.07;1801;WG Adamówka;M
181402;2;DZIAŁO Paweł;503;27.93;1801;WG Adamówka;M
181403;1;PIENIĄŻEK Grażyna Maria;1423;60.53;2351;WG Gać;M
181403;2;WAJHAJMER Janusz Kazimierz;928;39.47;2351;WG Gać;M
181404;1;PETYNIA Stanisław Jan;467;50.00;934;WG Jawornik Polski;S
181405;1;ŻYGADŁO Andrzej Marek;3528;56.60;6233;BMG Kańczuga;M
181405;2;SOŁEK Jacek;1559;25.01;6233;BMG Kańczuga;M
181405;3;DYRKACZ Marek Antoni;1146;18.39;6233;BMG Kańczuga;M
181406;1;KRAWIEC Daniel Stanisław;906;50.00;1812;WG Przeworsk;S
181407;1;WOŚ Adam;1853;50.59;3663;BMG Sieniawa;M
181407;2;MROZEK Witold Piotr;1692;46.19;3663;BMG Sieniawa;M
181407;3;BRZYSKI Jerzy;118;3.22;3663;BMG Sieniawa;M
181408;1;JĘDRUCH Ryszard;608;50.00;1216;WG Tryńcza;S
181409;1;BURY Tomasz Wojciech;1190;32.34;3680;WG Zarzecze;M
181409;2;PIENIĄŻEK Mariusz Józef;1116;30.33;3680;WG Zarzecze;M
181409;3;STANOWSKI Tadeusz Michał;920;25.00;3680;WG Zarzecze;M
181409;4;BALAWENDER Katarzyna Grażyna;454;12.34;3680;WG Zarzecze;M
181501;1;FILIPEK Ryszard;2421;64.63;3746;WG Iwierzyce;M
181501;2;MUCHA Bogusław Józef;1325;35.37;3746;WG Iwierzyce;M
181502;1;OŻÓG Grzegorz Karol;2614;78.05;3349;WG Ostrów;M
181502;2;WÓJCIK Bogusław Janusz;735;21.95;3349;WG Ostrów;M
181503;1;BUJAK Bolesław;6355;54.77;11604;B Ropczyc;M
181503;2;SKÓRSKI Dariusz;5249;45.23;11604;B Ropczyc;M
181504;1;KMIEĆ Bogusław;1805;50.00;3610;B Sędziszowa Małopolskiego;S
181505;1;TĘCZAR Marek Szczepan;2255;58.33;3866;WG Wielopole Skrzyńskie;M
181505;2;OCHAŁ Agnieszka Anna;1070;27.68;3866;WG Wielopole Skrzyńskie;M
181505;3;BĘBEN Arkadiusz Rafał;541;13.99;3866;WG Wielopole Skrzyńskie;M
181601;1;FRAŃCZAK Zygmunt;1729;59.29;2916;BM Dynów;M
181601;2;KĘDZIERSKI Krzysztof Józef;1187;40.71;2916;BM Dynów;M
181602;1;KOCÓJ Jerzy Walenty;4199;86.58;4850;B Błażowej;M
181602;2;WYSKIEL Józef Stanisław;651;13.42;4850;B Błażowej;M
181603;1;KĄKOL Wiesław;5767;63.19;9127;B Boguchwały;M
181603;2;DRONKA Wiesław Henryk;3360;36.81;9127;B Boguchwały;M
181604;1;GRAD Krzysztof Paweł;571;50.00;1142;WG Chmielnik;S
181605;1;PIECH Wojciech;1828;67.60;2704;WG Dynów;M
181605;2;SÓWKA Krystyna Teresa;876;32.40;2704;WG Dynów;M
181606;1;BAJ Paweł Ludwik;5185;54.84;9455;B Głogowa Małopolskiego;M
181606;2;JEŻ Antoni Jan;2205;23.32;9455;B Głogowa Małopolskiego;M
181606;3;MIKOŁAJCZYK Władysław;1682;17.79;9455;B Głogowa Małopolskiego;M
181606;4;OWCZARZAK Józef Gabriel;383;4.05;9455;B Głogowa Małopolskiego;M
181607;1;KUCHTA Bartłomiej;1937;60.01;3228;WG Hyżne;M
181607;2;WOJTYŁO Krystyna Helena;1291;39.99;3228;WG Hyżne;M
181608;1;BUGIEL Ryszard Kazimierz;355;50.00;710;WG Kamień;S
181609;1;WOŹNIAK Wilhelm Andrzej;2114;41.48;5097;WG Krasne;M
181609;2;MATERNIA Jacek;1648;32.33;5097;WG Krasne;M
181609;3;MORYCZ Grzegorz Jan;1335;26.19;5097;WG Krasne;M
181610;1;SKOCZYLAS Adam;2467;82.81;2979;WG Lubenia;M
181610;2;PITERA Sławomir Wojciech;512;17.19;2979;WG Lubenia;M
181611;1;OŻÓG Andrzej Mariusz;4348;59.43;7316;BGM Sokołów Małopolski;M
181611;2;KIDA Bogusław Tadeusz;2968;40.57;7316;BGM Sokołów Małopolski;M
181612;1;DZIEDZIC Adam;4242;61.45;6903;WG Świlcza;M
181612;2;SKUBA-WIĘCŁAW Natalia;1461;21.16;6903;WG Świlcza;M
181612;3;WÓJCIK Bogdan;1200;17.38;6903;WG Świlcza;M
181613;1;KUŹNIAR Lesław Janusz;4852;51.12;9491;WG Trzebownisko;M
181613;2;NABOŻNY Wojciech;2579;27.17;9491;WG Trzebownisko;M
181613;3;LECH Jan;2060;21.70;9491;WG Trzebownisko;M
181614;1;SKOTNICKI Janusz Wiktor;910;50.00;1820;B Tyczyna;S
181701;1;PIÓRO Tadeusz Wacław;5415;35.27;15351;BM Sanoka;M
181701;2;MATUSZEWSKI Tomasz Adam;4788;31.19;15351;BM Sanoka;M
181701;3;OSIKA Jakub Stanisław;4586;29.87;15351;BM Sanoka;M
181701;4;PŁAZIAK Robert Stanisław;562;3.66;15351;BM Sanoka;M
181702;1;BAŁABAN Mariusz Józef;1244;73.52;1692;WG Besko;M
181702;2;KIJOWSKA Zofia;448;26.48;1692;WG Besko;M
181703;1;BAŃKOWSKI Marek Jan;422;50.00;844;WG Bukowsko;S
181704;1;BIELAWKA Stanisław Dobrogniew;586;31.56;1857;WG Komańcza;M
181704;2;BZDYK Roman Mariusz;525;28.27;1857;WG Komańcza;M
181704;3;SZATKOWSKA-MACKO Iwona Jadwiga;501;26.98;1857;WG Komańcza;M
181704;4;KAROLCZUK Bogdan;140;7.54;1857;WG Komańcza;M
181704;5;RÓŻYCKI Ryszard Janusz;105;5.65;1857;WG Komańcza;M
181705;1;HAŁAS Anna Elżbieta;3780;55.34;6830;WG Sanok;M
181705;2;HERBUT Adrian Łukasz;3050;44.66;6830;WG Sanok;M
181706;1;BRZEŻAWSKA-JUSZCZAK Teresa Helena;483;52.22;925;WG Tyrawa Wołoska;M
181706;2;CHOWANIEC Jan Bogdan;211;22.81;925;WG Tyrawa Wołoska;M
181706;3;BATORSKI Maciej;126;13.62;925;WG Tyrawa Wołoska;M
181706;4;BURAK Janusz Antoni;105;11.35;925;WG Tyrawa Wołoska;M
181707;1;NOWAK Ernest Piotr;2646;47.03;5626;BMG Zagórz;M
181707;2;ŚWIĘCH Tomasz Ireneusz;1600;28.44;5626;BMG Zagórz;M
181707;3;KRAWCZYK Wacław;1380;24.53;5626;BMG Zagórz;M
181708;1;BETLEJ Andrzej;1605;45.77;3507;WG Zarszyn;M
181708;2;GAJEWSKA Magdalena Natalia;1404;40.03;3507;WG Zarszyn;M
181708;3;GARBOWSKA Monika Beata;498;14.20;3507;WG Zarszyn;M
181801;1;NADBEREŻNY Lucjusz;17136;72.93;23495;PM Stalowej Woli;M
181801;2;SZYMONIK Andrzej Krzysztof;6359;27.07;23495;PM Stalowej Woli;M
181802;1;SERAFIN Sławomir Andrzej;1753;51.33;3415;WG Bojanów;M
181802;2;JANIEC Grzegorz;1153;33.76;3415;WG Bojanów;M
181802;3;SULICH Edward Józef;509;14.90;3415;WG Bojanów;M
181803;1;BAJGIEROWICZ Łukasz Tomasz;2953;67.56;4371;WG Pysznica;M
181803;2;BĄK Tadeusz Zygmunt;1418;32.44;4371;WG Pysznica;M
181804;1;PYRKOSZ Jan;1621;51.12;3171;WG Radomyśl nad Sanem;M
181804;2;POŁOMSKI Tomasz;1327;41.85;3171;WG Radomyśl nad Sanem;M
181804;3;JĘDRZEJEWSKA-RĘBACZ Honorata Genowefa;223;7.03;3171;WG Radomyśl nad Sanem;M
181805;1;TOCZYSKI Dariusz;2237;58.91;3797;B Zaklikowa;M
181805;2;WÓJCIK Zdzisław;901;23.73;3797;B Zaklikowa;M
181805;3;OSZUST Krzysztof;582;15.33;3797;B Zaklikowa;M
181805;4;ŻELAZNY Waldemar;77;2.03;3797;B Zaklikowa;M
181806;1;GARDY Paweł Bronisław;493;50.00;986;WG Zaleszany;S
181901;1;ŚLIPSKI Andrzej Stanisław;1929;36.44;5294;WG Czudec;M
181901;2;ZIELIŃSKI Jerzy Władysław;1753;33.11;5294;WG Czudec;M
181901;3;BARĆ Marek Józef;1612;30.45;5294;WG Czudec;M
181902;1;ZIARNIK Jan;2587;56.94;4543;WG Frysztak;M
181902;2;KWIATEK Stanisław;1956;43.06;4543;WG Frysztak;M
181903;1;KORAB Zbigniew;2116;44.42;4764;WG Niebylec;M
181903;2;CIEPIELOWSKI Antoni;1207;25.34;4764;WG Niebylec;M
181903;3;KOZA Krzysztof Wojciech;1133;23.78;4764;WG Niebylec;M
181903;4;KOZIOŁ Dariusz Adam;308;6.47;4764;WG Niebylec;M
181904;1;GÓRA Waldemar;5673;68.36;8299;B Strzyżowa;M
181904;2;DROZD Wioletta Maria;2626;31.64;8299;B Strzyżowa;M
181905;1;KUT Marcin;2697;83.76;3220;WG Wiśniowa;M
181905;2;MIGA Zbigniew;523;16.24;3220;WG Wiśniowa;M
182001;1;MAZUR Marek;3107;58.19;5339;BMG Baranów Sandomierski;M
182001;2;PITRA Krzysztof Piotr;2232;41.81;5339;BMG Baranów Sandomierski;M
182002;1;SURDY Leszek Janusz;3795;65.59;5786;WG Gorzyce;M
182002;2;HARA-PAŁKOWSKA Monika;1991;34.41;5786;WG Gorzyce;M
182003;1;SKÓRA Kazimierz Stanisław;3676;74.75;4918;WG Grębów;M
182003;2;RĘDZIA Anna;994;20.21;4918;WG Grębów;M
182003;3;ZACHARIASZ Anita Anna;248;5.04;4918;WG Grębów;M
182004;1;ORDON Wiesław Kazimierz;2513;50.00;5026;BMG Nowa Dęba;S
182101;1;POMYKAŁA Agata Małgorzata;699;43.93;1591;WG Baligród;M
182101;2;STĘPIEŃ Robert;518;32.56;1591;WG Baligród;M
182101;3;PELC Zbigniew Andrzej;374;23.51;1591;WG Baligród;M
182102;1;SZCZEPAŃSKA Renata Marta;492;52.01;946;WG Cisna;M
182102;2;WIERZBICKI Jakub Marcin;199;21.04;946;WG Cisna;M
182102;3;KRAWIEC Jacek;156;16.49;946;WG Cisna;M
182102;4;MISZTAL Stanisław Zygmunt;99;10.47;946;WG Cisna;M
182103;1;SNARSKI Adam;1670;35.92;4649;BMG Lesko;M
182103;2;ORŁOWSKI Józef Wiesław;1257;27.04;4649;BMG Lesko;M
182103;3;WOLAŃSKI Robert Piotr;791;17.01;4649;BMG Lesko;M
182103;4;BEBKIEWICZ Tomasz;711;15.29;4649;BMG Lesko;M
