100156;181606;Zespół Szkół w Przewrotnem|Przewrotne| 589 |36-003 Przewrotne;50.213282 21.950467
100157;181606;Dom Ludowy w Stykowie|Styków| 318 |36-060 Głogów Małopolski;50.1863899 21.9488989
100158;181606;Zespół Szkół w Budach Głogowskich|Budy Głogowskie| 846 |36-060 Głogów Małopolski;50.159887 21.904269
100159;181606;Dom Ludowy w Wysokiej Głogowskiej|Wysoka Głogowska| |36-061 Wysoka Głogowska;50.1588299 22.0209915
100160;181606;Dom Ludowy w Woli Cichej|Wola Cicha| 151 |36-060 Głogów Małopolski;50.1285692 21.9576634
100161;181606;Dom Ludowy w Zabajce|Zabajka| 145 |36-060 Głogów Małopolski;50.1512 21.96286
100162;181606;Dom Strażaka w Lipiu|Lipie| 64 |36-060 Głogów Małopolski;50.0625551 21.7233151
100163;181606;Dom Ludowy w Rogoźnicy|Rogoźnica| 98 |36-060 Głogów Małopolski;50.1512 21.96286
100164;181606;Szkoła Podstawowa w Rudnej Małej|Rudna Mała| |36-054 Mrowla;50.0992239 21.9663667
100165;181606;Remiza OSP w Pogwizdowie Nowym|Pogwizdów Nowy| 252 |36-062 Zaczernie;50.0872419 21.971429
100166;181606;Dom Ludowy w Miłocinie|Miłocin| 207 |36-062 Zaczernie;50.0769779 21.9841069
100167;181606;Miejsko Gminny Dom Kultury w Głogowie Małopolskim|Głogów Małopolski|Kardynała Stefana Wyszyńskiego 12 |36-060 Głogów Małopolski;50.1512 21.96286
100168;181606;Szpital Specjalistyczny im. Świętej Rodziny w Rudnej Małej|Rudna Mała| 600 |36-060 Głogów Małopolski;50.1047639 21.978495
100169;181607;Szkoła Podstawowa|Brzezówka| 111 |36-024 Hyżne;50.23822 21.7802678
100170;181607;Budynek Gimnazjum|Hyżne| 614 |36-024 Hyżne;49.9243017 22.1596462
100171;181607;Gminny Ośrodek Kultury|Hyżne| 182 |36-024 Hyżne;49.9206439 22.1731729
100172;181607;Klub Strażaka Nieborów|Hyżne| 791 |36-024 Hyżne;49.9225481 22.1644015
100173;181607;Szkoła Podstawowa|Grzegorzówka| 173 |36-025 Dylągówka;49.9322301 22.2060721
100174;181607;Szkoła Podstawowa|Wólka Hyżneńska| 28 |36-025 Dylągówka;49.9195387 22.2169641
100175;181607;Szkoła Podstawowa|Dylągówka| 29 |36-025 Dylągówka;49.90998 22.196437
100176;181607;Szkoła Podstawowa|Szklary| 148 |36-025 Dylągówka;49.875057 22.246081
100177;181608;Środowiskowy Dom Samopomocy w Kamieniu|Kamień, Górka| 376 |36-053 Kamień;50.3245314 22.1335049
100178;181608;Zespół Szkół im. Jana Pawła II w Łowisku|Łowisko| 181 |36-053 Kamień;50.3245314 22.1335049
100179;181608;Szkoła Podstawowa w Krzywej Wsi|Kamień, Krzywa Wieś| 35 |36-053 Kamień;50.30482 22.1202
100180;181608;Szkoła Podstawowa im. św. Floriana w Kamieniu Podlesiu|Kamień, Podlesie| 78A |36-053 Kamień;50.3245809 22.091302
100181;181608;Szkoła Podstawowa im. Św. Jadwigi Królowej w Kamieniu Prusinie|Kamień, Prusina| 119 |36-053 Kamień;50.3245314 22.1335049
100182;181608;Zespół Szkół im. św. Stanisława Kostki w Nowym Kamieniu|Nowy Kamień| 26 |36-053 Kamień;50.327002 22.1427999
100183;181609;Gminny Ośrodek Kultury i Biblioteka w Krasnem|Krasne| 743 |36-007 Krasne;50.0377085 22.0024408
100184;181609;Szkoła Podstawowa w Krasnem|Krasne| 742 |36-007 Krasne;50.0498 22.090732
100185;181609;Zespół Szkół w Malawie|Malawa| 199 A |36-007 Krasne;50.0315579 22.1009989
100186;181609;Gminne Przedszkole Publiczne w Malawie|Malawa| 199 B |36-007 Krasne;50.0315579 22.1009989
100187;181609;Zespół Szkół w Strażowie|Strażów| 270 A |36-073 Strażów;50.067474 22.126068
100188;181609;Zespół Szkół w Palikówce|Palikówka| 271 |36-073 Strażów;50.073783 22.125398
100189;181610;Urząd Gminy Lubenia|Lubenia| 131 |36-042 Lubenia;49.9256819 21.9379339
100190;181610;Dom Kultury Siedliska|Siedliska| 124 |36-042 Lubenia;49.951468 21.9408369
100191;181610;Szkoła Podstawowa w Straszydlu|Straszydle| 155 |36-043 Straszydle;49.899316 21.9827999
100192;181610;Dom Kultury Sołonka|Sołonka| 26 |36-043 Straszydle;49.8991171 21.9517632
100193;181611;Miejsko Gminny Ośrodek Kultury Sportu i Rekreacji|Sokołów Małopolski|Lubelska 5 |36-050 Sokołów Małopolski;50.2465075 22.1317298
100194;181611;Zespół Szkół im. Jana Pawła II|Sokołów Małopolski|Lubelska 41 |36-050 Sokołów Małopolski;50.2465075 22.1317298
100195;181611;Świetlica Wiejska|Markowizna| 34 |36-051 Górno;50.292561 22.0967379
100196;181611;Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej "Sanatorium"|Górno|Rzeszowska 5 |36-051 Górno;50.0468717 22.0266731
100197;181611;Zespół Szkół im. ks. M.Lachora|Górno|Centralna 14 |36-051 Górno;50.2728982 22.1549055
100198;181611;Zespół Szkół im. Bł. Bronisława Markiewicza|Trzeboś, Trzeboś Górna|Kościelna 1 |36-050 Sokołów Małopolski;50.22904 22.11964
100199;181611;Ochotnicza Straż Pożarna|Nienadówka| 712 |36-052 Nienadówka;50.1927466 22.0914235
100200;181611;Zespół Szkół im. Królowej Jadwigi|Trzebuska| 196 |36-050 Sokołów Małopolski;50.20357 22.0682869
100201;181611;Dom Kultury|Wólka Niedźwiedzka| 264 |36-050 Sokołów Małopolski;50.241561 22.17154
100202;181611;Szkoła Podstawowa|Wólka Sokołowska| 65 |36-050 Sokołów Małopolski;50.245387 22.18452
100203;181611;Szkoła Podstawowa im. Św. St. Kostki|Trzeboś-Podlas|Podlas 29 |36-050 Sokołów Małopolski;50.1895351 22.1801461
100204;181611;Zespół Szkół w Sokołowie Młp.|Sokołów Małopolski|Lubelska 37 |36-050 Sokołów Małopolski;50.2465075 22.1317298
100205;181611;Świetlica Wiejska|Trzebuska, Kąty| 625 |36-050 Sokołów Małopolski;50.2060642 22.0792661
100206;181612;Dom Strażaka w Świlczy|Świlcza| 151 |36-072 Świlcza;50.0655333 21.7333284
100207;181612;Dom Strażaka w Świlczy|Świlcza| 151 |36-072 Świlcza;50.0655333 21.7333284
100208;181612;Dom Strażaka w Mrowli|Mrowla| 83 A |36-054 Mrowla;50.095997 21.9130954
100209;181612;Zespół Szkół w Rudnej Wielkiej|Rudna Wielka| 60 |36-054 Mrowla;50.0906569 21.966123
100210;181612;Publiczna Szkoła Podstawowa Sióstr Nazaretanek w Bziance|Bzianka| 20 |35-213 Rzeszów;50.0351593 21.8833586
100211;181612;Środowiskowy Dom Samopomocy w Woliczce|Woliczka| 64 |36-071 Trzciana;50.056387 21.8694989
100212;181612;Dom Ludowy w Błędowej Zgłobieńskiej|Błędowa Zgłobieńska| 110 A |36-071 Trzciana;50.037883 21.8372849
100213;181612;Dom Ludowy w Dąbrowie|Dąbrowa| 36 A |36-071 Trzciana;50.058001 21.807726
100214;181612;Zespół Szkół w Trzcianie|Trzciana| 168 |36-071 Trzciana;50.0714676 21.8387445
100215;181612;Zespół Szkół w Bratkowicach|Bratkowice| 398 |36-055 Bratkowice;50.1154448 21.8597952
100216;181612;Zespół Szkół w Bratkowicach|Bratkowice| 398 |36-055 Bratkowice;50.1154448 21.8597952
100217;181613;Gimnazjum w Trzebownisku|Trzebownisko| 968 |36-001 Trzebownisko;50.0778422 22.0395662
100218;181613;Gimnazjum w Trzebownisku|Trzebownisko| 968 |36-001 Trzebownisko;50.0778422 22.0395662
100219;181613;Zespół Szkół w Zaczerniu|Zaczernie| 249a |36-062 Zaczernie;50.0949729 21.9959019
100220;181613;Zespół Szkół w Zaczerniu|Zaczernie| 249a |36-062 Zaczernie;50.0949729 21.9959019
100221;181613;Zespół Szkół w Nowej Wsi|Nowa Wieś| 200 |36-001 Trzebownisko;50.0965799 22.044971
100222;181613;Dom Ludowy w Tajęcinie|Tajęcina| 39 |36-002 Jasionka;50.1215508 22.00978
