34;2;PO;NAGUSZEWSKI Tadeusz;15577;6.76;T
34;4;PO;ŻYLIŃSKI Adam Jacek;11835;5.13;T
34;6;PO;SYCZ Miron;9075;3.94;T
34;1;PSL;ŻELICHOWSKI Stanisław;6437;2.79;T
34;2;SLD;GINTOWT-DZIEWAŁTOWSKI Witold Józef;9875;4.28;T
35;1;PiS;SZCZYGŁO Aleksander Marek;29592;9.89;T
35;2;PiS;ARENT Iwona Ewa;7187;2.40;T
35;3;PiS;GOSIEWSKI Jerzy Antoni;9244;3.09;T
35;1;PO;RYBICKI Sławomir Piotr;30218;10.10;T
35;3;PO;BUBLEWICZ Beata Maria;19470;6.51;T
35;4;PO;ORZECHOWSKI Andrzej;10052;3.36;T
35;6;PO;CICHOŃ Janusz Władysław;9521;3.18;T
35;20;PO;STAROŃ Lidia Ewa;15514;5.18;T
35;1;PSL;KRZYŚKÓW Adam;6258;2.09;T
35;1;SLD;IWIŃSKI Tadeusz;18408;6.15;T
36;1;PiS;DZIEDZICZAK Jan Michał;24809;6.42;T
36;2;PiS;ROGACKI Adam Maksym;17206;4.45;T
36;3;PiS;DERA Andrzej Mikołaj;13190;3.42;T
36;1;PO;GRUPIŃSKI Rafał Szymon;26944;6.98;T
36;2;PO;ZIEMNIAK Wojciech Stanisław;26623;6.89;T
36;3;PO;URBANIAK Jarosław;19788;5.12;T
36;4;PO;ORZECHOWSKI Maciej Bolesław;14940;3.87;T
36;6;PO;SITARZ Witold Jan;11328;2.93;T
36;1;PSL;GRZYB Andrzej Marian;15640;4.05;T
36;2;PSL;RACKI Józef;4833;1.25;T
36;1;SLD;ALEKSANDRZAK Leszek Grzegorz;16508;4.27;T
36;2;SLD;SZCZEPAŃSKI Wiesław Andrzej;10579;2.74;T
37;1;PiS;CZARNECKI Witold;18137;6.09;T
37;2;PiS;HOFMAN Adam;15824;5.32;T
37;3;PiS;DOLATA Zbigniew;13763;4.62;T
37;1;PO;NOWAK Tomasz Piotr;28279;9.50;T
37;2;PO;ARNDT Paweł;17394;5.84;T
37;3;PO;TOMASZAK-ZESIUK Irena Barbara;9741;3.27;T
37;1;PSL;GRZESZCZAK Eugeniusz Tomasz;13189;4.43;T
37;1;SLD;TOMASZEWSKI Tadeusz;23755;7.98;T
37;2;SLD;STREKER-DEMBIŃSKA Elżbieta;6070;2.04;T
38;1;PiS;KRACZKOWSKI Maks;11756;3.94;T
38;6;PiS;GÓRSKI Tomasz;18072;6.05;T
38;1;PO;SZEJNFELD Adam Stanisław;57343;19.21;T
38;2;PO;RUTNICKI Jakub Adam;18590;6.23;T
38;3;PO;CHMIELEWSKI Stanisław Marcin;8102;2.71;T
38;4;PO;WAŚKO Piotr Roman;6260;2.10;T
38;1;PSL;KALEMBA Stanisław;13295;4.45;T
38;1;SLD;AJCHLER Romuald Kazimierz;13725;4.60;T
38;2;SLD;STEC Stanisław;10908;3.65;T
39;1;PiS;GILOWSKA Zyta, Janina;54307;12.13;T
39;4;PiS;TOMCZAK Jacek, Jerzy;14323;3.20;T
39;1;PO;DZIKOWSKI Waldy;110467;24.68;T
39;2;PO;LIPIŃSKI Dariusz;20695;4.62;T
39;3;PO;KOZŁOWSKA-RAJEWICZ Agnieszka;17040;3.81;T
39;4;PO;STULIGROSZ Michał;24513;5.48;T
39;5;PO;FIEDLER Arkady;25585;5.72;T
