packid;id;name;date;town;cntry;weight;height;played;lbs;pens;conv
45;2481;Alfie Vaeluaga;1980;Apia;Samoa;115;186;110;0;0;0
45;2485;Mahonri Schwalger;1978;Apia;Samoa;106;180;294;0;0;0
45;26838;Anitele'a Tuilagi;1986;Apia;Samoa;110;186;;0;0;0
45;26841;Daniel Leo;1982;Palmerston North;New Zealand;112;198;240;0;0;0
45;26842;Census Johnston;1981;Auckland;New Zealand;135;191;292;0;0;0
45;26843;Justin Va'a;1978;Lower Hutt;New Zealand;124;182;61;0;0;0
45;27144;Muliufi Salanoa;1980;Apia;Samoa;105;178;23;0;0;0
45;28271;Eliota Fuimaono-Sapolu;1980;Apia;Samoa;103;183;207;3;0;0
45;28953;Naama Leleimalefaga;1987;Apia;Samoa;121;178;10;0;0;0
45;31789;Junior Polu;1981;Otahuhu;New Zealand;92;183;241;1;0;0
45;32935;Fosi Palaamo;1976;Murupara;New Zealand;120;189;18;0;0;0
45;32936;Kane Thompson;1982;Paraparaumu;New Zealand;112;198;304;0;0;0
45;32937;Justin Purdie;1980;Wellington;New Zealand;107;194;126;1;0;0
45;32938;Gavin Williams;1979;Auckland;New Zealand;98;187;159;1;71.4;100
45;33031;Joe Tekori;1983;Apia;Samoa;123;192;208;0;0;0
45;33103;Silao Vaisola Sefo;1979;Apia;Samoa;108;189;7;0;0;0
45;33107;Jerry Meafou;1982;Apia;Samoa;93;179;70;0;0;0
45;7415;Brian Lima;1972;Apia;Samoa;95;186;78;0;0;0
45;7742;Semo Sititi;1974;Apia;Samoa;105;188;320;0;0;0
46;11561;Vilimoni Delasau;1977;Ba;Fiji;102;190;390;1;0;0
46;11562;Sisa Koyamaibole;1981;Suva;Fiji;120;192;325;0;0;0
46;11563;Norman Ligairi;1976;Suva;Fiji;95;184;193;0;0;0
46;11577;Seru Rabeni;1978;Suva;Fiji;105;187;331;1;0;0
46;11578;Ifereimi Rawaqa;1980;Lautoka;Fiji;119;197;320;0;0;0
46;11585;Seremaia Bai;1975;Suva;Fiji;105;182;400;2;100;100
46;11586;Bill Gadolo;1977;Suva;Fiji;111;178;9;0;0;0
46;11718;Kele Leawere;1974;Sigatoka;Fiji;120;193;313;0;0;0
46;12531;Henry Qiodravu;1977;Suva;Fiji;116;181;246;0;0;0
46;12532;Isoa Domolailai;1981;Sigatoka;Fiji;118;205;40;0;0;0
46;24056;Sireli Bobo;1976;;;99;190;108;0;0;0
46;25557;Kameli Ratuvou;1982;Suva;Fiji;94;178;298;1;0;0
46;25561;Sunia Koto;1980;Suva;Fiji;110;174;298;0;0;0
46;26833;Jone Qovu;1985;Sigatoka;Fiji;120;195;80;0;0;0
46;26834;Maleli Kunavore;1983;Sigatoka;Fiji;110;187;81;0;0;0
46;26835;Jone Railomo;1981;Suva;Fiji;120;187;174;0;0;0
46;26836;Akapusi Qera;1984;Suva;Fiji;107;187;283;3;0;0
46;26837;Aca Ratuva;1978;Sigatoka;Fiji;102;186;117;0;0;0
46;30383;Waisea Luveniyali;1985;Suva;Fiji;83;172;40;0;0;0
46;30386;Gabiriele Lovobalavu;1985;Savusavu;Fiji;95;176;31;0;0;0
46;30748;Netani Talei;1983;Suva;Fiji;110;189;93;0;0;0
46;30751;Jone Daunivucu;1977;Lautoka;Fiji;90;180;41;0;0;0
46;32551;Vereniki Sauturaga;1982;Suva;Fiji;98;179;93;0;0;0
46;32552;Wame Lewaravu;1982;Suva;Fiji;109;195;127;1;0;0
46;32560;Alefoso Yalayalatabua;1977;Suva;Fiji;106;180;60;0;0;0
46;33015;Graham Dewes;1982;Lautoka;Fiji;107;179;320;0;0;0
46;33084;Filimone Bolavucu;1981;Suva;Fiji;90;172;;0;0;0
46;33244;Isoa Neivua;1978;Sigatoka;Fiji;97;174;288;0;0;0
46;33347;Semisi Naevo;1975;Nadi;Fiji;115;197;302;0;0;0
46;8028;Mosese Rauluni;1975;Suva;Fiji;94;175;360;2;0;0
46;8043;Nicky Little;1976;Tokoroa;New Zealand;102;183;239;0;72.7;75
47;10516;Viliami Vaki;1976;Tofoa;Tonga;95;194;180;0;0;0
47;10521;Taufa'ao Filise;1977;Malapo;Tonga;120;190;29;0;0;0
47;15556;Aisea Havili;1977;Ha'ateiho;Tonga;91;178;39;0;0;0
47;15668;Ephraim Taukafa;1976;Auckland;New Zealand;108;178;82;0;0;0
47;15684;Tevita Tu'ifua;1975;Nomuka;Tonga;93;182;320;1;0;0
47;15811;Kisi Pulu;1978;Leimatu'a;Tonga;112;178;320;0;0;0
47;17081;'Emosi Kauhenga;1981;Folaha;Tonga;120;198;64;0;0;0
47;21134;Seti Kiole;1980;Ha'apai;Tonga;102;192;;0;0;0
47;21425;Finau Maka;1977;Longoteme;Tonga;110;190;304;0;0;0
47;21458;Sukanaivalu Hufanga;1982;Houma;Tonga;89;182;300;1;0;0
47;21831;Soane Havea;1981;;;93;170;53;0;0;0
47;24112;Lisiate Fa'aoso;1983;Kolonga;Tonga;113;197;147;0;0;0
47;24214;Soane Tonga'uiha;1982;Vaini;Tonga;130;192;271;0;0;0
47;30608;Hudson Tonga'uiha;1983;Tofoa;Tonga;90;190;20;0;0;0
47;30732;Paino Hehea;1979;Vaini;Tonga;114;197;239;0;0;0
47;30735;Lotu Filipine;1980;Tofoa;Tonga;103;189;28;0;0;0
47;30738;Nili Latu;1982;Afa;Tonga;100;185;292;1;0;0
47;31788;Hale T Pole;1979;Longolongo;Tonga;102;192;232;0;0;0
47;31846;Toma Toke;1985;Ha'ateiho;Tonga;108;181;21;0;0;0
47;31850;Vungakoto Lilo;1983;Ha'apai;Tonga;98;193;320;1;0;0
47;32613;Enele Taufa;1984;Ha'ateiho;Tonga;91;175;43;0;0;0
47;32615;Ualosi Kailea;1978;Ha'alaufuli;Tonga;97;181;;0;0;0
47;32618;Sateki Mata'u;1979;Ha'ateiho;Tonga;110;184;;0;0;0
47;33006;Isileli Tupou;1984;Tofoa;Tonga;96;182;19;0;0;0
47;33338;Joseph Vaka;1980;Kolofo'ou;Tonga;115;185;281;0;0;0
47;7468;Maama Molitika;1976;Ha'apai;Tonga;116;194;19;0;0;0
47;7601;Sione Tu'ipulotu;1978;Ha'apai;Tonga;98;186;212;0;0;0
47;8065;Epeli Taione;1979;Kapa;Tonga;120;193;301;0;0;0
47;8231;Inoke Afeaki;1973;Tofoa;Tonga;115;197;98;0;0;0
47;8753;Pierre Hola;1978;Longolongo;Tonga;110;183;320;0;83.3;77.8
47;8760;Aleki Lutui;1978;Tofoa;Tonga;108;178;238;0;0;0
49;15993;Masahito Yamamoto;1978;Aichi;Japan;111;185;80;0;0;0
49;21338;Ryota Asano;1979;Tokyo;Japan;100;184;28;0;0;0
49;21644;Bryce Robins;1980;New Plymouth;New Zealand;86;183;240;0;0;100
49;24147;Yuji Matsubara;1979;Hyogo;Japan;100;180;234;0;0;0
49;24148;Hitoshi Ono;1978;Fukushima;Japan;105;191;216;0;0;0
49;24149;Takanori Kumagae;1978;Fukuoka;Japan;104;194;80;0;0;0
49;24227;Kosuke Endo;1980;Hokkaido;Japan;85;186;232;1;0;0
49;24730;Tatsukichi Nishiura;1976;Miyazaki;Japan;110;176;217;0;0;0
49;26176;Hare Makiri;1978;Thames;New Zealand;103;190;247;0;0;0
49;26179;Christian Loamanu;1986;Tatakamotonga;Tonga;108;188;240;1;0;0
49;28226;Tomokazu Soma;1977;Yamagata;Japan;122;183;196;0;0;0
49;30303;Yuta Imamura;1984;Mie;Japan;90;178;200;0;0;0
49;30335;Yuki Yatomi;1985;Kyoto;Japan;83;176;87;0;0;0
49;30955;Philip O'Reilly;1980;Hamilton;New Zealand;100;190;160;0;0;0
49;32857;Luke Thompson;1981;Christchurch;New Zealand;107;194;226;0;0;0
49;32858;Takamichi Sasaki;1983;Osaka;Japan;98;184;48;0;0;0
49;32859;Tomoki Kitagawa;1983;Kyoto;Japan;80;175;80;0;0;0
49;32860;Go Aruga;1983;Yamanashi;Japan;85;175;140;0;0;0
49;32861;Taku Inokuchi;1982;Tokyo;Japan;100;176;86;0;0;0
49;33016;Tomoki Yoshida;1982;Kyoto;Japan;78;171;174;1;0;0
49;33017;Koji Taira;1983;Nagasaki;Japan;93;185;135;0;0;0
49;33018;Kosei Ono;1987;Aichi;Japan;87;170;80;0;100;0
49;33358;Chulwon;1984;Seoul;Korea, Republic of;73;171;44;0;0;0
49;33365;Tatsuya Kusumi;1981;Osaka;Japan;85;180;108;0;0;0
49;7721;Yasunori Watanabe;1974;Tokyo;Japan;104;192;157;0;0;0
49;7722;Hajime Kiso;1978;Osaka;Japan;105;195;102;0;0;0
49;7753;Nataniela Oto;1978;Tokyo;Japan;95;173;80;0;0;0
49;7756;Shotaro Onishi;1978;Osaka;Japan;80;180;212;2;100;50
49;7767;Hirotoki Onozawa;1978;Shizuoka;Japan;85;180;188;0;0;0
49;7768;Luatangi Samurai Vatuvei;1977;Tokyo;Japan;120;190;104;0;0;0
49;7772;Ryo Yamamura;1981;Saga;Japan;114;185;147;0;0;0
49;7962;Takuro Miuchi;1975;Tokyo;Japan;107;188;232;0;0;0
50;11693;Jamie Cudmore;1978;Winnipeg;Canada;116;198;141;0;0;0
50;11695;Ed Fairhurst;1979;Regina;Canada;93;183;9;0;0;0
50;12474;Colin Yukes;1979;Edmonton;Canada;115;201;178;0;0;0
50;18167;Pat Riordan;1979;London;Canada;106;185;266;0;0;0
50;18169;Ryan Smith;1979;Kitchener;Canada;93;191;174;1;0;0
50;21022;James Pritchard;1979;Parkes;Australia;85;175;320;0;83.3;60
50;21298;Josh Jackson;1980;Fergus;Canada;112;198;1;0;0;0
50;21301;Mike Webb;1979;West Vancouver;Canada;100;185;50;0;0;0
50;24134;Dan Pletch;1983;Lucan;Canada;109;180;94;0;0;0
50;24136;Mike Burak;1980;Vancouver;Canada;107;201;172;0;0;0
50;24141;Matt Weingart;1982;Williams Lake;Canada;81;179;;0;0;0
50;24143;Mike Pyke;1984;Victoria;Canada;104;196;320;1;0;0
50;24167;Derek Daypuck;1978;London;Canada;93;183;67;0;0;0
50;25989;Justin Mensah-Coker;1983;Vancouver;Canada;106;195;88;0;0;0
50;26425;Dave Biddle;1985;Vancouver;Canada;102;180;214;0;0;0
50;26476;Adam Kleeberger;1984;Elk Point;Canada;95;195;79;0;0;0
50;26483;Dave Spicer;1985;Victoria;Canada;91;182;240;0;0;0
50;27137;Luke Tait;1981;Barrie;Canada;105;199;164;0;0;0
50;27139;Aaron Carpenter;1983;Brantford;Canada;104;183;121;1;0;0
50;29078;Nick Trenkel;1987;Randburg;South Africa;94;180;13;0;0;0
50;30807;Craig Culpan;1982;Vancouver;Canada;95;180;232;0;0;0
50;30808;Ander Monro;1981;North York;Canada;88;178;146;0;0;0
50;30811;Mike Pletch;1983;Lucan;Canada;111;180;83;0;0;0
50;30812;Sean-Michael Stephen;1982;Oakville;Canada;108;196;194;0;0;0
50;31794;Dth van der Merwe;1986;Worcester;South Africa;89;182;315;0;0;0
50;32149;Nathan Hirayama;1988;Richmond;Canada;98;180;;0;0;0
50;32922;Scott Franklin;1980;Saskatoon;Canada;114;180;22;0;0;0
50;7370;Mike James;1973;Vancouver;Canada;110;198;304;0;0;0
50;7551;Rod Snow;1970;Bona Vista;Canada;114;189;226;0;0;0
50;7639;Morgan Williams;1976;Kingston;Canada;84;183;316;2;0;0
50;7650;Jon Thiel;1975;White Rock;Canada;112;190;251;0;0;0
51;12483;Mike Hercus;1979;Falls Church, Virginia;United States of America;84;176;320;1;75;57.1
51;12484;Mike MacDonald;1980;Berkeley, California;United States of America;127;182;231;0;0;0
51;16006;Paul Emerick;1980;Emmetsburg;United States of America;94;182;80;0;0;0
51;21437;Chris Osentowski;1975;Des Moines, Iowa;United States of America;118;180;320;0;0;0
51;21441;Salesi Sika;1980;Haveluloto;Tonga;113;190;287;0;0;0
51;21442;Albert Tuipulotu;1979;Redwood City, California;United States of America;102;185;87;0;0;0
51;23220;Todd Clever;1983;Palm Springs, California;United States of America;97;190;273;1;0;0
51;26747;Mike Mangan;1975;Chicago;United States of America;115;195;229;0;0;0
51;27143;Louis Stanfill;1985;Sacramento, California;United States of America;110;192;315;0;0;0
51;30797;Vahafolau Esikia;1979;Neiafu;Tonga;93;180;294;1;0;0
51;30799;Owen Lentz;1980;King Williams Town;South Africa;101;175;255;1;0;0
51;30802;Mark Aylor;1978;San Angelo, Texas;United States of America;112;194;33;0;0;0
51;30828;Hayden Mexted;1979;Whakatane;New Zealand;109;193;91;0;0;0
51;31314;John Vitale;1981;Canton, Ohio;United States of America;113;186;;0;0;0
51;31316;Chad Erskine;1980;Pietermaritzburg;South Africa;88;177;315;0;0;0
51;31753;Blake Burdette;1980;Minneapolis;United States of America;112;185;100;0;0;0
51;32912;Valenese Malifa;1985;;American Samoa;75;175;33;0;0;0
51;32913;Chris Wyles;1983;Stamford;United States of America;93;182;315;0;0;0
51;32915;Fifita Mounga;1973;Ha'asini;Tonga;107;177;64;0;0;0
51;32917;Andrew Osborne;1981;Suva;Fiji;86;172;;0;0;0
51;32930;Inaki Basauri;1984;Monterrey;Mexico;105;198;50;0;0;0
51;32931;Dan Payne;1972;New York;United States of America;104;182;75;0;0;0
51;33169;Takudzwa Ngwenya;1985;Harare;Zimbabwe;85;177;320;1;0;0
51;33170;Thretton Palamo;1988;Woodland, California;United States of America;102;190;5;0;0;0
51;33171;Mike Petri;1984;New York;United States of America;87;177;5;0;0;0
51;33175;John Vandergeissen;1982;Jerome, Idaho;United States of America;107;195;;0;0;0
51;33329;Matekitonga Moeakiola;1978;Tongatapu;Tonga;118;182;89;0;0;0
51;33331;Henry Bloomfield;1973;California;United States of America;128;190;115;0;0;0
51;7345;Luke Gross;1969;Decatur, Indiana;United States of America;117;203;;0;0;0
51;7505;Alec Parker;1974;Aspen, Colorado;United States of America;102;195;320;0;0;0
51;7744;Philip Eloff;1978;Thabazimbi;South Africa;94;180;179;0;0;0
52;10013;Alexandru Manta;1977;Bucharest;Romania;105;190;199;1;0;0
52;10022;Cezar Popescu;1976;Bucharest;Romania;120;188;79;0;0;0
52;10479;Ioan Teodorescu;1976;Bucharest;Romania;80;175;;0;0;0
52;10489;Petrisor Toderasc;1980;Iasi;Romania;113;185;144;0;0;0
52;11522;Dan Dumbrava;1981;Bucharest;Romania;97;187;80;0;0;100
52;11524;Sorin Socol;1977;Bucharest;Romania;115;196;280;0;0;0
52;11525;Silviu Florea;1977;Bucharest;Romania;106;182;87;0;0;0
52;11603;Cristian Petre;1979;Oradea;Romania;115;196;320;0;0;0
52;11604;Augustin Petrichei;1980;Constanta;Romania;108;198;;0;0;0
52;18235;Bogdan Balan;1980;Braila;Romania;115;183;275;0;0;0
52;18246;Iulian Dumitras;1982;Suceava;Romania;106;188;300;0;0;0
52;19730;Cosmin Ratiu;1979;Petrosani;Romania;110;197;139;0;0;0
52;21387;Catalin Nicolae;1980;Bucharest;Romania;85;184;80;0;0;0
52;23241;Alexandru Tudori;1978;Bucharest;Romania;105;195;68;0;0;0
52;23876;Paulica Ion;1983;Braila;Romania;120;183;55;0;0;0
52;24211;Ionut Dimofte;1984;Suceava;Romania;99;186;285;0;66.7;50
52;24746;Valentin Calafeteanu;1985;Bucharest;Romania;78;181;118;0;0;100
52;24747;Valentin Ursache;1985;Tirgu Neamt;Romania;125;194;27;0;0;0
52;26745;Dan Vlad;1983;Bucharest;Romania;103;185;1;0;0;0
52;28282;Catalin Fercu;1986;Brasov;Romania;85;183;240;1;0;0
52;28321;Csaba Gal;1985;Cluj;Romania;94;184;240;0;0;0
52;28549;Stefan Ciuntu;1986;Galati;Romania;85;182;80;0;0;0
52;28569;Florin Vlaicu;1986;Bucharest;Romania;100;186;26;0;100;0
52;30935;Catalin Dascalu;1984;Gura Humorului;Romania;97;184;10;0;0;0
52;8089;Romeo Gontineac;1973;Hlipiceni;Romania;90;174;303;0;0;0
52;8090;Gabriel Brezoianu;1977;Bucharest;Romania;88;175;240;0;0;0
52;8094;Ionut Tofan;1977;Bucharest;Romania;77;178;35;0;0;0
52;8096;Lucian Sirbu;1976;Bucharest;Romania;94;183;202;0;0;0
52;8098;Florin Corodeanu;1977;Piatra Neamt;Romania;104;187;269;0;0;0
52;8099;Marius Tincu;1978;Iasi;Romania;114;181;199;0;0;0
52;8103;Ovidiu Tonita;1980;Barlad;Romania;105;195;298;0;0;0
52;8111;Razvan Mavrodin;1973;Bucharest;Romania;102;178;121;0;0;0
52;8112;Petru Balan;1976;Suceava;Romania;116;185;;0;0;0
58;14469;Corne Powell;1974;Windhoek;Namibia;95;192;160;0;0;0
58;21071;Domingo Kamonga;1974;Windhoek;Namibia;101;187;8;0;0;0
58;21072;Du Preez Grobler;1977;Keetmanschoop;Namibia;93;183;51;0;0;0
58;21094;Morne Schreuder;1979;Windhoek;Namibia;84;183;132;0;50;0
58;21096;Kees Lensing;1978;Keetmanschoop;Namibia;125;190;242;0;0;0
58;21118;Emile Wessels;1979;Windhoek;Namibia;85;180;92;0;50;100
58;21127;Melrick Africa;1978;Rehoboth;Namibia;89;180;116;0;0;0
58;21367;Johannes Meyer;1981;Bloemfontein;South Africa;125;190;68;0;0;0
58;21373;Jane du Toit;1975;Windhoek;Namibia;118;186;159;0;0;0
58;25440;Jacques Burger;1983;Windhoek;Namibia;100;188;295;0;0;0
58;25441;Jurie van Tonder;1980;Windhoek;Namibia;75;182;145;0;0;0
58;28498;Eugene Jantjies;1986;Gobabis;Namibia;84;180;190;0;0;0
58;29954;Tertius Losper;1985;Windhoek;Namibia;90;185;160;0;0;100
58;29970;Ryan Witbooi;1985;Rehoboth;Namibia;87;191;239;1;0;0
58;30790;Heini Bock;1981;Oranjemund;Namibia;75;161;312;0;0;0
58;30791;Michael MacKenzie;1983;Windhoek;Namibia;95;185;177;0;0;0
58;31680;Johnny Redelinghuys;1984;Okahandja;Namibia;114;178;159;0;0;0
58;31682;Wacca Kazombiaze;1979;Okakarara;Namibia;102;198;300;0;0;0
58;31683;Nico Esterhuize;1984;Keetmanschoop;Namibia;103;205;257;0;0;0
58;31685;Tinus du Plessis;1984;Windhoek;Namibia;100;190;146;0;0;0
58;31688;Lu-Wayne Botes;1983;Johannesburg;South Africa;89;189;68;0;0;0
58;31690;John Drotsky;1984;Rehoboth;Namibia;83;178;;0;0;0
58;32961;Jacques Nieuwenhuis;1980;Brakpan;South Africa;96;178;179;0;0;0
58;32963;Marius Visser;1982;Walvis Bay;Namibia;140;190;80;0;0;0
58;33213;Piet van Zyl;1979;Worcester;South Africa;95;181;255;0;0;0
58;33315;Bratley Langenhoven;1983;Walvis Bay;Namibia;89;191;267;0;0;0
58;8131;Deon Mouton;1974;Rehoboth;Namibia;96;184;53;0;0;0
58;8148;Herman Lindvelt;1976;Windhoek;Namibia;104;193;63;0;0;0
58;8152;Heino Senekal;1975;Windhoek;Namibia;118;198;114;0;0;0
58;8160;Hugo Horn;1977;Mariental;Namibia;106;180;252;0;0;0
720;10225;Victor Didebulidze;1970;Tbilisi;Georgia;112;192;116;0;0;0
720;10231;Akvsenti Giorgadze;1976;Kutaisi;Georgia;103;179;248;0;0;0
720;10237;Pavle Jimsheladze;1975;Rustavi;Georgia;88;180;59;0;0;0
720;10238;Besiki Khamashuridze;1977;Kutaisi;Georgia;95;195;167;0;0;0
720;10246;Grigol Labadze;1973;Tbilisi;Georgia;97;194;160;0;0;0
720;10251;Ilia Maisuradze;1977;Tbilisi;Georgia;98;180;107;0;0;0
720;10256;Zurab Mchedlishvili;1971;Tbilisi;Georgia;110;192;80;0;0;0
720;10264;Goderdzi Shvelidze;1978;Rustavi;Georgia;106;177;214;0;0;0
720;10269;Malkhaz Urjukashvili;1980;Tbilisi;Georgia;80;178;303;0;0;100
720;10270;Ilia Zedginidze;1977;Tbilisi;Georgia;112;195;112;0;0;0
720;12602;Irakli Abuseridze;1977;Tbilisi;Georgia;70;174;159;0;0;0
720;12604;Giorgi Chkhaidze;1981;Tbilisi;Georgia;102;195;290;0;0;0
720;12610;Otar Barkalaia;1984;Tbilisi;Georgia;75;175;88;0;0;0
720;13270;Giorgi Elizbarashvili;1984;Tbilisi;Georgia;84;184;77;0;0;0
720;13271;Otar Eloshvili;1978;Kazbegi;Georgia;105;188;55;0;0;0
720;13275;Mamuka Gorgodze;1984;Tbilisi;Georgia;118;196;179;0;0;0
720;13277;Irakli Giorgadze;1982;Kutaisi;Georgia;100;188;240;0;0;0
720;13290;David Khinchagashvili;1982;Tbilisi;Georgia;112;178;111;0;0;0
720;13294;Merab Kvirikashvili;1983;Tbilisi;Georgia;80;180;320;0;45.5;100
720;13301;Irakli Machkhaneli;1981;Tbilisi;Georgia;90;187;206;0;0;0
720;13302;Mamuka Magrakvelidze;1977;Tbilisi;Georgia;120;190;97;0;0;0
720;13332;Besso Udesiani;1978;Tbilisi;Georgia;95;183;94;0;0;0
720;13333;Rati Urushadze;1975;Tbilisi;Georgia;100;193;205;0;0;0
720;21306;Avtandil Kopaliani;1982;Kutaisi;Georgia;113;182;121;0;0;0
720;23919;Bidzina Samkharadze;1983;Tbilisi;Georgia;70;170;161;0;0;0
720;23971;Giorgi Shkinin;1983;Tbilisi;Georgia;70;170;148;0;0;0
720;23987;Zviad Maisuradze;1980;Tbilisi;Georgia;97;185;83;0;0;0
720;25419;David Zirakashvili;1983;Rustavi;Georgia;117;183;175;0;0;0
720;25915;Levan Datunashvili;1983;Tbilisi;Georgia;110;194;168;0;0;0
720;29819;Davit Kacharava;1985;Tbilisi;Georgia;75;175;160;0;0;0
720;31123;Revaz Gigauri;1984;Kazbegi;Georgia;93;185;97;0;0;0
