okreg;nrlisty;komitet;numer;kto;glosy;procent;NX
18;7;KUKIZ;1;Anna Maria SIARKOWSKA;12073;3.22;PX
18;7;KUKIZ;2;Paweł JAKOWICKI;2605;0.69;NX
18;7;KUKIZ;3;Piotr GŁOWACKI;2097;0.56;NX
18;7;KUKIZ;4;Adam SULEWSKI;1794;0.48;NX
18;7;KUKIZ;5;Piotr LISIEWSKI;867;0.23;NX
18;7;KUKIZ;6;Andrzej WÓJCIK;1061;0.28;NX
18;7;KUKIZ;7;Grażyna Monika POŁASKA;913;0.24;NX
18;7;KUKIZ;8;Rafał Bartłomiej FILIPOWICZ;623;0.17;NX
18;7;KUKIZ;9;Maciej Paweł SZCZEŚNIK;554;0.15;NX
18;7;KUKIZ;10;Sebastian Adrian TYSZCZUK;398;0.11;NX
18;7;KUKIZ;11;Hubert PIWOWARCZYK;875;0.23;NX
18;7;KUKIZ;12;Karol FIGAJ;652;0.17;NX
18;7;KUKIZ;13;Paulina Agnieszka AMPULSKA;530;0.14;NX
18;7;KUKIZ;14;Michał CZAJKA;1004;0.27;NX
18;7;KUKIZ;15;Alfred Franciszek FILIPEK;362;0.10;NX
18;7;KUKIZ;16;Jacek GAJOWNIK;562;0.15;NX
18;7;KUKIZ;17;Milena Agata IWANOWSKA;448;0.12;NX
18;7;KUKIZ;18;Zofia Halina KOWALSKA;318;0.08;NX
18;7;KUKIZ;19;Urszula Anna ZIĘBA;496;0.13;NX
18;7;KUKIZ;20;Anna JAKIMOWICZ;495;0.13;NX
18;7;KUKIZ;21;Urszula Zofia ZAWISTOWSKA;777;0.21;NX
18;7;KUKIZ;22;Zbigniew DĄBROWSKI;1874;0.50;NX
18;8;PETRU;1;Magdalena DANIEL;9216;2.46;NX
18;8;PETRU;2;Włodzimierz TOMCZUK;1459;0.39;NX
18;8;PETRU;3;Arkadiusz Stanisław DAROCHA;517;0.14;NX
18;8;PETRU;4;Marcin ROMAŃSKI;385;0.10;NX
18;8;PETRU;5;Katarzyna NOWICKA;1639;0.44;NX
18;8;PETRU;6;Dariusz TOMALA;617;0.16;NX
18;8;PETRU;7;Katarzyna TRZASKA;680;0.18;NX
18;8;PETRU;8;Jacek PODBIELSKI;247;0.07;NX
18;8;PETRU;9;Stanisława KILIŃSKA-VÖGELE;159;0.04;NX
18;8;PETRU;10;Waldemar KOSIOREK;208;0.06;NX
18;8;PETRU;11;Konrad Henryk MARKOWSKI;201;0.05;NX
18;8;PETRU;12;Dorota JASTRZĘBSKA;360;0.10;NX
18;8;PETRU;13;Dariusz Mariusz DYMEK;157;0.04;NX
18;8;PETRU;14;Tomasz SOKOŁOWSKI;187;0.05;NX
18;8;PETRU;15;Magdalena Emilia BRYK-DUDA;118;0.03;NX
18;8;PETRU;16;Marek Jan PIWKO;592;0.16;NX
18;8;PETRU;17;Joanna Gabriela BARTNICKA;292;0.08;NX
18;8;PETRU;18;Marcin SUTRYK;352;0.09;NX
18;9;KWWJOW;1;Zenon Józef PAŚNICKI;194;0.05;NX
18;9;KWWJOW;2;Sylwia MICHALEC;132;0.04;NX
18;9;KWWJOW;3;Eugeniusz HUTKOWSKI;26;0.01;NX
18;9;KWWJOW;4;Piotr WAROWNY;37;0.01;NX
18;9;KWWJOW;5;Marta BOROWA;77;0.02;NX
18;9;KWWJOW;6;Radosław GUGAŁA;70;0.02;NX
18;9;KWWJOW;7;Ewelina Anna PYTLAK;30;0.01;NX
18;9;KWWJOW;8;Sabina Marianna LIPIŃSKA;49;0.01;NX
18;9;KWWJOW;9;Bogdan KĄKOL;76;0.02;NX
18;9;KWWJOW;10;Hanna ŁUKA KOSEL;18;0.00;NX
18;9;KWWJOW;11;Ewelina BROJEK;56;0.01;NX
18;9;KWWJOW;12;Adrian Sebastian SZUROWSKI;37;0.01;NX
18;9;KWWJOW;13;Adrian DELUGA;60;0.02;NX
18;9;KWWJOW;14;Grzegorz MONTEWKA;28;0.01;NX
18;9;KWWJOW;15;Małgorzata SZYMCZYK;49;0.01;NX
18;9;KWWJOW;16;Halina Irena POTKAJ;15;0.00;NX
18;9;KWWJOW;17;Sławomir CYRYCH;10;0.00;NX
18;9;KWWJOW;18;Grzegorz Emil WRZOSEK;81;0.02;NX
18;11;RUCHSPOL;1;Robert BANASIUK;178;0.05;NX
18;11;RUCHSPOL;2;Marta Magdalena KOZIRÓG;34;0.01;NX
18;11;RUCHSPOL;3;Wiesław Jan RYPINA;27;0.01;NX
18;11;RUCHSPOL;4;Stanisław WICENCIAK;13;0.00;NX
18;11;RUCHSPOL;5;Kazimierz MIĄSEK;12;0.00;NX
18;11;RUCHSPOL;6;Paweł Michał OŻAROWSKI;20;0.01;NX
18;11;RUCHSPOL;7;Krzysztof MIKULISZYN;5;0.00;NX
18;11;RUCHSPOL;8;Iwona Katarzyna WYSOCKA;46;0.01;NX
18;11;RUCHSPOL;9;Ernest Andrzej WALASEK;14;0.00;NX
18;11;RUCHSPOL;10;Julianna KORNELUK;10;0.00;NX
18;11;RUCHSPOL;11;Olga SACZUK;42;0.01;NX
18;11;RUCHSPOL;12;Wioletta FALKOWSKA-GRZYMAŁA;28;0.01;NX
18;11;RUCHSPOL;13;Iwona Izabela KANIEWSKA;26;0.01;NX
18;11;RUCHSPOL;14;Jacek Andrzej GRYGLAS;24;0.01;NX
18;11;RUCHSPOL;15;Monika Małgorzata KANIA;31;0.01;NX
18;11;RUCHSPOL;16;Edyta Danuta BRYZEK-MUSZYŃSKA;72;0.02;NX
18;14;BRAUN;1;Krzysztof Daniel GOŁAWSKI;357;0.10;NX
18;14;BRAUN;2;Marlena PUZIA;129;0.03;NX
18;14;BRAUN;3;Dariusz KRUSZKA;139;0.04;NX
18;14;BRAUN;4;Mateusz PAUDYNA;41;0.01;NX
18;14;BRAUN;5;Alina SŁOWIŃSKA;56;0.01;NX
18;14;BRAUN;6;Mariusz Waldemar SOCZEWKA;63;0.02;NX
18;14;BRAUN;7;Marcin STEFANIUK;54;0.01;NX
18;14;BRAUN;8;Angelika RĘBISZEWSKA;24;0.01;NX
18;14;BRAUN;9;Marek Waldemar RESZKA;47;0.01;NX
18;14;BRAUN;10;Aleksandra SOSZYŃSKA;58;0.02;NX
18;14;BRAUN;11;Cezary GUL;45;0.01;NX
18;14;BRAUN;12;Barbara Katarzyna WÓJCIK;50;0.01;NX
18;14;BRAUN;13;Ewa Zdzisława DRZEWICZAK;26;0.01;NX
18;14;BRAUN;14;Mateusz KRASNODĘBSKI;47;0.01;NX
18;14;BRAUN;15;Krzysztof Grzegorz FRĄCKOWIAK;103;0.03;NX
19;1;PiS;1;Jarosław Aleksander KACZYŃSKI;202424;18.48;PX
19;1;PiS;2;Mariusz KAMIŃSKI;29654;2.71;PX
19;1;PiS;3;Małgorzata Maria GOSIEWSKA;13976;1.28;PX
19;1;PiS;4;Artur Cezary GÓRSKI;6262;0.57;PX
19;1;PiS;5;Witold Czesław KOŁODZIEJSKI;2137;0.20;NX
19;1;PiS;6;Jarosław Karol KRAJEWSKI;4753;0.43;PX
19;1;PiS;7;Ewa TOMASZEWSKA;5114;0.47;PX
19;1;PiS;8;Lech Marek ŁUCZYŃSKI;3460;0.32;NX
19;1;PiS;9;Andrzej Józef MELAK;4417;0.40;NX
19;1;PiS;10;Małgorzata Maria WYPYCH;7496;0.68;PX
19;1;PiS;11;Paweł Jacek LISIECKI;6865;0.63;PX
19;1;PiS;12;Jan Józef KASPRZYK;2251;0.21;NX
19;1;PiS;13;Cezary Andrzej JURKIEWICZ;3503;0.32;NX
19;1;PiS;14;Adam Wojciech BUŁAWA;693;0.06;NX
19;1;PiS;15;Filip Jakub FRĄCKOWIAK;4167;0.38;NX
19;1;PiS;16;Barbara AUGUSTYNOWICZ-FIGAT;1575;0.14;NX
19;1;PiS;17;Marcin Norbert GUGULSKI;2706;0.25;NX
19;1;PiS;18;Katarzyna Sylwia NEWELSKA-PEDOWICZ;285;0.03;NX
19;1;PiS;19;Jacek Dawid OZDOBA;1197;0.11;NX
19;1;PiS;20;Elżbieta Maria OLEJNIK;1038;0.09;NX
19;1;PiS;21;Błażej Leszek POBOŻY;2528;0.23;NX
19;1;PiS;22;Michał GRODZKI;2568;0.23;NX
19;1;PiS;23;Rafał Sebastian DOROSIŃSKI;1267;0.12;NX
19;1;PiS;24;Anna DREWNIAK;957;0.09;NX
19;1;PiS;25;Christian MŁYNAREK;752;0.07;NX
19;1;PiS;26;Iwona BANDYCH-NAJDOWSKA;217;0.02;NX
19;1;PiS;27;Paweł Andrzej TERLECKI;714;0.07;NX
19;1;PiS;28;Ewa Maria SMALCERZ;334;0.03;NX
19;1;PiS;29;Edmund Marceli ŚWIDERSKI;866;0.08;NX
19;1;PiS;30;Beata NOWOSIELSKA;879;0.08;NX
19;1;PiS;31;Piotr Cezar SZYSZKO;2346;0.21;NX
19;1;PiS;32;Małgorzata ZAREMBA;1369;0.12;NX
19;1;PiS;33;Michał Stanisław KONDRAT;2928;0.27;NX
19;1;PiS;34;Helena ŁOPIŃSKA;371;0.03;NX
19;1;PiS;35;Andrzej Antoni OLSZEWSKI;634;0.06;NX
19;1;PiS;36;Katarzyna Elżbieta WANAT;493;0.05;NX
19;1;PiS;37;Artur WOSZTYL;962;0.09;NX
19;1;PiS;38;Anna Urszula KACZMARSKA;638;0.06;NX
19;1;PiS;39;Małgorzata Maria SŁOMIŃSKA;587;0.05;NX
19;1;PiS;40;Marek KRUKOWSKI;1959;0.18;NX
19;2;PO;1;Ewa Bożena KOPACZ;230894;21.08;PX
19;2;PO;2;Andrzej Witold HALICKI;13859;1.27;PX
19;2;PO;3;Joanna Grażyna KLUZIK-ROSTKOWSKA;12807;1.17;PX
19;2;PO;4;Joanna FABISIAK;3512;0.32;PX
19;2;PO;5;Łukasz Maria ABGAROWICZ;1448;0.13;NX
19;2;PO;6;Jacek KOZŁOWSKI;3021;0.28;NX
19;2;PO;7;Marcin ŚWIĘCICKI;8329;0.76;PX
19;2;PO;8;Alicja DĄBROWSKA;2483;0.23;NX
19;2;PO;9;Michał Roch SZCZERBA;4919;0.45;PX
19;2;PO;10;Roman Jacek KOSECKI;3258;0.30;PX
19;2;PO;11;Ligia KRAJEWSKA;1280;0.12;NX
19;2;PO;12;Ewa Jadwiga CZESZEJKO-SOCHACKA;1263;0.12;NX
19;2;PO;13;Aleksander JANIAK;530;0.05;NX
19;2;PO;14;Piotr Jerzy KOŁOMYCKI;568;0.05;NX
19;2;PO;15;Katarzyna Anna BORNOWSKA;458;0.04;NX
19;2;PO;16;Łukasz Piotr KUBIK;995;0.09;NX
19;2;PO;17;Krzysztof Piotr SKOLIMOWSKI;486;0.04;NX
19;2;PO;18;Małgorzata ŻUBER-ZIELICZ;779;0.07;NX
19;2;PO;19;Marek Andrzej SUCHAŃSKI;169;0.02;NX
19;2;PO;20;Jolanta MIŚKIEWICZ;547;0.05;NX
19;2;PO;21;Ewa KLUŚ;795;0.07;NX
19;2;PO;22;Helena CICHOCKA;393;0.04;NX
19;2;PO;23;Marcin KOZACZUK;377;0.03;NX
19;2;PO;24;Joanna Alicja WALIGÓRA;422;0.04;NX
19;2;PO;25;Elżbieta KUŁAKOWSKA;348;0.03;NX
19;2;PO;26;Edyta Róża LEŚNIAK;262;0.02;NX
19;2;PO;27;Anna Maria KOSSAK;640;0.06;NX
19;2;PO;28;Andrzej BOBOWSKI;194;0.02;NX
19;2;PO;29;Mariola BOROWSKA;254;0.02;NX
19;2;PO;30;Andrzej Stanisław TYBURCZY;220;0.02;NX
19;2;PO;31;Daniel Mieczysław ŁAGA;147;0.01;NX
19;2;PO;32;Dawid PIEC;252;0.02;NX
19;2;PO;33;Piotr KARCZEWSKI;648;0.06;NX
19;2;PO;34;Hanna Barbara KOSOWSKA;230;0.02;NX
19;2;PO;35;Jerzy KULESZA;398;0.04;NX
19;2;PO;36;Marta Maria BROLA-PIETRUCZUK;552;0.05;NX
19;2;PO;37;Jarosław KOSZEWSKI;89;0.01;NX
19;2;PO;38;Anna Elżbieta WĄSIK;511;0.05;NX
19;2;PO;39;Marcin KLIMASZEWSKI;224;0.02;NX
19;2;PO;40;Michał Jan MAZOWIECKI;3111;0.28;NX
19;3;RAZEM;1;Adrian Tadeusz ZANDBERG;49711;4.54;NX
19;3;RAZEM;2;Katarzyna Ewa PAPROTA;2742;0.25;NX
19;3;RAZEM;3;Tomasz RAWSKI;545;0.05;NX
19;3;RAZEM;4;Van Anh DAM;1894;0.17;NX
19;3;RAZEM;5;Marek Stefan POKROPSKI;270;0.02;NX
19;3;RAZEM;6;Monika Urszula DOMANOWSKA;350;0.03;NX
19;3;RAZEM;7;Jakub Andrzej BAZYLAK;270;0.02;NX
19;3;RAZEM;8;Monika Maria KOSTERA;253;0.02;NX
19;3;RAZEM;9;Mateusz Marek OLECHOWSKI;276;0.03;NX
19;3;RAZEM;10;Zuzanna Zofia CICHOWSKA;475;0.04;NX
19;3;RAZEM;11;Jakub Jan ROZENBAUM;386;0.04;NX
19;3;RAZEM;12;Anna HALBERSZTAT;181;0.02;NX
19;3;RAZEM;13;Marcin Bartłomiej MAŁECKI;171;0.02;NX
19;3;RAZEM;14;Dorota Olimpia KUCZEWSKA;109;0.01;NX
19;3;RAZEM;15;Piotr Andrzej SZMIELEW;134;0.01;NX
19;3;RAZEM;16;Aleksandra Monika KWIATKOWSKA;203;0.02;NX
19;3;RAZEM;17;Remigiusz Henryk SOSNOWSKI;139;0.01;NX
19;3;RAZEM;18;Lidia Joanna DOMAŃSKA;165;0.02;NX
19;3;RAZEM;19;Jan Jakub ZYGMUNTOWSKI;73;0.01;NX
19;3;RAZEM;20;Małgorzata Joanna ADAMCZYK;324;0.03;NX
19;3;RAZEM;21;Tomasz PIĄTEK;480;0.04;NX
19;3;RAZEM;22;Maria Małgorzata FERENC PIOTROWSKA;228;0.02;NX
19;3;RAZEM;23;Artur Paweł DĄBROWSKI;142;0.01;NX
19;3;RAZEM;24;Karolina PARTYGA;259;0.02;NX
19;3;RAZEM;25;Filip Krzysztof SIECZKOWSKI;90;0.01;NX
19;3;RAZEM;26;Ewa Alicja MAJEWSKA;547;0.05;NX
19;3;RAZEM;27;Jerzy Stanisław KOCIATKIEWICZ;246;0.02;NX
19;4;KORWiN;1;Janusz Ryszard KORWIN-MIKKE;56994;5.20;NX
19;4;KORWiN;2;Tomasz Krzysztof SOMMER;2680;0.24;NX
19;4;KORWiN;3;Miriam SHADED;3644;0.33;NX
19;4;KORWiN;4;Paweł Jakub MISZCZUK;266;0.02;NX
19;4;KORWiN;5;Krzysztof WOŹNIAK;1056;0.10;NX
19;4;KORWiN;6;Wojciech Piotr JĘDRZEJCZYK;76;0.01;NX
19;4;KORWiN;7;Krzysztof Piotr BRONOWSKI;91;0.01;NX
19;4;KORWiN;8;Rafał Konrad KOZICKI;53;0.00;NX
19;4;KORWiN;9;Grzegorz Michał BEREDA;103;0.01;NX
19;4;KORWiN;10;Przemek Jerzy DE SKUBA SKWIRCZYŃSKI;67;0.01;NX
19;4;KORWiN;11;Katarzyna Anna ZALEŚNA;273;0.02;NX
19;4;KORWiN;12;Adam MARSZEWSKI;50;0.00;NX
19;4;KORWiN;13;Adam Aleksander WOJTACKI;74;0.01;NX
19;4;KORWiN;14;Michał SOBIERAJSKI;66;0.01;NX
19;4;KORWiN;15;Marek MUCHA;137;0.01;NX
19;4;KORWiN;16;Jarosław Henryk KUCHARSKI;54;0.00;NX
19;4;KORWiN;17;Krzysztof Marian ZIELIŃSKI;36;0.00;NX
19;4;KORWiN;18;Andżelika Maria WALASZEK-POKORA;93;0.01;NX
19;4;KORWiN;19;Joanna KRZYSZTOFIK;58;0.01;NX
19;4;KORWiN;20;Sławomir Marcin DĄBROWSKI;58;0.01;NX
19;4;KORWiN;21;Krzysztof Mateusz OLĘDZKI;106;0.01;NX
19;4;KORWiN;22;Damian Adam MARKS;97;0.01;NX
19;4;KORWiN;23;Aleksandra ORŁOWSKA;110;0.01;NX
19;4;KORWiN;24;Jarosław MODZELEWSKI;95;0.01;NX
19;4;KORWiN;25;Janusz KUNOWSKI;95;0.01;NX
19;4;KORWiN;26;Grzegorz Piotr ŚWIDERSKI;88;0.01;NX
19;4;KORWiN;27;Natalia Alina OSTROWSKA;66;0.01;NX
19;4;KORWiN;28;Katarzyna MIKOŁAJCZAK;36;0.00;NX
19;4;KORWiN;29;Krzysztof Roman DASZKIEWICZ-BORTNOWSKI;22;0.00;NX
19;4;KORWiN;30;Adam KRÓL;161;0.01;NX
19;4;KORWiN;31;Agnieszka Teresa STRZODA;25;0.00;NX
19;4;KORWiN;32;Beata Katarzyna TODOROWSKA-WOJTAS;16;0.00;NX
19;4;KORWiN;33;Rafał Paweł DELAKOWICZ;30;0.00;NX
19;4;KORWiN;34;Danuta Bożena SKARBEK;46;0.00;NX
19;4;KORWiN;35;Michał Marian WOŁOSZYN;59;0.01;NX
19;4;KORWiN;36;Michał KACZYŃSKI;108;0.01;NX
19;4;KORWiN;37;Anna Maria PRUSKA-WISZNIOWSKA;45;0.00;NX
19;4;KORWiN;38;Agnieszka BANASZEK;108;0.01;NX
19;4;KORWiN;39;Agnieszka KUTYŁOWSKA;266;0.02;NX
19;4;KORWiN;40;Kamila STEFANEK-BAWOLSKA;192;0.02;NX
19;5;PSL;1;Tomasz JĘDRZEJCZAK;2503;0.23;NX
19;5;PSL;2;Michał Stanisław STRĄK;730;0.07;NX
19;5;PSL;3;Katarzyna Barbara OLEJNIK;819;0.07;NX
19;5;PSL;4;Teresa Maria WYSZYŃSKA;383;0.03;NX
19;5;PSL;5;Teresa Maria BOGIEL;227;0.02;NX
19;5;PSL;6;Lucyna Gertruda WASILEWSKA;145;0.01;NX
19;5;PSL;7;Anna Józefa PANAS;179;0.02;NX
19;5;PSL;8;Zbigniew KALISZYK;114;0.01;NX
19;5;PSL;9;Walentyna RAKIEL-CZARNECKA;67;0.01;NX
19;5;PSL;10;Kamil Ernest NOWOSIELSKI;129;0.01;NX
19;5;PSL;11;Joanna DURAKIEWICZ;86;0.01;NX
19;5;PSL;12;Małgorzata Bożena TYSZKA-HEBDA;67;0.01;NX
19;5;PSL;13;Antoni Wojciech MIDURA;50;0.00;NX
19;5;PSL;14;Katarzyna Anna KĘPKA;151;0.01;NX
19;5;PSL;15;Zbigniew CZAPLICKI;91;0.01;NX
19;5;PSL;16;Tatiana Joanna GARSTKA;48;0.00;NX
19;5;PSL;17;Antoni Paweł WASILEWSKI;55;0.01;NX
19;5;PSL;18;Małgorzata Danuta RĘKAS;51;0.00;NX
19;5;PSL;19;Paulina Małgorzata NAZARUK;56;0.01;NX
19;5;PSL;20;Mariusz Andrzej RZEPNIAK;38;0.00;NX
19;5;PSL;21;Izabela STELMAŃSKA;226;0.02;NX
19;5;PSL;22;Wiesław Stanisław KOŁODZIEJSKI;94;0.01;NX
19;5;PSL;23;Karolina MISIEJKO-POPKOWSKA;41;0.00;NX
19;5;PSL;24;Sylwester Adam CHOŁAST;65;0.01;NX
19;5;PSL;25;Jerzy MAZUREK;143;0.01;NX
19;5;PSL;26;Karol Tomasz BIELSKI;100;0.01;NX
19;5;PSL;27;Marian Stanisław SOŁOBODOWSKI;31;0.00;NX
19;5;PSL;28;Maria DUDZIK;149;0.01;NX
19;5;PSL;29;Tomasz Edward SKOCZEK;55;0.01;NX
19;5;PSL;30;Agata Zofia GRUDOWSKA;47;0.00;NX
19;5;PSL;31;Józef WRÓBLEWSKI;61;0.01;NX
19;5;PSL;32;Teofil Józef STANISŁAWSKI;53;0.00;NX
19;5;PSL;33;Adam Maria MROCZKOWSKI;52;0.00;NX
19;5;PSL;34;Krzysztof Jan HANDKE;99;0.01;NX
19;5;PSL;35;Elżbieta Stefania KOPACZ;167;0.02;NX
19;5;PSL;36;Michał Cezary TABOROWICZ;30;0.00;NX
19;5;PSL;37;Dariusz Jacek LIGĘZA;49;0.00;NX
19;5;PSL;38;Anna Karina ZAWITKOWSKA;48;0.00;NX
19;5;PSL;39;Anna Magdalena GÓRECKA;131;0.01;NX
19;5;PSL;40;Dariusz Adam LORANTY;252;0.02;NX
19;6;ZLEW;1;Barbara Anna NOWACKA;75813;6.92;NX
19;6;ZLEW;2;Katarzyna Maria PIEKARSKA;7986;0.73;NX
19;6;ZLEW;3;Krystian Łukasz LEGIERSKI;2124;0.19;NX
19;6;ZLEW;4;Piotr SZUMLEWICZ;666;0.06;NX
19;6;ZLEW;5;Joanna Agnieszka ERBEL;884;0.08;NX
19;6;ZLEW;6;Rafał Grzegorz SKĄPSKI;303;0.03;NX
19;6;ZLEW;7;Dorota Lidia GROCHALA;222;0.02;NX
19;6;ZLEW;8;Artur WRÓBLEWSKI;98;0.01;NX
19;6;ZLEW;9;Aleksandra Emilia OLEJNICZAK;372;0.03;NX
19;6;ZLEW;10;Sebastian GAJEWSKI;120;0.01;NX
19;6;ZLEW;11;Ewa Anna SUFIN-JACQUEMART;181;0.02;NX
19;6;ZLEW;12;Krzysztof SZAMAŁEK;315;0.03;NX
19;6;ZLEW;13;Ewa KOZICKA;113;0.01;NX
19;6;ZLEW;14;Dariusz Romuald KLIMASZEWSKI;118;0.01;NX
19;6;ZLEW;15;Irena Anna CHMIEL;113;0.01;NX
19;6;ZLEW;16;Witold HARASIM;111;0.01;NX
19;6;ZLEW;17;Elżbieta Maria JASTRZĘBSKA;129;0.01;NX
19;6;ZLEW;18;Wojciech OŻDŻEŃSKI;60;0.01;NX
19;6;ZLEW;19;Małgorzata RAWIŃSKA;206;0.02;NX
19;6;ZLEW;20;Cezary ŻURAWSKI;67;0.01;NX
19;6;ZLEW;21;Anna KUTYŃSKA-NIDECKA;117;0.01;NX
19;6;ZLEW;22;Dariusz Andrzej BUDYTA;76;0.01;NX
19;6;ZLEW;23;Katarzyna Maria WERCZYŃSKA;40;0.00;NX
19;6;ZLEW;24;Andrzej Wiktor WRÓBLEWSKI;69;0.01;NX
19;6;ZLEW;25;Karolina Marta SKOWRON;100;0.01;NX
19;6;ZLEW;26;Zbigniew ŻABA;266;0.02;NX
19;6;ZLEW;27;Hanna Maria NOWICKA;322;0.03;NX
19;6;ZLEW;28;Paweł Konrad ADAMSKI;55;0.01;NX
19;6;ZLEW;29;Urszula Maria SZEWCZAK;49;0.00;NX
19;6;ZLEW;30;Konrad Krzysztof ĆWIKLIŃSKI;30;0.00;NX
19;6;ZLEW;31;Danuta Elżbieta WALICKA-JESIOTR;116;0.01;NX
19;6;ZLEW;32;Andrzej Benedykt BYCHOWSKI;22;0.00;NX
19;6;ZLEW;33;Alicja SŁUPSKA;111;0.01;NX
19;6;ZLEW;34;Tadeusz JAWORSKI;66;0.01;NX
19;6;ZLEW;35;Beata Barbara NOWAK;110;0.01;NX
19;6;ZLEW;36;Arkadiusz Władysław WOŹNIAK;40;0.00;NX
19;6;ZLEW;37;Izabella Emilia KWIATKOWSKA;53;0.00;NX
19;6;ZLEW;38;Piotr Jerzy RĄCZKOWSKI;73;0.01;NX
19;6;ZLEW;39;Katarzyna Agnieszka SYKUŁA;113;0.01;NX
19;6;ZLEW;40;Piotr GADZINOWSKI;1837;0.17;NX
19;7;KUKIZ;1;Paweł Piotr KUKIZ;76675;7.00;PX
19;7;KUKIZ;2;Grzegorz Kazimierz ZATORSKI;572;0.05;NX
19;7;KUKIZ;3;Mirosław Józef PIESAK;107;0.01;NX
19;7;KUKIZ;4;Jacek WILK;2420;0.22;PX
19;7;KUKIZ;5;Paweł WOŁCZAŃSKI;179;0.02;NX
19;7;KUKIZ;6;Małgorzata Katarzyna BUKOWSKA;615;0.06;NX
19;7;KUKIZ;7;Daniel WIŚNIEWSKI;114;0.01;NX
19;7;KUKIZ;8;Balli MARZEC;123;0.01;NX
19;7;KUKIZ;9;Remigiusz Sławomir ZARZYCKI;72;0.01;NX
19;7;KUKIZ;10;Arkadiusz Adam URBAN;93;0.01;NX
19;7;KUKIZ;11;Rafał Hubert OTOKA-FRĄCKIEWICZ;497;0.05;NX
19;7;KUKIZ;12;Witold Sławomir TUMANOWICZ;983;0.09;NX
19;7;KUKIZ;13;Monika Barbara ZAJĄC;204;0.02;NX
19;7;KUKIZ;14;Katarzyna Sylwia KOWNACKA;143;0.01;NX
19;7;KUKIZ;15;Marcin Jarosław ROLA;225;0.02;NX
19;7;KUKIZ;16;Paweł Norbert OLEWIŃSKI;34;0.00;NX
19;7;KUKIZ;17;Paweł Jan DZIEKANOWSKI;46;0.00;NX
19;7;KUKIZ;18;Aleksandra Maria JAROSIŃSKA;75;0.01;NX
19;7;KUKIZ;19;Andrzej Stanisław RUSZCZYŃSKI;19;0.00;NX
19;7;KUKIZ;20;Jacek Ryszard PODDĘBNIAK;41;0.00;NX
19;7;KUKIZ;21;Tomasz Zygmunt JUDYCKI;110;0.01;NX
19;7;KUKIZ;22;Marta Elżbieta SZUTKOWSKA-KISZKIEL;89;0.01;NX
19;7;KUKIZ;23;Monika Urszula GORZKOWSKA;93;0.01;NX
19;7;KUKIZ;24;Jolanta Maria ROSTKOWSKA;93;0.01;NX
19;7;KUKIZ;25;Katarzyna Aneta JANICKA;136;0.01;NX
19;7;KUKIZ;26;Tadeusz Adam ARASZKIEWICZ;99;0.01;NX
19;7;KUKIZ;27;Krzysztof Grzegorz SZCZOTKA;83;0.01;NX
19;7;KUKIZ;28;Arkadiusz Kazimierz CZAK;92;0.01;NX
19;7;KUKIZ;29;Artur Jerzy DOBROWOLSKI;131;0.01;NX
19;7;KUKIZ;30;Paulina Karolina ZARĘBA-FUS;65;0.01;NX
19;7;KUKIZ;31;Kamila GAŁEK;90;0.01;NX
19;7;KUKIZ;32;Irmina Donata OCHENKOWSKA;28;0.00;NX
19;7;KUKIZ;33;Sandra Elżbieta MAŁYSZEK;74;0.01;NX
19;7;KUKIZ;34;Michał Maciej KUCZYŃSKI;65;0.01;NX
19;7;KUKIZ;35;Adam STALERZUK;175;0.02;NX
19;7;KUKIZ;36;Dominik HERNIK;277;0.03;NX
19;8;PETRU;1;Ryszard Jerzy PETRU;129088;11.79;PX
19;8;PETRU;2;Kornelia Konstancja WRÓBLEWSKA;3945;0.36;PX
19;8;PETRU;3;Zbigniew GRYGLAS;1011;0.09;PX
19;8;PETRU;4;Dagmara Zofia CHMIELEWSKA;985;0.09;NX
19;8;PETRU;5;Magdalena Barbara LIPIŃSKA-DERLIKOWSKA;666;0.06;NX
19;8;PETRU;6;Andrzej KRZAK;510;0.05;NX
19;8;PETRU;7;Grzegorz BOGUCKI;487;0.04;NX
19;8;PETRU;8;Jacek Władysław BARTYZEL;524;0.05;NX
19;8;PETRU;9;Maciej Rafał JAKACZYŃSKI;254;0.02;NX
19;8;PETRU;10;Jolanta Maria ZJAWIŃSKA;647;0.06;NX
19;8;PETRU;11;Magdalena TABORSKA;753;0.07;NX
19;8;PETRU;12;Anna BINISZEWSKA;332;0.03;NX
19;8;PETRU;13;Jacek Józef SOMOROWSKI;149;0.01;NX
19;8;PETRU;14;Radosław PIONTEK;204;0.02;NX
19;8;PETRU;15;Tadeusz SERAFIŃSKI;122;0.01;NX
19;8;PETRU;16;Anna AMBROZIAK;553;0.05;NX
19;8;PETRU;17;Aleksandra Elżbieta SZYMAŃCZYK;223;0.02;NX
19;8;PETRU;18;Anton BUBIEL;307;0.03;NX
19;8;PETRU;19;Magdalena Joanna RUTKOWSKA;397;0.04;NX
19;8;PETRU;20;Piotr Łukasz JURKIEWICZ;175;0.02;NX
19;8;PETRU;21;Adam Paweł MATUSIK;277;0.03;NX
19;8;PETRU;22;Arkadiusz Paweł WÓJCIK;336;0.03;NX
19;8;PETRU;23;Katarzyna BRAŚ;338;0.03;NX
19;8;PETRU;24;Radosław Ireneusz ZASADZIŃSKI;113;0.01;NX
19;8;PETRU;25;Agnieszka Katarzyna GÓRA;314;0.03;NX
