okreg;tkod;idkomisji
27;241702;104481
27;241703;104482
27;241703;104483
27;241703;104484
27;241704;104485
27;241704;104486
27;241704;104487
27;241704;104488
27;241704;104489
27;241704;104490
27;241704;104491
27;241704;104492
27;241704;104493
27;241704;104494
27;241704;104495
27;241705;104496
27;241705;104497
27;241705;104498
27;241705;104499
27;241706;104500
27;241706;104501
27;241706;104502
27;241706;104503
27;241706;104504
27;241706;104505
27;241706;104506
27;241707;104507
27;241707;104508
27;241707;104509
27;241707;104510
27;241708;104511
27;241708;104512
27;241708;104513
27;241708;104514
27;241708;104515
27;241708;104516
27;241708;104517
27;241709;104518
27;241709;104519
27;241709;104520
27;241709;104521
27;241709;104522
27;241709;104523
27;241709;104524
27;241710;104525
27;241710;104526
27;241710;104527
27;241710;104528
27;241710;104529
27;241710;104530
27;241710;104531
27;241710;104532
27;241711;104533
27;241711;104534
27;241711;104535
27;241711;104536
27;241711;104537
27;241711;104538
27;241711;104539
27;241711;104540
27;241711;104541
27;241712;104542
27;241712;104543
27;241712;104544
27;241713;104545
27;241713;104546
27;241713;104547
27;241713;104548
27;241713;104549
27;241713;104550
27;241714;104551
27;241714;104552
27;241714;104553
27;241714;104554
27;241714;104555
27;241715;104556
27;241715;104557
27;241715;104558
27;241715;104559
27;241715;104560
27;241715;104561
27;241715;104562
27;241715;104563
27;246101;104564
27;246101;104565
27;246101;104566
27;246101;104567
27;246101;104568
27;246101;104569
27;246101;104570
27;246101;104571
27;246101;104572
27;246101;104573
27;246101;104574
27;246101;104575
27;246101;104576
27;246101;104577
27;246101;104578
27;246101;104579
27;246101;104580
27;246101;104581
27;246101;104582
27;246101;104583
27;246101;104584
27;246101;104585
27;246101;104586
27;246101;104587
27;246101;104588
27;246101;104589
27;246101;104590
27;246101;104591
27;246101;104592
27;246101;104593
27;246101;104594
27;246101;104595
27;246101;104596
27;246101;104597
27;246101;104598
27;246101;104599
27;246101;104600
27;246101;104601
27;246101;104602
27;246101;104603
27;246101;104604
27;246101;104605
27;246101;104606
27;246101;104607
27;246101;104608
27;246101;104609
27;246101;104610
27;246101;104611
27;246101;104612
27;246101;104613
27;246101;104614
27;246101;104615
27;246101;104616
27;246101;104617
27;246101;104618
27;246101;104619
27;246101;104620
27;246101;104621
27;246101;104622
27;246101;104623
27;246101;104624
27;246101;104625
27;246101;104626
27;246101;104627
27;246101;104628
27;246101;104629
27;246101;104630
27;246101;104631
27;246101;104632
27;246101;104633
27;246101;104634
27;246101;104635
27;246101;104636
27;246101;104637
27;246101;104638
27;246101;104639
27;246101;104640
27;246101;104641
27;246101;104642
27;246101;104643
28;240401;103470
28;240401;103471
28;240401;103472
28;240401;103473
28;240401;103474
28;240401;103475
28;240401;103476
28;240401;103477
28;240402;103478
28;240402;103479
28;240402;103480
28;240402;103481
28;240403;103482
28;240403;103483
28;240403;103484
28;240403;103485
28;240403;103486
28;240403;103487
28;240403;103488
28;240404;103489
28;240404;103490
28;240404;103491
28;240404;103492
28;240404;103493
28;240405;103494
28;240405;103495
28;240405;103496
28;240405;103497
28;240405;103498
28;240405;103499
28;240405;103500
28;240405;103501
28;240405;103502
28;240405;103503
28;240405;103504
28;240405;103505
28;240406;103506
28;240406;103507
28;240406;103508
28;240406;103509
28;240406;103510
28;240406;103511
28;240406;103512
28;240407;103513
28;240407;103514
28;240407;103515
28;240407;103516
28;240407;103517
28;240407;103518
28;240407;103519
28;240407;103520
28;240407;103521
28;240407;103522
28;240407;103523
28;240407;103524
28;240408;103525
28;240408;103526
28;240408;103527
28;240408;103528
28;240409;103529
28;240409;103530
28;240409;103531
28;240409;103532
28;240409;103533
28;240409;103534
28;240409;103535
28;240410;103536
28;240410;103537
28;240410;103538
28;240410;103539
28;240410;103540
28;240410;103541
28;240410;103542
28;240410;103543
28;240410;103544
28;240410;103545
28;240410;103546
28;240411;103547
28;240411;103548
28;240411;103549
28;240411;103550
28;240411;103551
28;240411;103552
28;240411;103553
28;240411;103554
28;240411;103555
28;240411;103556
28;240411;103557
28;240412;103558
28;240412;103559
28;240412;103560
28;240412;103561
28;240412;103562
28;240412;103563
28;240412;103564
28;240413;103565
28;240413;103566
28;240413;103567
28;240413;103568
28;240413;103569
28;240413;103570
28;240413;103571
28;240413;103572
28;240413;103573
28;240414;103574
28;240414;103575
28;240414;103576
28;240414;103577
28;240414;103578
28;240414;103579
28;240415;103580
28;240415;103581
28;240415;103582
28;240415;103583
28;240415;103584
28;240415;103585
28;240416;103586
28;240416;103587
28;240416;103588
28;240416;103589
28;240601;103666
28;240601;103667
28;240601;103668
28;240601;103669
28;240601;103670
28;240601;103671
28;240601;103672
28;240601;103673
28;240601;103674
28;240601;103675
28;240601;103676
28;240601;103677
28;240601;103678
28;240601;103679
28;240601;103680
28;240601;103681
28;240602;103682
28;240602;103683
28;240602;103684
28;240602;103685
28;240602;103686
28;240602;103687
28;240602;103688
28;240602;103689
28;240602;103690
28;240603;103691
28;240603;103692
28;240603;103693
28;240603;103694
28;240603;103695
28;240604;103696
28;240604;103697
28;240604;103698
28;240604;103699
28;240604;103700
28;240604;103701
28;240604;103702
28;240604;103703
28;240604;103704
28;240604;103705
28;240605;103706
28;240605;103707
28;240605;103708
28;240605;103709
28;240605;103710
28;240605;103711
28;240605;103712
28;240606;103713
28;240606;103714
28;240606;103715
28;240606;103716
28;240607;103717
28;240607;103718
28;240607;103719
28;240607;103720
28;240607;103721
28;240607;103722
28;240608;103723
28;240608;103724
28;240608;103725
28;240608;103726
28;240609;103727
28;240609;103728
28;240609;103729
28;240609;103730
28;240609;103731
28;240609;103732
28;240609;103733
28;240609;103734
28;240609;103735
28;240609;103736
28;240701;103737
28;240701;103738
28;240701;103739
28;240701;103740
28;240701;103741
28;240701;103742
28;240701;103743
28;240701;103744
28;240701;103745
28;240701;103746
28;240701;103747
28;240701;103748
28;240701;103749
28;240701;103750
28;240701;103751
28;240701;103752
28;240701;103753
28;240701;103754
28;240702;103755
28;240702;103756
28;240703;103757
28;240703;103758
28;240703;103759
28;240703;103760
28;240703;103761
28;240703;103762
28;240704;103763
28;240704;103764
28;240704;103765
28;240704;103766
28;240704;103767
28;240705;103768
28;240705;103769
28;240705;103770
28;240705;103771
28;240705;103772
28;240705;103773
28;240705;103774
28;240706;103775
28;240706;103776
28;240706;103777
28;240706;103778
28;240706;103779
28;240706;103780
28;240707;103781
28;240707;103782
28;240707;103783
28;240707;103784
28;240707;103785
28;240707;103786
28;240708;103787
28;240708;103788
28;240708;103789
28;240708;103790
28;240708;103791
28;240708;103792
28;240708;103793
28;240708;103794
28;240708;103795
28;240708;103796
28;240901;103867
28;240901;103868
28;240901;103869
28;240901;103870
28;240901;103871
28;240901;103872
28;240901;103873
28;240901;103874
28;240901;103875
28;240901;103876
28;240901;103877
28;240901;103878
28;240901;103879
28;240901;103880
28;240901;103881
28;240901;103882
28;240901;103883
28;240901;103884
28;240901;103885
28;240901;103886
28;240901;103887
28;240901;103888
28;240902;103889
28;240902;103890
28;240902;103891
28;240902;103892
28;240902;103893
28;240902;103894
28;240902;103895
28;240902;103896
28;240902;103897
28;240902;103898
28;240902;103899
28;240903;103900
28;240903;103901
28;240903;103902
28;240903;103903
28;240903;103904
28;240903;103905
28;240904;103906
28;240904;103907
28;240904;103908
28;240904;103909
28;240904;103910
28;240904;103911
28;240904;103912
28;240905;103913
28;240905;103914
28;240905;103915
28;240905;103916
28;240905;103917
28;240905;103918
28;240905;103919
28;240905;103920
28;240905;103921
28;246401;104788
28;246401;104789
28;246401;104790
28;246401;104791
28;246401;104792
28;246401;104793
28;246401;104794
28;246401;104795
28;246401;104796
28;246401;104797
28;246401;104798
28;246401;104799
28;246401;104800
28;246401;104801
28;246401;104802
28;246401;104803
28;246401;104804
28;246401;104805
28;246401;104806
28;246401;104807
28;246401;104808
28;246401;104809
28;246401;104810
28;246401;104811
28;246401;104812
28;246401;104813
28;246401;104814
28;246401;104815
28;246401;104816
28;246401;104817
28;246401;104818
28;246401;104819
28;246401;104820
28;246401;104821
28;246401;104822
28;246401;104823
28;246401;104824
28;246401;104825
28;246401;104826
28;246401;104827
28;246401;104828
28;246401;104829
28;246401;104830
28;246401;104831
28;246401;104832
28;246401;104833
28;246401;104834
28;246401;104835
28;246401;104836
28;246401;104837
28;246401;104838
28;246401;104839
28;246401;104840
28;246401;104841
28;246401;104842
28;246401;104843
28;246401;104844
28;246401;104845
28;246401;104846
28;246401;104847
28;246401;104848
28;246401;104849
28;246401;104850
28;246401;104851
28;246401;104852
28;246401;104853
28;246401;104854
28;246401;104855
28;246401;104856
28;246401;104857
28;246401;104858
28;246401;104859
28;246401;104860
28;246401;104861
28;246401;104862
28;246401;104863
28;246401;104864
28;246401;104865
28;246401;104866
28;246401;104867
28;246401;104868
28;246401;104869
28;246401;104870
28;246401;104871
28;246401;104872
28;246401;104873
28;246401;104874
28;246401;104875
28;246401;104876
28;246401;104877
28;246401;104878
28;246401;104879
28;246401;104880
28;246401;104881
28;246401;104882
28;246401;104883
28;246401;104884
28;246401;104885
28;246401;104886
28;246401;104887
28;246401;104888
28;246401;104889
28;246401;104890
28;246401;104891
28;246401;104892
28;246401;104893
28;246401;104894
28;246401;104895
28;246401;104896
28;246401;104897
28;246401;104898
28;246401;104899
28;246401;104900
28;246401;104901
28;246401;104902
28;246401;104903
28;246401;104904
28;246401;104905
28;246401;104906
28;246401;104907
28;246401;104908
28;246401;104909
28;246401;104910
28;246401;104911
28;246401;104912
28;246401;104913
28;246401;104914
28;246401;104915
28;246401;104916
28;246401;104917
28;246401;104918
28;246401;104919
28;246401;104920
28;246401;104921
28;246401;104922
28;246401;104923
29;240501;103590
29;240501;103591
29;240501;103592
29;240501;103593
29;240501;103594
29;240501;103595
29;240501;103596
29;240501;103597
29;240501;103598
29;240501;103599
29;240501;103600
29;240501;103601
29;240501;103602
29;240501;103603
29;240501;103604
29;240501;103605
29;240501;103606
29;240501;103607
29;240501;103608
29;240501;103609
29;240501;103610
29;240501;103611
29;240502;103612
29;240502;103613
29;240502;103614
29;240502;103615
29;240502;103616
29;240502;103617
29;240502;103618
29;240502;103619
29;240502;103620
29;240503;103621
29;240503;103622
29;240503;103623
29;240503;103624
29;240503;103625
29;240503;103626
29;240504;103627
29;240504;103628
29;240504;103629
29;240504;103630
29;240504;103631
29;240504;103632
29;240504;103633
29;240504;103634
29;240505;103635
29;240505;103636
29;240505;103637
29;240505;103638
29;240505;103639
29;240505;103640
29;240505;103641
29;240505;103642
29;240505;103643
29;240505;103644
29;240506;103645
29;240506;103646
29;240506;103647
29;240506;103648
29;240506;103649
29;240506;103650
29;240506;103651
29;240506;103652
29;240506;103653
29;240507;103654
29;240507;103655
29;240507;103656
29;240507;103657
29;240507;103658
29;240507;103659
29;240507;103660
29;240507;103661
29;240508;103662
29;240508;103663
29;240508;103664
29;240508;103665
29;241301;104117
29;241301;104118
29;241301;104119
29;241301;104120
29;241301;104121
29;241302;104122
29;241302;104123
29;241302;104124
29;241302;104125
29;241302;104126
29;241303;104127
29;241303;104128
29;241303;104129
29;241303;104130
29;241303;104131
29;241303;104132
29;241303;104133
29;241303;104134
29;241303;104135
29;241303;104136
29;241303;104137
29;241303;104138
29;241303;104139
29;241303;104140
29;241303;104141
29;241304;104142
29;241304;104143
29;241304;104144
29;241304;104145
29;241304;104146
29;241304;104147
29;241304;104148
29;241304;104149
29;241304;104150
29;241304;104151
29;241304;104152
29;241304;104153
29;241304;104154
29;241304;104155
29;241304;104156
29;241304;104157
29;241304;104158
29;241304;104159
29;241304;104160
29;241304;104161
29;241304;104162
29;241304;104163
29;241304;104164
29;241304;104165
29;241304;104166
29;241304;104167
29;241304;104168
29;241304;104169
29;241304;104170
29;241304;104171
29;241304;104172
29;241304;104173
29;241304;104174
29;241305;104175
29;241305;104176
29;241305;104177
29;241305;104178
29;241306;104179
29;241306;104180
29;241306;104181
29;241306;104182
29;241307;104183
29;241307;104184
29;241307;104185
29;241307;104186
29;241307;104187
29;241307;104188
29;241308;104189
29;241308;104190
29;241308;104191
29;241308;104192
29;241308;104193
29;241308;104194
29;241308;104195
29;241308;104196
29;241308;104197
29;241309;104198
29;241309;104199
29;241309;104200
29;241309;104201
29;241309;104202
29;241309;104203
29;241309;104204
29;241309;104205
29;241309;104206
29;241309;104207
29;241309;104208
29;241309;104209
29;246201;104644
29;246201;104645
29;246201;104646
29;246201;104647
29;246201;104648
29;246201;104649
29;246201;104650
29;246201;104651
29;246201;104652
29;246201;104653
29;246201;104654
29;246201;104655
29;246201;104656
29;246201;104657
29;246201;104658
29;246201;104659
29;246201;104660
29;246201;104661
29;246201;104662
29;246201;104663
29;246201;104664
29;246201;104665
29;246201;104666
29;246201;104667
29;246201;104668
29;246201;104669
29;246201;104670
29;246201;104671
29;246201;104672
29;246201;104673
29;246201;104674
29;246201;104675
29;246201;104676
29;246201;104677
29;246201;104678
29;246201;104679
29;246201;104680
29;246201;104681
29;246201;104682
29;246201;104683
29;246201;104684
29;246201;104685
29;246201;104686
29;246201;104687
29;246201;104688
29;246201;104689
29;246201;104690
29;246201;104691
29;246201;104692
29;246201;104693
29;246201;104694
29;246201;104695
29;246201;104696
29;246201;104697
29;246201;104698
29;246201;104699
29;246201;104700
29;246201;104701
29;246201;104702
29;246201;104703
29;246201;104704
29;246201;104705
29;246201;104706
29;246201;104707
29;246201;104708
29;246201;104709
29;246201;104710
29;246201;104711
29;246201;104712
29;246201;104713
29;246201;104714
29;246201;104715
29;246201;104716
29;246201;104717
29;246201;104718
29;246201;104719
29;246201;104720
29;246201;104721
29;246201;104722
29;246201;104723
29;246601;104991
29;246601;104992
29;246601;104993
29;246601;104994
29;246601;104995
29;246601;104996
29;246601;104997
29;246601;104998
29;246601;104999
29;246601;105000
29;246601;105001
29;246601;105002
29;246601;105003
29;246601;105004
29;246601;105005
29;246601;105006
29;246601;105007
29;246601;105008
29;246601;105009
29;246601;105010
29;246601;105011
29;246601;105012
29;246601;105013
29;246601;105014
29;246601;105015
29;246601;105016
29;246601;105017
29;246601;105018
29;246601;105019
29;246601;105020
29;246601;105021
29;246601;105022
29;246601;105023
29;246601;105024
29;246601;105025
29;246601;105026
29;246601;105027
29;246601;105028
29;246601;105029
29;246601;105030
29;246601;105031
29;246601;105032
29;246601;105033
29;246601;105034
29;246601;105035
29;246601;105036
29;246601;105037
29;246601;105038
29;246601;105039
29;246601;105040
29;246601;105041
29;246601;105042
29;246601;105043
29;246601;105044
29;246601;105045
29;246601;105046
29;246601;105047
29;246601;105048
29;246601;105049
29;246601;105050
29;246601;105051
29;246601;105052
29;246601;105053
29;246601;105054
29;246601;105055
29;246601;105056
29;246601;105057
29;246601;105058
29;246601;105059
29;246601;105060
29;246601;105061
29;246601;105062
29;246601;105063
29;246601;105064
29;246601;105065
29;246601;105066
29;246601;105067
29;246601;105068
29;246601;105069
29;246601;105070
29;246601;105071
29;246601;105072
29;246601;105073
29;246601;105074
29;246601;105075
29;246601;105076
29;246601;105077
29;246601;105078
29;246601;105079
29;246601;105080
29;246601;105081
29;246601;105082
29;246601;105083
29;246601;105084
29;246601;105085
29;246601;105086
29;246601;105087
29;246601;105088
29;246601;105089
29;246601;105090
29;246601;105091
29;246601;105092
29;246601;105093
29;246601;105094
29;246601;105095
29;246601;105096
29;246601;105097
29;246601;105098
29;246601;105099
29;246601;105100
29;246601;105101
29;246601;105102
29;246601;105103
29;246601;105104
29;246601;105105
29;246601;105106
29;246601;105107
29;246601;105108
29;246601;105109
29;246601;105110
29;247801;105842
29;247801;105843
29;247801;105844
29;247801;105845
29;247801;105846
29;247801;105847
29;247801;105848
29;247801;105849
29;247801;105850
29;247801;105851
29;247801;105852
29;247801;105853
29;247801;105854
29;247801;105855
29;247801;105856
29;247801;105857
29;247801;105858
29;247801;105859
29;247801;105860
29;247801;105861
29;247801;105862
29;247801;105863
29;247801;105864
29;247801;105865
29;247801;105866
29;247801;105867
29;247801;105868
29;247801;105869
29;247801;105870
29;247801;105871
29;247801;105872
29;247801;105873
29;247801;105874
29;247801;105875
29;247801;105876
29;247801;105877
29;247801;105878
29;247801;105879
29;247801;105880
29;247801;105881
29;247801;105882
29;247801;105883
29;247801;105884
29;247801;105885
29;247801;105886
29;247801;105887
29;247801;105888
29;247801;105889
29;247801;105890
29;247801;105891
29;247801;105892
29;247801;105893
29;247801;105894
29;247801;105895
29;247801;105896
29;247801;105897
29;247801;105898
29;247801;105899
29;247801;105900
29;247801;105901
29;247801;105902
29;247801;105903
29;247801;105904
29;247801;105905
29;247801;105906
29;247801;105907
29;247801;105908
29;247801;105909
29;247801;105910
29;247801;105911
29;247801;105912
29;247801;105913
29;247801;105914
29;247801;105915
29;247801;105916
29;247801;105917
29;247801;105918
29;247801;105919
29;247801;105920
29;247801;105921
29;247801;105922
29;247801;105923
29;247801;105924
29;247801;105925
29;247801;105926
29;247801;105927
29;247801;105928
29;247801;105929
29;247801;105930
29;247801;105931
29;247801;105932
3;020401;83779
3;020401;83780
3;020401;83781
3;020401;83782
3;020401;83783
3;020401;83784
3;020401;83785
3;020401;83786
3;020401;83787
3;020401;83788
3;020401;83789
3;020401;83790
3;020401;83791
3;020401;83792
3;020402;83793
3;020402;83794
3;020402;83795
3;020403;83796
3;020403;83797
3;020403;83798
3;020403;83799
3;020404;83800
3;020404;83801
3;020404;83802
3;020404;83803
3;020404;83804
3;021301;84284
3;021301;84285
3;021301;84286
3;021302;84287
3;021302;84288
3;021302;84289
3;021302;84290
3;021302;84291
3;021303;84292
3;021303;84293
3;021303;84294
3;021303;84295
3;021303;84296
3;021303;84297
3;021303;84298
3;021303;84299
3;021303;84300
3;021303;84301
3;021303;84302
3;021303;84303
3;021303;84304
3;021303;84305
3;021303;84306
3;021303;84307
3;021303;84308
3;021303;84309
3;021303;84310
3;021303;84311
3;021303;84312
3;021303;84313
3;021401;84314
3;021401;84315
3;021401;84316
3;021401;84317
3;021401;84318
3;021401;84319
3;021401;84320
3;021401;84321
3;021401;84322
3;021401;84323
3;021401;84324
3;021401;84325
3;021401;84326
3;021401;84327
3;021401;84328
3;021401;84329
3;021401;84330
3;021401;84331
3;021401;84332
3;021401;84333
3;021401;84334
3;021401;84335
3;021401;84336
3;021402;84337
3;021402;84338
3;021402;84339
3;021402;84340
3;021402;84341
3;021402;84342
3;021402;84343
3;021403;84344
3;021403;84345
3;021403;84346
3;021404;84347
3;021404;84348
3;021404;84349
3;021405;84350
3;021405;84351
3;021405;84352
3;021405;84353
3;021406;84354
3;021406;84355
3;021406;84356
3;021406;84357
3;021406;84358
3;021406;84359
3;021406;84360
3;021406;84361
3;021407;84362
3;021407;84363
3;021407;84364
3;021407;84365
3;021407;84366
3;021407;84367
3;021407;84368
3;021407;84369
3;021407;84370
3;021407;84371
3;021408;84372
3;021408;84373
3;021408;84374
3;021408;84375
3;021408;84376
3;021408;84377
3;021501;84378
3;021501;84379
3;021501;84380
3;021501;84381
3;021501;84382
3;021501;84383
3;021501;84384
3;021501;84385
3;021501;84386
3;021501;84387
3;021501;84388
3;021501;84389
3;021501;84390
3;021501;84391
3;021501;84392
3;021501;84393
3;021501;84394
3;021501;84395
3;021501;84396
3;021502;84397
3;021502;84398
3;021502;84399
3;021502;84400
3;021502;84401
3;021502;84402
3;021503;84403
3;021503;84404
3;021503;84405
3;021503;84406
3;021503;84407
3;021503;84408
3;021503;84409
3;021503;84410
3;021503;84411
3;021503;84412
3;021503;84413
3;021503;84414
3;021503;84415
3;021504;84416
3;021504;84417
3;021504;84418
3;021504;84419
3;021504;84420
3;021504;84421
3;021504;84422
3;021504;84423
3;021504;84424
3;021504;84425
3;021504;84426
3;021504;84427
3;021701;84473
3;021701;84474
3;021701;84475
3;021702;84476
3;021702;84477
3;021702;84478
3;021702;84479
3;021702;84480
3;021703;84481
3;021703;84482
3;021703;84483
3;021703;84484
3;021703;84485
3;021703;84486
3;021704;84487
3;021704;84488
3;021704;84489
3;021704;84490
3;021704;84491
3;021704;84492
3;021704;84493
3;021704;84494
3;021704;84495
3;021704;84496
3;021704;84497
3;021704;84498
3;021704;84499
3;021704;84500
3;021704;84501
3;021704;84502
3;021705;84503
3;021705;84504
3;021705;84505
3;021705;84506
3;021705;84507
3;021801;84508
3;021801;84509
3;021801;84510
3;021801;84511
3;021802;84512
3;021802;84513
3;021802;84514
3;021802;84515
3;021803;84516
3;021803;84517
3;021803;84518
3;021803;84519
3;021803;84520
3;021803;84521
3;021803;84522
3;021803;84523
3;021804;84524
3;021804;84525
3;021804;84526
3;021804;84527
3;021804;84528
3;021804;84529
3;021804;84530
3;021804;84531
3;021804;84532
3;021805;84533
3;021805;84534
3;021805;84535
3;021805;84536
3;022001;84650
3;022001;84651
3;022001;84652
3;022001;84653
3;022001;84654
3;022001;84655
3;022001;84656
3;022001;84657
3;022001;84658
3;022001;84659
3;022001;84660
3;022001;84661
3;022001;84662
3;022001;84663
3;022001;84664
3;022002;84665
3;022002;84666
3;022002;84667
3;022002;84668
3;022002;84669
3;022003;84670
3;022003;84671
3;022003;84672
3;022003;84673
3;022003;84674
3;022003;84675
3;022003;84676
3;022003;84677
3;022003;84678
3;022003;84679
3;022003;84680
3;022003;84681
3;022003;84682
3;022003;84683
3;022003;84684
3;022003;84685
3;022003;84686
3;022004;84687
3;022004;84688
3;022004;84689
3;022004;84690
3;022005;84691
3;022005;84692
3;022005;84693
3;022006;84694
3;022006;84695
3;022006;84696
3;022006;84697
3;022006;84698
3;022006;84699
3;022006;84700
3;022006;84701
3;022006;84702
3;022006;84703
3;022201;84754
3;022201;84755
3;022201;84756
3;022201;84757
3;022201;84758
3;022201;84759
3;022201;84760
3;022201;84761
3;022201;84762
3;022201;84763
3;022201;84764
3;022202;84765
3;022202;84766
3;022202;84767
3;022202;84768
3;022202;84769
3;022202;84770
3;022202;84771
3;022203;84772
3;022203;84773
3;022203;84774
3;022203;84775
3;022203;84776
3;022203;84777
3;022203;84778
3;022203;84779
3;022203;84780
3;022203;84781
3;022203;84782
3;022203;84783
3;022203;84784
3;022203;84785
3;022203;84786
3;022203;84787
3;022301;84788
3;022301;84789
3;022301;84790
3;022301;84791
3;022301;84792
3;022301;84793
3;022301;84794
3;022302;84795
3;022302;84796
3;022302;84797
3;022302;84798
3;022302;84799
3;022302;84800
3;022302;84801
3;022302;84802
3;022302;84803
3;022302;84804
3;022302;84805
3;022302;84806
3;022302;84807
3;022302;84808
3;022302;84809
3;022302;84810
3;022302;84811
3;022302;84812
3;022302;84813
3;022303;84814
3;022303;84815
3;022304;84816
3;022304;84817
3;022304;84818
3;022304;84819
3;022304;84820
3;022304;84821
3;022304;84822
3;022304;84823
3;022304;84824
3;022304;84825
3;022304;84826
3;022305;84827
3;022305;84828
3;022305;84829
3;022305;84830
3;022305;84831
3;022305;84832
3;022305;84833
3;022305;84834
3;022305;84835
3;022305;84836
3;022305;84837
3;022305;84838
3;022306;84839
3;022306;84840
3;022306;84841
3;022306;84842
3;022307;84843
3;022307;84844
3;022307;84845
3;022307;84846
3;022307;84847
3;022307;84848
3;022308;84849
3;022308;84850
3;022308;84851
3;022308;84852
3;022308;84853
3;022308;84854
3;022308;84855
3;022308;84856
3;022308;84857
3;022308;84858
3;022308;84859
3;022308;84860
3;022308;84861
3;022308;84862
3;022308;84863
3;022308;84864
3;022308;84865
3;022309;84866
3;022309;84867
3;022309;84868
3;022309;84869
3;022309;84870
3;022309;84871
3;022309;84872
30;240801;103797
30;240801;103798
30;240801;103799
30;240801;103800
30;240801;103801
30;240801;103802
30;240801;103803
30;240801;103804
30;240801;103805
30;240801;103806
30;240801;103807
30;240801;103808
30;240801;103809
30;240801;103810
30;240801;103811
30;240801;103812
30;240801;103813
30;240801;103814
30;240801;103815
30;240801;103816
30;240801;103817
30;240802;103818
30;240802;103819
30;240802;103820
30;240802;103821
30;240802;103822
30;240802;103823
30;240802;103824
30;240802;103825
30;240802;103826
30;240802;103827
30;240802;103828
30;240802;103829
30;240802;103830
30;240802;103831
30;240802;103832
30;240802;103833
30;240802;103834
30;240802;103835
30;240802;103836
30;240802;103837
30;240802;103838
30;240802;103839
30;240802;103840
30;240802;103841
30;240803;103842
30;240803;103843
30;240803;103844
30;240803;103845
30;240803;103846
30;240803;103847
30;240803;103848
30;240803;103849
30;240803;103850
30;240803;103851
30;240803;103852
30;240803;103853
30;240803;103854
30;240803;103855
30;240803;103856
30;240803;103857
30;240804;103858
30;240804;103859
30;240804;103860
30;240805;103861
30;240805;103862
30;240805;103863
30;240805;103864
30;240805;103865
30;240805;103866
30;241101;103998
30;241101;103999
30;241101;104000
30;241101;104001
30;241101;104002
30;241101;104003
30;241101;104004
30;241101;104005
30;241101;104006
30;241101;104007
30;241101;104008
30;241101;104009
30;241101;104010
30;241101;104011
30;241101;104012
30;241101;104013
30;241101;104014
30;241101;104015
30;241101;104016
30;241101;104017
30;241101;104018
30;241101;104019
30;241101;104020
30;241101;104021
30;241101;104022
30;241101;104023
30;241101;104024
30;241101;104025
30;241102;104026
30;241102;104027
30;241102;104028
30;241102;104029
30;241102;104030
30;241103;104031
30;241103;104032
30;241103;104033
30;241103;104034
30;241103;104035
30;241103;104036
30;241104;104037
30;241104;104038
30;241104;104039
30;241104;104040
30;241104;104041
30;241104;104042
30;241104;104043
30;241105;104044
30;241105;104045
30;241105;104046
30;241105;104047
30;241105;104048
30;241105;104049
30;241106;104050
30;241106;104051
30;241106;104052
30;241106;104053
30;241106;104054
30;241106;104055
30;241106;104056
30;241106;104057
30;241107;104058
30;241107;104059
30;241107;104060
30;241107;104061
30;241107;104062
30;241107;104063
30;241108;104064
30;241108;104065
30;241108;104066
30;241108;104067
30;241108;104068
30;241201;104069
30;241201;104070
30;241201;104071
30;241201;104072
30;241201;104073
30;241201;104074
30;241201;104075
30;241201;104076
30;241201;104077
30;241201;104078
30;241201;104079
30;241201;104080
30;241201;104081
30;241201;104082
30;241201;104083
30;241201;104084
30;241201;104085
30;241201;104086
30;241201;104087
30;241201;104088
30;241201;104089
30;241202;104090
30;241202;104091
30;241202;104092
30;241202;104093
30;241202;104094
30;241202;104095
30;241202;104096
30;241203;104097
30;241203;104098
30;241203;104099
30;241204;104100
30;241204;104101
30;241204;104102
30;241204;104103
30;241204;104104
30;241204;104105
30;241204;104106
30;241204;104107
30;241204;104108
30;241204;104109
30;241204;104110
30;241205;104111
30;241205;104112
30;241205;104113
30;241205;104114
30;241205;104115
30;241205;104116
30;241501;104251
30;241501;104252
30;241501;104253
30;241501;104254
30;241501;104255
30;241502;104256
30;241502;104257
30;241502;104258
30;241502;104259
30;241502;104260
30;241502;104261
30;241502;104262
30;241502;104263
30;241502;104264
30;241502;104265
30;241503;104266
30;241503;104267
30;241503;104268
30;241503;104269
30;241503;104270
30;241503;104271
30;241503;104272
30;241503;104273
30;241503;104274
30;241503;104275
30;241503;104276
30;241503;104277
30;241503;104278
30;241504;104279
30;241504;104280
30;241504;104281
30;241504;104282
30;241504;104283
30;241504;104284
30;241504;104285
30;241504;104286
30;241504;104287
30;241504;104288
30;241504;104289
30;241504;104290
30;241504;104291
30;241504;104292
30;241504;104293
30;241504;104294
30;241504;104295
30;241504;104296
30;241504;104297
30;241504;104298
30;241504;104299
30;241504;104300
30;241504;104301
30;241504;104302
30;241504;104303
30;241505;104304
30;241505;104305
30;241505;104306
30;241505;104307
30;241505;104308
30;241505;104309
30;241505;104310
30;241505;104311
30;241505;104312
30;241505;104313
30;241505;104314
30;241505;104315
30;241505;104316
30;241505;104317
30;241505;104318
30;241505;104319
30;241506;104320
30;241506;104321
30;241506;104322
30;241506;104323
30;241506;104324
30;241506;104325
30;241506;104326
30;241506;104327
30;241506;104328
30;241506;104329
30;241506;104330
30;241506;104331
30;241506;104332
30;241506;104333
30;241506;104334
30;241507;104335
30;241507;104336
30;241507;104337
