KORWIN:
2 100106 KORWIN   650 28.175 (Rusiec)
0 149901 KORWIN 21757 12.542 (zagranica*)
0 229901 KORWIN    15 11.628 (statki gdańsk*)
2 022105 KORWIN   292 10.111 (Głuszyca)
2 141403 KWW Zb    21  0.955 (Leoncin)
2 221508 KWW Zb    35  0.955 (Łęczyce)
2 281003 KWW Zb    20  0.952 (Mrągowo)
2 021303 KWW Zb    79  0.949 (Milicz)
1 143401 KWW Zb    98  0.949 (Kobyłka)
2 221406 KWW Zb    42  0.948 (Tczew)
2 181108 KWW Zb    47  0.947 (Radomyśl Wielki)
2 040704 KWW Zb    35  0.944 (Inowrocław)
2 301502 KWW Zb    26  0.944 (Lwówek)
2 140906 KWW Zb    14  0.943 (Solec nad Wisłą)
2 221203 KWW Zb    23  0.943 (Dębnica Kaszubska)
2 181607 KWW Zb    29  0.942 (Hyżne)
2 280806 KWW Zb     9  0.941 (Srokowo)
2 141402 KWW Zb    42  0.940 (Czosnów)
2 081104 KWW Zb    18  0.938 (Jasień)
2 220302 KWW Zb    29  0.938 (Czarne)
2 142507 KWW Zb    44  0.938 (Kowala)
2 280608 KWW Zb    14  0.936 (Ryn)
2 041411 KWW Zb    15  0.935 (Warlubie)
2 281508 KWW Zb    67  0.932 (Morąg)
2 040606 KWW Zb     9  0.931 (Świecie nad Osą)
2 143206 KWW Zb    95  0.929 (Ożarów Mazowiecki)
2 021402 KWW Zb    28  0.927 (Bierutów)
2 021504 KWW Zb    51  0.925 (Oława)
2 200204 KWW Zb    16  0.923 (Gródek)
2 143202 KWW Zb    50  0.921 (Izabelin)
2 200509 KWW Zb    11  0.919 (Narewka)
2 041704 KWW Zb    12  0.914 (Płużnica)
2 021503 KWW Zb    80  0.913 (Jelcz-Laskowice)
2 221510 KWW Zb    78  0.913 (Wejherowo)
1 143403 KWW Zb   133  0.910 (Ząbki)
2 281406 KWW Zb    18  0.908 (Jeziorany)
2 220702 KWW Zb    17  0.906 (Gardeja)
2 221104 KWW Zb    56  0.905 (Władysławowo)
2 281801 KWW Zb     8  0.903 (Banie Mazurskie)
2 220305 KWW Zb     9  0.903 (Koczała)
2 220906 KWW Zb     8  0.899 (Miłoradz)
2 140104 KWW Zb    16  0.897 (Stara Błotnica)
2 301505 KWW Zb    54  0.897 (Opalenica)
2 281504 KWW Zb    10  0.896 (Łukta)
1 141401 KWW Zb   103  0.896 (Nowy Dwór Mazowiecki)
2 040808 KWW Zb    12  0.894 (Tłuchowo)
2 281602 KWW Zb    24  0.894 (Orzysz)
2 181501 KWW Zb    29  0.893 (Iwierzyce)
1 220201 KWW Zb   136  0.888 (Chojnice)
2 300404 KWW Zb    19  0.888 (Pępowo)
2 140606 KWW Zb    16  0.888 (Jasieniec)
2 281306 KWW Zb     8  0.884 (Wieliczki)
2 221507 KWW Zb    46  0.884 (Luzino)
2 300501 KWW Zb    14  0.882 (Granowo)
2 300709 KWW Zb    21  0.881 (Stawiszyn)
2 240703 KWW Zb    19  0.879 (Ciasna)
2 221604 KWW Zb    12  0.877 (Stary Targ)
2 200605 KWW Zb    16  0.876 (Stawiski)
2 220106 KWW Zb    50  0.874 (Miastko)
2 041507 KWW Zb    48  0.874 (Obrowo)
2 081202 KWW Zb    13  0.874 (Szlichtyngowa)
2 142106 KWW Zb    91  0.874 (Raszyn)
2 281509 KWW Zb    38  0.873 (Ostróda)
2 121113 KWW Zb    13  0.872 (Spytkowice)
2 180604 KWW Zb    19  0.872 (Niwiska)
2 141708 KWW Zb    49  0.870 (Wiązowna)
2 100407 KWW Zb    11  0.870 (Świnice Warckie)
2 140802 KWW Zb    72  0.867 (Jabłonna)
2 041002 KWW Zb    23  0.865 (Mrocza)
2 040404 KWW Zb    13  0.865 (Lisewo)
2 080909 KWW Zb    12  0.865 (Zabór)
2 101804 KWW Zb    14  0.864 (Lututów)
2 081009 KWW Zb    17  0.863 (Żagań)
2 220706 KWW Zb    14  0.863 (Sadlinki)
2 080603 KWW Zb    10  0.863 (Stare Kurowo)
2 142308 KWW Zb    17  0.861 (Wieniawa)
2 040708 KWW Zb    12  0.860 (Rojewo)
2 020402 KWW Zb     7  0.860 (Jemielno)
2 220803 KWW Zb    19  0.860 (Cewice)
2 041508 KWW Zb    16  0.859 (Wielka Nieszawka)
2 101411 KWW Zb    21  0.858 (Złoczew)
2 220304 KWW Zb    20  0.856 (Debrzno)
2 302201 KWW Zb    22  0.856 (Bojanowo)
2 300502 KWW Zb    59  0.856 (Grodzisk Wielkopolski)
2 300103 KWW Zb    17  0.856 (Chodzież)
2 080206 KWW Zb    51  0.855 (Krosno Odrzańskie)
1 221103 KWW Zb    37  0.854 (Puck)
2 302405 KWW Zb    13  0.851 (Ostroróg)
2 220102 KWW Zb    77  0.850 (Bytów)
2 080305 KWW Zb    34  0.849 (Skwierzyna)
2 181502 KWW Zb    21  0.848 (Ostrów)
2 180704 KWW Zb    46  0.847 (Jedlicze)
2 221309 KWW Zb    37  0.847 (Skarszewy)
2 260507 KWW Zb    11  0.845 (Smyków)
1 220401 KWW Zb   103  0.844 (Pruszcz Gdański)
2 041904 KWW Zb    25  0.843 (Łabiszyn)
2 080205 KWW Zb    15  0.843 (Gubin)
2 300208 KWW Zb    32  0.841 (Wieleń)
2 301501 KWW Zb    14  0.840 (Kuślin)
2 021701 KWW Zb    16  0.839 (Borów)
1 220301 KWW Zb    46  0.838 (Człuchów)
1 220901 KWW Zb   117  0.837 (Malbork)
1 040801 KWW Zb    40  0.837 (Lipno)
2 080105 KWW Zb    16  0.835 (Lubiszyn)
2 041404 KWW Zb    20  0.834 (Jeżewo)
2 021406 KWW Zb    33  0.833 (Oleśnica)
2 240706 KWW Zb    37  0.831 (Koszęcin)
2 041509 KWW Zb    38  0.831 (Zławieś Wielka)
2 181103 KWW Zb    20  0.831 (Czermin)
2 220307 KWW Zb     8  0.829 (Rzeczenica)
2 080906 KWW Zb    77  0.825 (Sulechów)
1 221503 KWW Zb   162  0.824 (Wejherowo)
2 301307 KWW Zb    26  0.823 (Włoszakowice)
2 220405 KWW Zb    15  0.823 (Przywidz)
2 041502 KWW Zb    22  0.823 (Chełmża)
2 143412 KWW Zb   189  0.820 (Wołomin)
2 080204 KWW Zb    11  0.820 (Dąbie)
2 041705 KWW Zb    19  0.819 (Wąbrzeźno)
2 100301 KWW Zb    15  0.817 (Buczek)
2 221402 KWW Zb    36  0.817 (Gniew)
2 180908 KWW Zb    10  0.817 (Wielkie Oczy)
2 040301 KWW Zb    66  0.816 (Białe Błota)
2 200606 KWW Zb    13  0.816 (Turośl)
2 100405 KWW Zb    23  0.815 (Łęczyca)
2 080306 KWW Zb    16  0.814 (Trzciel)
2 281407 KWW Zb    20  0.814 (Jonkowo)
2 080904 KWW Zb    15  0.813 (Kargowa)
1 280801 KWW Zb    78  0.813 (Kętrzyn)
2 300407 KWW Zb    17  0.813 (Poniec)
2 303102 KWW Zb    27  0.812 (Jastrowie)
2 141806 KWW Zb    38  0.811 (Tarczyn)
2 141801 KWW Zb    86  0.811 (Góra Kalwaria)
2 302804 KWW Zb    14  0.810 (Mieścisko)
1 080401 KWW Zb   117  0.809 (Nowa Sól)
2 260407 KWW Zb    17  0.809 (Łagów)
2 021302 KWW Zb    20  0.809 (Krośnice)
2 280902 KWW Zb     8  0.808 (Kiwity)
2 142511 KWW Zb    27  0.806 (Wierzbica)
2 240602 KWW Zb    28  0.806 (Krzepice)
2 301601 KWW Zb   100  0.805 (Oborniki)
2 101806 KWW Zb    14  0.805 (Sokolniki)
2 220408 KWW Zb    24  0.805 (Trąbki Wielkie)
2 022002 KWW Zb    23  0.804 (Prusice)
2 300504 KWW Zb    31  0.802 (Rakoniewice)
2 143407 KWW Zb    30  0.798 (Klembów)
2 141706 KWW Zb    12  0.798 (Osieck)
2 240406 KWW Zb    26  0.797 (Koniecpol)
2 141404 KWW Zb    52  0.797 (Nasielsk)
2 140705 KWW Zb    99  0.797 (Kozienice)
2 280305 KWW Zb    12  0.795 (Płośnica)
2 143409 KWW Zb    83  0.795 (Radzymin)
2 022005 KWW Zb    14  0.795 (Zawonia)
2 221405 KWW Zb    12  0.794 (Subkowy)
2 240609 KWW Zb    49  0.794 (Wręczyca Wielka)
2 303105 KWW Zb    19  0.794 (Okonek)
2 240904 KWW Zb    35  0.794 (Poraj)
2 021408 KWW Zb    34  0.792 (Twardogóra)
2 201304 KWW Zb    15  0.792 (Klukowo)
2 302406 KWW Zb    35  0.791 (Pniewy)
2 220805 KWW Zb    12  0.791 (Wicko)
1 143402 KWW Zb   100  0.791 (Marki)
2 041408 KWW Zb    26  0.790 (Pruszcz)
2 143410 KWW Zb     7  0.790 (Strachówka)
2 022302 KWW Zb    95  0.790 (Długołęka)
2 142105 KWW Zb    49  0.788 (Nadarzyn)
2 301603 KWW Zb    17  0.787 (Ryczywół)
2 280401 KWW Zb    16  0.787 (Elbląg)
2 081108 KWW Zb    12  0.785 (Trzebiel)
2 040505 KWW Zb    10  0.785 (Radomin)
2 146301 KWW Zb   719  0.783 (Radom)
2 101405 KWW Zb    14  0.783 (Burzenin)
2 280903 KWW Zb    13  0.780 (Lidzbark Warmiński)
2 140703 KWW Zb    11  0.780 (Gniewoszów)
2 101805 KWW Zb    10  0.780 (Łubnice)
2 041405 KWW Zb    11  0.780 (Lniano)
2 300207 KWW Zb    63  0.779 (Trzcianka)
2 280207 KWW Zb     6  0.778 (Wilczęta)
2 100205 KWW Zb    10  0.776 (Krzyżanów)
2 281304 KWW Zb    52  0.775 (Olecko)
2 141707 KWW Zb    20  0.774 (Sobienie-Jeziory)
2 220606 KWW Zb    11  0.774 (Lipusz)
2 200703 KWW Zb    10  0.773 (Miastkowo)
2 180411 KWW Zb    35  0.772 (Wiązownica)
2 280407 KWW Zb    45  0.765 (Pasłęk)
2 221307 KWW Zb     7  0.763 (Osieczna)
2 221301 KWW Zb     9  0.762 (Czarna Woda)
2 080107 KWW Zb    28  0.761 (Witnica)
2 281503 KWW Zb     9  0.760 (Grunwald)
2 101807 KWW Zb    42  0.756 (Wieruszów)
2 220604 KWW Zb    42  0.756 (Kościerzyna)
2 142513 KWW Zb    38  0.756 (Zakrzew)
2 301806 KWW Zb    14  0.756 (Mikstat)
2 142508 KWW Zb    26  0.752 (Pionki)
2 041003 KWW Zb    85  0.752 (Nakło nad Notecią)
2 301304 KWW Zb    23  0.751 (Rydzyna)
2 041604 KWW Zb    14  0.751 (Lubiewo)
2 101904 KWW Zb    33  0.750 (Zduńska Wola)
2 140506 KWW Zb    26  0.750 (Żabia Wola)
2 143411 KWW Zb    54  0.747 (Tłuszcz)
2 040806 KWW Zb    23  0.746 (Lipno)
2 140504 KWW Zb   149  0.745 (Grodzisk Mazowiecki)
2 143205 KWW Zb    96  0.745 (Łomianki)
2 181204 KWW Zb    11  0.744 (Krzeszów)
1 181001 KWW Zb    61  0.744 (Łańcut)
2 121705 KWW Zb    28  0.743 (Poronin)
2 220110 KWW Zb     9  0.743 (Tuchomie)
2 300104 KWW Zb    16  0.742 (Margonin)
1 200301 KWW Zb    72  0.740 (Bielsk Podlaski)
1 301901 KWW Zb   226  0.739 (Piła)
2 040602 KWW Zb    14  0.737 (Gruta)
2 020401 KWW Zb    46  0.737 (Góra)
2 260608 KWW Zb    11  0.735 (Wojciechowice)
1 142501 KWW Zb    53  0.733 (Pionki)
2 200107 KWW Zb    11  0.733 (Sztabin)
2 302407 KWW Zb    82  0.733 (Szamotuły)
2 141704 KWW Zb    53  0.732 (Karczew)
2 300707 KWW Zb    10  0.732 (Mycielin)
2 081003 KWW Zb     8  0.731 (Brzeźnica)
2 040403 KWW Zb    10  0.731 (Kijewo Królewskie)
2 080601 KWW Zb    15  0.730 (Dobiegniew)
2 143004 KWW Zb    15  0.730 (Orońsko)
2 080901 KWW Zb    16  0.728 (Babimost)
2 221509 KWW Zb    44  0.727 (Szemud)
2 180404 KWW Zb    35  0.727 (Jarosław)
2 281303 KWW Zb     8  0.727 (Kowale Oleckie)
1 221501 KWW Zb    71  0.725 (Reda)
2 200213 KWW Zb    43  0.725 (Wasilków)
2 280106 KWW Zb    11  0.725 (Sępopol)
2 040407 KWW Zb    16  0.724 (Unisław)
2 181613 KWW Zb    66  0.722 (Trzebownisko)
2 200706 KWW Zb     5  0.718 (Przytuły)
2 140607 KWW Zb    22  0.718 (Mogielnica)
2 041001 KWW Zb    30  0.718 (Kcynia)
2 280306 KWW Zb    17  0.718 (Rybno)
1 101901 KWW Zb   125  0.717 (Zduńska Wola)
2 140804 KWW Zb    42  0.715 (Serock)
2 046301 KWW Zb   613  0.715 (Toruń)
2 240707 KWW Zb    14  0.712 (Pawonków)
2 280206 KWW Zb     5  0.712 (Płoskinia)
2 181403 KWW Zb    12  0.712 (Gać)
2 300105 KWW Zb    16  0.711 (Szamocin)
1 281501 KWW Zb    89  0.710 (Ostróda)
2 040804 KWW Zb    15  0.709 (Dobrzyń nad Wisłą)
2 220705 KWW Zb    10  0.709 (Ryjewo)
2 181105 KWW Zb    37  0.709 (Mielec)
2 040603 KWW Zb    16  0.709 (Łasin)
2 141406 KWW Zb    14  0.709 (Zakroczym)
2 221207 KWW Zb    11  0.707 (Potęgowo)
2 142503 KWW Zb    35  0.707 (Iłża)
2 240902 KWW Zb    34  0.706 (Koziegłowy)
2 081110 KWW Zb    24  0.704 (Żary)
2 080502 KWW Zb     8  0.704 (Górzyca)
1 280101 KWW Zb    64  0.703 (Bartoszyce)
2 143207 KWW Zb    60  0.702 (Stare Babice)
2 021403 KWW Zb    15  0.702 (Dobroszyce)
2 040705 KWW Zb    31  0.702 (Janikowo)
2 140903 KWW Zb    27  0.701 (Lipsko)
2 141803 KWW Zb    79  0.701 (Lesznowola)
2 080903 KWW Zb    22  0.701 (Czerwieńsk)
2 301104 KWW Zb    23  0.701 (Krzywiń)
1 142101 KWW Zb    81  0.699 (Piastów)
2 041906 KWW Zb    59  0.698 (Żnin)
2 281409 KWW Zb    28  0.698 (Olsztynek)
2 180602 KWW Zb    68  0.698 (Kolbuszowa)
2 302002 KWW Zb    12  0.697 (Czermin)
1 221201 KWW Zb    45  0.697 (Ustka)
2 040506 KWW Zb     8  0.697 (Zbójno)
1 021401 KWW Zb   105  0.696 (Oleśnica)
2 206301 KWW Zb   172  0.696 (Suwałki)
2 142512 KWW Zb    22  0.696 (Wolanów)
2 301706 KWW Zb    28  0.696 (Raszków)
1 221303 KWW Zb   120  0.695 (Starogard Gdański)
2 041407 KWW Zb    12  0.695 (Osie)
2 141705 KWW Zb    23  0.693 (Kołbiel)
2 301102 KWW Zb    27  0.693 (Czempiń)
2 221306 KWW Zb    14  0.692 (Lubichowo)
2 041005 KWW Zb    57  0.691 (Szubin)
2 281402 KWW Zb    40  0.691 (Biskupiec)
2 240415 KWW Zb    26  0.691 (Rędziny)
2 220508 KWW Zb    94  0.690 (Żukowo)
2 220403 KWW Zb    45  0.690 (Kolbudy)
1 142102 KWW Zb   195  0.690 (Pruszków)
2 220404 KWW Zb    72  0.689 (Pruszcz Gdański)
2 040807 KWW Zb    15  0.688 (Skępe)
2 280804 KWW Zb    16  0.687 (Korsze)
2 143204 KWW Zb    28  0.686 (Leszno)
2 021801 KWW Zb    15  0.685 (Kostomłoty)
1 040501 KWW Zb    29  0.684 (Golub-Dobrzyń)
1 220701 KWW Zb    96  0.684 (Kwidzyn)
2 181805 KWW Zb    20  0.682 (Zaklików)
2 300805 KWW Zb     9  0.681 (Perzów)
2 180304 KWW Zb    67  0.680 (Dębica)
2 100208 KWW Zb     7  0.680 (Nowe Ostrowy)
1 141702 KWW Zb   146  0.679 (Otwock)
2 200206 KWW Zb    61  0.679 (Łapy)
2 280504 KWW Zb    10  0.678 (Prostki)
1 280601 KWW Zb    72  0.676 (Giżycko)
1 300101 KWW Zb    52  0.676 (Chodzież)
2 041104 KWW Zb    16  0.676 (Osięciny)
1 081002 KWW Zb    62  0.675 (Żagań)
2 040402 KWW Zb    10  0.675 (Chełmno)
2 080902 KWW Zb     6  0.675 (Bojadła)
2 281405 KWW Zb    15  0.674 (Gietrzwałd)
2 301704 KWW Zb    46  0.673 (Ostrów Wielkopolski)
2 281708 KWW Zb    10  0.672 (Wielbark)
2 081004 KWW Zb    13  0.672 (Iłowa)
1 280201 KWW Zb    43  0.672 (Braniewo)
2 302001 KWW Zb    10  0.672 (Chocz)
2 140605 KWW Zb    68  0.671 (Grójec)
2 180507 KWW Zb    24  0.670 (Nowy Żmigród)
2 142506 KWW Zb    34  0.670 (Jedlnia-Letnisko)
2 040703 KWW Zb    29  0.669 (Gniewkowo)
2 302903 KWW Zb    78  0.667 (Wolsztyn)
2 300601 KWW Zb    18  0.667 (Jaraczewo)
2 201009 KWW Zb    12  0.666 (Siemiatycze)
2 041406 KWW Zb    19  0.665 (Nowe)
2 300603 KWW Zb    15  0.665 (Kotlin)
2 300203 KWW Zb    12  0.664 (Drawsko)
1 300201 KWW Zb    30  0.663 (Czarnków)
2 040303 KWW Zb    26  0.663 (Dobrcz)
2 181902 KWW Zb    25  0.662 (Frysztak)
2 041605 KWW Zb    12  0.662 (Śliwice)
2 181605 KWW Zb    15  0.661 (Dynów)
2 220402 KWW Zb    13  0.659 (Cedry Wielkie)
1 102003 KWW Zb   161  0.658 (Zgierz)
2 300604 KWW Zb    22  0.658 (Żerków)
2 180303 KWW Zb    33  0.658 (Czarna)
2 220202 KWW Zb    35  0.657 (Brusy)
2 080301 KWW Zb     8  0.657 (Bledzew)
1 140801 KWW Zb   167  0.657 (Legionowo)
2 220107 KWW Zb     9  0.657 (Parchowo)
2 281903 KWW Zb    34  0.657 (Węgorzewo)
1 100201 KWW Zb   120  0.656 (Kutno)
2 181606 KWW Zb    55  0.656 (Głogów Małopolski)
2 121114 KWW Zb    20  0.655 (Szaflary)
2 200203 KWW Zb    21  0.655 (Dobrzyniewo Duże)
2 201007 KWW Zb     7  0.655 (Nurzec-Stacja)
1 220802 KWW Zb    10  0.654 (Łeba)
2 201201 KWW Zb     6  0.654 (Bakałarzewo)
1 180402 KWW Zb    14  0.653 (Radymno)
1 200401 KWW Zb    48  0.653 (Grajewo)
1 221102 KWW Zb    11  0.652 (Jastarnia)
1 301201 KWW Zb     6  0.652 (Sulmierzyce)
2 240404 KWW Zb    14  0.652 (Kamienica Polska)
2 186301 KWW Zb   555  0.652 (Rzeszów)
2 081007 KWW Zb    41  0.652 (Szprotawa)
2 041409 KWW Zb    75  0.651 (Świecie)
2 021404 KWW Zb     8  0.650 (Dziadowa Kłoda)
2 081006 KWW Zb     8  0.650 (Niegosławice)
2 181905 KWW Zb    20  0.649 (Wiśniowa)
2 300402 KWW Zb    65  0.649 (Gostyń)
2 140702 KWW Zb    18  0.648 (Głowaczów)
2 301506 KWW Zb    34  0.648 (Zbąszyń)
2 080602 KWW Zb    35  0.648 (Drezdenko)
2 142103 KWW Zb    80  0.648 (Brwinów)
2 221404 KWW Zb    31  0.647 (Pelplin)
2 041504 KWW Zb    46  0.647 (Lubicz)
2 041505 KWW Zb    15  0.647 (Łubianka)
2 182104 KWW Zb    12  0.646 (Olszanica)
2 280803 KWW Zb    13  0.645 (Kętrzyn)
2 181612 KWW Zb    45  0.645 (Świlcza)
1 121101 KWW Zb    83  0.645 (Nowy Targ)
2 181007 KWW Zb    18  0.645 (Żołynia)
2 260601 KWW Zb    11  0.645 (Baćkowice)
2 281005 KWW Zb     8  0.645 (Sorkwity)
2 100406 KWW Zb    14  0.644 (Piątek)
2 302003 KWW Zb    17  0.643 (Dobrzyca)
2 141802 KWW Zb    79  0.643 (Konstancin-Jeziorna)
2 300704 KWW Zb    21  0.642 (Godziesze Wielkie)
2 300403 KWW Zb    26  0.642 (Krobia)
2 021502 KWW Zb    11  0.641 (Domaniów)
2 220804 KWW Zb    27  0.641 (Nowa Wieś Lęborska)
2 181602 KWW Zb    28  0.639 (Błażowa)
2 020403 KWW Zb     8  0.638 (Niechlów)
2 040903 KWW Zb    54  0.638 (Mogilno)
2 140105 KWW Zb    11  0.638 (Stromiec)
2 280502 KWW Zb    18  0.636 (Ełk)
2 021804 KWW Zb    43  0.636 (Środa Śląska)
2 301705 KWW Zb    29  0.636 (Przygodzice)
2 121016 KWW Zb    63  0.636 (Stary Sącz)
2 181703 KWW Zb    12  0.635 (Bukowsko)
1 281701 KWW Zb    59  0.635 (Szczytno)
2 200202 KWW Zb    25  0.635 (Czarna Białostocka)
2 281404 KWW Zb    28  0.634 (Dywity)
2 200702 KWW Zb    25  0.634 (Łomża)
2 180802 KWW Zb    20  0.633 (Grodzisko Dolne)
2 280604 KWW Zb    16  0.633 (Giżycko)
2 221403 KWW Zb     6  0.631 (Morzeszczyn)
2 240608 KWW Zb    12  0.630 (Przystajń)
2 302205 KWW Zb    67  0.630 (Rawicz)
2 301103 KWW Zb    34  0.630 (Kościan)
2 300202 KWW Zb    22  0.629 (Czarnków)
2 046101 KWW Zb   952  0.628 (Bydgoszcz)
2 220507 KWW Zb    12  0.628 (Sulęczyno)
2 181614 KWW Zb    31  0.627 (Tyczyn)
2 081203 KWW Zb    43  0.626 (Wschowa)
2 181503 KWW Zb    70  0.626 (Ropczyce)
2 200209 KWW Zb    38  0.626 (Supraśl)
2 260607 KWW Zb    11  0.626 (Tarłów)
2 301703 KWW Zb    33  0.625 (Odolanów)
2 021705 KWW Zb    15  0.625 (Wiązów)
1 280701 KWW Zb    80  0.625 (Iława)
2 280802 KWW Zb     8  0.625 (Barciany)
2 121102 KWW Zb    17  0.624 (Szczawnica)
2 300102 KWW Zb    17  0.624 (Budzyń)
2 220503 KWW Zb    20  0.623 (Przodkowo)
2 286101 KWW Zb   281  0.623 (Elbląg)
2 102008 KWW Zb    32  0.622 (Stryków)
2 180709 KWW Zb    19  0.621 (Wojaszówka)
2 143408 KWW Zb    14  0.620 (Poświętne)
2 301306 KWW Zb     7  0.619 (Wijewo)
2 180408 KWW Zb    24  0.619 (Radymno)
1 281001 KWW Zb    50  0.618 (Mrągowo)
2 041304 KWW Zb    25  0.617 (Więcbork)
2 240601 KWW Zb    51  0.616 (Kłobuck)
2 281603 KWW Zb    52  0.615 (Pisz)
2 181609 KWW Zb    30  0.614 (Krasne)
2 220502 KWW Zb    79  0.614 (Kartuzy)
2 281703 KWW Zb     6  0.613 (Jedwabno)
2 220306 KWW Zb    11  0.613 (Przechlewo)
2 180703 KWW Zb    28  0.612 (Iwonicz-Zdrój)
2 040304 KWW Zb    47  0.612 (Koronowo)
2 281004 KWW Zb    13  0.611 (Piecki)
2 100211 KWW Zb    24  0.611 (Żychlin)
2 040809 KWW Zb    11  0.611 (Wielgie)
2 220204 KWW Zb    43  0.611 (Czersk)
1 102002 KWW Zb    45  0.611 (Ozorków)
1 221502 KWW Zb   129  0.610 (Rumia)
2 201106 KWW Zb     5  0.610 (Nowy Dwór)
2 181006 KWW Zb    18  0.610 (Rakszawa)
2 200402 KWW Zb    10  0.609 (Grajewo)
2 142510 KWW Zb    32  0.608 (Skaryszew)
1 141701 KWW Zb    61  0.608 (Józefów)
2 100210 KWW Zb     8  0.608 (Strzelce)
2 143201 KWW Zb    55  0.608 (Błonie)
2 140902 KWW Zb    10  0.607 (Ciepielów)
2 260107 KWW Zb     7  0.607 (Tuczępy)
2 143405 KWW Zb    19  0.606 (Dąbrówka)
2 121702 KWW Zb    14  0.606 (Biały Dunajec)
2 100408 KWW Zb     6  0.605 (Witonia)
2 080207 KWW Zb     4  0.604 (Maszewo)
2 080803 KWW Zb     9  0.604 (Skąpe)
1 140501 KWW Zb    50  0.604 (Milanówek)
1 100401 KWW Zb    33  0.603 (Łęczyca)
2 181610 KWW Zb    17  0.602 (Lubenia)
2 181901 KWW Zb    30  0.602 (Czudec)
2 182002 KWW Zb    28  0.601 (Gorzyce)
2 022309 KWW Zb    23  0.601 (Żórawina)
2 302408 KWW Zb    45  0.601 (Wronki)
2 041805 KWW Zb    12  0.600 (Choceń)
2 041506 KWW Zb    20  0.600 (Łysomice)
2 120510 KWW Zb    13  0.600 (Uście Gorlickie)
2 280304 KWW Zb    24  0.599 (Lidzbark)
2 022201 KWW Zb    35  0.598 (Brzeg Dolny)
2 100207 KWW Zb     4  0.598 (Łanięta)
2 101803 KWW Zb    11  0.597 (Galewice)
2 040306 KWW Zb    35  0.597 (Osielsko)
2 022305 KWW Zb    44  0.596 (Kobierzyce)
1 220601 KWW Zb    54  0.596 (Kościerzyna)
1 040401 KWW Zb    41  0.596 (Chełmno)
2 306301 KWW Zb   155  0.594 (Leszno)
2 041105 KWW Zb    16  0.594 (Piotrków Kujawski)
2 181301 KWW Zb    12  0.593 (Bircza)
2 200506 KWW Zb     7  0.593 (Hajnówka)
2 080908 KWW Zb     5  0.592 (Trzebiechów)
2 300406 KWW Zb     9  0.592 (Pogorzela)
2 041901 KWW Zb    27  0.592 (Barcin)
2 081005 KWW Zb     9  0.591 (Małomice)
2 281707 KWW Zb    10  0.589 (Świętajno)
2 281706 KWW Zb    21  0.589 (Szczytno)
2 181802 KWW Zb    16  0.589 (Bojanów)
2 022308 KWW Zb    51  0.588 (Siechnice)
2 301105 KWW Zb    33  0.588 (Śmigiel)
2 300206 KWW Zb    11  0.587 (Połajewo)
2 022006 KWW Zb    26  0.587 (Żmigród)
2 260416 KWW Zb    11  0.586 (Raków)
2 301204 KWW Zb    87  0.584 (Krotoszyn)
2 100805 KWW Zb    20  0.584 (Ksawerów)
1 201001 KWW Zb    31  0.584 (Siemiatycze)
2 181202 KWW Zb    10  0.583 (Jarocin)
1 221401 KWW Zb   132  0.583 (Tczew)
2 301904 KWW Zb    17  0.580 (Łobżenica)
2 041606 KWW Zb    42  0.580 (Tuchola)
2 180503 KWW Zb    19  0.580 (Dębowiec)
2 201305 KWW Zb     8  0.580 (Kobylin-Borzymy)
1 081102 KWW Zb    79  0.580 (Żary)
2 181504 KWW Zb    60  0.579 (Sędziszów Małopolski)
2 121003 KWW Zb    20  0.579 (Gródek nad Dunajcem)
2 260907 KWW Zb    17  0.578 (Samborzec)
2 200707 KWW Zb    12  0.578 (Śniadowo)
2 220704 KWW Zb    21  0.578 (Prabuty)
2 301702 KWW Zb    30  0.578 (Nowe Skalmierzyce)
2 240905 KWW Zb    17  0.577 (Żarki)
2 221313 KWW Zb    21  0.576 (Zblewo)
2 200705 KWW Zb    18  0.575 (Piątnica)
2 280105 KWW Zb    12  0.575 (Górowo Iławeckie)
2 143605 KWW Zb    34  0.575 (Zwoleń)
1 040701 KWW Zb   169  0.574 (Inowrocław)
2 040706 KWW Zb    35  0.574 (Kruszwica)
1 081101 KWW Zb     4  0.573 (Łęknica)
2 040104 KWW Zb    19  0.573 (Aleksandrów Kujawski)
2 180702 KWW Zb    28  0.572 (Dukla)
2 182105 KWW Zb    13  0.572 (Solina)
2 121112 KWW Zb    42  0.572 (Rabka-Zdrój)
2 022004 KWW Zb    23  0.571 (Wisznia Mała)
2 181903 KWW Zb    25  0.570 (Niebylec)
2 280204 KWW Zb     4  0.570 (Lelkowo)
2 261104 KWW Zb    27  0.570 (Pawłów)
2 180306 KWW Zb    42  0.570 (Pilzno)
1 181101 KWW Zb   148  0.569 (Mielec)
2 080704 KWW Zb    29  0.569 (Sulęcin)
2 300503 KWW Zb    12  0.569 (Kamieniec)
2 240705 KWW Zb    13  0.568 (Kochanowice)
2 080805 KWW Zb    59  0.568 (Świebodzin)
2 080302 KWW Zb    51  0.568 (Międzyrzecz)
2 041807 KWW Zb    17  0.567 (Fabianki)
2 022003 KWW Zb    49  0.566 (Trzebnica)
2 302202 KWW Zb    12  0.566 (Jutrosin)
2 040208 KWW Zb     6  0.566 (Osiek)
2 140601 KWW Zb    14  0.565 (Belsk Duży)
2 200804 KWW Zb     9  0.565 (Knyszyn)
2 143406 KWW Zb    15  0.565 (Jadów)
