NRO;SiedzibaOKW;Nrlisty;Komitet;Sygnatura;Typ;Pozycja;Nazwisko;Imiona;Plec;Zawod;Adres.MZ;TERYT.MZ;Gmina.MZ.;Partia;Poparcie
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;10;WĘGŁOWSKI;Jarosław;Mężczyzna;wyższy urzędnik samorządowy;Kietlin;020207;gm. Niemcza;PiS;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;11;SZPYTMA;Bogusław Krzysztof;Mężczyzna;przedsiębiorca;Kłodzko;020802;m. Kłodzko;BEZP;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;12;GREINER;Małgorzata Joanna;Kobieta;nauczyciel języka polskiego;Bielawa;020201;m. Bielawa;PiS;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;13;TARNACKI;Marek;Mężczyzna;rolnik;Boguszów-Gorce;022101;m. Boguszów-Gorce;PiS;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;14;SZYDŁOWSKA;Ewelina Agnieszka;Kobieta;prawnik;Wrocław;026401;m. Wrocław;BEZP;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;15;WIERZBICKA;Renata Teresa;Kobieta;administratywistka;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;PiS;ZPOW-601-9/19;KWPP;16;GRZEGORZEWICZ;Grzegorz Sławomir;Mężczyzna;prawnik;Jaworzyna Śląska;021904;gm. Jaworzyna Śląska;BEZP;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;1;DYDUCH;Marek;Mężczyzna;przedsiębiorca;Wrocław;026401;m. Wrocław;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;2;KOTARBA;Mariusz;Mężczyzna;wykładowca akademicki;Wałbrzych;026501;m. Wałbrzych;Wiosna;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;3;LECH;Kornelia Joanna;Kobieta;pedagog;Świdnica;021901;m. Świdnica;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;4;ŁĄCKI;Adam Edward;Mężczyzna;ekonomista;Kłodzko;020802;m. Kłodzko;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;5;MUSIAŁEK;Małgorzata Aleksandra;Kobieta;asystent psychologa;Dzikowiec;020811;gm. Nowa Ruda;BEZP;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;6;ZALEŃSKI;Wiktor Piotr;Mężczyzna;internacjolog;Mrowiny;021908;gm. Żarów;BEZP;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;7;CHOJNACKA;Cecylia Agnieszka;Kobieta;kosmetolog - wykładowca;Kłodzko;020802;m. Kłodzko;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;8;WOLAK;Tomasz Paweł;Mężczyzna;politolog;Ożary;022403;gm. Kamieniec Ząbkowicki;Wiosna;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;9;CHUĆ;Renata;Kobieta;emeryt;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;10;SŁABICKA;Jolanta Izabela;Kobieta;przedsiębiorca;Świdnica;021901;m. Świdnica;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;11;HABIERA-GÓRSKA;Agnieszka Beata;Kobieta;księgowa;Dzierżoniów;020202;m. Dzierżoniów;Wiosna;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;12;HÜPNER;Dominik;Mężczyzna;lektor języka angielskiego;Żarów;021908;gm. Żarów;LRazem;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;13;CZAJKOWSKI;Robert Aleksy;Mężczyzna;księgowy;Bielawa;020201;m. Bielawa;SLD;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;14;SOŁTYSIK;Janusz Tomasz;Mężczyzna;inżynier elektronik;Kamieńczyk;020810;gm. Międzylesie;BEZP;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;15;ZABORONEK;Maciej Grzegorz;Mężczyzna;historyk;Świebodzice;021902;m. Świebodzice;LRazem;
2;Wałbrzych;;SLD;ZPOW-601-1/19;KWPP;16;STABROWSKA;Anna Ewa;Kobieta;przedsiębiorca;Wałbrzych;026501;m. Wałbrzych;LRazem;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;1;ŁAMBUCKI;Roman;Mężczyzna;ekonomista;Stronie Śląskie;020813;gm. Stronie Śląskie;KWiN;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;2;MICHALIK;Karol;Mężczyzna;student;Świdnica;021901;m. Świdnica;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;3;DANIELAK;Damian Marcin;Mężczyzna;politolog;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;4;KRYSTYNIAK;Krzysztof Adam;Mężczyzna;elektryk;Świdnica;021901;m. Świdnica;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;5;PRZEŚLICA-MARTYNOWSKA;Anna Agnieszka;Kobieta;lekarz medycyny;Lądek-Zdrój;020808;gm. Lądek-Zdrój;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;6;SUSŁOWSKA;Krystyna Maria;Kobieta;rolnik;Ząbkowice Śląskie;022405;gm. Ząbkowice Śląskie;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;7;WIELICZKO;Angelika Agnieszka;Kobieta;inżynier produkcji;Świdnica;021901;m. Świdnica;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;8;SZACHNIEWICZ;Przemysław Mateusz;Mężczyzna;handlowiec;Przystronie;020206;gm. Łagiewniki;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;9;OLEKSY-SARYSZ;Marzena Emilia;Kobieta;nauczyciel;Jugów;020811;gm. Nowa Ruda;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;10;ŁOSIAK;Kamil Sebastian;Mężczyzna;informatyk;Międzylesie;020810;gm. Międzylesie;BEZP;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;11;GOMÓŁKA;Damian Rafał;Mężczyzna;przedsiębiorca;Dzierżoniów;020202;m. Dzierżoniów;Korwin;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;12;LUDKOWSKI;Piotr;Mężczyzna;przedsiębiorca;Tąpadła;021905;gm. Marcinowice;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;13;NOWAK;Katarzyna;Kobieta;nauczyciel;Wierzbna;021908;gm. Żarów;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;14;MORKA;Andrzej;Mężczyzna;inżynier mechanik;Wałbrzych;026501;m. Wałbrzych;Korwin;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;15;OKARMUS;Ewa Jadwiga;Kobieta;rolnik;Boleścin;021907;gm. Świdnica;RuchNarodowy;
2;Wałbrzych;;KONFEDERACJA;ZPOW-601-5/19;KWPP;16;POKRYWKA;Stanisław;Mężczyzna;nauczyciel;Kłodzko;020802;m. Kłodzko;Korwin;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;1;SZPUR;Anatol Kazimierz;Mężczyzna;przedsiębiorca;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;2;GOLAK;Julian Kazimierz;Mężczyzna;przedsiębiorca;Nowa Ruda;020804;m. Nowa Ruda;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;3;MICHAŃCIO;Iwona Kornela;Kobieta;położna oddziałowa;Szczawno-Zdrój;022103;m. Szczawno-Zdrój;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;4;SZYMKIEWICZ;Robert Artur;Mężczyzna;prawnik;Polanica-Zdrój;020805;m. Polanica-Zdrój;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;5;LESZCZYŃSKA;Marzanna Irena;Kobieta;prawnik;Ząbkowice Śląskie;022405;gm. Ząbkowice Śląskie;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;6;GABRIEL;Katarzyna Joanna;Kobieta;neurologopeda;Kłodzko;020802;m. Kłodzko;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;7;IGNOR;Agnieszka Joanna;Kobieta;ekonomista;Wrocław;026401;m. Wrocław;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;8;HAŁACZKIEWICZ;Sebastian;Mężczyzna;analityk systemów teleinformatycznych;Bielawa;020201;m. Bielawa;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;9;BIELAWSKA;Sylwia Małgorzata;Kobieta;nauczyciel;Kudowa-Zdrój;020803;m. Kudowa-Zdrój;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;10;ŚWITOŃ-PAWLICKA;Grażyna Izabela;Kobieta;specjalista administracji publicznej;Szczytna;020814;gm. Szczytna;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;11;KOWALONEK;Krystyna Wanda;Kobieta;nauczyciel;Świdnica;021901;m. Świdnica;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;12;LATUSZEK;Wojciech;Mężczyzna;kierowca;Świebodzice;021902;m. Świebodzice;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;13;TUTKA;Ewa Lucyna;Kobieta;nauczycielka;Jaroszów;021906;gm. Strzegom;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;14;CHOJNACKA;Joanna Agata;Kobieta;specjalista ds. kadr;Jedlina-Zdrój;022102;m. Jedlina-Zdrój;BEZP;
2;Wałbrzych;;BZPS;ZPOW-601-10/19;KWW;15;ŁATA;Artur Sławomir;Mężczyzna;kierownik ds. marketingu;Wrocław;026401;m. Wrocław;BEZP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;1;SIEMONIAK;Tomasz;Mężczyzna;ekonomista;Warszawa;146505;Mokotów;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;2;MRZYGŁOCKA;Izabela Katarzyna;Kobieta;ekonomista;Wałbrzych;026501;m. Wałbrzych;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;3;WIELICHOWSKA;Monika;Kobieta;ekonomista;Nowa Ruda;020804;m. Nowa Ruda;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;4;SZUSZWALAK;Tomasz Daniel;Mężczyzna;strażak;Burkatów;021907;gm. Świdnica;BEZP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;5;MITRASZEWSKI;Tomasz Łukasz;Mężczyzna;przedsiębiorca;Dzierżoniów;020202;m. Dzierżoniów;Nowoczesna;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;6;ŚWIŁO;Teresa;Kobieta;emeryt;Świdnica;021901;m. Świdnica;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;7;GLAPIŃSKI;Rafał Mariusz;Mężczyzna;nauczyciel;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;8;INGLOT;Andrzej Ryszard;Mężczyzna;lekarz medycyny;Lądek-Zdrój;020808;gm. Lądek-Zdrój;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;9;ROSIAK;Mateusz;Mężczyzna;przedsiębiorca;Wałbrzych;026501;m. Wałbrzych;członek partii politycznej: Inicjatywa Polska;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;10;ONYŚKÓW;Paweł;Mężczyzna;urzędnik;Ząbkowice Śląskie;022405;gm. Ząbkowice Śląskie;BEZP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;11;SZCZYGIEŁ;Zbigniew;Mężczyzna;strażak;Marianówka;020806;gm. Bystrzyca Kłodzka;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;12;ŚWIERCZYŃSKI;Jędrzej Maciej;Mężczyzna;ekonomista;Bielawa;020201;m. Bielawa;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;13;BEŚLERZEWSKA;Małgorzata Urszula;Kobieta;przedsiębiorca;Wałbrzych;026501;m. Wałbrzych;Zieloni;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;14;IWANCZ;Jacek Julian;Mężczyzna;nauczyciel;Świdnica;021901;m. Świdnica;Nowoczesna;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;15;BEN AMARA;Joanna Maria;Kobieta;przewodnik turystyczny;Kamieniec Ząbkowicki;022403;gm. Kamieniec Ząbkowicki;PORP;
2;Wałbrzych;;KOBW;ZPOW-601-6/19;KKW;16;TUMIDALSKA;Marta Magdalena;Kobieta;administratywistka;Wałbrzych;026501;m. Wałbrzych;PORP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;1;GANCARZ;Paweł Jarosław;Mężczyzna;wyższy urzędnik samorządowy;Stoszowice;022404;gm. Stoszowice;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;2;KOŁT;Józef;Mężczyzna;rolnik;Stary Waliszów;020806;gm. Bystrzyca Kłodzka;PiS;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;3;KWIATKOWSKA;Ewa Daniela;Kobieta;radca prawny;Wałbrzych;026501;m. Wałbrzych;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;4;KUCZEK;Magdalena Dorota;Kobieta;hotelarz;Kłodzko;020802;m. Kłodzko;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;5;RUDNICKI;Jarosław Jerzy;Mężczyzna;ekonomista;Dzierżoniów;020202;m. Dzierżoniów;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;6;BONIECKA;Joanna Bogna;Kobieta;pracownik samorządowy;Lądek-Zdrój;020808;gm. Lądek-Zdrój;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;7;SOKOŁOWSKA;Maria;Kobieta;emeryt;Głuszyca;022105;gm. Głuszyca;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;8;DZIENDZIEL;Wacław Alojzy;Mężczyzna;zootechnik;Piława Górna;020204;m. Piława Górna;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;9;MAZUR;Paweł Mariusz;Mężczyzna;rolnik;Zagórze Śląskie;022108;gm. Walim;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;10;UBIK;Jarosław Marian;Mężczyzna;pracownik samorządowy;Nowa Ruda;020804;m. Nowa Ruda;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;11;WIERZBICKA-BARA;Danuta Maria;Kobieta;artysta plastyk;Ziębice;022406;gm. Ziębice;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;12;KOWALSKA;Sylwia Edyta;Kobieta;nauczyciel;Jedlina-Zdrój;022102;m. Jedlina-Zdrój;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;13;KARCH;Izabela Maria;Kobieta;ekonomista;Kudowa-Zdrój;020803;m. Kudowa-Zdrój;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;14;SULIKOWSKA;Natalia Weronika;Kobieta;przedstawiciel handlowy;Mościsko;020205;gm. Dzierżoniów;BEZP;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;15;KYCIA;Radosław;Mężczyzna;logistyk;Wałbrzych;026501;m. Wałbrzych;PSL;
2;Wałbrzych;;PSL;ZPOW-601-19/19;KWPP;16;LONGAWA;Stanisław Tadeusz;Mężczyzna;prawnik;Szalejów Dolny;020807;gm. Kłodzko;PSL;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;1;STACHOWIAK-RÓŻECKA;Mirosława Agnieszka;Kobieta;pedagog;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;2;HRENIAK;Paweł Marek;Mężczyzna;ekonomista;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;3;ŚWIAT;Jacek;Mężczyzna;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;4;CZARNECKI;Przemysław Maksymilian;Mężczyzna;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;5;CALIŃSKA-MAYER;Małgorzata Maria;Kobieta;prawnik;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;6;JAROCH;Andrzej Stanisław;Mężczyzna;nauczyciel akademicki;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;7;JĘDRYSEK;Mariusz Orion;Mężczyzna;nauczyciel akademicki - nauki o ziemi;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;8;SOIN;Agnieszka Anna;Kobieta;parlamentarzysta;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;9;DYTKO;Piotr Jan;Mężczyzna;prawnik;Łozina;022302;gm. Długołęka;PorozumienieJarosławaGowina;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;10;ADAMSKI;Artur;Mężczyzna;filolog;Wrocław;026401;m. Wrocław;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;11;BREZDEŃ;Zdzisław Ireneusz;Mężczyzna;inżynier mechanik;Godzikowice;021504;gm. Oława;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;12;BARTNIK;Wojciech Stanisław;Mężczyzna;sportowiec;Oleśnica;021401;m. Oleśnica;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;13;DOMAGAŁA;Krzysztof Marek;Mężczyzna;mechanik maszyn melioracyjnych;Łazy Małe;021302;gm. Krośnice;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;14;KOWALCZYK;Roman;Mężczyzna;nauczyciel;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;15;PIEŃKOWSKI;Robert;Mężczyzna;nauczyciel;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;16;STOPA;Urszula Maria;Kobieta;naczelnik wydziału;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;17;ZAJĄC;Wiesław Antoni;Mężczyzna;mechanizator rolnictwa;Bierzyce;022302;gm. Długołęka;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;18;BRZĄKAŁA;Agnieszka Maria;Kobieta;pracownik samorządowy;Ligota Piękna;022004;gm. Wisznia Mała;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;19;WAWRZYNIAK;Adrian Sławomir;Mężczyzna;rolnik;Turzany;022202;gm. Wińsko;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;20;WOJEWÓDKA;Karolina;Kobieta;ekonomista;Środa Śląska;021804;gm. Środa Śląska;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;21;PIECHEL;Michał;Mężczyzna;teolog;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;22;STRUMECKA;Marzanna Teresa;Kobieta;naczelnik;Sokołowice;021406;gm. Oleśnica;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;23;LESZCZYŃSKA-NER;Zofia Maria;Kobieta;nauczyciel;Święta Katarzyna;022308;gm. Siechnice;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;24;HARASNY;Marek;Mężczyzna;programista aplikacji;Żórawina;022309;gm. Żórawina;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;25;MAKSYMIAK;Magdalena Maria;Kobieta;prawnik;Wiązów;021705;gm. Wiązów;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;26;MROZOWSKA;Karolina Marta;Kobieta;urzędnik;Wrocław;026401;m. Wrocław;PiS;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;27;KEMPA;Cezary Piotr;Mężczyzna;leśnik;Syców;021407;gm. Syców;BEZP;
3;Wrocław;;PiS;ZPOW-601-9/19;KWPP;28;CZARTORYSKI;Tytus Henryk;Mężczyzna;rolnik emerytowany;Morzęcin Mały;022001;gm. Oborniki Śląskie;PiS;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;1;ŚMISZEK;Krzysztof Jan;Mężczyzna;prawnik;Warszawa;146506;Ochota;Wiosna;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;2;STOŻEK;Marta Magdalena;Kobieta;filolog;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;3;SIKORA;Arkadiusz;Mężczyzna;ekonomista;Oleśnica;021401;m. Oleśnica;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;4;LUBINIECKA-RÓŻYŁO;Katarzyna Elżbieta;Kobieta;dziennikarka;Wrocław;026401;m. Wrocław;BEZP;Wiosna Roberta Biedronia
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;5;AUGUSTYŃSKI;Iwo Piotr;Mężczyzna;nauczyciel akademicki;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;6;JOKS;Marlena Ewa;Kobieta;pośrednik w obrocie nieruchomościami;Wrocław;026401;m. Wrocław;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;7;KOZDROWICKI;Piotr Sebastian;Mężczyzna;grafik;Brzeg Dolny;022201;gm. Brzeg Dolny;Wiosna;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;8;ŁAGOWSKA;Anna Katarzyna;Kobieta;przedsiębiorczyni;Lubań;021001;m. Lubań;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;9;ELSNER;Wincenty Aleksander;Mężczyzna;informatyk;Wrocław;026401;m. Wrocław;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;10;PILNY;Maciej;Mężczyzna;architekt;Wrocław;026401;m. Wrocław;Wiosna;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;11;GAJDZIŃSKA;Anna;Kobieta;analityk treści;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;12;WICHA;Stanisław;Mężczyzna;rolnik;Paździorno;021801;gm. Kostomłoty;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;13;MAŚLAK;Robert;Mężczyzna;biolog;Wrocław;026401;m. Wrocław;BEZP;Wiosna Roberta Biedronia
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;14;DĄBROWSKA;Katarzyna;Kobieta;kasjer sprzedawca;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;15;ŚMIAŁEK;Danuta Maria;Kobieta;nauczycielka;Oborniki Śląskie;022001;gm. Oborniki Śląskie;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;16;TERPIŁOWSKA;Irena Róża;Kobieta;menadżer;Wrocław;026401;m. Wrocław;BEZP;Wiosna Roberta Biedronia
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;17;MINCER;Tadeusz Albert;Mężczyzna;nauczyciel;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;18;KORDEK-CHMIELEWSKA;Agnieszka Katarzyna;Kobieta;doradca zawodowy mediator;Brzeżany;020401;gm. Góra;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;19;OLIK;Waldemar Antoni;Mężczyzna;przedsiębiorca;Tyniec Mały;022305;gm. Kobierzyce;Wiosna;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;20;CHŁÓDEK;Agnieszka Barbara;Kobieta;lekarz;Zabrodzie;022304;gm. Kąty Wrocławskie;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;21;MARKOWSKI;Krzysztof;Mężczyzna;zawodowy działacz organizacji politycznej;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;22;HODOWANY;Andrzej Jerzy;Mężczyzna;technik mechanik samochodowy;Milicz;021303;gm. Milicz;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;23;NIEMIEC;Jan Mateusz;Mężczyzna;farmaceuta;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;24;BANACH;Maria Teresa;Kobieta;animator kultury;Groblice;022308;gm. Siechnice;BEZP;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;25;WARZYCHA;Małgorzata Danuta;Kobieta;socjolog;Siechnice;022308;gm. Siechnice;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;26;PELWECKI;Mateusz Dariusz;Mężczyzna;technik mechanik;Wrocław;026401;m. Wrocław;LRazem;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;27;BOBIŃSKI;Grzegorz Paweł;Mężczyzna;logistyk;Radwanice;022308;gm. Siechnice;SLD;
3;Wrocław;;SLD;ZPOW-601-1/19;KWPP;28;DZIEMIANOWICZ-BĄK;Agnieszka Ewa;Kobieta;pedagog;Wrocław;026401;m. Wrocław;BEZP;Wiosna Roberta Biedronia
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;1;ZDROJEWSKA;Ewa Anna;Kobieta;radca prawny;Wisznia Mała;022004;gm. Wisznia Mała;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;2;PRZYWARA;Karol;Mężczyzna;specjalista ds. stosunków międzynarodowych;Wrocław;026401;m. Wrocław;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;3;MARSZAŁEK;Janusz;Mężczyzna;nauczyciel;Oleśnica;021401;m. Oleśnica;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;4;KOSTERSKA;Barbara;Kobieta;pracownik samorządowy;Siechnice;022308;gm. Siechnice;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;5;ĆWIERTNIEWICZ;Grzegorz Piotr;Mężczyzna;historyk teatru;Wrocław;026401;m. Wrocław;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;6;HAŁADAJ;Krystyna Jadwiga;Kobieta;naczelnik wydziału oświaty;Raszów;022003;gm. Trzebnica;BEZP;
3;Wrocław;;BZPS;ZPOW-601-10/19;KWW;7;KACZMARZYK-JANCZAK;Elżbieta Zofia;Kobieta;śpiewaczka operowa;Gajków;022301;gm. Czernica;BEZP;
