rok;nro;nrlisty;komitet;nrk;nazwisko;imiona;plec;zawod;partia;glosy;procent;mandat
2015;4;4;KORWiN;10;TROJAN;Alicja Anna;K;inżynier rolnictwa;BEZPARTYJNY;353;0.09;n
2015;4;4;KORWiN;11;SPINEK;Krzysztof Michał;M;doradca klienta;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;141;0.04;n
2015;4;4;KORWiN;12;JASIŃSKI;Paweł;M;operator obrabiarek sterowanych numerycznie;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;417;0.11;n
2015;4;4;KORWiN;13;ANDRUSZKIEWICZ;Dorota;K;referent;BEZPARTYJNY;149;0.04;n
2015;4;4;KORWiN;14;TREDER;Adrian;M;operator obrabiarek sterowanych numerycznie;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;125;0.03;n
2015;4;4;KORWiN;15;POLITOWICZ;Kamil Mateusz;M;zaopatrzeniowiec;BEZPARTYJNY;89;0.02;n
2015;4;4;KORWiN;16;GRZESIŃSKI;Maciej;M;zaopatrzeniowiec;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;169;0.05;n
2015;4;4;KORWiN;17;WOLIŃSKI;Michał Robert;M;informatyk;BEZPARTYJNY;112;0.03;n
2015;4;4;KORWiN;18;WIŚNIEWSKA-LUDWIG;Dorota;K;kucharz;BEZPARTYJNY;63;0.02;n
2015;4;4;KORWiN;19;NOWICKA;Patrycja;K;fryzjer;BEZPARTYJNY;282;0.08;n
2015;4;4;KORWiN;20;TYRAŃSKA;Natalia Marta;K;muzyk;BEZPARTYJNY;139;0.04;n
2015;4;4;KORWiN;21;PAWŁOWSKA;Marta Julia;K;student;BEZPARTYJNY;281;0.08;n
2015;4;4;KORWiN;22;OGRODOWSKA-SAJNA;Aleksandra Katarzyna;K;doradca finansowy;BEZPARTYJNY;203;0.05;n
2015;4;4;KORWiN;23;PASTUSZKA;Krzysztof;M;technik rolnik;BEZPARTYJNY;266;0.07;n
2015;4;4;KORWiN;24;GŁUSZKOWSKI;Paweł Maciej;M;tłumacz języka angielskiego;BEZPARTYJNY;320;0.09;n
2015;4;5;PSL;1;KŁOPOTEK;Eugeniusz;M;inżynier zootechniki;PSL;9143;2.44;t
2015;4;5;PSL;2;MES;Ewa Monika;K;administratywista;PSL;2475;0.66;n
2015;4;5;PSL;3;KURZAWA;Dariusz;M;pracownik samorządowy;PSL;2452;0.66;n
2015;4;5;PSL;4;DOMŻAŁA;Marek Daniel;M;lekarz;PSL;1320;0.35;n
2015;4;5;PSL;5;KOZŁOWSKA;Zofia Władysława;K;inżynier rolnictwa;PSL;1221;0.33;n
2015;4;5;PSL;6;CZAPIEWSKA-SIEKIERKA;Ewa;K;ekonomista;BEZPARTYJNY;582;0.16;n
2015;4;5;PSL;7;ZABOROWSKI;Tadeusz;M;inżynier rolnictwa;PSL;1074;0.29;n
2015;4;5;PSL;8;KOSZOWSKI;Franciszek;M;inżynier zootechniki;PSL;1248;0.33;n
2015;4;5;PSL;9;ANKIEWICZ-JASIŃSKA;Ewa Teresa;K;inżynier telekomunikacji;BEZPARTYJNY;149;0.04;n
2015;4;5;PSL;10;SADOWSKA;Katarzyna Anna;K;nauczyciel akademicki - nauki rolnicze;PSL;248;0.07;n
2015;4;5;PSL;11;LISTEWNIK;Teresa Grażyna;K;rolnik;PSL;225;0.06;n
2015;4;5;PSL;12;SZUBARGA-DWOREK;Aleksandra;K;pracownik samorządowy;BEZPARTYJNY;173;0.05;n
2015;4;5;PSL;13;SIERADZKI;Andrzej Mikołaj;M;inżynier inżynierii środowiska - gospodarka wodna i hydrologia;PSL;343;0.09;n
2015;4;5;PSL;14;STANEK;Aleksandra Maria;K;księgowy;BEZPARTYJNY;287;0.08;n
2015;4;5;PSL;15;WOLENDER;Anna;K;księgowy;PSL;79;0.02;n
2015;4;5;PSL;16;KAPUSTA;Zbigniew Piotr;M;rolnik;BEZPARTYJNY;189;0.05;n
2015;4;5;PSL;17;WAJER;Małgorzata;K;nauczyciel języka polskiego;BEZPARTYJNY;73;0.02;n
2015;4;5;PSL;18;ZAKRYŚ;Elżbieta;K;rolnik;PSL;126;0.03;n
2015;4;5;PSL;19;OLER;Adam;M;nauczyciel akademicki - nauki rolnicze;BEZPARTYJNY;95;0.03;n
2015;4;5;PSL;20;BUŚ;Stanisław Józef;M;nauczyciel matematyki;BEZPARTYJNY;279;0.07;n
2015;4;5;PSL;21;JANUSZEWSKI;Bogdan;M;rolnik;PSL;189;0.05;n
2015;4;5;PSL;22;GRZANKA-BOGATEK;Joanna;K;inżynier zootechniki;PSL;135;0.04;n
2015;4;5;PSL;23;SANKOWSKI;Paweł Maksymilian;M;nauczyciel fizyki;PSL;146;0.04;n
2015;4;5;PSL;24;PATALAS;Eligiusz;M;lekarz;BEZPARTYJNY;450;0.12;n
2015;4;6;SLD;1;GAWKOWSKI;Krzysztof Kamil;M;politolog;SLD;12956;3.46;n
2015;4;6;SLD;2;MACKIEWICZ;Anna Zofia;K;matematyk;SLD;7227;1.93;n
2015;4;6;SLD;3;HEMMERLING;Piotr Andrzej;M;nauczyciel historii;SLD;4012;1.07;n
2015;4;6;SLD;4;NESTEROK;Mateusz Dominik;M;dziennikarz;Twój Ruch;432;0.12;n
2015;4;6;SLD;5;FIGAS;Włodzimierz Michał;M;inżynier technologii żywności;SLD;1660;0.44;n
2015;4;6;SLD;6;KRZESIŃSKI;Tomasz;M;rolnik;SLD;916;0.24;n
2015;4;6;SLD;7;MENARD;Wiesław Tadeusz;M;technik budownictwa;SLD;391;0.10;n
2015;4;6;SLD;8;MAJEWSKI;Tomasz Krzysztof;M;pedagog;BEZPARTYJNY;1089;0.29;n
2015;4;6;SLD;9;PATALON;Kamil Krzysztof;M;student;Zieloni;158;0.04;n
2015;4;6;SLD;10;KRAJEWSKA;Beata;K;ekonomista;SLD;1072;0.29;n
2015;4;6;SLD;11;SOBAŃSKA;Aleksandra Anna;K;prawnik;Twój Ruch;508;0.14;n
2015;4;6;SLD;12;SZULC;Edyta Kinga;K;sprzedawca;Twój Ruch;464;0.12;n
2015;4;6;SLD;13;MOSIĄDZ-ŚMIGIEL;Mariola;K;inspektor nadzoru budowlanego;BEZPARTYJNY;346;0.09;n
2015;4;6;SLD;14;GROCHOWALSKI;Sebastian Grzegorz;M;administratywista;SLD;188;0.05;n
2015;4;6;SLD;15;KAMIŃSKA-ZIELIŃSKA;Elżbieta Anna;K;plastyk;SLD;222;0.06;n
2015;4;6;SLD;16;LUDWISIAK-KAWECKA;Anna Magdalena;K;inżynier włókiennik;BEZPARTYJNY;178;0.05;n
2015;4;6;SLD;17;KUBIAK;Waldemar;M;rolnik;SLD;492;0.13;n
2015;4;6;SLD;18;GÓRECKA;Magdalena Grażyna;K;kurator sądowy;BEZPARTYJNY;278;0.07;n
2015;4;6;SLD;19;RYDZIK;Hanna Jadwiga;K;administratywista;SLD;189;0.05;n
2015;4;6;SLD;20;NOWACKA;Wioletta Krystyna;K;ekonomista;Twój Ruch;2716;0.73;n
2015;4;6;SLD;21;ARENT;Wiesława Teresa;K;nauczyciel języka rosyjskiego;BEZPARTYJNY;363;0.10;n
2015;4;6;SLD;22;KOŁOMYJEC;Jerzy;M;pedagog;Polska Partia Socjalistyczna;174;0.05;n
2015;4;6;SLD;23;FRONTCZAK;Józef;M;inżynier rolnictwa;BEZPARTYJNY;470;0.13;n
2015;4;6;SLD;24;TROJANOWSKI;Arkadiusz;M;przedsiębiorca;BEZPARTYJNY;1082;0.29;n
2015;4;7;KUKIZ;1;SKUTECKI;Paweł Juliusz;M;dziennikarz;BEZPARTYJNY;11089;2.96;t
2015;4;7;KUKIZ;2;NAJZER;Piotr Zbigniew;M;dyrektor generalny;Kongres Nowej Prawicy;4473;1.20;n
2015;4;7;KUKIZ;3;KOŁACKI;Sebastian Stanisław;M;kierownik do spraw sprzedaży;BEZPARTYJNY;984;0.26;n
2015;4;7;KUKIZ;4;KUBACKA;Luiza Alicja;K;specjalista do spraw sprzedaży;BEZPARTYJNY;2696;0.72;n
2015;4;7;KUKIZ;5;BROWIŃSKI;Marek Mariusz;M;taksówkarz;BEZPARTYJNY;833;0.22;n
2015;4;7;KUKIZ;6;BRACKA;Tomasz Roman;M;technik administracji;BEZPARTYJNY;473;0.13;n
2015;4;7;KUKIZ;7;KURLANDT-OŚWIECIŃSKA;Maja Anna;K;wizażystka/stylistka;BEZPARTYJNY;762;0.20;n
2015;4;7;KUKIZ;8;DWORZECKI;Wojciech;M;specjalista do spraw marketingu i handlu;BEZPARTYJNY;423;0.11;n
2015;4;7;KUKIZ;9;MILEWSKI;Tomasz;M;technik budownictwa;BEZPARTYJNY;985;0.26;n
2015;4;7;KUKIZ;10;RYDZKOWSKI;Krzysztof;M;ślusarz;BEZPARTYJNY;575;0.15;n
2015;4;7;KUKIZ;11;MIELCZARSKI;Dawid Piotr;M;konsultant sprzedaży bezpośredniej ;BEZPARTYJNY;272;0.07;n
2015;4;7;KUKIZ;12;WOŹNIAK;Teresa Maria;K;technik obuwnik;BEZPARTYJNY;529;0.14;n
2015;4;7;KUKIZ;13;WŁAZIK;Renata;K;pedagog;BEZPARTYJNY;392;0.10;n
2015;4;7;KUKIZ;14;LEWANDOWSKI;Marek;M;ekonomista;BEZPARTYJNY;1205;0.32;n
2015;4;7;KUKIZ;15;DOCZEKALSKA;Teresa Irena;K;nauczyciel geografii;BEZPARTYJNY;314;0.08;n
2015;4;7;KUKIZ;16;BYKOWSKA;Agnieszka Elżbieta;K;inżynier teleinformatyk ;BEZPARTYJNY;353;0.09;n
2015;4;7;KUKIZ;17;SZPOJDA;Lilla;K;specjalista administracji publicznej;BEZPARTYJNY;499;0.13;n
2015;4;7;KUKIZ;18;WOŹNIAK;Jerzy Stanisław;M;malarz - tapeciarz;BEZPARTYJNY;256;0.07;n
2015;4;7;KUKIZ;19;SZENDEL;Weronika;K;specjalista do spraw sprzedaży;BEZPARTYJNY;481;0.13;n
2015;4;7;KUKIZ;20;CZERKAWSKI;Karol Michał;M;kierownik kancelarii prawnej;BEZPARTYJNY;1486;0.40;n
2015;4;8;PETRU;1;STASIŃSKI;Michał Józef;M;przedsiębiorca;BEZPARTYJNY;12017;3.21;t
2015;4;8;PETRU;2;CZERSKA-THOMAS;Joanna Ewa;K;filolog polski;BEZPARTYJNY;3649;0.97;n
2015;4;8;PETRU;3;GŁOGOWSKA;Małgorzata Antonina;K;psycholog;BEZPARTYJNY;2117;0.57;n
2015;4;8;PETRU;4;JURKOWSKI;Piotr;M;przedsiębiorca;BEZPARTYJNY;986;0.26;n
2015;4;8;PETRU;5;PIOTROWSKA-SKRZYPEK;Małgorzata Agnieszka;K;nauczyciel języka francuskiego;BEZPARTYJNY;953;0.25;n
2015;4;8;PETRU;6;JUTROWSKI;Tomasz;M;specjalista bezpieczeństwa i higieny pracy;BEZPARTYJNY;519;0.14;n
2015;4;8;PETRU;7;ZIELIŃSKI;Maciej;M;prawnik;BEZPARTYJNY;1077;0.29;n
2015;4;8;PETRU;8;SPECJAŁ;Martyna;K;student;BEZPARTYJNY;525;0.14;n
2015;4;8;PETRU;9;GRZYBOWSKI;Michał Wojciech;M;socjolog;BEZPARTYJNY;403;0.11;n
2015;4;8;PETRU;10;POZIEMSKA;Joanna Agnieszka;K;ekonomista;BEZPARTYJNY;350;0.09;n
2015;4;8;PETRU;11;KUBIAK;Jarosław Piotr;M;dziennikarz;BEZPARTYJNY;544;0.15;n
2015;4;8;PETRU;12;POWIERSKA-CZARNY;Jolanta Ewa;K;genetyk;BEZPARTYJNY;190;0.05;n
2015;4;8;PETRU;13;MINICHOWSKI;Rafał;M;analityk finansowy;BEZPARTYJNY;304;0.08;n
2015;4;8;PETRU;14;LICHOCKA-KOZIATEK;Ewa;K;lekarz weterynarii;BEZPARTYJNY;257;0.07;n
2015;4;8;PETRU;15;DOMAŃSKA;Izabela;K;politolog;BEZPARTYJNY;355;0.09;n
2015;4;8;PETRU;16;BATOG;Ilona Monika;K;prawnik;BEZPARTYJNY;106;0.03;n
2015;4;8;PETRU;17;MORKOWSKI;Jakub Krzysztof;M;rolnik;BEZPARTYJNY;163;0.04;n
2015;4;8;PETRU;18;KOZERA;Małgorzata Anna;K;ekonomista;BEZPARTYJNY;267;0.07;n
2015;4;8;PETRU;19;BEER;Radosław Łukasz;M;inżynier automatyki i robotyki;BEZPARTYJNY;475;0.13;n
2015;4;8;PETRU;20;KORSAK;Marta Weronika;K;lektor języka obcego;BEZPARTYJNY;153;0.04;n
2015;4;8;PETRU;21;SKRZYPCZYK;Agnieszka Monika;K;nauczyciel języka angielskiego;BEZPARTYJNY;558;0.15;n
2015;4;8;PETRU;22;URBANIAK;Marzena Urszula;K;specjalista bankowości;BEZPARTYJNY;263;0.07;n
2015;4;8;PETRU;23;PANKANIN;Szymon;M;sprzedawca;BEZPARTYJNY;425;0.11;n
2015;4;8;PETRU;24;BRUSIK;Sebastian;M;przedsiębiorca;BEZPARTYJNY;678;0.18;n
2015;4;10;STONOGA;1;POSŁUSZNY;Leszek Józef;M;prawnik;BEZPARTYJNY;1252;0.33;n
2015;4;10;STONOGA;2;CYMBALUK;Marcin Leszek;M;przedsiębiorca;BEZPARTYJNY;124;0.03;n
2015;4;10;STONOGA;3;KEMPIŃSKI;Patryk Piotr;M;sprzedawca w stacji paliw;BEZPARTYJNY;131;0.04;n
2015;4;10;STONOGA;4;BEJENKA;Kamila Ewa;K;specjalista do spraw zarządzania;BEZPARTYJNY;99;0.03;n
2015;4;10;STONOGA;5;GRALLA;Bartosz;M;dietetyk;BEZPARTYJNY;79;0.02;n
2015;4;10;STONOGA;6;ADAMSKA;Anna Ewa;K;ekonomista;BEZPARTYJNY;172;0.05;n
2015;4;10;STONOGA;7;BRUSKA;Magdalena Aleksandra;K;pedagog;BEZPARTYJNY;113;0.03;n
2015;4;10;STONOGA;8;ROŻANKOWSKI;Marcin Kacper;M;prawnik;BEZPARTYJNY;43;0.01;n
2015;4;10;STONOGA;9;KRZEMIŃSKA;Żaneta;K;fryzjer;BEZPARTYJNY;78;0.02;n
2015;4;10;STONOGA;10;CHRZANIUK;Magdalena Maria;K;student;BEZPARTYJNY;38;0.01;n
2015;17;1;PiS;4;BĄK;Dariusz;M;leśnik;BEZPARTYJNY;108;0.03;n
2015;4;10;STONOGA;12;RODŹKO;Remigiusz;M;przedsiębiorca;BEZPARTYJNY;53;0.01;n
2015;4;10;STONOGA;13;BETLEJEWSKI;Filip;M;informatyk;BEZPARTYJNY;75;0.02;n
2015;4;10;STONOGA;14;KARCZMAREK;Paweł;M;programista aplikacji;BEZPARTYJNY;178;0.05;n
2015;5;1;PiS;1;CZABAŃSKI;Krzysztof;M;dziennikarz;BEZPARTYJNY;16546;4.56;t
2015;5;1;PiS;2;MICHAŁEK;Iwona Krystyna;K;nauczyciel;Polska Razem Zjednoczona Prawica;7485;2.06;t
2015;5;1;PiS;3;ZBONIKOWSKI;Łukasz;M;prawnik;BEZPARTYJNY;8949;2.47;t
2015;5;1;PiS;4;SOBECKA;Anna Elżbieta;K;nauczyciel;PiS;16269;4.49;t
2015;5;1;PiS;5;ARDANOWSKI;Jan Krzysztof;M;inżynier rolnictwa;PiS;18366;5.07;t
2015;5;1;PiS;6;DRAB;Marzenna Stefania;K;ekonomista;PiS;6777;1.87;n
2015;5;1;PiS;7;KAŁUŻNY;Mariusz Piotr;M;nauczyciel;SolidarnaPolska;3699;1.02;n
2015;5;1;PiS;8;KOWALSKI;Wojciech Lech;M;pedagog;Prawica Rzeczypospolitej;2134;0.59;n
2015;5;1;PiS;9;BOROWSKI;Ryszard Władysław;M;pracownik samorządowy;PiS;3254;0.90;n
2015;5;1;PiS;10;KOWALSKI;Jan;M;przedsiębiorca;PiS;5385;1.49;n
2015;5;1;PiS;11;KALINOWSKA;Monika Ewa;K;pracownik samorządowy;BEZPARTYJNY;3288;0.91;n
2015;5;1;PiS;12;PIASECKI;Grzegorz;M;nauczyciel;PiS;1660;0.46;n
2015;5;1;PiS;13;BUDZYŃSKI;Stanisław Piotr;M;pracownik samorządowy;BEZPARTYJNY;4573;1.26;n
2015;5;1;PiS;14;ZIELIŃSKA;Jolanta;K;urzędnik państwowy;BEZPARTYJNY;1464;0.40;n
2015;5;1;PiS;15;SZYMAŃSKI;Sławomir Andrzej;M;nauczyciel;PiS;2878;0.79;n
2015;5;1;PiS;16;NADOLSKI;Jerzy Marian;M;instruktor rekreacji;PiS;668;0.18;n
2015;5;1;PiS;17;BOROWIAK;Joanna Beata;K;nauczyciel;PiS;8292;2.29;t
2015;5;1;PiS;18;NADWORNA;Bożena;K;rolnik;BEZPARTYJNY;860;0.24;n
2015;5;1;PiS;19;SIUDZIŃSKA;Anna Anita;K;kierownik do spraw zarządzania i handlu;BEZPARTYJNY;460;0.13;n
2015;5;1;PiS;20;ŚLEDZIŃSKA-BĘDKOWSKA;Anna;K;prawnik;PiS;826;0.23;n
2015;5;1;PiS;21;SZAŁCZYŃSKI;Robert;M;rolnik;BEZPARTYJNY;693;0.19;n
2015;5;1;PiS;22;ZAJĄKAŁA;Jacek;M;urzędnik samorządowy;PiS;1148;0.32;n
2015;5;1;PiS;23;KLIMEK;Łukasz Szymon;M;nauczyciel;PiS;799;0.22;n
2015;5;1;PiS;24;WILCZEWSKA;Magdalena;K;pracownik biurowy;PiS;555;0.15;n
2015;5;1;PiS;25;GILEWICZ;Natalia Ewa;K;technik hotelarstwa;BEZPARTYJNY;632;0.17;n
2015;5;1;PiS;26;KOWALSKI;Jacek;M;urzędnik samorządowy;PiS;4043;1.12;n
2015;5;2;PO;1;MYRCHA;Arkadiusz;M;radca prawny;PO;13400;3.70;t
2015;5;2;PO;2;LENZ;Tomasz;M;poseł zawodowy;PO;21323;5.88;t
2015;5;2;PO;3;MORACZEWSKA;Barbara Ewa;K;pedagog;BEZPARTYJNY;6160;1.70;n
2015;5;2;PO;4;KARPIŃSKI;Grzegorz;M;radca prawny;PO;5915;1.63;n
2015;5;2;PO;5;KOPACZEWSKA;Domicela Katarzyna;K;pedagog;PO;6736;1.86;n
2015;5;2;PO;6;MĘŻYDŁO;Antoni;M;inżynier elektronik;PO;9285;2.56;t
2015;5;2;PO;7;MANSOUR;Lotfi;M;lekarz-chirurg;PO;1944;0.54;n
2015;5;2;PO;8;WOŹNY;Wojciech Józef;M;nauczyciel;PO;1909;0.53;n
2015;5;2;PO;9;ŁAŃCUCKA;Dorota;K;pedagog;PO;1144;0.32;n
2015;5;2;PO;10;KUŹNIEWICZ;Jacek;M;ekonomista;PO;2909;0.80;n
2015;5;2;PO;11;KUPCZYK;Anna Łucja;K;pedagog;PO;1471;0.41;n
2015;5;2;PO;12;SOBORSKI;Jacek;M;inżynier leśnik;PO;1385;0.38;n
2015;5;2;PO;13;BRUZDOWICZ;Marek;M;lekarz;BEZPARTYJNY;1058;0.29;n
2015;5;2;PO;14;GRACZYK;Mirosław Roman;M;nauczyciel;PO;1610;0.44;n
2015;5;2;PO;15;MÜNNICH;Przemysław Grzegorz;M;urzędnik samorządowy;PO;139;0.04;n
2015;5;2;PO;16;TASARZ;Roman Stefan;M;nauczyciel;PO;608;0.17;n
2015;5;2;PO;17;JAŁOSZYŃSKA;Iwona;K;pedagog;PO;767;0.21;n
2015;5;2;PO;18;LISOWSKI;Jakub;M;student;PO;419;0.12;n
2015;5;2;PO;19;PATALON;Magdalena Katarzyna;K;nauczyciel;BEZPARTYJNY;643;0.18;n
2015;5;2;PO;20;KAWSKI;Franciszek Andrzej;M;urzędnik samorządowy;PO;845;0.23;n
2015;5;2;PO;21;SIEMIANOWSKA;Joanna;K;politolog;BEZPARTYJNY;936;0.26;n
2015;5;2;PO;22;KOWALSKI;Jerzy;M;ekonomista;PO;822;0.23;n
2015;5;2;PO;23;ZUŻEWICZ;Bogumiła Mirosława;K;urzędnik samorządowy;PO;344;0.09;n
2015;5;2;PO;24;JANICKA;Karolina;K;pedagog;PO;662;0.18;n
2015;5;2;PO;25;RAK;Danuta Maria;K;nauczyciel;PO;599;0.17;n
2015;5;2;PO;26;SZYMAŃSKI;Tomasz Józef;M;poseł zawodowy;PO;10399;2.87;t
2015;5;3;PRAZEM;1;GOGOŁKIEWICZ;Marek;M;nauczyciel akademicki;PRAZEM;4582;1.26;n
2015;5;3;PRAZEM;2;JURKIEWICZ;Joanna;K;socjolog;BEZPARTYJNY;2343;0.65;n
2015;5;3;PRAZEM;3;MARKIEWKA;Tomasz Szymon;M;filozof;PRAZEM;573;0.16;n
2015;5;3;PRAZEM;4;RZADKIEWICZ;Maria Regina;K;polonistka;BEZPARTYJNY;430;0.12;n
2015;5;3;PRAZEM;5;STELMASZYK;Adrian Stefan;M;filozof;PRAZEM;799;0.22;n
2015;5;3;PRAZEM;6;KOWALSKA;Marzena Anna;K;technik administracji;BEZPARTYJNY;548;0.15;n
2015;5;3;PRAZEM;7;DERDA;Rafał Artur;M;nauczyciel;PRAZEM;545;0.15;n
2015;5;3;PRAZEM;8;NOWAK;Magdalena;K;fryzjer;BEZPARTYJNY;587;0.16;n
2015;5;3;PRAZEM;9;KOWALSKI;Cezary Marcin;M;hydraulik;BEZPARTYJNY;275;0.08;n
2015;5;3;PRAZEM;10;POLITOWSKA;Emilia Karina;K;technik rachunkowości;BEZPARTYJNY;426;0.12;n
2015;5;3;PRAZEM;11;CHYLICKI;Mieczysław;M;murarz;BEZPARTYJNY;89;0.02;n
2015;38;7;KUKIZ;6;WOJCIECHOWSKA;Justyna;K;przedsiębiorca;BEZPARTYJNY;448;0.12;n
2015;5;3;PRAZEM;13;MATRASZEK;Tomasz Piotr;M;nauczyciel historii;PRAZEM;258;0.07;n
2015;5;3;PRAZEM;14;LEWANDOWSKA;Mirosława;K;sekretarka medyczna;BEZPARTYJNY;330;0.09;n
2015;5;3;PRAZEM;15;NOWACKI;Piotr Paweł;M;dziennikarz;PRAZEM;994;0.27;n
2015;5;4;KORWiN;1;BANASIK;Agata Ewa;K;dyrektor marketingu;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;7202;1.99;n
2015;5;4;KORWiN;2;OSIŃSKI;Arkadiusz Marek;M;finansista;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;1765;0.49;n
2015;5;4;KORWiN;3;ŁASIŃSKI;Marcin Tomasz;M;inżynier ruchu drogowego;BEZPARTYJNY;696;0.19;n
2015;5;4;KORWiN;4;BARANOWSKI;Damian;M;bankowiec;BEZPARTYJNY;577;0.16;n
2015;5;4;KORWiN;5;GAJTKOWSKA;Amanda Magdalena;K;menadżer zdrowia;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;328;0.09;n
2015;5;4;KORWiN;6;SEWERYNOWICZ;Joanna Dorota;K;pielęgniarka;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;173;0.05;n
2015;5;4;KORWiN;7;WOCH;Adam;M;ekonomista;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;312;0.09;n
2015;5;4;KORWiN;8;PRZĄDKA;Remigiusz;M;nauczyciel;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;288;0.08;n
2015;5;4;KORWiN;9;KOŁATKA;Krzysztof;M;historyk;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;199;0.05;n
2015;5;4;KORWiN;10;PALIWODA;Adrian Jakub;M;kierownik działu reklamy;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;308;0.08;n
2015;5;4;KORWiN;11;ZIÓŁKOWSKA;Natalia Marta;K;agent ubezpieczeniowy;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;206;0.06;n
2015;5;4;KORWiN;12;MARKIEWICZ;Rafał Albert;M;logistyk;BEZPARTYJNY;145;0.04;n
2015;5;4;KORWiN;13;SZYJKOWSKA;Beata;K;handlowiec;BEZPARTYJNY;134;0.04;n
2015;5;4;KORWiN;14;KLIMASZEWSKA;Magdalena;K;nauczyciel matematyki;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;116;0.03;n
2015;5;4;KORWiN;15;PRZYBYSZEWSKI;Piotr Tomasz;M;lekarz weterynarii;BEZPARTYJNY;207;0.06;n
2015;5;4;KORWiN;16;JANKOWSKA;Katarzyna Ewa;K;pedagog;BEZPARTYJNY;133;0.04;n
2015;5;4;KORWiN;17;BERKOWICZ;Gabriela Karolina;K;ekonomista;BEZPARTYJNY;51;0.01;n
2015;5;4;KORWiN;18;ZIÓŁKOWSKI;Tomasz Krzysztof;M;agent ubezpieczeniowy;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;194;0.05;n
2015;5;4;KORWiN;19;JANCZARSKA;Regina;K;technolog przemysłu spożywczego;BEZPARTYJNY;23;0.01;n
2015;5;4;KORWiN;20;GARBULA;Grzegorz Michał;M;producent filmowy;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;61;0.02;n
2015;5;4;KORWiN;21;KŁOSOWSKA;Anna Maria;K;pracownik biurowy;BEZPARTYJNY;221;0.06;n
2015;5;4;KORWiN;22;GRADUSZEWSKI;Mateusz Aureliusz;M;specjalista do spraw logistyki;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;115;0.03;n
2015;5;4;KORWiN;23;KOSIACKA-WOCH;Aneta Iwona;K;lekarz weterynarii;BEZPARTYJNY;77;0.02;n
2015;5;4;KORWiN;24;HOJDA;Iwona Katarzyna;K;bibliotekoznawca;BEZPARTYJNY;75;0.02;n
2015;5;4;KORWiN;25;KOSTRZEWA;Maria;K;polonistka;BEZPARTYJNY;202;0.06;n
2015;5;4;KORWiN;26;BROCHOCKI;Krzysztof Władysław;M;rolnik;KORWiN: Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja;326;0.09;n
2015;5;5;PSL;1;SOSNOWSKI;Zbigniew;M;nauczyciel historii;PSL;7230;1.99;t
2015;5;5;PSL;2;BARANOWSKI;Krzysztof;M;pracownik samorządowy;PSL;4709;1.30;n
2015;5;5;PSL;3;GROSS;Andrzej Ignacy;M;ekonomista;PSL;2184;0.60;n
2015;5;5;PSL;4;ZAKRZEWSKA;Edyta Lidia;K;inżynier zootechniki;PSL;1335;0.37;n
2015;5;5;PSL;5;GRABOWSKI;Andrzej Antoni;M;technik budownictwa;PSL;1109;0.31;n
2015;5;5;PSL;6;DEPTA;Piotr;M;rolnik;PSL;580;0.16;n
2015;5;5;PSL;7;KIERZKOWSKA;Ewa Sławomira;K;zawodowy działacz organizacji pozarządowej;PSL;458;0.13;n
2015;5;5;PSL;8;ZGÓRZYŃSKI;Zbigniew;M;pracownik samorządowy;PSL;462;0.13;n
2015;5;5;PSL;9;PASTUSZKA;Anna;K;nauczyciel przedmiotów zawodowych rolniczych i leśnych;PSL;381;0.11;n
2015;5;5;PSL;10;KWIATKOWSKI;Piotr Tomasz;M;artysta malarz;PSL;269;0.07;n
2015;5;5;PSL;11;JANKOWSKA;Małgorzata;K;doradca klienta;PSL;423;0.12;n
2015;5;5;PSL;12;OLECH;Zbigniew Jerzy;M;inżynier rolnictwa;PSL;259;0.07;n
2015;5;5;PSL;13;POKORA;Krzysztof Piotr;M;pracownik samorządowy;PSL;316;0.09;n
2015;5;5;PSL;14;PODYMA;Józef Stanisław;M;agent ubezpieczeniowy;PSL;196;0.05;n
2015;5;5;PSL;15;PIENIĄŻEK;Marcin Łukasz;M;inżynier rolnictwa;PSL;233;0.06;n
2015;5;5;PSL;16;CZARNECKI;Krzysztof;M;pedagog;PSL;327;0.09;n
