date;Gd;Ga;PGd;Rumia;Sop;Tczew;status
2019-06-20 18:00;85.5;254.3;1190.9;4874.9;975.9;1693.0;14
2019-06-20 19:00;73.9;216.9;1136.7;1937.7;844.0;1113.5;14
2019-06-20 20:00;70.3;151.4;1191.1;1762.1;838.7;967.6;14
2019-06-20 21:00;69.1;168.4;935.6;1453.7;677.3;1043.5;14
2019-06-20 22:00;59.6;184.8;906.2;990.8;590.7;1079.1;14
2019-06-20 23:00;60.1;187.4;925.3;998.2;695.3;1018.1;14
2019-06-21 00:00;45.9;166.1;967.4;1462.9;767.1;1023.8;5
2019-06-21 01:00;39.5;140.6;895.2;1379.1;746.3;991.3;5
2019-06-21 02:00;35.5;139.2;895.7;1225.3;786.9;914.7;5
2019-06-21 03:00;25.9;129.6;844.3;1048.4;836.5;854.8;5
2019-06-21 04:00;26.0;111.0;881.9;953.2;869.4;860.9;5
2019-06-21 05:00;38.7;115.2;904.7;1084.6;862.2;1190.3;5
2019-06-21 06:00;121.9;169.5;855.6;998.8;822.4;1233.3;5
2019-06-21 07:00;266.5;242.0;889.3;1124.0;1242.7;1347.1;5
2019-06-21 08:00;421.9;349.7;895.7;1270.7;1278.0;1328.4;5
2019-06-21 09:00;547.0;461.0;992.0;1240.0;1599.7;1103.3;5
2019-06-21 10:00;570.0;513.7;1081.3;1548.1;1609.6;1028.9;5
2019-06-21 11:00;323.3;501.2;1025.0;1165.2;1260.2;876.5;5
2019-06-21 12:00;290.7;300.9;1056.8;955.5;1084.6;873.3;5
2019-06-21 13:00;194.5;231.2;1029.0;852.2;1323.9;898.5;5
2019-06-21 14:00;80.9;204.5;1020.2;765.0;703.3;857.7;5
2019-06-21 15:00;62.8;197.6;911.1;975.9;768.4;871.4;5
2019-06-21 16:00;59.3;200.2;1010.8;919.1;815.7;845.7;5
2019-06-21 17:00;88.8;195.2;1195.9;821.5;907.4;813.8;5
2019-06-21 18:00;153.9;252.7;989.0;945.2;1158.5;783.5;5
2019-06-21 19:00;154.9;250.3;1139.0;1081.6;1173.1;907.3;5
2019-06-21 20:00;92.4;284.5;1332.5;1152.3;893.4;1158.3;5
2019-06-21 21:00;59.0;230.6;1580.0;1164.0;874.4;843.9;5
2019-06-21 22:00;72.9;198.9;1748.6;697.5;1393.9;839.7;5
2019-06-21 23:00;57.3;198.4;1386.7;626.1;1613.8;788.4;5
2019-06-22 00:00;46.9;184.5;1276.1;620.3;1784.1;719.6;6
2019-06-22 01:00;44.0;156.8;918.3;654.7;2255.2;723.9;6
2019-06-22 02:00;43.7;140.6;1032.1;696.4;1643.2;741.5;6
2019-06-22 03:00;47.0;144.4;904.4;689.4;1317.2;763.1;6
2019-06-22 04:00;41.0;130.6;895.3;631.1;1388.3;757.0;6
2019-06-22 05:00;37.2;124.0;859.9;641.1;1240.8;728.7;6
2019-06-22 06:00;39.4;126.5;814.8;644.5;1110.5;746.2;6
2019-06-22 07:00;42.7;152.1;849.7;685.4;986.0;814.0;6
2019-06-22 08:00;45.5;171.2;887.2;742.1;1247.5;876.6;6
2019-06-22 09:00;64.0;227.1;822.2;826.5;2238.7;756.0;6
2019-06-22 10:00;99.7;315.0;807.8;804.6;2323.3;699.2;6
2019-06-22 11:00;115.6;326.7;750.9;897.7;2199.4;784.7;6
2019-06-22 12:00;106.6;342.0;779.2;1015.0;2710.0;877.0;6
2019-06-22 13:00;115.5;425.8;785.3;902.9;3737.2;840.4;6
2019-06-22 14:00;147.8;448.7;1032.4;988.4;3612.1;954.6;6
2019-06-22 15:00;159.4;389.8;1061.8;1315.3;2309.8;971.0;6
2019-06-22 16:00;130.0;243.9;1140.5;1073.6;1024.6;1163.4;6
2019-06-22 17:00;114.4;292.0;697.1;1161.2;724.8;1293.4;6
2019-06-22 18:00;89.0;552.9;685.3;918.5;919.5;951.6;6
2019-06-22 19:00;126.0;914.7;747.7;1264.7;1022.4;864.7;6
2019-06-22 20:00;109.0;996.8;855.4;985.6;844.7;718.5;6
2019-06-22 21:00;71.8;489.1;826.8;846.9;974.2;658.0;6
2019-06-22 22:00;59.3;258.8;622.8;1059.2;941.4;734.4;6
2019-06-22 23:00;49.7;154.4;853.7;996.8;1029.3;700.1;6
2019-06-23 00:00;40.7;136.6;727.1;1010.1;1013.7;678.3;7
2019-06-23 01:00;37.7;145.6;723.8;981.1;1142.1;672.7;7
2019-06-23 02:00;33.9;135.2;749.9;1194.4;1074.9;646.2;7
2019-06-23 03:00;34.2;114.4;737.4;1292.3;1141.6;637.1;7
2019-06-23 04:00;27.1;112.4;693.6;1300.9;1234.5;630.3;7
2019-06-23 05:00;28.8;115.4;722.7;1173.3;1360.5;674.1;7
2019-06-23 06:00;34.8;112.9;677.9;1161.7;1422.1;679.5;7
2019-06-23 07:00;45.2;114.0;697.2;1104.8;1272.1;663.3;7
2019-06-23 08:00;41.4;125.2;797.9;1395.8;941.6;651.0;7
2019-06-23 09:00;66.3;145.3;883.4;1526.1;778.7;713.1;7
2019-06-23 10:00;145.5;188.9;1101.6;1487.9;815.3;755.6;7
2019-06-23 11:00;235.8;308.7;1036.0;1879.0;997.0;743.0;7
2019-06-23 12:00;245.6;461.8;1078.6;2157.1;1732.0;778.6;7
2019-06-23 13:00;144.4;522.1;807.5;2114.4;1785.4;673.9;7
2019-06-23 14:00;119.0;980.7;1090.2;1658.1;1860.7;730.2;7
2019-06-23 15:00;113.7;566.6;961.6;1854.7;1295.8;717.2;7
2019-06-23 16:00;84.2;243.4;1201.6;3260.7;900.5;701.1;7
2019-06-23 17:00;78.6;251.9;1429.4;2589.2;1022.0;972.4;7
2019-06-23 18:00;85.1;247.4;1191.4;2672.2;1478.7;878.7;7
2019-06-23 19:00;87.7;210.1;970.7;3114.2;1511.6;698.8;7
2019-06-23 20:00;72.2;204.9;998.5;1936.5;915.1;814.3;7
2019-06-23 21:00;56.0;182.1;947.2;1759.3;1055.0;676.3;7
2019-06-23 22:00;46.8;159.0;1030.0;1339.5;1767.6;758.5;7
2019-06-23 23:00;48.9;169.3;1006.3;1096.0;1633.7;780.0;7
2019-06-24 00:00;38.8;181.3;978.8;1011.2;1024.4;708.4;1
2019-06-24 01:00;40.2;181.0;978.7;922.0;982.4;678.3;1
2019-06-24 02:00;41.7;167.6;804.4;799.8;1052.4;626.9;1
2019-06-24 03:00;45.5;155.7;772.6;773.7;972.1;629.2;1
2019-06-24 04:00;44.1;141.2;837.9;757.0;934.2;672.4;1
2019-06-24 05:00;62.3;146.5;864.5;893.4;956.3;837.7;1
2019-06-24 06:00;235.3;197.8;1013.5;1764.5;933.4;1079.5;1
2019-06-24 07:00;415.3;303.1;1098.4;1484.4;1074.6;1059.0;1
2019-06-24 08:00;496.9;363.7;1016.9;1573.9;1298.5;1302.5;1
2019-06-24 09:00;554.0;391.6;1002.1;1390.5;1737.6;1193.0;1
2019-06-24 10:00;578.5;449.3;1032.1;1058.5;1530.5;997.2;1
2019-06-24 11:00;480.5;459.9;916.1;839.5;1714.4;719.7;1
2019-06-24 12:00;341.5;476.1;792.1;1030.9;1811.5;779.5;1
2019-06-24 13:00;219.0;467.1;699.3;844.0;1609.9;671.9;1
2019-06-24 14:00;148.3;484.5;653.6;1108.0;2376.5;609.4;1
2019-06-24 15:00;86.4;280.0;691.9;1229.6;1582.2;858.9;1
2019-06-24 16:00;94.3;213.4;757.3;1359.7;1191.1;803.9;1
2019-06-24 17:00;80.1;223.1;769.1;1185.6;1601.0;875.2;1
2019-06-24 18:00;71.0;207.9;851.8;1284.4;1319.4;1038.4;1
2019-06-24 19:00;83.4;192.1;964.2;1289.9;1183.7;1079.4;1
2019-06-24 20:00;87.1;165.6;833.7;949.0;1195.7;1044.8;1
2019-06-24 21:00;70.2;169.1;738.3;1061.6;1275.5;1005.2;1
2019-06-24 22:00;64.7;158.3;684.8;1080.9;1155.8;924.5;1
2019-06-24 23:00;53.7;146.3;721.4;855.3;1175.8;898.8;1
2019-06-25 00:00;50.5;147.7;774.2;719.0;1284.9;810.7;2
2019-06-25 01:00;49.0;147.8;824.7;838.9;1244.2;787.4;2
2019-06-25 02:00;54.3;127.8;823.4;848.1;1099.3;852.5;2
2019-06-25 03:00;49.5;109.8;813.4;847.9;988.9;940.9;2
2019-06-25 04:00;45.9;108.2;853.1;836.6;898.2;1414.7;2
2019-06-25 05:00;65.3;120.0;835.9;891.0;732.4;1931.2;2
2019-06-25 06:00;257.5;213.0;715.4;1122.6;857.1;2231.5;2
2019-06-25 07:00;499.0;366.2;757.6;1048.1;1102.7;2081.4;2
2019-06-25 08:00;623.9;439.9;837.7;1136.5;1129.6;2329.4;2
2019-06-25 09:00;706.0;449.8;824.2;1019.4;1198.8;1837.3;2
2019-06-25 10:00;775.0;447.8;785.7;1091.5;1076.1;1352.8;2
2019-06-25 11:00;741.5;394.2;866.1;1001.2;1352.0;1298.7;2
2019-06-25 12:00;539.1;380.0;957.1;871.1;1030.1;1344.3;2
2019-06-25 13:00;427.4;326.6;764.1;969.2;1044.1;882.8;2
2019-06-25 14:00;166.5;229.4;905.9;1151.3;912.5;695.6;2
2019-06-25 15:00;77.4;177.3;990.7;1107.8;1068.3;799.7;2
2019-06-25 16:00;64.7;225.8;893.0;811.8;978.5;753.7;2
2019-06-25 17:00;78.3;247.4;759.4;802.4;1355.8;760.3;2
2019-06-25 18:00;109.1;259.7;883.5;820.6;1430.2;845.5;2
2019-06-25 19:00;82.1;240.3;1055.0;1142.8;1183.8;806.2;2
2019-06-25 20:00;71.5;232.5;1407.4;1246.1;1482.0;820.6;2
2019-06-25 21:00;64.6;230.4;1338.7;898.5;1783.7;823.8;2
2019-06-25 22:00;53.3;201.9;1106.3;840.7;2692.9;796.7;2
2019-06-25 23:00;54.9;142.4;969.4;949.4;2654.8;867.6;2
2019-06-26 00:00;43.8;145.2;982.5;871.0;2680.3;783.1;3
2019-06-26 01:00;55.9;146.3;1055.1;959.6;2150.0;772.5;3
2019-06-26 02:00;60.8;143.3;1071.7;990.7;1236.2;770.0;3
2019-06-26 03:00;57.8;131.9;1071.7;1044.4;1099.0;739.7;3
2019-06-26 04:00;43.7;119.9;1027.8;1042.7;941.8;870.8;3
2019-06-26 05:00;64.1;129.2;1176.9;982.5;1006.0;1161.2;3
2019-06-26 06:00;259.7;185.0;1175.0;1122.7;1406.3;1152.3;3
2019-06-26 07:00;547.8;273.8;934.7;1190.3;1630.5;1023.5;3
2019-06-26 08:00;782.9;359.2;815.5;1418.7;1524.0;1172.4;3
2019-06-26 09:00;810.2;397.1;933.5;1364.5;2003.5;1263.4;3
2019-06-26 10:00;773.8;435.7;908.5;1391.1;2457.8;1611.5;3
2019-06-26 11:00;681.8;464.9;967.6;1010.3;2759.0;1334.2;3
2019-06-26 12:00;475.0;398.6;1072.2;952.6;2193.6;1130.6;3
2019-06-26 13:00;227.6;348.4;1400.5;1005.8;2415.2;848.5;3
2019-06-26 14:00;96.5;286.2;944.1;946.8;2894.0;783.0;3
2019-06-26 15:00;88.2;202.3;1078.9;799.4;3054.5;910.7;3
2019-06-26 16:00;95.8;192.2;1151.7;966.3;2435.3;1113.5;3
2019-06-26 17:00;115.0;176.7;884.5;943.9;1270.6;1047.3;3
2019-06-26 18:00;99.9;206.8;1095.0;956.0;1155.1;1021.5;3
2019-06-26 19:00;88.5;245.0;1267.9;1286.8;1149.8;1050.8;3
2019-06-26 20:00;98.3;200.6;1052.6;1436.8;1094.4;1139.4;3
2019-06-26 21:00;94.3;185.0;807.0;1208.8;1476.8;1030.3;3
2019-06-26 22:00;76.4;160.8;722.9;1081.0;1891.3;799.0;3
2019-06-26 23:00;73.8;149.1;740.0;1049.7;2663.3;742.8;3
2019-06-27 00:00;54.5;160.4;696.6;1099.7;2851.2;741.6;4
2019-06-27 01:00;48.0;145.0;662.0;1191.5;2185.3;746.6;4
2019-06-27 02:00;43.9;119.9;685.5;1140.4;2115.7;706.6;4
2019-06-27 03:00;43.3;116.8;657.8;1096.8;1681.8;659.1;4
2019-06-27 04:00;48.4;114.8;628.3;1006.9;1334.7;734.2;4
2019-06-27 05:00;57.2;112.3;625.9;909.7;1361.9;971.8;4
2019-06-27 06:00;163.8;127.2;636.7;1000.4;1807.2;1175.5;4
2019-06-27 07:00;421.3;173.2;779.2;949.8;1805.7;1266.9;4
2019-06-27 08:00;601.1;251.0;808.4;1025.6;1678.6;1662.8;4
2019-06-27 09:00;736.1;297.9;784.9;1186.9;1778.4;1834.3;4
2019-06-27 10:00;822.5;341.2;777.3;1319.7;1271.9;1738.0;4
2019-06-27 11:00;696.8;357.3;781.9;1274.8;1336.9;1585.1;4
2019-06-27 12:00;527.7;326.2;774.3;1129.1;1049.4;989.5;4
2019-06-27 13:00;335.6;313.3;786.8;942.3;1215.0;939.0;4
2019-06-27 14:00;94.8;225.2;780.4;922.0;1015.8;820.4;4
2019-06-27 15:00;50.8;171.4;775.8;1103.9;1348.0;936.3;4
2019-06-27 16:00;68.9;152.4;718.3;1477.2;1237.6;896.7;4
2019-06-27 17:00;90.5;173.7;839.1;1579.0;1446.0;713.1;4
2019-06-27 18:00;99.5;180.6;989.5;925.7;1527.8;736.2;4
2019-06-27 19:00;67.9;170.8;1294.0;798.7;1401.6;778.7;4
2019-06-27 20:00;64.8;158.6;1328.6;975.3;892.6;787.4;4
2019-06-27 21:00;76.2;129.0;1196.9;1305.3;1223.5;706.9;4
2019-06-27 22:00;72.8;135.1;1063.3;911.8;1390.1;681.1;4
2019-06-27 23:00;61.4;121.3;1034.6;768.5;1320.4;635.2;4
2019-06-28 00:00;59.4;103.3;973.6;716.3;1576.6;606.3;5
2019-06-28 01:00;58.1;107.0;910.7;790.6;1310.2;611.9;5
2019-06-28 02:00;44.9;110.6;951.5;773.2;1055.7;616.4;5
2019-06-28 03:00;42.6;110.9;938.1;773.2;1193.9;601.9;5
2019-06-28 04:00;41.1;108.0;900.9;847.0;1247.2;766.7;5
2019-06-28 05:00;54.1;116.7;948.6;954.7;1147.8;1275.1;5
2019-06-28 06:00;184.7;157.3;984.6;1032.6;1259.1;1108.0;5
2019-06-28 07:00;420.0;237.6;984.4;873.5;1303.5;935.1;5
2019-06-28 08:00;533.6;330.0;964.0;896.4;1175.6;891.4;5
2019-06-28 09:00;545.8;394.0;880.1;802.6;1286.5;923.0;5
2019-06-28 10:00;548.2;474.7;946.3;711.3;1015.0;1028.8;5
2019-06-28 11:00;450.2;469.5;873.6;846.9;1108.8;1165.2;5
2019-06-28 12:00;278.2;450.8;695.1;931.8;1110.0;1045.4;5
2019-06-28 13:00;111.3;359.0;754.6;1211.8;1067.3;814.4;5
2019-06-28 14:00;113.7;269.1;1105.7;1036.6;1806.7;818.2;5
2019-06-28 15:00;97.0;305.8;1033.9;1101.9;1829.3;1196.8;5
2019-06-28 16:00;102.6;187.3;784.6;1036.2;1138.0;1100.1;5
2019-06-28 17:00;101.2;194.7;730.9;908.9;961.5;1286.4;5
2019-06-28 18:00;93.8;250.8;866.2;970.4;1235.7;835.0;5
2019-06-28 19:00;115.4;240.8;842.2;1217.0;1048.8;698.7;5
2019-06-28 20:00;96.0;200.9;1102.4;1045.8;1179.0;553.1;5
2019-06-28 21:00;68.1;163.1;1201.3;959.1;1291.2;665.3;5
2019-06-28 22:00;65.9;167.3;1305.6;948.2;1271.2;596.1;5
2019-06-28 23:00;54.4;183.4;1363.5;757.6;1719.0;688.8;5
2019-06-29 00:00;57.1;125.1;1345.4;852.3;1514.6;588.7;6
2019-06-29 01:00;61.2;128.2;1443.8;1024.0;1071.4;547.1;6
2019-06-29 02:00;54.0;109.3;1542.0;941.2;989.0;587.4;6
2019-06-29 03:00;43.4;100.6;1523.2;897.9;1105.1;553.0;6
2019-06-29 04:00;44.2;104.1;1353.7;787.9;1276.9;530.8;6
2019-06-29 05:00;40.2;103.3;1288.3;776.8;1229.6;554.8;6
2019-06-29 06:00;48.8;100.4;1390.4;885.9;1182.5;620.7;6
2019-06-29 07:00;53.6;105.6;1273.6;990.3;1062.9;678.9;6
2019-06-29 08:00;53.8;130.6;1246.0;1126.7;1010.2;796.6;6
2019-06-29 09:00;63.1;160.6;1150.5;974.7;1198.5;756.2;6
2019-06-29 10:00;95.0;184.5;1020.8;765.1;1560.1;682.1;6
2019-06-29 11:00;117.1;205.4;986.5;613.0;1663.7;664.6;6
2019-06-29 12:00;103.4;297.9;1175.0;662.9;927.9;719.1;6
2019-06-29 13:00;71.8;473.2;1190.8;631.5;1357.3;642.0;6
2019-06-29 14:00;66.8;423.5;1015.3;820.7;2204.2;566.5;6
2019-06-29 15:00;53.6;271.2;913.7;895.4;1161.7;583.6;6
2019-06-29 16:00;46.7;236.9;1014.7;818.7;963.1;666.4;6
2019-06-29 17:00;63.7;214.4;1114.6;848.8;1419.4;741.4;6
2019-06-29 18:00;63.9;220.7;931.6;800.0;1139.4;766.0;6
2019-06-29 19:00;72.3;204.3;1278.2;740.6;1323.4;761.6;6
2019-06-29 20:00;71.8;204.0;1424.0;757.9;1325.0;1024.7;6
2019-06-29 21:00;64.6;195.4;1252.2;772.8;1269.0;1106.5;6
2019-06-29 22:00;64.3;176.8;1009.4;784.3;1254.6;813.4;6
2019-06-29 23:00;63.1;166.8;1084.0;848.7;1424.7;938.6;6
2019-06-30 00:00;48.2;142.3;1055.1;734.0;1722.9;1061.4;7
2019-06-30 01:00;43.6;132.7;1005.4;670.6;1975.6;1094.1;7
2019-06-30 02:00;41.5;117.3;1037.0;747.5;1673.3;1045.6;7
2019-06-30 03:00;43.2;112.8;1042.8;761.2;1341.5;1064.3;7
2019-06-30 04:00;36.4;121.0;1055.1;745.7;991.8;1000.7;7
2019-06-30 05:00;34.8;120.6;1025.1;748.2;942.3;923.5;7
2019-06-30 06:00;38.8;119.3;1021.4;736.6;939.9;887.9;7
2019-06-30 07:00;46.5;118.3;966.8;758.7;823.4;965.3;7
2019-06-30 08:00;48.8;123.0;907.2;814.4;764.5;1034.0;7
2019-06-30 09:00;94.9;139.4;776.2;910.4;869.9;1126.3;7
2019-06-30 10:00;178.8;203.6;803.7;854.1;1373.5;1500.2;7
2019-06-30 11:00;238.1;371.6;842.9;788.6;2756.7;1072.0;7
2019-06-30 12:00;286.0;444.3;821.3;861.7;2353.1;1361.5;7
2019-06-30 13:00;230.4;437.0;762.9;885.9;2547.5;1425.4;7
2019-06-30 14:00;77.7;366.4;749.9;1009.3;2978.4;1207.0;7
2019-06-30 15:00;79.0;377.0;768.7;1039.4;2229.0;1301.8;7
2019-06-30 16:00;66.6;455.2;846.7;850.6;1815.7;893.5;7
2019-06-30 17:00;68.4;249.6;889.5;789.5;1315.1;875.1;7
2019-06-30 18:00;71.3;192.4;964.9;765.7;1068.4;764.3;7
2019-06-30 19:00;73.0;255.0;1079.8;1092.6;1012.5;686.5;7
2019-06-30 20:00;74.7;232.4;1025.5;1229.7;1330.2;753.8;7
2019-06-30 21:00;46.0;201.3;870.0;904.9;1503.1;815.2;7
2019-06-30 22:00;43.5;176.7;844.6;869.7;1666.3;672.8;7
2019-06-30 23:00;42.4;163.7;919.6;814.0;1516.1;668.2;7
2019-07-01 00:00;42.4;163.7;919.6;814.0;1516.1;668.2;1
2019-07-01 01:00;29.5;162.2;889.1;852.0;1673.4;692.0;1
2019-07-01 02:00;36.6;153.6;874.7;948.1;1860.8;705.5;1
2019-07-01 03:00;37.4;132.6;867.5;1106.7;1716.0;746.8;1
2019-07-01 04:00;35.8;122.0;856.5;1032.2;1425.7;744.9;1
2019-07-01 05:00;30.2;119.0;807.9;855.9;1106.1;1170.7;1
2019-07-01 06:00;57.1;124.2;822.0;865.3;877.9;2010.1;1
2019-07-01 07:00;298.8;149.8;798.4;1270.9;892.5;2335.1;1
2019-07-01 08:00;562.0;220.0;736.1;1268.6;1241.3;1676.4;1
2019-07-01 09:00;748.2;277.1;674.8;1170.3;1116.3;1478.5;1
2019-07-01 10:00;687.8;335.3;750.1;1017.7;1355.5;1345.4;1
2019-07-01 11:00;491.7;331.9;785.6;963.0;1475.4;1469.7;1
2019-07-01 12:00;540.2;344.9;861.0;1178.5;1785.0;1498.6;1
2019-07-01 13:00;483.9;352.3;799.5;871.4;1935.5;977.2;1
2019-07-01 14:00;275.1;303.9;844.0;906.7;2332.3;1196.8;1
2019-07-01 15:00;76.8;241.3;948.1;1008.7;1126.8;849.0;1
2019-07-01 16:00;73.0;244.9;1292.8;835.1;1193.0;760.3;1
2019-07-01 17:00;82.7;194.6;1201.8;1236.7;1074.9;897.5;1
2019-07-01 18:00;125.0;176.6;1291.7;1336.5;1038.2;1380.3;1
2019-07-01 19:00;112.3;201.1;1221.5;1284.5;1160.0;1277.1;1
2019-07-01 20:00;65.0;161.8;1302.4;1306.5;959.5;1057.1;1
2019-07-01 21:00;55.7;137.7;1192.4;1177.8;1009.6;1052.4;1
2019-07-01 22:00;36.5;158.6;1080.3;1272.2;851.2;821.0;1
2019-07-01 23:00;31.6;163.2;1078.9;1248.2;968.2;737.6;1
2019-07-02 00:00;33.8;168.8;1092.8;3267.2;1395.4;669.5;2
2019-07-02 01:00;42.7;165.7;1107.9;3169.7;1416.0;665.3;2
2019-07-02 02:00;43.4;163.9;1083.2;850.5;1289.4;689.4;2
2019-07-02 03:00;47.7;161.6;999.0;737.4;1132.0;780.4;2
2019-07-02 04:00;47.4;150.4;1013.6;728.0;885.0;830.1;2
2019-07-02 05:00;50.6;149.2;985.4;762.0;733.7;1208.5;2
2019-07-02 06:00;77.0;142.4;1003.6;948.5;633.2;2605.3;2
2019-07-02 07:00;252.0;154.3;892.9;1012.1;741.2;3018.5;2
2019-07-02 08:00;462.6;192.7;904.9;1159.7;1108.9;2481.9;2
2019-07-02 09:00;550.5;221.0;841.5;895.6;843.0;2447.3;2
2019-07-02 10:00;573.9;240.3;897.7;837.7;825.2;2436.6;2
2019-07-02 11:00;510.1;253.3;924.6;971.3;966.5;2686.4;2
2019-07-02 12:00;515.4;258.5;851.8;1123.7;1015.5;2409.7;2
2019-07-02 13:00;449.4;239.0;811.5;912.7;1001.4;1636.5;2
2019-07-02 14:00;320.3;217.2;1161.8;840.3;1317.1;1541.0;2
2019-07-02 15:00;102.2;209.8;906.0;888.7;1410.6;1921.3;2
2019-07-02 16:00;87.6;238.7;878.1;823.8;1284.5;945.6;2
2019-07-02 17:00;67.5;223.4;1116.8;918.3;961.2;979.8;2
2019-07-02 18:00;82.1;226.3;1410.9;925.2;994.5;945.4;2
2019-07-02 19:00;98.9;233.5;819.0;1074.6;959.7;827.8;2
2019-07-02 20:00;77.0;235.7;968.4;1117.6;1159.9;772.3;2
2019-07-02 21:00;73.1;218.5;1016.6;1208.8;1518.6;909.5;2
2019-07-02 22:00;64.8;211.3;915.0;1078.1;1891.4;899.6;2
2019-07-02 23:00;61.7;183.9;908.0;929.9;1722.8;947.7;2
2019-07-03 00:00;62.3;167.0;922.4;837.9;1682.2;867.6;3
2019-07-03 01:00;56.7;147.4;972.1;826.5;1351.2;795.1;3
2019-07-03 02:00;57.1;145.7;971.5;922.4;1159.1;809.3;3
2019-07-03 03:00;57.3;143.3;930.9;908.4;894.1;790.7;3
2019-07-03 04:00;57.9;140.2;1007.6;926.9;784.1;775.4;3
2019-07-03 05:00;52.8;134.7;1104.5;840.5;722.2;914.9;3
2019-07-03 06:00;65.9;140.3;939.3;784.3;649.8;1146.5;3
2019-07-03 07:00;279.4;164.0;882.6;1265.1;850.8;1043.5;3
2019-07-03 08:00;542.2;207.2;832.5;1317.2;1239.0;934.5;3
2019-07-03 09:00;731.7;238.7;823.8;1060.8;1417.2;891.3;3
2019-07-03 10:00;783.9;259.5;746.9;1151.1;1683.6;885.0;3
2019-07-03 11:00;773.7;269.2;822.8;1342.2;1769.6;912.4;3
2019-07-03 12:00;649.2;266.1;860.5;1345.3;1582.4;774.4;3
2019-07-03 13:00;586.5;225.4;1013.8;1010.4;1623.9;855.7;3
2019-07-03 14:00;449.7;228.4;1004.3;1342.7;1282.6;698.6;3
2019-07-03 15:00;102.5;232.9;933.2;1360.0;720.7;740.4;3
2019-07-03 16:00;70.7;204.9;1075.1;1133.5;932.2;687.7;3
2019-07-03 17:00;58.1;202.2;1000.3;980.1;1018.1;944.9;3
2019-07-03 18:00;67.6;209.8;1218.3;1434.3;2319.5;1069.5;3
2019-07-03 19:00;51.7;231.6;1212.0;1289.1;1773.4;1178.0;3
2019-07-03 20:00;62.8;207.4;1168.3;972.0;1277.9;1792.0;3
2019-07-03 21:00;67.2;209.6;1025.2;1201.3;1204.5;1910.2;3
2019-07-03 22:00;62.5;184.3;951.7;1372.0;1261.0;1483.8;3
2019-07-03 23:00;57.8;171.5;867.9;970.5;1431.7;1166.0;3
2019-07-04 00:00;55.1;139.4;829.0;927.0;1523.9;1040.7;4
2019-07-04 01:00;48.5;117.5;825.4;917.9;1502.1;1018.9;4
2019-07-04 02:00;44.4;125.8;802.0;856.1;1124.0;982.6;4
2019-07-04 03:00;45.4;127.4;760.4;918.1;931.9;995.3;4
2019-07-04 04:00;36.3;127.8;762.8;960.1;917.1;1019.6;4
2019-07-04 05:00;35.2;126.5;846.0;998.6;987.8;1124.8;4
2019-07-04 06:00;57.6;135.6;841.5;1259.7;753.4;1274.8;4
2019-07-04 07:00;175.7;151.8;910.6;1824.8;913.3;1431.3;4
2019-07-04 08:00;338.5;194.1;944.1;1731.5;1367.6;1449.2;4
2019-07-04 09:00;415.4;234.7;852.7;1667.0;1460.4;1402.3;4
2019-07-04 10:00;470.1;253.6;820.7;1925.8;1489.6;1370.4;4
2019-07-04 11:00;412.0;256.5;808.3;1705.4;2013.8;1440.3;4
2019-07-04 12:00;414.5;286.7;872.8;2077.8;2618.1;1509.0;4
2019-07-04 13:00;355.5;272.0;803.5;2184.8;2969.5;1558.6;4
2019-07-04 14:00;212.9;218.9;814.9;2782.9;3170.1;1502.5;4
2019-07-04 15:00;106.4;181.4;774.8;2677.1;3349.2;1316.3;4
2019-07-04 16:00;68.8;181.8;908.3;1604.9;2099.3;1446.0;4
2019-07-04 17:00;46.8;164.4;834.6;1358.1;947.1;1444.7;4
2019-07-04 18:00;50.8;177.1;821.1;1231.5;915.2;1295.6;4
2019-07-04 19:00;55.3;188.5;683.5;1038.6;918.7;1160.1;4
2019-07-04 20:00;50.5;177.4;750.4;1046.4;1062.5;1199.4;4
2019-07-04 21:00;64.2;179.3;764.5;953.1;877.3;1335.5;4
2019-07-04 22:00;52.0;181.3;737.2;894.1;788.5;1155.2;4
2019-07-04 23:00;52.1;175.8;717.1;872.6;767.0;1003.3;4
2019-07-05 00:00;50.6;163.5;684.4;872.6;717.8;908.6;5
2019-07-05 01:00;50.1;152.0;701.6;894.6;762.0;906.1;5
2019-07-05 02:00;52.8;148.1;799.0;914.1;801.6;904.6;5
2019-07-05 03:00;52.6;143.7;816.3;914.1;844.4;891.8;5
2019-07-05 04:00;48.0;140.5;830.0;914.1;855.6;894.6;5
2019-07-05 05:00;43.7;138.9;888.5;901.0;771.1;873.9;5
2019-07-05 06:00;46.8;134.1;877.3;808.0;640.0;770.1;5
2019-07-05 07:00;62.7;136.1;831.5;902.1;643.5;684.8;5
2019-07-05 08:00;139.2;154.2;719.2;948.9;1088.7;694.5;5
2019-07-05 09:00;244.5;164.7;770.9;1010.5;1327.7;745.9;5
2019-07-05 10:00;305.7;171.5;896.2;1112.9;1568.4;728.2;5
2019-07-05 11:00;315.6;169.5;921.0;1164.2;1654.1;724.1;5
2019-07-05 12:00;308.8;171.4;943.8;1490.3;1412.6;713.5;5
2019-07-05 13:00;294.1;166.6;1026.7;1454.0;1762.4;709.1;5
2019-07-05 14:00;207.7;190.3;927.9;1232.5;1746.8;765.3;5
2019-07-05 15:00;98.2;221.8;888.3;1297.4;1183.3;832.9;5
